Time	Top_MN	Bottom_FF	Top_A	Bottom_A	Top_Tension	Bottom_Tension	Top_Length	
0.0192	0.07049094	0	0.07049094	0	0.004365529	0	0.04999988	
0.0196	0.07756113	0	0.07049094	0	0.004487241	0	0.04999988	
0.02	0.07756113	0	0.07756113	0	0.004608647	0	0.04999987	
0.0204	0.07756113	0	0.07756113	0	0.004737599	0	0.04999987	
0.0208	0.07756113	0	0.07756113	0	0.00486809	0	0.04999986	
0.0212	0.07756113	0	0.07756113	0	0.004998254	0	0.04999986	
0.0216	0.0844899	0	0.07756113	0	0.005126228	0	0.04999985	
0.022	0.0844899	0	0.0844899	0	0.005255744	0	0.04999985	
0.0224	0.0844899	0	0.0844899	0	0.005395123	0	0.04999984	
0.0228	0.0844899	0	0.0844899	0	0.005532289	0	0.04999984	
0.0232	0.0844899	0	0.0844899	0	0.00566911	0	0.04999983	
0.0236	0.0912801	0	0.0844899	0	0.005809315	0	0.04999983	
0.024	0.0912801	0	0.0912801	0	0.005945441	0	0.04999982	
0.0244	0.0912801	0	0.0912801	0	0.006091896	0	0.04999981	
0.0248	0.0912801	0	0.0912801	0	0.006241711	0	0.04999981	
0.0252	0.0912801	0	0.0912801	0	0.006387423	0	0.04999981	
0.0256	0.09793449	0	0.0912801	0	0.00653277	0	0.0499998	
0.026	0.09793449	0	0.09793449	0	0.006679615	0	0.0499998	
0.0264	0.09793449	0	0.09793449	0	0.006837251	0	0.04999979	
0.0268	0.09793449	0	0.09793449	0	0.006992628	0	0.04999978	
0.0272	0.09793449	0	0.09793449	0	0.007149479	0	0.04999978	
0.0276	0.1044558	0	0.09793449	0	0.007304073	0	0.04999977	
0.028	0.1044558	0	0.1044558	0	0.007460142	0	0.04999977	
0.0284	0.1044558	0	0.1044558	0	0.007627475	0	0.04999977	
0.0288	0.1044558	0	0.1044558	0	0.00779066	0	0.04999975	
0.0292	0.1044558	0	0.1044558	0	0.007951572	0	0.04999974	
0.0296	0.1108467	0	0.1044558	0	0.008115804	0	0.04999973	
0.03	0.1108467	0	0.1108467	0	0.00827776	0	0.04999972	
0.0304	0.1108467	0	0.1108467	0	0.008451461	0	0.04999971	
0.0308	0.1108467	0	0.1108467	0	0.008622861	0	0.0499997	
0.0312	0.1108467	0	0.1108467	0	0.008797557	0	0.04999969	
0.0316	0.1171098	0	0.1108467	0	0.00896995	0	0.04999968	
0.032	0.1171098	0	0.1171098	0	0.00914191	0	0.04999967	
0.0324	0.1171098	0	0.1171098	0	0.009324228	0	0.04999965	
0.0328	0.1171098	0	0.1171098	0	0.009509815	0	0.04999964	
0.0332	0.1171098	0	0.1171098	0	0.009693072	0	0.04999963	
0.0336	0.1232476	0	0.1171098	0	0.009875868	0	0.04999962	
0.034	0.1232476	0	0.1232476	0	0.01005634	0	0.04999961	
0.0344	0.1232476	0	0.1232476	0	0.01025138	0	0.04999959	
0.0348	0.1232476	0	0.1232476	0	0.0104478	0	0.04999959	
0.0352	0.1232476	0	0.1232476	0	0.01064186	0	0.04999958	
0.0356	0.1292626	0	0.1232476	0	0.01083356	0	0.04999956	
0.036	0.1292626	0	0.1292626	0	0.01102665	0	0.04999955	
0.0364	0.1292626	0	0.1292626	0	0.01123292	0	0.04999954	
0.0368	0.1292626	0	0.1292626	0	0.01144054	0	0.04999953	
0.0372	0.1292626	0	0.1292626	0	0.0116439	0	0.04999952	
0.0376	0.1351574	0	0.1292626	0	0.01184862	0	0.04999951	
0.038	0.1351574	0	0.1351574	0	0.01205283	0	0.04999949	
0.0384	0.1351574	0	0.1351574	0	0.01227069	0	0.04999948	
0.0388	0.1351574	0	0.1351574	0	0.01248801	0	0.04999947	
0.0392	0.1351574	0	0.1351574	0	0.01270478	0	0.04999946	
0.0396	0.1409342	0	0.1351574	0	0.01292101	0	0.04999945	
0.04	0.1409342	0	0.1409342	0	0.0131367	0	0.04999944	
0.0404	0.1409342	0	0.1409342	0	0.01336652	0	0.04999943	
0.0408	0.1409342	0	0.1409342	0	0.01359391	0	0.04999941	
0.0412	0.1409342	0	0.1409342	0	0.01382259	0	0.0499994	
0.0416	0.1465955	0	0.1409342	0	0.01405069	0	0.04999939	
0.042	0.1465955	0	0.1465955	0	0.01428008	0	0.04999938	
0.0424	0.1465955	0	0.1465955	0	0.01452036	0	0.04999937	
0.0428	0.1465955	0	0.1465955	0	0.0147619	0	0.04999936	
0.0432	0.1465955	0	0.1465955	0	0.01500283	0	0.04999935	
0.0436	0.1521436	0	0.1465955	0	0.01524316	0	0.04999933	
0.044	0.1521436	0	0.1521436	0	0.01547916	0	0.04999932	
0.0444	0.1521436	0	0.1521436	0	0.01573025	0	0.0499993	
0.0448	0.1521436	0	0.1521436	0	0.01598258	0	0.04999928	
0.0452	0.1521436	0	0.1521436	0	0.01623241	0	0.04999926	
0.0456	0.1575807	0	0.1521436	0	0.01648347	0	0.04999925	
0.046	0.1575807	0	0.1575807	0	0.01673204	0	0.04999923	
0.0464	0.1575807	0	0.1575807	0	0.01699618	0	0.04999921	
0.0468	0.1575807	0	0.1575807	0	0.01725965	0	0.04999919	
0.0472	0.1575807	0	0.1575807	0	0.01752246	0	0.04999917	
0.0476	0.1629091	0	0.1575807	0	0.01778647	0	0.04999916	
0.048	0.1629091	0	0.1629091	0	0.01804982	0	0.04999914	
0.0484	0.1629091	0	0.1629091	0	0.01832734	0	0.04999913	
0.0488	0.1629091	0	0.1629091	0	0.01860415	0	0.04999911	
0.0492	0.1629091	0	0.1629091	0	0.01888027	0	0.04999909	
0.0496	0.1681309	0	0.1629091	0	0.01915569	0	0.04999907	
0.05	0.1681309	0	0.1681309	0	0.01943229	0	0.04999905	
0.0504	0.1681309	0	0.1681309	0	0.01972351	0	0.04999904	
0.0508	0.1681309	0	0.1681309	0	0.020014	0	0.04999902	
0.0512	0.1681309	0	0.1681309	0	0.02030375	0	0.049999	
0.0516	0.1732483	0	0.1681309	0	0.02059278	0	0.04999898	
0.052	0.1732483	0	0.1732483	0	0.02088294	0	0.04999897	
0.0524	0.1732483	0	0.1732483	0	0.02119005	0	0.04999895	
0.0528	0.1732483	0	0.1732483	0	0.02149452	0	0.04999893	
0.0532	0.1732483	0	0.1732483	0	0.02179822	0	0.04999891	
0.0536	0.1782634	0	0.1732483	0	0.02210116	0	0.04999889	
0.054	0.1782634	0	0.1782634	0	0.02240334	0	0.04999888	
0.0544	0.1782634	0	0.1782634	0	0.02272477	0	0.04999886	
0.0548	0.1782634	0	0.1782634	0	0.02304353	0	0.04999884	
0.0552	0.1782634	0	0.1782634	0	0.02336149	0	0.04999882	
0.0556	0.1831781	0	0.1782634	0	0.02367865	0	0.0499988	
0.056	0.1831781	0	0.1831781	0	0.02399314	0	0.04999878	
0.0564	0.1831781	0	0.1831781	0	0.0243236	0	0.04999876	
0.0568	0.1831781	0	0.1831781	0	0.02465696	0	0.04999874	
0.0572	0.1831781	0	0.1831781	0	0.02498575	0	0.04999871	
0.0576	0.1879945	0	0.1831781	0	0.02531558	0	0.04999869	
0.058	0.1879945	0	0.1879945	0	0.02564457	0	0.04999867	
0.0584	0.1879945	0	0.1879945	0	0.02598996	0	0.04999864	
0.0588	0.1879945	0	0.1879945	0	0.02633634	0	0.04999862	
0.0592	0.1879945	0	0.1879945	0	0.02667998	0	0.04999859	
0.0596	0.1927146	0	0.1879945	0	0.02702462	0	0.04999857	
0.06	0.1927146	0	0.1927146	0	0.0273684	0	0.04999855	
0.0604	0.1927146	0	0.1927146	0	0.02772898	0	0.04999852	
0.0608	0.1927146	0	0.1927146	0	0.02809051	0	0.0499985	
0.0612	0.1927146	0	0.1927146	0	0.02844928	0	0.04999847	
0.0616	0.1973404	0	0.1927146	0	0.028809	0	0.04999845	
0.062	0.1973404	0	0.1973404	0	0.02916782	0	0.04999843	
0.0624	0.1973404	0	0.1973404	0	0.02954385	0	0.0499984	
0.0628	0.1973404	0	0.1973404	0	0.02992266	0	0.04999838	
0.0632	0.1973404	0	0.1973404	0	0.03029679	0	0.04999836	
0.0636	0.2018736	0	0.1973404	0	0.03067184	0	0.04999834	
0.064	0.2018736	0	0.2018736	0	0.03104409	0	0.04999831	
0.06439999	0.2018736	0	0.2018736	0	0.03143767	0	0.04999829	
0.0648	0.2018736	0	0.2018736	0	0.03183026	0	0.04999826	
0.0652	0.2018736	0	0.2018736	0	0.03222	0	0.04999824	
0.0656	0.2063161	0	0.2018736	0	0.03261062	0	0.04999822	
0.066	0.2063161	0	0.2063161	0	0.0329984	0	0.04999819	
0.0664	0.2063161	0	0.2063161	0	0.03340416	0	0.04999816	
0.0668	0.2063161	0	0.2063161	0	0.03380891	0	0.04999813	
0.0672	0.2063161	0	0.2063161	0	0.03421263	0	0.0499981	
0.0676	0.2106698	0	0.2063161	0	0.03461534	0	0.04999807	
0.068	0.2106698	0	0.2106698	0	0.03501703	0	0.04999804	
0.0684	0.2106698	0	0.2106698	0	0.03543895	0	0.04999801	
0.06879999	0.2106698	0	0.2106698	0	0.0358598	0	0.04999798	
0.0692	0.2106698	0	0.2106698	0	0.03627959	0	0.04999795	
0.0696	0.2149364	0	0.2106698	0	0.03669833	0	0.04999792	
0.07	0.2149364	0	0.2149364	0	0.03711601	0	0.04999789	
0.0704	0.2149364	0	0.2149364	0	0.03755427	0	0.04999786	
0.0708	0.2149364	0	0.2149364	0	0.03799143	0	0.04999783	
0.0712	0.2149364	0	0.2149364	0	0.03842748	0	0.0499978	
0.0716	0.2191176	0	0.2149364	0	0.0388643	0	0.04999778	
0.072	0.2191176	0	0.2191176	0	0.03929816	0	0.04999775	
0.0724	0.2191176	0	0.2191176	0	0.03975294	0	0.04999772	
0.0728	0.2191176	0	0.2191176	0	0.04020657	0	0.04999769	
0.07319999	0.2191176	0	0.2191176	0	0.04065906	0	0.04999766	
0.0736	0.2232153	0	0.2191176	0	0.0411104	0	0.04999763	
0.074	0.2232153	0	0.2232153	0	0.04156062	0	0.0499976	
0.0744	0.2232153	0	0.2232153	0	0.04203207	0	0.04999757	
0.0748	0.2232153	0	0.2232153	0	0.04250234	0	0.04999754	
0.0752	0.2232153	0	0.2232153	0	0.04296957	0	0.0499975	
0.0756	0.227231	0	0.2232153	0	0.04343375	0	0.04999747	
0.076	0.227231	0	0.227231	0	0.04389676	0	0.04999743	
0.0764	0.227231	0	0.227231	0	0.04438319	0	0.0499974	
0.0768	0.227231	0	0.227231	0	0.04486654	0	0.04999736	
0.0772	0.227231	0	0.227231	0	0.04535053	0	0.04999733	
0.07759999	0.2311663	0	0.227231	0	0.04583144	0	0.04999729	
0.078	0.2311663	0	0.2311663	0	0.04631114	0	0.04999725	
0.0784	0.2311663	0	0.2311663	0	0.04681455	0	0.04999722	
0.0788	0.2311663	0	0.2311663	0	0.04731484	0	0.04999718	
0.0792	0.2311663	0	0.2311663	0	0.04781573	0	0.04999715	
0.0796	0.235023	0	0.2311663	0	0.04831349	0	0.04999711	
0.08	0.235023	0	0.235023	0	0.04881	0	0.04999707	
0.0804	0.235023	0	0.235023	0	0.0493305	0	0.04999704	
0.0808	0.235023	0	0.235023	0	0.04984783	0	0.049997	
0.0812	0.235023	0	0.235023	0	0.05036572	0	0.04999697	
0.0816	0.2388026	0	0.235023	0	0.05088044	0	0.04999693	
0.08199999	0.2388026	0	0.2388026	0	0.05139387	0	0.04999689	
0.0824	0.2388026	0	0.2388026	0	0.05193155	0	0.04999686	
0.0828	0.2388026	0	0.2388026	0	0.05246602	0	0.04999682	
0.0832	0.2388026	0	0.2388026	0	0.05300101	0	0.04999679	
0.0836	0.2425065	0	0.2388026	0	0.05353278	0	0.04999675	
0.084	0.2425065	0	0.2425065	0	0.05406136	0	0.04999671	
0.0844	0.2425065	0	0.2425065	0	0.05461257	0	0.04999667	
0.0848	0.2425065	0	0.2425065	0	0.05516054	0	0.04999663	
0.0852	0.2425065	0	0.2425065	0	0.05570898	0	0.04999658	
0.0856	0.2461364	0	0.2425065	0	0.05625605	0	0.04999654	
0.086	0.2461364	0	0.2461364	0	0.05680174	0	0.0499965	
0.08639999	0.2461364	0	0.2461364	0	0.05737029	0	0.04999646	
0.08679999	0.2461364	0	0.2461364	0	0.05793556	0	0.04999642	
0.0872	0.2461364	0	0.2461364	0	0.05850126	0	0.04999638	
0.0876	0.2496937	0	0.2461364	0	0.05906554	0	0.04999634	
0.088	0.2496937	0	0.2496937	0	0.05963026	0	0.0499963	
0.0884	0.2496937	0	0.2496937	0	0.06021433	0	0.04999625	
0.0888	0.2496937	0	0.2496937	0	0.06079879	0	0.04999621	
0.0892	0.2496937	0	0.2496937	0	0.06138179	0	0.04999617	
0.0896	0.2531798	0	0.2496937	0	0.06196331	0	0.04999613	
0.09	0.2531798	0	0.2531798	0	0.06254338	0	0.04999609	
0.0904	0.2531798	0	0.2531798	0	0.06314486	0	0.04999604	
0.09079999	0.2531798	0	0.2531798	0	0.06374668	0	0.049996	
0.09119999	0.2531798	0	0.2531798	0	0.06434699	0	0.04999596	
0.0916	0.2565962	0	0.2531798	0	0.06494579	0	0.04999592	
0.092	0.2565962	0	0.2565962	0	0.06553936	0	0.04999587	
0.0924	0.2565962	0	0.2565962	0	0.06615639	0	0.04999582	
0.0928	0.2565962	0	0.2565962	0	0.06677186	0	0.04999578	
0.0932	0.2565962	0	0.2565962	0	0.06738766	0	0.04999573	
0.0936	0.2599443	0	0.2565962	0	0.06800003	0	0.04999568	
0.094	0.2599443	0	0.2599443	0	0.06861085	0	0.04999563	
0.0944	0.2599443	0	0.2599443	0	0.06924531	0	0.04999559	
0.0948	0.2599443	0	0.2599443	0	0.06987817	0	0.04999554	
0.09519999	0.2599443	0	0.2599443	0	0.0705113	0	0.04999549	
0.09559999	0.2632254	0	0.2599443	0	0.07114097	0	0.04999544	
0.096	0.2632254	0	0.2632254	0	0.07176905	0	0.0499954	
0.0964	0.2632254	0	0.2632254	0	0.0724209	0	0.04999535	
0.0968	0.2632254	0	0.2632254	0	0.07307111	0	0.0499953	
0.0972	0.2632254	0	0.2632254	0	0.07372155	0	0.04999525	
0.0976	0.2664408	0	0.2632254	0	0.07436849	0	0.04999521	
0.098	0.2664408	0	0.2664408	0	0.0750138	0	0.04999516	
0.0984	0.2664408	0	0.2664408	0	0.07568301	0	0.04999511	
0.0988	0.2664408	0	0.2664408	0	0.07635053	0	0.04999506	
0.0992	0.2664408	0	0.2664408	0	0.07701823	0	0.04999502	
0.09959999	0.269592	0	0.2664408	0	0.07767867	0	0.04999496	
0.09999999	0.269592	0	0.269592	0	0.07833929	0	0.04999491	
0.1004	0.269592	0	0.269592	0	0.07902207	0	0.04999485	
0.1008	0.269592	0	0.269592	0	0.079705	0	0.0499948	
0.1012	0.269592	0	0.269592	0	0.08038621	0	0.04999475	
0.1016	0.2726802	0	0.269592	0	0.08106383	0	0.04999469	
0.102	0.2726802	0	0.2726802	0	0.08174161	0	0.04999464	
0.1024	0.2726802	0	0.2726802	0	0.08244164	0	0.04999458	
0.1028	0.2726802	0	0.2726802	0	0.08314176	0	0.04999453	
0.1032	0.2726802	0	0.2726802	0	0.08384012	0	0.04999448	
0.1036	0.2757066	0	0.2726802	0	0.08453485	0	0.04999442	
0.104	0.2757066	0	0.2757066	0	0.0852297	0	0.04999437	
0.1044	0.2757066	0	0.2757066	0	0.08594687	0	0.04999432	
0.1048	0.2757066	0	0.2757066	0	0.0866641	0	0.04999426	
0.1052	0.2757066	0	0.2757066	0	0.08737952	0	0.04999421	
0.1056	0.2786725	0	0.2757066	0	0.08809128	0	0.04999416	
0.106	0.2786725	0	0.2786725	0	0.08880311	0	0.0499941	
0.1064	0.2786725	0	0.2786725	0	0.08953732	0	0.04999405	
0.1068	0.2786725	0	0.2786725	0	0.09027154	0	0.049994	
0.1072	0.2786725	0	0.2786725	0	0.09100019	0	0.04999394	
0.1076	0.281579	0	0.2786725	0	0.091727	0	0.04999388	
0.108	0.281579	0	0.281579	0	0.09245198	0	0.04999382	
0.1084	0.281579	0	0.281579	0	0.09320126	0	0.04999376	
0.1088	0.281579	0	0.281579	0	0.09394865	0	0.0499937	
0.1092	0.281579	0	0.281579	0	0.09469417	0	0.04999364	
0.1096	0.2844274	0	0.281579	0	0.09543779	0	0.04999358	
0.11	0.2844274	0	0.2844274	0	0.09617955	0	0.04999352	
0.1104	0.2844274	0	0.2844274	0	0.09694564	0	0.04999346	
0.1108	0.2844274	0	0.2844274	0	0.09770979	0	0.0499934	
0.1112	0.2844274	0	0.2844274	0	0.09847202	0	0.04999334	
0.1116	0.2872189	0	0.2844274	0	0.09923233	0	0.04999328	
0.112	0.2872189	0	0.2872189	0	0.09999073	0	0.04999322	
0.1124	0.2872189	0	0.2872189	0	0.1007735	0	0.04999316	
0.1128	0.2872189	0	0.2872189	0	0.1015542	0	0.0499931	
0.1132	0.2872189	0	0.2872189	0	0.102333	0	0.04999304	
0.1136	0.2899545	0	0.2872189	0	0.1031099	0	0.04999298	
0.114	0.2899545	0	0.2899545	0	0.1038848	0	0.04999292	
0.1144	0.2899545	0	0.2899545	0	0.104684	0	0.04999286	
0.1148	0.2899545	0	0.2899545	0	0.1054775	0	0.0499928	
0.1152	0.2899545	0	0.2899545	0	0.1062708	0	0.04999273	
0.1156	0.2926354	0	0.2899545	0	0.1070603	0	0.04999267	
0.116	0.2926354	0	0.2926354	0	0.1078497	0	0.0499926	
0.1164	0.2926354	0	0.2926354	0	0.1086615	0	0.04999254	
0.1168	0.2926354	0	0.2926354	0	0.1094713	0	0.04999247	
0.1172	0.2926354	0	0.2926354	0	0.1102809	0	0.0499924	
0.1176	0.2952627	0	0.2926354	0	0.1110866	0	0.04999234	
0.118	0.2952627	0	0.2952627	0	0.1118921	0	0.04999227	
0.1184	0.2952627	0	0.2952627	0	0.1127201	0	0.04999221	
0.1188	0.2952627	0	0.2952627	0	0.113546	0	0.04999214	
0.1192	0.2952627	0	0.2952627	0	0.1143717	0	0.04999208	
0.1196	0.2978374	0	0.2952627	0	0.1151934	0	0.04999201	
0.12	0.2978374	0	0.2978374	0	0.1160149	0	0.04999195	
0.1204	0.2978374	0	0.2978374	0	0.1168588	0	0.04999188	
0.1208	0.2978374	0	0.2978374	0	0.1177006	0	0.04999181	
0.1212	0.2978374	0	0.2978374	0	0.1185421	0	0.04999175	
0.1216	0.3003607	0	0.2978374	0	0.1193797	0	0.04999168	
0.122	0.3003607	0	0.3003607	0	0.1202133	0	0.04999161	
0.1224	0.3003607	0	0.3003607	0	0.121071	0	0.04999154	
0.1228	0.3003607	0	0.3003607	0	0.1219267	0	0.04999147	
0.1232	0.3003607	0	0.3003607	0	0.1227801	0	0.0499914	
0.1236	0.3028335	0	0.3003607	0	0.1236314	0	0.04999133	
0.124	0.3028335	0	0.3028335	0	0.1244806	0	0.04999126	
0.1244	0.3028335	0	0.3028335	0	0.1253539	0	0.04999119	
0.1248	0.3028335	0	0.3028335	0	0.1262231	0	0.04999111	
0.1252	0.3028335	0	0.3028335	0	0.1270921	0	0.04999104	
0.1256	0.3052568	0	0.3028335	0	0.1279588	0	0.04999097	
0.126	0.3052568	0	0.3052568	0	0.1288233	0	0.0499909	
0.1264	0.3052568	0	0.3052568	0	0.1297119	0	0.04999083	
0.1268	0.3052568	0	0.3052568	0	0.1305964	0	0.04999075	
0.1272	0.3052568	0	0.3052568	0	0.1314805	0	0.04999068	
0.1276	0.3076317	0	0.3052568	0	0.1323624	0	0.04999061	
0.128	0.3076317	0	0.3076317	0	0.1332421	0	0.04999054	
0.1284	0.3076317	0	0.3076317	0	0.1341458	0	0.04999047	
0.1288	0.3076317	0	0.3076317	0	0.1350452	0	0.0499904	
0.1292	0.3076317	0	0.3076317	0	0.1359443	0	0.04999033	
0.1296	0.3099591	0	0.3076317	0	0.1368412	0	0.04999026	
0.13	0.3099591	0	0.3099591	0	0.137732	0	0.04999018	
0.1304	0.3099591	0	0.3099591	0	0.1386467	0	0.0499901	
0.1308	0.3099591	0	0.3099591	0	0.139561	0	0.04999002	
0.1312	0.3099591	0	0.3099591	0	0.140471	0	0.04998995	
0.1316	0.3122399	0	0.3099591	0	0.1413788	0	0.04998987	
0.132	0.3122399	0	0.3122399	0	0.1422843	0	0.04998979	
0.1324	0.3122399	0	0.3122399	0	0.1432136	0	0.04998971	
0.1328	0.3122399	0	0.3122399	0	0.1441424	0	0.04998964	
0.1332	0.3122399	0	0.3122399	0	0.1450669	0	0.04998956	
0.1336	0.3144751	0	0.3122399	0	0.1459891	0	0.04998948	
0.134	0.3144751	0	0.3144751	0	0.1469091	0	0.0499894	
0.1344	0.3144751	0	0.3144751	0	0.1478526	0	0.04998932	
0.1348	0.3144751	0	0.3144751	0	0.1487956	0	0.04998925	
0.1352	0.3144751	0	0.3144751	0	0.1497343	0	0.04998917	
0.1356	0.3166656	0	0.3144751	0	0.1506708	0	0.04998909	
0.136	0.3166656	0	0.3166656	0	0.1516048	0	0.04998901	
0.1364	0.3166656	0	0.3166656	0	0.1525623	0	0.04998894	
0.1368	0.3166656	0	0.3166656	0	0.1535193	0	0.04998886	
0.1372	0.3166656	0	0.3166656	0	0.1544719	0	0.04998878	
0.1376	0.3188123	0	0.3166656	0	0.1554185	0	0.0499887	
0.138	0.3188123	0	0.3188123	0	0.1563645	0	0.04998862	
0.1384	0.3188123	0	0.3188123	0	0.1573339	0	0.04998853	
0.1388	0.3188123	0	0.3188123	0	0.1582989	0	0.04998845	
0.1392	0.3188123	0	0.3188123	0	0.1592634	0	0.04998837	
0.1396	0.320916	0	0.3188123	0	0.1602236	0	0.04998828	
0.14	0.320916	0	0.320916	0	0.1611832	0	0.0499882	
0.1404	0.320916	0	0.320916	0	0.162166	0	0.04998812	
0.1408	0.320916	0	0.320916	0	0.1631445	0	0.04998803	
0.1412	0.320916	0	0.320916	0	0.1641223	0	0.04998795	
0.1416	0.3229777	0	0.320916	0	0.1650958	0	0.04998786	
0.142	0.3229777	0	0.3229777	0	0.1660669	0	0.04998778	
0.1424	0.3229777	0	0.3229777	0	0.1670628	0	0.0499877	
0.1428	0.3229777	0	0.3229777	0	0.1680544	0	0.04998761	
0.1432	0.3229777	0	0.3229777	0	0.1690453	0	0.04998753	
0.1436	0.3249982	0	0.3229777	0	0.1700337	0	0.04998745	
0.144	0.3249982	0	0.3249982	0	0.1710178	0	0.04998736	
0.1444	0.3249982	0	0.3249982	0	0.1720265	0	0.04998728	
0.1448	0.3249982	0	0.3249982	0	0.1730308	0	0.04998719	
0.1452	0.3249982	0	0.3249982	0	0.1740345	0	0.04998711	
0.1456	0.3269782	0	0.3249982	0	0.1750356	0	0.04998703	
0.146	0.3269782	0	0.3269782	0	0.1760305	0	0.04998694	
0.1464	0.3269782	0	0.3269782	0	0.1770481	0	0.04998685	
0.1468	0.3269782	0	0.3269782	0	0.178063	0	0.04998676	
0.1472	0.3269782	0	0.3269782	0	0.1790754	0	0.04998667	
0.1476	0.3289186	0	0.3269782	0	0.1800853	0	0.04998658	
0.148	0.3289186	0	0.3289186	0	0.1810926	0	0.04998649	
0.1484	0.3289186	0	0.3289186	0	0.1821223	0	0.0499864	
0.1488	0.3289186	0	0.3289186	0	0.1831495	0	0.04998631	
0.1492	0.3289186	0	0.3289186	0	0.184174	0	0.04998622	
0.1496	0.3308202	0	0.3289186	0	0.185196	0	0.04998614	
0.15	0.3308202	0	0.3308202	0	0.1862154	0	0.04998605	
0.1504	0.3308202	0	0.3308202	0	0.1872571	0	0.04998596	
0.1508	0.3308202	0	0.3308202	0	0.1882961	0	0.04998587	
0.1512	0.3308202	0	0.3308202	0	0.1893325	0	0.04998578	
0.1516	0.3326838	0	0.3308202	0	0.1903662	0	0.04998569	
0.152	0.3326838	0	0.3326838	0	0.1913974	0	0.0499856	
0.1524	0.3326838	0	0.3326838	0	0.1924506	0	0.04998551	
0.1528	0.3326838	0	0.3326838	0	0.1935012	0	0.04998542	
0.1532	0.3326838	0	0.3326838	0	0.1945491	0	0.04998533	
0.1536	0.3345101	0	0.3326838	0	0.1955944	0	0.04998524	
0.154	0.3345101	0	0.3345101	0	0.196637	0	0.04998515	
0.1544	0.3345101	0	0.3345101	0	0.1977015	0	0.04998506	
0.1548	0.3345101	0	0.3345101	0	0.1987614	0	0.04998497	
0.1552	0.3345101	0	0.3345101	0	0.1998167	0	0.04998487	
0.1556	0.3362999	0	0.3345101	0	0.2008713	0	0.04998478	
0.156	0.3362999	0	0.3362999	0	0.2019213	0	0.04998468	
