Time	Top_MN	Bottom_FF	Top_A	Bottom_A	Top_Tension	Bottom_Tension	Top_Length	
0.0352	0.1232476	0	0.1232476	0	0.03231141	0	0.05004784	
0.0356	0.1292626	0	0.1232476	0	0.03255977	0	0.05004802	
0.036	0.1292626	0	0.1292626	0	0.0328057	0	0.0500482	
0.0364	0.1292626	0	0.1292626	0	0.03306287	0	0.05004838	
0.0368	0.1292626	0	0.1292626	0	0.03331757	0	0.05004855	
0.0372	0.1292626	0	0.1292626	0	0.03356981	0	0.05004872	
0.0376	0.1351574	0	0.1292626	0	0.03381774	0	0.05004888	
0.038	0.1351574	0	0.1351574	0	0.03406323	0	0.05004903	
0.0384	0.1351574	0	0.1351574	0	0.03432045	0	0.05004919	
0.0388	0.1351574	0	0.1351574	0	0.03457893	0	0.05004934	
0.0392	0.1351574	0	0.1351574	0	0.03483308	0	0.05004949	
0.0396	0.1409342	0	0.1351574	0	0.03508104	0	0.05004963	
0.04	0.1409342	0	0.1409342	0	0.03533027	0	0.05004977	
0.0404	0.1409342	0	0.1409342	0	0.03559174	0	0.05004991	
0.0408	0.1409342	0	0.1409342	0	0.03585259	0	0.05005005	
0.0412	0.1409342	0	0.1409342	0	0.03610909	0	0.05005018	
0.0416	0.1465955	0	0.1409342	0	0.03636126	0	0.0500503	
0.042	0.1465955	0	0.1465955	0	0.03661097	0	0.05005042	
0.0424	0.1465955	0	0.1465955	0	0.036879	0	0.05005055	
0.0428	0.1465955	0	0.1465955	0	0.03714266	0	0.05005066	
0.0432	0.1465955	0	0.1465955	0	0.03740196	0	0.05005078	
0.0436	0.1521436	0	0.1465955	0	0.03766251	0	0.05005089	
0.044	0.1521436	0	0.1521436	0	0.03791871	0	0.050051	
0.0444	0.1521436	0	0.1521436	0	0.03818813	0	0.0500511	
0.0448	0.1521436	0	0.1521436	0	0.03845876	0	0.05005121	
0.0452	0.1521436	0	0.1521436	0	0.03872315	0	0.05005131	
0.0456	0.1575807	0	0.1521436	0	0.03898877	0	0.05005141	
0.046	0.1575807	0	0.1575807	0	0.03925189	0	0.05005151	
0.0464	0.1575807	0	0.1575807	0	0.03952871	0	0.0500516	
0.0468	0.1575807	0	0.1575807	0	0.03980299	0	0.05005169	
0.0472	0.1575807	0	0.1575807	0	0.04007661	0	0.05005178	
0.0476	0.1629091	0	0.1575807	0	0.04034397	0	0.05005186	
0.048	0.1629091	0	0.1629091	0	0.04061628	0	0.05005195	
0.0484	0.1629091	0	0.1629091	0	0.0409009	0	0.05005203	
0.0488	0.1629091	0	0.1629091	0	0.04118296	0	0.05005211	
0.0492	0.1629091	0	0.1629091	0	0.04146433	0	0.05005218	
0.0496	0.1681309	0	0.1629091	0	0.0417413	0	0.05005226	
0.05	0.1681309	0	0.1681309	0	0.04201759	0	0.05005233	
0.0504	0.1681309	0	0.1681309	0	0.04231225	0	0.0500524	
0.0508	0.1681309	0	0.1681309	0	0.04260433	0	0.05005247	
0.0512	0.1681309	0	0.1681309	0	0.04289198	0	0.05005253	
0.0516	0.1732483	0	0.1681309	0	0.04317705	0	0.05005259	
0.052	0.1732483	0	0.1732483	0	0.04346516	0	0.05005266	
0.0524	0.1732483	0	0.1732483	0	0.0437665	0	0.05005272	
0.0528	0.1732483	0	0.1732483	0	0.04406711	0	0.05005278	
0.0532	0.1732483	0	0.1732483	0	0.04436325	0	0.05005283	
0.0536	0.1782634	0	0.1732483	0	0.04466053	0	0.05005289	
0.054	0.1782634	0	0.1782634	0	0.04495521	0	0.05005294	
0.0544	0.1782634	0	0.1782634	0	0.04526546	0	0.05005299	
0.0548	0.1782634	0	0.1782634	0	0.04557681	0	0.05005304	
0.0552	0.1782634	0	0.1782634	0	0.04588553	0	0.05005309	
0.0556	0.1831781	0	0.1782634	0	0.04619348	0	0.05005314	
0.056	0.1831781	0	0.1831781	0	0.04649696	0	0.05005318	
0.0564	0.1831781	0	0.1831781	0	0.0468183	0	0.05005322	
0.0568	0.1831781	0	0.1831781	0	0.04714258	0	0.05005327	
0.0572	0.1831781	0	0.1831781	0	0.04746047	0	0.05005331	
0.0576	0.1879945	0	0.1831781	0	0.04777944	0	0.05005335	
0.058	0.1879945	0	0.1879945	0	0.04809576	0	0.05005338	
0.0584	0.1879945	0	0.1879945	0	0.04842851	0	0.05005342	
0.0588	0.1879945	0	0.1879945	0	0.0487623	0	0.05005345	
0.0592	0.1879945	0	0.1879945	0	0.04909341	0	0.05005349	
0.0596	0.1927146	0	0.1879945	0	0.04942183	0	0.05005352	
0.06	0.1927146	0	0.1927146	0	0.04974944	0	0.05005355	
0.0604	0.1927146	0	0.1927146	0	0.05009577	0	0.05005358	
0.0608	0.1927146	0	0.1927146	0	0.05044124	0	0.05005361	
0.0612	0.1927146	0	0.1927146	0	0.05078586	0	0.05005364	
0.0616	0.1973404	0	0.1927146	0	0.05112776	0	0.05005366	
0.062	0.1973404	0	0.1973404	0	0.05146695	0	0.05005369	
0.0624	0.1973404	0	0.1973404	0	0.05182713	0	0.05005371	
0.0628	0.1973404	0	0.1973404	0	0.05218456	0	0.05005373	
0.0632	0.1973404	0	0.1973404	0	0.0525411	0	0.05005376	
0.0636	0.2018736	0	0.1973404	0	0.05289489	0	0.05005378	
0.064	0.2018736	0	0.2018736	0	0.0532478	0	0.05005379	
0.06439999	0.2018736	0	0.2018736	0	0.05362211	0	0.05005382	
0.0648	0.2018736	0	0.2018736	0	0.05399362	0	0.05005383	
0.0652	0.2018736	0	0.2018736	0	0.05436048	0	0.05005385	
0.0656	0.2063161	0	0.2018736	0	0.05473015	0	0.05005386	
0.066	0.2063161	0	0.2063161	0	0.05509518	0	0.05005388	
0.0664	0.2063161	0	0.2063161	0	0.05548199	0	0.05005389	
0.0668	0.2063161	0	0.2063161	0	0.05586783	0	0.05005391	
0.0672	0.2063161	0	0.2063161	0	0.05625271	0	0.05005392	
0.0676	0.2106698	0	0.2063161	0	0.05663104	0	0.05005392	
0.068	0.2106698	0	0.2106698	0	0.05701216	0	0.05005394	
0.0684	0.2106698	0	0.2106698	0	0.0574117	0	0.05005394	
0.06879999	0.2106698	0	0.2106698	0	0.0578121	0	0.05005395	
0.0692	0.2106698	0	0.2106698	0	0.05820964	0	0.05005396	
0.0696	0.2149364	0	0.2106698	0	0.05860433	0	0.05005397	
0.07	0.2149364	0	0.2149364	0	0.05899989	0	0.05005397	
0.0704	0.2149364	0	0.2149364	0	0.05941609	0	0.05005398	
0.0708	0.2149364	0	0.2149364	0	0.0598294	0	0.05005398	
0.0712	0.2149364	0	0.2149364	0	0.0602398	0	0.05005398	
0.0716	0.2191176	0	0.2149364	0	0.06065291	0	0.05005399	
0.072	0.2191176	0	0.2191176	0	0.06106126	0	0.05005399	
0.0724	0.2191176	0	0.2191176	0	0.0614906	0	0.05005399	
0.0728	0.2191176	0	0.2191176	0	0.06191886	0	0.05005399	
0.07319999	0.2191176	0	0.2191176	0	0.06234792	0	0.050054	
0.0736	0.2232153	0	0.2191176	0	0.06277218	0	0.05005399	
0.074	0.2232153	0	0.2232153	0	0.06319724	0	0.05005399	
0.0744	0.2232153	0	0.2232153	0	0.06363989	0	0.05005398	
0.0748	0.2232153	0	0.2232153	0	0.06408515	0	0.05005398	
0.0752	0.2232153	0	0.2232153	0	0.0645293	0	0.05005398	
0.0756	0.227231	0	0.2232153	0	0.06497047	0	0.05005398	
0.076	0.227231	0	0.227231	0	0.06540868	0	0.05005397	
0.0764	0.227231	0	0.227231	0	0.06586665	0	0.05005396	
0.0768	0.227231	0	0.227231	0	0.06632347	0	0.05005395	
0.0772	0.227231	0	0.227231	0	0.06678101	0	0.05005394	
0.07759999	0.2311663	0	0.227231	0	0.06723182	0	0.05005392	
0.078	0.2311663	0	0.2311663	0	0.06768895	0	0.05005392	
0.0784	0.2311663	0	0.2311663	0	0.06816054	0	0.0500539	
0.0788	0.2311663	0	0.2311663	0	0.06863467	0	0.05005389	
0.0792	0.2311663	0	0.2311663	0	0.06910576	0	0.05005388	
0.0796	0.235023	0	0.2311663	0	0.06957566	0	0.05005386	
0.08	0.235023	0	0.235023	0	0.07004438	0	0.05005385	
0.0804	0.235023	0	0.235023	0	0.07053531	0	0.05005383	
0.0808	0.235023	0	0.235023	0	0.07102314	0	0.05005381	
0.0812	0.235023	0	0.235023	0	0.07150976	0	0.05005379	
0.0816	0.2388026	0	0.235023	0	0.07199515	0	0.05005378	
0.08199999	0.2388026	0	0.2388026	0	0.07248304	0	0.05005376	
0.0824	0.2388026	0	0.2388026	0	0.07298967	0	0.05005375	
0.0828	0.2388026	0	0.2388026	0	0.07349317	0	0.05005372	
0.0832	0.2388026	0	0.2388026	0	0.07399727	0	0.0500537	
0.0836	0.2425065	0	0.2388026	0	0.0745001	0	0.05005369	
0.084	0.2425065	0	0.2425065	0	0.07500167	0	0.05005367	
0.0844	0.2425065	0	0.2425065	0	0.07552409	0	0.05005364	
0.0848	0.2425065	0	0.2425065	0	0.0760452	0	0.05005362	
0.0852	0.2425065	0	0.2425065	0	0.07656687	0	0.0500536	
0.0856	0.2461364	0	0.2425065	0	0.0770835	0	0.05005358	
0.086	0.2461364	0	0.2461364	0	0.07760442	0	0.05005356	
0.08639999	0.2461364	0	0.2461364	0	0.07814269	0	0.05005354	
0.08679999	0.2461364	0	0.2461364	0	0.07868147	0	0.05005351	
0.0872	0.2461364	0	0.2461364	0	0.07921703	0	0.05005349	
0.0876	0.2496937	0	0.2461364	0	0.07975312	0	0.05005347	
0.088	0.2496937	0	0.2496937	0	0.08028785	0	0.05005344	
0.0884	0.2496937	0	0.2496937	0	0.08084388	0	0.05005342	
0.0888	0.2496937	0	0.2496937	0	0.08139665	0	0.05005339	
0.0892	0.2496937	0	0.2496937	0	0.08194803	0	0.05005336	
0.0896	0.2531798	0	0.2496937	0	0.08249803	0	0.05005333	
0.09	0.2531798	0	0.2531798	0	0.08304478	0	0.05005329	
0.0904	0.2531798	0	0.2531798	0	0.08361676	0	0.05005326	
0.09079999	0.2531798	0	0.2531798	0	0.08418731	0	0.05005324	
0.09119999	0.2531798	0	0.2531798	0	0.08475641	0	0.05005321	
0.0916	0.2565962	0	0.2531798	0	0.08532036	0	0.05005317	
0.092	0.2565962	0	0.2565962	0	0.08588662	0	0.05005314	
0.0924	0.2565962	0	0.2565962	0	0.08647269	0	0.0500531	
0.0928	0.2565962	0	0.2565962	0	0.08706101	0	0.05005307	
0.0932	0.2565962	0	0.2565962	0	0.08764599	0	0.05005304	
0.0936	0.2599443	0	0.2565962	0	0.08823136	0	0.05005301	
0.094	0.2599443	0	0.2599443	0	0.08881154	0	0.05005297	
0.0944	0.2599443	0	0.2599443	0	0.08941728	0	0.05005294	
0.0948	0.2599443	0	0.2599443	0	0.09001964	0	0.0500529	
0.09519999	0.2599443	0	0.2599443	0	0.09062048	0	0.05005286	
0.09559999	0.2632254	0	0.2599443	0	0.09122168	0	0.05005283	
0.096	0.2632254	0	0.2632254	0	0.09181949	0	0.05005279	
0.0964	0.2632254	0	0.2632254	0	0.09244303	0	0.05005276	
0.0968	0.2632254	0	0.2632254	0	0.09306313	0	0.05005272	
0.0972	0.2632254	0	0.2632254	0	0.09368167	0	0.05005268	
0.0976	0.2664408	0	0.2632254	0	0.09429679	0	0.05005264	
0.098	0.2664408	0	0.2664408	0	0.09491596	0	0.05005261	
0.0984	0.2664408	0	0.2664408	0	0.09555349	0	0.05005257	
0.0988	0.2664408	0	0.2664408	0	0.09619129	0	0.05005253	
0.0992	0.2664408	0	0.2664408	0	0.09682563	0	0.05005249	
0.09959999	0.269592	0	0.2664408	0	0.09745837	0	0.05005245	
0.09999999	0.269592	0	0.269592	0	0.09808952	0	0.05005241	
0.1004	0.269592	0	0.269592	0	0.09874475	0	0.05005237	
0.1008	0.269592	0	0.269592	0	0.09939461	0	0.05005232	
0.1012	0.269592	0	0.269592	0	0.1000466	0	0.05005228	
0.1016	0.2726802	0	0.269592	0	0.1006931	0	0.05005223	
0.102	0.2726802	0	0.2726802	0	0.1013418	0	0.05005219	
0.1024	0.2726802	0	0.2726802	0	0.102011	0	0.05005214	
0.1028	0.2726802	0	0.2726802	0	0.1026784	0	0.0500521	
0.1032	0.2726802	0	0.2726802	0	0.1033479	0	0.05005205	
0.1036	0.2757066	0	0.2726802	0	0.1040157	0	0.05005201	
0.104	0.2757066	0	0.2757066	0	0.1046781	0	0.05005196	
0.1044	0.2757066	0	0.2757066	0	0.1053648	0	0.05005192	
0.1048	0.2757066	0	0.2757066	0	0.1060498	0	0.05005187	
0.1052	0.2757066	0	0.2757066	0	0.106733	0	0.05005182	
0.1056	0.2786725	0	0.2757066	0	0.1074182	0	0.05005178	
0.106	0.2786725	0	0.2786725	0	0.108098	0	0.05005173	
0.1064	0.2786725	0	0.2786725	0	0.1088058	0	0.05005169	
0.1068	0.2786725	0	0.2786725	0	0.1095063	0	0.05005164	
0.1072	0.2786725	0	0.2786725	0	0.1102069	0	0.05005159	
0.1076	0.281579	0	0.2786725	0	0.1109094	0	0.05005155	
0.108	0.281579	0	0.281579	0	0.1116027	0	0.05005149	
0.1084	0.281579	0	0.281579	0	0.112326	0	0.05005145	
0.1088	0.281579	0	0.281579	0	0.1130456	0	0.0500514	
0.1092	0.281579	0	0.281579	0	0.1137596	0	0.05005134	
0.1096	0.2844274	0	0.281579	0	0.1144738	0	0.05005129	
0.11	0.2844274	0	0.2844274	0	0.1151861	0	0.05005124	
0.1104	0.2844274	0	0.2844274	0	0.1159209	0	0.05005118	
0.1108	0.2844274	0	0.2844274	0	0.1166558	0	0.05005113	
0.1112	0.2844274	0	0.2844274	0	0.117387	0	0.05005107	
0.1116	0.2872189	0	0.2844274	0	0.1181144	0	0.05005101	
0.112	0.2872189	0	0.2872189	0	0.1188438	0	0.05005096	
0.1124	0.2872189	0	0.2872189	0	0.1195976	0	0.05005091	
0.1128	0.2872189	0	0.2872189	0	0.1203476	0	0.05005085	
0.1132	0.2872189	0	0.2872189	0	0.1210938	0	0.0500508	
0.1136	0.2899545	0	0.2872189	0	0.1218419	0	0.05005074	
0.114	0.2899545	0	0.2899545	0	0.1225863	0	0.05005069	
0.1144	0.2899545	0	0.2899545	0	0.1233532	0	0.05005063	
0.1148	0.2899545	0	0.2899545	0	0.1241219	0	0.05005058	
0.1152	0.2899545	0	0.2899545	0	0.1248849	0	0.05005052	
0.1156	0.2926354	0	0.2899545	0	0.1256498	0	0.05005046	
0.116	0.2926354	0	0.2926354	0	0.126409	0	0.0500504	
0.1164	0.2926354	0	0.2926354	0	0.1271945	0	0.05005035	
0.1168	0.2926354	0	0.2926354	0	0.1279761	0	0.05005029	
0.1172	0.2926354	0	0.2926354	0	0.1287557	0	0.05005023	
0.1176	0.2952627	0	0.2926354	0	0.1295372	0	0.05005018	
0.118	0.2952627	0	0.2952627	0	0.1303129	0	0.05005012	
0.1184	0.2952627	0	0.2952627	0	0.1311149	0	0.05005006	
0.1188	0.2952627	0	0.2952627	0	0.1319111	0	0.05005	
0.1192	0.2952627	0	0.2952627	0	0.1327035	0	0.05004993	
0.1196	0.2978374	0	0.2952627	0	0.1334976	0	0.05004987	
0.12	0.2978374	0	0.2978374	0	0.1342878	0	0.05004981	
0.1204	0.2978374	0	0.2978374	0	0.1351005	0	0.05004974	
0.1208	0.2978374	0	0.2978374	0	0.1359148	0	0.05004968	
0.1212	0.2978374	0	0.2978374	0	0.1367234	0	0.05004961	
0.1216	0.3003607	0	0.2978374	0	0.1375319	0	0.05004955	
0.122	0.3003607	0	0.3003607	0	0.1383364	0	0.05004948	
0.1224	0.3003607	0	0.3003607	0	0.1391689	0	0.05004942	
0.1228	0.3003607	0	0.3003607	0	0.1399975	0	0.05004936	
0.1232	0.3003607	0	0.3003607	0	0.1408221	0	0.05004929	
0.1236	0.3028335	0	0.3003607	0	0.1416447	0	0.05004923	
0.124	0.3028335	0	0.3028335	0	0.142467	0	0.05004916	
0.1244	0.3028335	0	0.3028335	0	0.1433117	0	0.0500491	
0.1248	0.3028335	0	0.3028335	0	0.1441561	0	0.05004903	
0.1252	0.3028335	0	0.3028335	0	0.1450003	0	0.05004897	
0.1256	0.3052568	0	0.3028335	0	0.1458348	0	0.0500489	
0.126	0.3052568	0	0.3052568	0	0.1466729	0	0.05004884	
0.1264	0.3052568	0	0.3052568	0	0.1475369	0	0.05004878	
0.1268	0.3052568	0	0.3052568	0	0.1483951	0	0.05004871	
0.1272	0.3052568	0	0.3052568	0	0.1492529	0	0.05004865	
0.1276	0.3076317	0	0.3052568	0	0.150103	0	0.05004857	
0.128	0.3076317	0	0.3076317	0	0.1509566	0	0.05004851	
0.1284	0.3076317	0	0.3076317	0	0.1518323	0	0.05004844	
0.1288	0.3076317	0	0.3076317	0	0.1527039	0	0.05004837	
0.1292	0.3076317	0	0.3076317	0	0.1535733	0	0.0500483	
0.1296	0.3099591	0	0.3076317	0	0.1544406	0	0.05004823	
0.13	0.3099591	0	0.3099591	0	0.1553038	0	0.05004815	
0.1304	0.3099591	0	0.3099591	0	0.1561928	0	0.05004808	
0.1308	0.3099591	0	0.3099591	0	0.1570758	0	0.050048	
0.1312	0.3099591	0	0.3099591	0	0.1579603	0	0.05004793	
0.1316	0.3122399	0	0.3099591	0	0.1588426	0	0.05004786	
0.132	0.3122399	0	0.3122399	0	0.1597227	0	0.05004779	
0.1324	0.3122399	0	0.3122399	0	0.1606266	0	0.05004772	
0.1328	0.3122399	0	0.3122399	0	0.1615244	0	0.05004764	
0.1332	0.3122399	0	0.3122399	0	0.1624238	0	0.05004757	
0.1336	0.3144751	0	0.3122399	0	0.163319	0	0.0500475	
0.134	0.3144751	0	0.3144751	0	0.1642119	0	0.05004742	
0.1344	0.3144751	0	0.3144751	0	0.1651286	0	0.05004735	
0.1348	0.3144751	0	0.3144751	0	0.1660447	0	0.05004728	
0.1352	0.3144751	0	0.3144751	0	0.1669549	0	0.0500472	
0.1356	0.3166656	0	0.3144751	0	0.1678665	0	0.05004713	
0.136	0.3166656	0	0.3166656	0	0.168772	0	0.05004705	
0.1364	0.3166656	0	0.3166656	0	0.1697049	0	0.05004698	
0.1368	0.3166656	0	0.3166656	0	0.1706316	0	0.0500469	
0.1372	0.3166656	0	0.3166656	0	0.1715598	0	0.05004683	
0.1376	0.3188123	0	0.3166656	0	0.1724856	0	0.05004676	
0.138	0.3188123	0	0.3188123	0	0.1734053	0	0.05004668	
0.1384	0.3188123	0	0.3188123	0	0.1743484	0	0.0500466	
0.1388	0.3188123	0	0.3188123	0	0.1752873	0	0.05004652	
0.1392	0.3188123	0	0.3188123	0	0.1762257	0	0.05004644	
0.1396	0.320916	0	0.3188123	0	0.1771618	0	0.05004637	
0.14	0.320916	0	0.320916	0	0.1780936	0	0.05004628	
0.1404	0.320916	0	0.320916	0	0.1790486	0	0.0500462	
0.1408	0.320916	0	0.320916	0	0.1800031	0	0.05004612	
0.1412	0.320916	0	0.320916	0	0.1809552	0	0.05004605	
0.1416	0.3229777	0	0.320916	0	0.181903	0	0.05004596	
0.142	0.3229777	0	0.3229777	0	0.1828503	0	0.05004589	
0.1424	0.3229777	0	0.3229777	0	0.1838169	0	0.0500458	
0.1428	0.3229777	0	0.3229777	0	0.184783	0	0.05004572	
0.1432	0.3229777	0	0.3229777	0	0.1857484	0	0.05004564	
0.1436	0.3249982	0	0.3229777	0	0.1867115	0	0.05004556	
0.144	0.3249982	0	0.3249982	0	0.1876702	0	0.05004548	
0.1444	0.3249982	0	0.3249982	0	0.1886519	0	0.0500454	
0.1448	0.3249982	0	0.3249982	0	0.1896292	0	0.05004531	
0.1452	0.3249982	0	0.3249982	0	0.1906078	0	0.05004523	
0.1456	0.3269782	0	0.3249982	0	0.191582	0	0.05004515	
0.146	0.3269782	0	0.3269782	0	0.1925538	0	0.05004507	
0.1464	0.3269782	0	0.3269782	0	0.1935501	0	0.05004499	
0.1468	0.3269782	0	0.3269782	0	0.1945402	0	0.05004491	
0.1472	0.3269782	0	0.3269782	0	0.1955297	0	0.05004482	
0.1476	0.3289186	0	0.3269782	0	0.1965167	0	0.05004474	
0.148	0.3289186	0	0.3289186	0	0.1974993	0	0.05004466	
0.1484	0.3289186	0	0.3289186	0	0.1985082	0	0.05004458	
0.1488	0.3289186	0	0.3289186	0	0.1995089	0	0.05004449	
0.1492	0.3289186	0	0.3289186	0	0.2005108	0	0.05004441	
0.1496	0.3308202	0	0.3289186	0	0.2015065	0	0.05004432	
0.15	0.3308202	0	0.3308202	0	0.2024997	0	0.05004423	
0.1504	0.3308202	0	0.3308202	0	0.2035152	0	0.05004414	
0.1508	0.3308202	0	0.3308202	0	0.2045318	0	0.05004406	
0.1512	0.3308202	0	0.3308202	0	0.2055422	0	0.05004397	
0.1516	0.3326838	0	0.3308202	0	0.20655	0	0.05004388	
0.152	0.3326838	0	0.3326838	0	0.2075552	0	0.05004379	
0.1524	0.3326838	0	0.3326838	0	0.2085826	0	0.0500437	
0.1528	0.3326838	0	0.3326838	0	0.2096092	0	0.05004361	
0.1532	0.3326838	0	0.3326838	0	0.2106296	0	0.05004352	
0.1536	0.3345101	0	0.3326838	0	0.211651	0	0.05004343	
0.154	0.3345101	0	0.3345101	0	0.2126681	0	0.05004334	
0.1544	0.3345101	0	0.3345101	0	0.213707	0	0.05004326	
0.1548	0.3345101	0	0.3345101	0	0.2147433	0	0.05004317	
0.1552	0.3345101	0	0.3345101	0	0.215777	0	0.05004308	
