Time	Rotation	
0	0	
0.0004	0	
0.0008	0	
0.0012	0	
0.0016	5.264246E-17	
0.002	5.264246E-17	
0.0024	5.264246E-17	
0.0028	1.05215E-16	
0.0032	1.05215E-16	
0.0036	1.05215E-16	
0.004	1.577836E-16	
0.0044	2.103522E-16	
0.0048	2.629209E-16	
0.0052	3.154897E-16	
0.0056	3.154897E-16	
0.006	3.154897E-16	
0.0064	3.154897E-16	
0.0068	3.154897E-16	
0.0072	3.154897E-16	
0.0076	3.154897E-16	
0.007999999	3.154897E-16	
0.0084	3.154897E-16	
0.0088	3.154897E-16	
0.0092	3.680586E-16	
0.0096	3.680586E-16	
0.01	3.680586E-16	
0.0104	3.680586E-16	
0.0108	3.154898E-16	
0.0112	3.154898E-16	
0.0116	3.154898E-16	
0.012	3.154898E-16	
0.0124	3.154898E-16	
0.0128	3.154898E-16	
0.0132	2.629211E-16	
0.0136	2.629211E-16	
0.014	3.154898E-16	
0.0144	3.154898E-16	
0.0148	3.154898E-16	
0.0152	3.680584E-16	
0.0156	5.782551E-16	
0.016	5.782551E-16	
0.0164	6.308237E-16	
0.0168	6.308237E-16	
0.0172	5.782552E-16	
0.0176	6.308238E-16	
0.018	6.308238E-16	
0.0184	6.833922E-16	
0.0188	6.833922E-16	
0.0192	7.359607E-16	
0.0196	7.359607E-16	
0.02	7.88529E-16	
0.0204	8.410975E-16	
0.0208	8.410975E-16	
0.0212	8.936658E-16	
0.0216	8.410976E-16	
0.022	8.410976E-16	
0.0224	7.885292E-16	
0.0228	8.410976E-16	
0.0232	8.936659E-16	
0.0236	8.936659E-16	
0.024	8.936659E-16	
0.0244	9.462343E-16	
0.0248	9.988026E-16	
0.0252	9.988026E-16	
0.0256	9.462344E-16	
0.026	9.988026E-16	
0.0264	9.462344E-16	
0.0268	9.462344E-16	
0.0272	9.462344E-16	
0.0276	9.988026E-16	
0.028	9.988026E-16	
0.0284	9.988026E-16	
0.0288	9.988026E-16	
0.0292	9.988026E-16	
0.0296	9.988026E-16	
0.03	9.988026E-16	
0.0304	9.988026E-16	
0.0308	9.462345E-16	
0.0312	9.462345E-16	
0.0316	9.462345E-16	
0.032	9.462345E-16	
0.0324	9.462345E-16	
0.0328	9.462345E-16	
0.0332	9.988027E-16	
0.0336	9.988027E-16	
0.034	9.462346E-16	
0.0344	9.462346E-16	
0.0348	9.988028E-16	
0.0352	9.988028E-16	
0.0356	9.988028E-16	
0.036	9.988028E-16	
0.0364	9.988028E-16	
0.0368	9.988028E-16	
0.0372	9.462347E-16	
0.0376	9.988028E-16	
0.038	9.462347E-16	
0.0384	9.988028E-16	
0.0388	9.462347E-16	
0.0392	9.988028E-16	
0.0396	1.051371E-15	
0.04	1.103939E-15	
0.0404	1.103939E-15	
0.0408	1.103939E-15	
0.0412	1.103939E-15	
0.0416	1.156507E-15	
0.042	1.103939E-15	
0.0424	1.103939E-15	
0.0428	1.103939E-15	
0.0432	1.156507E-15	
0.0436	1.156507E-15	
0.044	1.209075E-15	
0.0444	1.209075E-15	
0.0448	1.209075E-15	
0.0452	1.209075E-15	
0.0456	1.261644E-15	
0.046	1.261644E-15	
0.0464	1.314212E-15	
0.0468	1.314212E-15	
0.0472	1.314212E-15	
0.0476	1.36678E-15	
0.048	1.36678E-15	
0.0484	1.36678E-15	
0.0488	1.419348E-15	
0.0492	1.419348E-15	
0.0496	1.419348E-15	
0.05	1.419348E-15	
0.0504	1.419348E-15	
0.0508	1.36678E-15	
0.0512	1.36678E-15	
0.0516	1.36678E-15	
0.052	1.36678E-15	
0.0524	1.36678E-15	
0.0528	1.419348E-15	
0.0532	1.419348E-15	
0.0536	1.471916E-15	
0.054	1.471916E-15	
0.0544	1.471916E-15	
0.0548	1.524484E-15	
0.0552	1.524484E-15	
0.0556	1.524484E-15	
0.056	1.524484E-15	
0.0564	1.524484E-15	
0.0568	1.73468E-15	
0.0572	1.787249E-15	
0.0576	1.839817E-15	
0.058	1.787249E-15	
0.0584	1.787249E-15	
0.0588	1.839817E-15	
0.0592	1.839817E-15	
0.0596	1.839817E-15	
0.06	1.892385E-15	
0.0604	1.892385E-15	
0.0608	1.892385E-15	
0.0612	1.839817E-15	
0.0616	1.892385E-15	
0.062	1.892385E-15	
0.0624	1.892385E-15	
0.0628	1.892385E-15	
0.0632	1.944953E-15	
0.0636	1.892385E-15	
0.064	1.892385E-15	
0.06439999	1.944953E-15	
0.0648	1.892385E-15	
0.0652	2.102581E-15	
0.0656	2.102581E-15	
0.066	2.050013E-15	
0.0664	2.050013E-15	
0.0668	2.102581E-15	
0.0672	2.050013E-15	
0.0676	2.050013E-15	
0.068	2.050013E-15	
0.0684	2.050013E-15	
0.06879999	2.050013E-15	
0.0692	2.050013E-15	
0.0696	2.260209E-15	
0.07	2.260209E-15	
0.0704	2.260209E-15	
0.0708	2.260209E-15	
0.0712	2.260209E-15	
0.0716	2.260209E-15	
0.072	2.260209E-15	
0.0724	2.260209E-15	
0.0728	2.207641E-15	
0.07319999	2.207641E-15	
0.0736	2.207641E-15	
0.074	2.207641E-15	
0.0744	2.207641E-15	
0.0748	2.260209E-15	
0.0752	2.312778E-15	
0.0756	2.365346E-15	
0.076	2.312778E-15	
0.0764	2.365346E-15	
0.0768	2.365346E-15	
0.0772	2.365346E-15	
0.07759999	2.417914E-15	
0.078	2.417914E-15	
0.0784	2.417914E-15	
0.0788	2.470482E-15	
0.0792	2.470482E-15	
0.0796	2.470482E-15	
0.08	2.470482E-15	
0.0804	2.470482E-15	
0.0808	2.52305E-15	
0.0812	2.52305E-15	
0.0816	2.575618E-15	
0.08199999	2.628186E-15	
0.0824	2.680754E-15	
0.0828	2.680754E-15	
0.0832	2.680754E-15	
0.0836	2.680754E-15	
0.084	2.733323E-15	
0.0844	2.680754E-15	
0.0848	2.680754E-15	
0.0852	2.680754E-15	
0.0856	2.680754E-15	
0.086	2.680754E-15	
0.08639999	2.733323E-15	
0.08679999	2.680754E-15	
0.0872	2.680754E-15	
0.0876	2.680754E-15	
0.088	2.733323E-15	
0.0884	2.733323E-15	
0.0888	2.680754E-15	
0.0892	2.680754E-15	
0.0896	2.733323E-15	
0.09	2.733323E-15	
0.0904	2.733323E-15	
0.09079999	2.785891E-15	
0.09119999	2.838459E-15	
0.0916	2.891027E-15	
0.092	2.891027E-15	
0.0924	2.891027E-15	
0.0928	2.943595E-15	
0.0932	2.943595E-15	
0.0936	2.943595E-15	
0.094	2.891027E-15	
0.0944	2.891027E-15	
0.0948	2.891027E-15	
0.09519999	2.891027E-15	
0.09559999	2.943595E-15	
0.096	2.943595E-15	
0.0964	2.943595E-15	
0.0968	2.943595E-15	
0.0972	2.996163E-15	
0.0976	2.996163E-15	
0.098	2.996163E-15	
0.0984	2.996163E-15	
0.0988	2.996163E-15	
0.0992	2.996163E-15	
0.09959999	3.048731E-15	
0.09999999	2.996163E-15	
0.1004	2.996163E-15	
0.1008	2.996163E-15	
0.1012	3.048731E-15	
0.1016	3.048731E-15	
0.102	3.048731E-15	
0.1024	3.1013E-15	
0.1028	3.1013E-15	
0.1032	3.153868E-15	
0.1036	3.206436E-15	
0.104	3.206436E-15	
0.1044	3.206436E-15	
0.1048	3.206436E-15	
0.1052	3.259004E-15	
0.1056	3.259004E-15	
0.106	3.259004E-15	
0.1064	3.311572E-15	
0.1068	3.311572E-15	
0.1072	3.311572E-15	
