Time	Rotation	
1.0508	0.0008567469	
1.0512	0.0008570852	
1.0516	0.000857184	
1.052	0.0008570445	
1.0524	0.0008566665	
1.0528	0.0008560506	
1.0532	0.0008551975	
1.0536	0.0008541084	
1.054	0.0008527843	
1.0544	0.0008512264	
1.0548	0.000849436	
1.0552	0.0008474147	
1.0556	0.0008451641	
1.056	0.0008426858	
1.0564	0.0008399819	
1.0568	0.0008370545	
1.0572	0.0008339055	
1.0576	0.0008305373	
1.058	0.0008269525	
1.0584	0.0008231533	
1.0588	0.0008191426	
1.0592	0.000814923	
1.0596	0.0008104976	
1.06	0.0008058693	
1.0604	0.0008010413	
1.0608	0.0007960167	
1.0612	0.0007907989	
1.0616	0.0007853913	
1.062	0.0007797976	
1.0624	0.0007740214	
1.0628	0.0007680665	
1.0632	0.0007619367	
1.0636	0.0007556361	
1.064	0.0007491686	
1.0644	0.0007425384	
1.0648	0.0007357497	
1.0652	0.0007288069	
1.0656	0.0007217143	
1.066	0.0007144766	
1.0664	0.0007070981	
1.0668	0.0006995835	
1.0672	0.0006919376	
1.0676	0.0006841652	
1.068	0.000676271	
1.0684	0.00066826	
1.0688	0.0006601372	
1.0692	0.0006519075	
1.0696	0.0006435761	
1.07	0.0006351482	
1.0704	0.0006266288	
1.0708	0.0006180233	
1.0712	0.0006093368	
1.0716	0.0006005745	
1.072	0.0005917419	
1.0724	0.0005828444	
1.0728	0.0005738873	
1.0732	0.0005648758	
1.0736	0.0005558156	
1.074	0.0005467121	
1.0744	0.0005375708	
1.0748	0.0005283971	
1.0752	0.0005191965	
1.0756	0.0005099745	
1.076	0.0005007366	
1.0764	0.0004914882	
1.0768	0.0004822349	
1.0772	0.0004729821	
1.0776	0.0004637353	
1.078	0.0004544999	
1.0784	0.0004452813	
1.0788	0.000436085	
1.0792	0.0004269163	
1.0796	0.0004177806	
1.08	0.0004086833	
1.0804	0.0003996296	
1.0808	0.0003906247	
1.0812	0.000381674	
1.0816	0.0003727825	
1.082	0.0003639554	
1.0824	0.0003551977	
1.0828	0.0003465145	
1.0832	0.0003379108	
1.0836	0.0003293915	
1.084	0.0003209613	
1.0844	0.0003126252	
1.0848	0.0003043879	
1.0852	0.0002962539	
1.0856	0.0002882278	
1.086	0.0002803143	
1.0864	0.0002725176	
1.0868	0.0002648422	
1.0872	0.0002572924	
1.0876	0.0002498723	
1.088	0.000242586	
1.0884	0.0002354376	
1.0888	0.000228431	
1.0892	0.0002215699	
1.0896	0.0002148582	
1.09	0.0002082994	
1.0904	0.0002018971	
1.0908	0.0001956547	
1.0912	0.0001895756	
1.0916	0.000183663	
1.092	0.0001779201	
1.0924	0.0001723499	
1.0928	0.0001669552	
1.0932	0.0001617389	
1.0936	0.0001567037	
1.094	0.0001518521	
1.0944	0.0001471866	
1.0948	0.0001427094	
1.0952	0.000138423	
1.0956	0.0001343292	
1.096	0.0001304302	
1.0964	0.0001267277	
1.0968	0.0001232236	
1.0972	0.0001199195	
1.0976	0.0001168169	
1.098	0.0001139171	
1.0984	0.0001112214	
1.0988	0.0001087309	
1.0992	0.0001064467	
1.0996	0.0001043696	
1.1	0.0001025003	
1.1004	0.0001008395	
1.1008	9.938776E-05	
1.1012	9.814538E-05	
1.1016	9.711264E-05	
1.102	9.628965E-05	
1.1024	9.567637E-05	
1.1028	9.527267E-05	
1.1032	9.507831E-05	
1.1036	9.509214E-05	
1.104	9.531446E-05	
1.1044	9.574466E-05	
1.1048	9.638201E-05	
1.1052	9.722561E-05	
1.1056	9.827446E-05	
1.106	9.952745E-05	
1.1064	0.0001009833	
1.1068	0.0001026408	
1.1072	0.0001044984	
1.1076	0.0001065545	
1.108	0.0001088074	
1.1084	0.0001112554	
1.1088	0.0001138964	
1.1092	0.0001167285	
1.1096	0.0001197495	
1.11	0.0001229572	
1.1104	0.0001263491	
1.1108	0.0001299228	
1.1112	0.0001336758	
1.1116	0.0001376053	
1.112	0.0001417087	
1.1124	0.0001459829	
1.1128	0.0001504252	
1.1132	0.0001550323	
1.1136	0.0001598012	
1.114	0.0001647286	
1.1144	0.0001698112	
1.1148	0.0001750455	
1.1152	0.0001804281	
1.1156	0.0001859554	
1.116	0.0001916237	
1.1164	0.0001974292	
1.1168	0.0002033682	
1.1172	0.0002094368	
1.1176	0.000215631	
1.118	0.0002219469	
1.1184	0.0002283804	
1.1188	0.0002349272	
1.1192	0.0002415832	
1.1196	0.0002483441	
1.12	0.0002552057	
1.1204	0.0002621634	
1.1208	0.000269213	
1.1212	0.0002763499	
1.1216	0.0002835696	
1.122	0.0002908676	
1.1224	0.0002982393	
1.1228	0.0003056802	
1.1232	0.0003131855	
1.1236	0.0003207506	
1.124	0.0003283707	
1.1244	0.0003360412	
1.1248	0.0003437573	
1.1252	0.0003515142	
1.1256	0.0003593072	
1.126	0.0003671314	
1.1264	0.0003749821	
1.1268	0.0003828545	
1.1272	0.0003907437	
1.1276	0.0003986449	
1.128	0.0004065532	
1.1284	0.000414464	
1.1288	0.0004223724	
1.1292	0.0004302736	
1.1296	0.0004381628	
1.13	0.0004460353	
1.1304	0.0004538864	
1.1308	0.0004617113	
1.1312	0.0004695055	
1.1316	0.0004772641	
1.132	0.0004849827	
1.1324	0.0004926565	
1.1328	0.0005002812	
1.1332	0.000507852	
1.1336	0.0005153646	
1.134	0.0005228146	
1.1344	0.0005301975	
1.1348	0.000537509	
1.1352	0.0005447448	
1.1356	0.0005519008	
1.136	0.0005589727	
1.1364	0.0005659564	
1.1368	0.0005728479	
1.1372	0.0005796431	
1.1376	0.0005863382	
1.138	0.0005929292	
1.1384	0.0005994125	
1.1388	0.0006057842	
1.1392	0.0006120407	
1.1396	0.0006181785	
1.14	0.000624194	
1.1404	0.0006300838	
1.1408	0.0006358447	
1.1412	0.0006414733	
1.1416	0.0006469666	
1.142	0.0006523214	
1.1424	0.0006575349	
1.1428	0.0006626041	
1.1432	0.0006675262	
1.1436	0.0006722985	
1.144	0.0006769184	
1.1444	0.0006813833	
1.1448	0.0006856909	
1.1452	0.0006898389	
1.1456	0.000693825	
1.146	0.000697647	
1.1464	0.0007013031	
1.1468	0.0007047913	
1.1472	0.0007081098	
1.1476	0.0007112569	
1.148	0.000714231	
1.1484	0.0007170305	
1.1488	0.0007196543	
1.1492	0.0007221008	
1.1496	0.000724369	
1.15	0.0007264579	
1.1504	0.0007283665	
1.1508	0.0007300939	
1.1512	0.0007316394	
1.1516	0.0007330024	
1.152	0.0007341824	
1.1524	0.000735179	
1.1528	0.0007359919	
1.1532	0.000736621	
1.1536	0.0007370661	
1.154	0.0007373273	
1.1544	0.0007374047	
1.1548	0.0007372994	
1.1552	0.0007370111	
1.1556	0.0007365401	
1.156	0.0007358871	
1.1564	0.0007350527	
1.1568	0.0007340379	
1.1572	0.0007328434	
1.1576	0.0007314702	
1.158	0.0007299196	
1.1584	0.0007281928	
1.1588	0.000726291	
1.1592	0.0007242158	
1.1596	0.0007219685	
1.16	0.000719551	
1.1604	0.0007169648	
1.1608	0.0007142118	
1.1612	0.000711294	
1.1616	0.0007082133	
1.162	0.0007049718	
1.1624	0.0007015717	
1.1628	0.0006980153	
1.1632	0.0006943051	
1.1636	0.0006904434	
1.164	0.0006864329	
1.1644	0.000682276	
1.1648	0.0006779757	
1.1652	0.0006735345	
1.1656	0.0006689556	
1.166	0.0006642417	
1.1664	0.0006593959	
1.1668	0.0006544214	
1.1672	0.0006493212	
1.1676	0.0006440987	
1.168	0.000638757	
1.1684	0.0006332997	
1.1688	0.0006277301	
1.1692	0.0006220517	
1.1696	0.0006162681	
1.17	0.0006103828	
1.1704	0.0006043995	
1.1708	0.000598322	
1.1712	0.0005921539	
1.1716	0.0005858991	
1.172	0.0005795615	
1.1724	0.000573145	
1.1728	0.0005666534	
1.1732	0.0005600908	
1.1736	0.0005534611	
1.174	0.0005467683	
1.1744	0.0005400165	
1.1748	0.0005332098	
1.1752	0.0005263524	
1.1756	0.0005194483	
1.176	0.0005125017	
1.1764	0.0005055168	
1.1768	0.0004984977	
1.1772	0.0004914487	
1.1776	0.000484374	
1.178	0.0004772778	
1.1784	0.0004701642	
1.1788	0.0004630376	
1.1792	0.0004559021	
1.1796	0.0004487619	
1.18	0.0004416213	
1.1804	0.0004344845	
1.1808	0.0004273556	
1.1812	0.0004202388	
1.1816	0.0004131383	
1.182	0.0004060582	
1.1824	0.0003990026	
1.1828	0.0003919757	
1.1832	0.0003849815	
1.1836	0.0003780241	
1.184	0.0003711075	
1.1844	0.0003642356	
1.1848	0.0003574124	
1.1852	0.0003506419	
1.1856	0.0003439278	
1.186	0.000337274	
1.1864	0.0003306844	
1.1868	0.0003241627	
1.1872	0.0003177125	
1.1876	0.0003113376	
1.188	0.0003050414	
1.1884	0.0002988275	
1.1888	0.0002926995	
1.1892	0.0002866607	
1.1896	0.0002807144	
1.19	0.0002748641	
1.1904	0.0002691128	
