Time	Child_Y	Joint_Y	Root_Y	
0.05000001	2.987615	3.087615	0.9876149	
0.05050001	2.987367	3.087367	0.9873672	
0.05100001	2.987117	3.087117	0.987117	
0.05150001	2.986865	3.086864	0.9868644	
0.05200002	2.986609	3.086609	0.9866094	
0.05250002	2.986352	3.086352	0.9863519	
0.05300002	2.986092	3.086092	0.9860919	
0.05350002	2.98583	3.085829	0.9858295	
0.05400002	2.985565	3.085565	0.9855646	
0.05450002	2.985297	3.085297	0.9852973	
0.05500002	2.985028	3.085027	0.9850275	
0.05550002	2.984755	3.084755	0.9847552	
0.05600002	2.984481	3.084481	0.9844806	
0.05650003	2.984204	3.084203	0.9842035	
0.05700003	2.983924	3.083924	0.9839239	
0.05750003	2.983642	3.083642	0.9836418	
0.05800003	2.983357	3.083357	0.9833574	
0.05850003	2.98307	3.083071	0.9830704	
0.05900003	2.982781	3.082781	0.9827811	
0.05950003	2.982489	3.082489	0.9824891	
0.06000003	2.982195	3.082195	0.9821948	
0.06050003	2.981898	3.081898	0.9818981	
0.06100003	2.981599	3.081599	0.9815989	
0.06150004	2.981297	3.081297	0.9812972	
0.06200004	2.980993	3.080993	0.9809931	
0.06250004	2.980687	3.080687	0.9806866	
0.06300004	2.980378	3.080378	0.9803776	
0.06350004	2.980066	3.080066	0.9800661	
0.06400004	2.979752	3.079752	0.9797522	
0.06450004	2.979436	3.079436	0.9794359	
0.06500004	2.979117	3.079117	0.9791169	
0.06550004	2.978796	3.078796	0.9787957	
0.06600004	2.978472	3.078472	0.9784719	
0.06650005	2.978146	3.078146	0.9781458	
0.06700005	2.977817	3.077817	0.9778172	
0.06750005	2.977486	3.077486	0.9774861	
0.06800005	2.977153	3.077152	0.9771525	
0.06850005	2.976817	3.076817	0.9768166	
0.06900005	2.976478	3.076478	0.9764781	
0.06950005	2.976137	3.076137	0.9761372	
0.07000005	2.975794	3.075794	0.9757938	
0.07050005	2.975448	3.075448	0.9754481	
0.07100005	2.9751	3.0751	0.9750997	
0.07150006	2.974749	3.074749	0.9747491	
0.07200006	2.974396	3.074396	0.9743959	
0.07250006	2.97404	3.07404	0.9740403	
0.07300006	2.973682	3.073682	0.9736822	
0.07350006	2.973322	3.073322	0.9733217	
0.07400006	2.972959	3.072959	0.9729587	
0.07450006	2.972593	3.072593	0.9725933	
0.07500006	2.972225	3.072225	0.9722255	
0.07550006	2.971855	3.071855	0.9718551	
0.07600006	2.971482	3.071482	0.9714824	
0.07650007	2.971107	3.071107	0.9711071	
0.07700007	2.97073	3.070729	0.9707295	
0.07750007	2.970349	3.070349	0.9703493	
0.07800007	2.969967	3.069967	0.9699667	
0.07850007	2.969582	3.069582	0.9695816	
0.07900007	2.969194	3.069194	0.9691941	
0.07950007	2.968804	3.068804	0.9688042	
0.08000007	2.968412	3.068412	0.9684119	
0.08050007	2.968017	3.068017	0.9680169	
0.08100007	2.96762	3.06762	0.9676196	
0.08150008	2.96722	3.06722	0.9672199	
0.08200008	2.966818	3.066818	0.9668177	
0.08250008	2.966413	3.066413	0.966413	
0.08300008	2.966006	3.066006	0.9660059	
0.08350008	2.965596	3.065596	0.9655963	
0.08400008	2.965184	3.065184	0.9651843	
0.08450008	2.96477	3.06477	0.9647698	
0.08500008	2.964353	3.064353	0.9643529	
0.08550008	2.963934	3.063934	0.9639336	
0.08600008	2.963512	3.063512	0.9635116	
0.08650009	2.963088	3.063087	0.9630875	
0.08700009	2.962661	3.062661	0.9626607	
0.08750009	2.962231	3.062232	0.9622316	
0.08800009	2.9618	3.0618	0.9617998	
0.08850009	2.961366	3.061366	0.9613658	
0.08900009	2.960929	3.060929	0.9609292	
0.08950009	2.96049	3.06049	0.9604902	
0.09000009	2.960049	3.060049	0.9600488	
0.09050009	2.959605	3.059605	0.9596049	
0.0910001	2.959159	3.059159	0.9591585	
0.0915001	2.95871	3.05871	0.9587097	
0.0920001	2.958258	3.058259	0.9582585	
0.0925001	2.957805	3.057805	0.9578048	
0.0930001	2.957349	3.057349	0.9573485	
0.0935001	2.95689	3.05689	0.9568899	
0.0940001	2.956429	3.056429	0.9564289	
0.0945001	2.955966	3.055965	0.9559653	
0.0950001	2.955499	3.0555	0.9554994	
0.0955001	2.955031	3.055031	0.9550309	
0.09600011	2.95456	3.05456	0.9545601	
0.09650011	2.954087	3.054087	0.9540868	
0.09700011	2.953611	3.053611	0.953611	
0.09750011	2.953133	3.053133	0.9531327	
0.09800011	2.952652	3.052652	0.9526521	
0.09850011	2.952169	3.052169	0.9521689	
0.09900011	2.951683	3.051683	0.9516833	
0.09950011	2.951195	3.051195	0.9511952	
0.1000001	2.950705	3.050705	0.9507048	
0.1005001	2.950212	3.050212	0.9502118	
0.1010001	2.949716	3.049716	0.9497164	
0.1015001	2.949219	3.049219	0.9492186	
0.1020001	2.948718	3.048718	0.9487182	
0.1025001	2.948215	3.048216	0.9482155	
0.1030001	2.94771	3.04771	0.9477102	
0.1035001	2.947202	3.047203	0.9472026	
0.1040001	2.946692	3.046693	0.9466925	
0.1045001	2.94618	3.04618	0.9461799	
0.1050001	2.945665	3.045665	0.9456649	
0.1055001	2.945147	3.045147	0.9451475	
0.1060001	2.944628	3.044627	0.9446275	
0.1065001	2.944105	3.044105	0.9441051	
0.1070001	2.94358	3.04358	0.9435803	
0.1075001	2.943053	3.043053	0.9430529	
0.1080001	2.942523	3.042523	0.9425232	
0.1085001	2.941991	3.041991	0.941991	
0.1090001	2.941457	3.041456	0.9414563	
0.1095001	2.940919	3.040919	0.9409193	
0.1100001	2.94038	3.04038	0.9403797	
0.1105001	2.939838	3.039838	0.9398378	
0.1110001	2.939293	3.039293	0.9392933	
0.1115001	2.938746	3.038746	0.9387464	
0.1120001	2.938197	3.038197	0.938197	
0.1125001	2.937645	3.037645	0.9376451	
0.1130001	2.937091	3.037091	0.9370909	
0.1135001	2.936534	3.036534	0.9365342	
0.1140001	2.935975	3.035975	0.935975	
0.1145001	2.935413	3.035414	0.9354134	
0.1150001	2.93485	3.034849	0.9348494	
0.1155001	2.934283	3.034283	0.9342828	
0.1160001	2.933714	3.033714	0.9337139	
0.1165001	2.933142	3.033143	0.9331424	
0.1170001	2.932569	3.032569	0.9325685	
0.1175001	2.931992	3.031992	0.9319922	
0.1180001	2.931413	3.031414	0.9314134	
0.1185002	2.930832	3.030832	0.9308321	
0.1190002	2.930248	3.030248	0.9302484	
0.1195002	2.929662	3.029662	0.9296623	
0.1200002	2.929074	3.029074	0.9290738	
0.1205002	2.928483	3.028483	0.9284827	
0.1210002	2.927889	3.027889	0.9278892	
0.1215002	2.927293	3.027293	0.9272932	
0.1220002	2.926695	3.026695	0.9266948	
0.1225002	2.926094	3.026094	0.9260939	
0.1230002	2.925491	3.025491	0.9254906	
0.1235002	2.924885	3.024885	0.9248848	
0.1240002	2.924277	3.024276	0.9242766	
0.1245002	2.923666	3.023666	0.9236659	
0.1250002	2.923053	3.023053	0.9230528	
0.1255002	2.922437	3.022437	0.9224372	
0.1260002	2.921819	3.021819	0.9218192	
0.1265001	2.921199	3.021199	0.9211988	
0.1270001	2.920576	3.020576	0.9205758	
0.1275001	2.91995	3.01995	0.9199504	
0.1280001	2.919323	3.019323	0.9193226	
0.1285001	2.918692	3.018692	0.9186922	
0.1290001	2.91806	3.018059	0.9180595	
0.1295001	2.917424	3.017424	0.9174243	
0.1300001	2.916787	3.016787	0.9167867	
0.1305001	2.916147	3.016146	0.9161466	
0.1310001	2.915504	3.015504	0.915504	
0.1315001	2.914859	3.014859	0.914859	
0.1320001	2.914212	3.014211	0.9142116	
0.1325001	2.913562	3.013562	0.9135616	
0.1330001	2.912909	3.012909	0.9129092	
0.1335001	2.912255	3.012254	0.9122545	
0.134	2.911597	3.011597	0.9115972	
0.1345	2.910938	3.010937	0.9109374	
0.135	2.910275	3.010275	0.9102753	
0.1355	2.909611	3.009611	0.9096107	
0.136	2.908944	3.008944	0.9089436	
0.1365	2.908274	3.008274	0.9082741	
0.137	2.907602	3.007602	0.907602	
0.1375	2.906928	3.006928	0.9069276	
0.138	2.906251	3.006251	0.9062508	
0.1385	2.905571	3.005571	0.9055714	
0.139	2.90489	3.004889	0.9048896	
0.1395	2.904205	3.004205	0.9042053	
0.14	2.903519	3.003519	0.9035187	
0.1405	2.90283	3.00283	0.9028295	
0.141	2.902138	3.002138	0.9021379	
0.1415	2.901444	3.001444	0.9014439	
0.1419999	2.900747	3.000747	0.9007473	
0.1424999	2.900048	3.000048	0.9000484	
0.1429999	2.899347	2.999347	0.8993469	
0.1434999	2.898643	2.998643	0.898643	
0.1439999	2.897937	2.997937	0.8979368	
0.1444999	2.897228	2.997228	0.8972279	
0.1449999	2.896517	2.996517	0.8965167	
0.1454999	2.895803	2.995803	0.8958031	
0.1459999	2.895087	2.995087	0.8950869	
0.1464999	2.894368	2.994368	0.8943684	
0.1469999	2.893647	2.993647	0.8936473	
0.1474999	2.892924	2.992924	0.8929238	
0.1479999	2.892198	2.992198	0.8921979	
0.1484999	2.89147	2.99147	0.8914695	
0.1489999	2.890739	2.990739	0.8907387	
0.1494998	2.890005	2.990005	0.8900054	
0.1499998	2.88927	2.98927	0.8892696	
0.1504998	2.888531	2.988532	0.8885314	
0.1509998	2.887791	2.987791	0.8877908	
0.1514998	2.887048	2.987048	0.8870477	
0.1519998	2.886302	2.986302	0.8863021	
0.1524998	2.885554	2.985554	0.885554	
0.1529998	2.884804	2.984804	0.8848036	
0.1534998	2.884051	2.984051	0.8840507	
0.1539998	2.883295	2.983295	0.8832954	
0.1544998	2.882538	2.982538	0.8825375	
0.1549998	2.881777	2.981777	0.8817772	
0.1554998	2.881015	2.981014	0.8810145	
0.1559998	2.88025	2.980249	0.8802493	
0.1564998	2.879482	2.979482	0.8794817	
0.1569998	2.878711	2.978712	0.8787116	
0.1574997	2.877939	2.977939	0.877939	
0.1579997	2.877164	2.977164	0.8771641	
0.1584997	2.876387	2.976387	0.8763866	
0.1589997	2.875607	2.975607	0.8756067	
0.1594997	2.874824	2.974824	0.8748243	
0.1599997	2.87404	2.97404	0.8740396	
0.1604997	2.873252	2.973252	0.8732523	
0.1609997	2.872463	2.972463	0.8724627	
0.1614997	2.87167	2.971671	0.8716704	
0.1619997	2.870876	2.970876	0.8708758	
0.1624997	2.870079	2.970079	0.8700787	
0.1629997	2.869279	2.969279	0.8692793	
0.1634997	2.868477	2.968477	0.8684773	
0.1639997	2.867673	2.967673	0.8676729	
0.1644997	2.866866	2.966866	0.8668661	
0.1649996	2.866057	2.966057	0.8660567	
0.1654996	2.865245	2.965245	0.865245	
0.1659996	2.864431	2.964431	0.8644307	
0.1664996	2.863614	2.963614	0.863614	
0.1669996	2.862795	2.962795	0.8627949	
0.1674996	2.861973	2.961973	0.8619733	
0.1679996	2.861149	2.961149	0.8611493	
0.1684996	2.860323	2.960323	0.8603228	
0.1689996	2.859494	2.959494	0.8594939	
0.1694996	2.858662	2.958663	0.8586624	
0.1699996	2.857829	2.957829	0.8578286	
0.1704996	2.856992	2.956992	0.8569922	
0.1709996	2.856153	2.956154	0.8561535	
0.1714996	2.855312	2.955312	0.8553123	
0.1719996	2.854469	2.954468	0.8544686	
0.1724996	2.853622	2.953623	0.8536226	
0.1729995	2.852774	2.952774	0.852774	
0.1734995	2.851923	2.951923	0.8519229	
0.1739995	2.851069	2.95107	0.8510695	
0.1744995	2.850214	2.950214	0.8502135	
0.1749995	2.849355	2.949355	0.8493552	
0.1754995	2.848494	2.948494	0.8484944	
0.1759995	2.847631	2.947631	0.8476311	
0.1764995	2.846765	2.946765	0.8467653	
0.1769995	2.845897	2.945897	0.8458971	
0.1774995	2.845027	2.945027	0.8450265	
0.1779995	2.844153	2.944154	0.8441534	
0.1784995	2.843278	2.943278	0.8432779	
0.1789995	2.8424	2.9424	0.8423999	
0.1794995	2.841519	2.941519	0.8415195	
0.1799995	2.840636	2.940636	0.8406366	
0.1804994	2.839751	2.939751	0.8397512	
0.1809994	2.838863	2.938864	0.8388634	
0.1814994	2.837973	2.937973	0.8379731	
0.1819994	2.83708	2.93708	0.8370804	
0.1824994	2.836185	2.936185	0.8361853	
0.1829994	2.835288	2.935288	0.8352877	
0.1834994	2.834388	2.934388	0.8343876	
0.1839994	2.833485	2.933485	0.8334851	
0.1844994	2.83258	2.93258	0.8325801	
0.1849994	2.831673	2.931673	0.8316727	
0.1854994	2.830763	2.930763	0.8307628	
0.1859994	2.82985	2.92985	0.8298504	
0.1864994	2.828936	2.928936	0.8289356	
0.1869994	2.828018	2.928018	0.8280184	
0.1874994	2.827099	2.927099	0.8270988	
0.1879994	2.826177	2.926177	0.8261766	
0.1884993	2.825252	2.925252	0.825252	
0.1889993	2.824325	2.924325	0.824325	
0.1894993	2.823395	2.923396	0.8233954	
0.1899993	2.822464	2.922463	0.8224635	
0.1904993	2.821529	2.921529	0.8215291	
0.1909993	2.820592	2.920592	0.8205922	
0.1914993	2.819653	2.919653	0.819653	
0.1919993	2.818711	2.918711	0.8187112	
0.1924993	2.817767	2.917767	0.817767	
0.1929993	2.81682	2.91682	0.8168203	
0.1934993	2.815871	2.915871	0.8158712	
0.1939993	2.81492	2.91492	0.8149196	
0.1944993	2.813966	2.913966	0.8139656	
0.1949993	2.813009	2.913009	0.8130091	
0.1954993	2.81205	2.91205	0.8120502	
0.1959992	2.811089	2.911089	0.8110887	
0.1964992	2.810125	2.910125	0.810125	
0.1969992	2.809159	2.909159	0.8091587	
0.1974992	2.80819	2.90819	0.80819	
0.1979992	2.807219	2.907219	0.8072187	
0.1984992	2.806245	2.906245	0.8062451	
0.1989992	2.805269	2.905269	0.8052691	
0.1994992	2.804291	2.90429	0.8042905	
0.1999992	2.803309	2.90331	0.8033094	
0.2004992	2.802326	2.902326	0.802326	
0.2009992	2.80134	2.90134	0.8013401	
0.2014992	2.800352	2.900352	0.8003517	
0.2019992	2.799361	2.899361	0.7993609	
0.2024992	2.798368	2.898368	0.7983677	
0.2029992	2.797372	2.897372	0.797372	
0.2034992	2.796374	2.896374	0.7963738	
0.2039991	2.795373	2.895373	0.7953732	
0.2044991	2.79437	2.89437	0.7943701	
0.2049991	2.793365	2.893365	0.7933646	
0.2054991	2.792357	2.892357	0.7923566	
0.2059991	2.791346	2.891346	0.7913462	
0.2064991	2.790334	2.890333	0.7903333	
0.2069991	2.789318	2.889318	0.789318	
0.2074991	2.7883	2.8883	0.7883002	
0.2079991	2.78728	2.88728	0.78728	
0.2084991	2.786257	2.886257	0.7862572	
0.2089991	2.785232	2.885232	0.7852321	
0.2094991	2.784204	2.884205	0.7842045	
0.2099991	2.783175	2.883175	0.7831745	
0.2104991	2.782142	2.882142	0.7821419	
0.2109991	2.781107	2.881107	0.781107	
0.2114991	2.78007	2.880069	0.7800696	
0.211999	2.77903	2.87903	0.7790297	
0.212499	2.777987	2.877988	0.7779874	
0.212999	2.776943	2.876943	0.7769427	
0.213499	2.775896	2.875896	0.7758954	
0.213999	2.774846	2.874846	0.7748458	
0.214499	2.773794	2.873794	0.7737936	
0.214999	2.772739	2.872739	0.7727391	
0.215499	2.771682	2.871682	0.771682	
0.215999	2.770623	2.870623	0.7706226	
0.216499	2.769561	2.869561	0.7695606	
0.216999	2.768496	2.868496	0.7684962	
0.217499	2.767429	2.867429	0.7674294	
0.217999	2.76636	2.86636	0.7663601	
0.218499	2.765288	2.865288	0.7652884	
0.218999	2.764214	2.864214	0.7642142	
0.2194989	2.763138	2.863137	0.7631375	
0.2199989	2.762058	2.862058	0.7620584	
0.2204989	2.760977	2.860977	0.7609769	
0.2209989	2.759893	2.859893	0.7598929	
0.2214989	2.758806	2.858806	0.7588064	
0.2219989	2.757718	2.857718	0.7577175	
0.2224989	2.756626	2.856626	0.7566261	
0.2229989	2.755532	2.855532	0.7555323	
0.2234989	2.754436	2.854436	0.7544361	
0.2239989	2.753337	2.853337	0.7533373	
0.2244989	2.752236	2.852236	0.7522361	
0.2249989	2.751133	2.851133	0.7511325	
0.2254989	2.750026	2.850027	0.7500265	
0.2259989	2.748918	2.848918	0.7489179	
0.2264989	2.747807	2.847807	0.747807	
0.2269989	2.746693	2.846694	0.7466936	
0.2274988	2.745578	2.845578	0.7455776	
0.2279988	2.744459	2.844459	0.7444593	
0.2284988	2.743338	2.843338	0.7433385	
0.2289988	2.742215	2.842215	0.7422153	
0.2294988	2.74109	2.841089	0.7410895	
0.2299988	2.739961	2.839962	0.7399614	
0.2304988	2.738831	2.838831	0.7388308	
0.2309988	2.737698	2.837698	0.7376978	
0.2314988	2.736562	2.836562	0.7365622	
0.2319988	2.735424	2.835424	0.7354243	
0.2324988	2.734284	2.834284	0.7342839	
0.2329988	2.733141	2.833141	0.733141	
0.2334988	2.731996	2.831996	0.7319957	
0.2339988	2.730848	2.830848	0.7308479	
0.2344988	2.729698	2.829698	0.7296976	
0.2349987	2.728545	2.828545	0.728545	
0.2354987	2.72739	2.82739	0.7273899	
0.2359987	2.726232	2.826232	0.7262323	
0.2364987	2.725072	2.825072	0.7250723	
0.2369987	2.72391	2.82391	0.7239098	
0.2374987	2.722745	2.822745	0.7227449	
0.2379987	2.721577	2.821578	0.7215775	
0.2384987	2.720408	2.820408	0.7204076	
0.2389987	2.719235	2.819235	0.7192354	
0.2394987	2.71806	2.818061	0.7180606	
0.2399987	2.716883	2.816883	0.7168834	
0.2404987	2.715704	2.815704	0.7157037	
0.2409987	2.714522	2.814522	0.7145216	
0.2414987	2.713337	2.813337	0.7133371	
0.2419987	2.71215	2.81215	0.71215	
0.2424987	2.710961	2.810961	0.7109606	
0.2429986	2.709769	2.809769	0.7097687	
0.2434986	2.708574	2.808574	0.7085743	
0.2439986	2.707377	2.807378	0.7073775	
0.2444986	2.706178	2.806178	0.7061782	
0.2449986	2.704977	2.804976	0.7049765	
0.2454986	2.703772	2.803772	0.7037723	
0.2459986	2.702566	2.802566	0.7025657	
0.2464986	2.701357	2.801357	0.7013566	
0.2469986	2.700145	2.800145	0.7001451	
0.2474986	2.698931	2.798931	0.6989311	
0.2479986	2.697715	2.797715	0.6977146	
0.2484986	2.696496	2.796496	0.6964957	
0.2489986	2.695274	2.795274	0.6952744	
0.2494986	2.694051	2.794051	0.6940506	
0.2499986	2.692824	2.792825	0.6928243	
0.2504986	2.691596	2.791596	0.6915956	
0.2509986	2.690365	2.790365	0.6903645	
0.2514986	2.689131	2.789131	0.6891309	
0.2519985	2.687895	2.787895	0.6878948	
0.2524985	2.686656	2.786656	0.6866563	
0.2529985	2.685415	2.785415	0.6854153	
0.2534985	2.684172	2.784172	0.6841719	
0.2539985	2.682926	2.782926	0.6829261	
0.2544985	2.681678	2.781678	0.6816778	
0.2549985	2.680427	2.780427	0.680427	
0.2554985	2.679174	2.779174	0.6791737	
0.2559985	2.677918	2.777918	0.6779181	
0.2564985	2.67666	2.77666	0.6766599	
0.2569985	2.6754	2.775399	0.6753993	
0.2574985	2.674136	2.774136	0.6741363	
0.2579985	2.672871	2.772871	0.6728708	
0.2584985	2.671603	2.771603	0.6716028	
0.2589985	2.670333	2.770333	0.6703324	
0.2594984	2.66906	2.76906	0.6690596	
0.2599984	2.667784	2.767784	0.6677843	
0.2604984	2.666507	2.766507	0.6665065	
0.2609984	2.665226	2.765226	0.6652263	
0.2614984	2.663944	2.763944	0.6639437	
0.2619984	2.662658	2.762659	0.6626586	
0.2624984	2.661371	2.761371	0.661371	
0.2629984	2.660081	2.760081	0.660081	
0.2634984	2.658788	2.758789	0.6587886	
0.2639984	2.657494	2.757494	0.6574936	
0.2644984	2.656196	2.756196	0.6561962	
0.2649984	2.654896	2.754896	0.6548964	
0.2654984	2.653594	2.753594	0.6535941	
0.2659984	2.652289	2.75229	0.6522894	
0.2664984	2.650982	2.750982	0.6509823	
0.2669984	2.649673	2.749673	0.6496726	
0.2674983	2.64836	2.74836	0.6483605	
0.2679983	2.647046	2.747046	0.647046	
0.2684983	2.645729	2.745729	0.645729	
0.2689983	2.64441	2.74441	0.6444095	
0.2694983	2.643088	2.743088	0.6430876	
0.2699983	2.641763	2.741763	0.6417633	
0.2704983	2.640437	2.740437	0.6404365	
0.2709983	2.639107	2.739107	0.6391072	
0.2714983	2.637775	2.737776	0.6377755	
0.2719983	2.636441	2.736441	0.6364413	
0.2724983	2.635105	2.735105	0.6351048	
0.2729983	2.633766	2.733766	0.6337656	
0.2734983	2.632424	2.732424	0.6324242	
0.2739983	2.63108	2.73108	0.6310802	
0.2744983	2.629734	2.729734	0.6297337	
0.2749982	2.628385	2.728385	0.6283849	
0.2754982	2.627034	2.727034	0.6270336	
0.2759982	2.62568	2.72568	0.6256798	
0.2764982	2.624324	2.724324	0.6243235	
0.2769982	2.622965	2.722965	0.6229649	
0.2774982	2.621604	2.721604	0.6216037	
0.2779982	2.62024	2.72024	0.6202402	
0.2784982	2.618874	2.718874	0.6188741	
0.2789982	2.617506	2.717506	0.6175056	
0.2794982	2.616135	2.716135	0.6161346	
0.2799982	2.614761	2.714761	0.6147613	
0.2804982	2.613385	2.713385	0.6133854	
0.2809982	2.612007	2.712007	0.6120071	
0.2814982	2.610626	2.710626	0.6106263	
0.2819982	2.609243	2.709243	0.6092431	
0.2824982	2.607857	2.707858	0.6078575	
0.2829981	2.606469	2.706469	0.6064693	
0.2834981	2.605079	2.705079	0.6050788	
0.2839981	2.603686	2.703686	0.6036858	
0.2844981	2.60229	2.70229	0.6022903	
0.2849981	2.600892	2.700892	0.6008924	
0.2854981	2.599492	2.699492	0.599492	
0.2859981	2.598089	2.698089	0.5980892	
0.2864981	2.596684	2.696684	0.5966839	
0.2869981	2.595276	2.695276	0.5952761	
0.2874981	2.593866	2.693866	0.5938659	
0.2879981	2.592453	2.692453	0.5924533	
0.2884981	2.591038	2.691038	0.5910382	
0.2889981	2.589621	2.689621	0.5896206	
0.2894981	2.588201	2.688201	0.5882007	
0.2899981	2.586778	2.686778	0.5867782	
0.290498	2.585353	2.685353	0.5853533	
0.290998	2.583926	2.683926	0.583926	
0.291498	2.582496	2.682496	0.5824962	
0.291998	2.581064	2.681064	0.5810639	
0.292498	2.579629	2.679629	0.5796292	
0.292998	2.578192	2.678192	0.578192	
0.293498	2.576752	2.676753	0.5767524	
0.293998	2.57531	2.67531	0.5753103	
0.294498	2.573866	2.673866	0.5738658	
0.294998	2.572419	2.672419	0.5724189	
0.295498	2.570969	2.670969	0.5709694	
0.295998	2.569518	2.669518	0.5695176	
0.296498	2.568063	2.668063	0.5680632	
0.296998	2.566606	2.666606	0.5666064	
0.297498	2.565147	2.665147	0.5651472	
0.297998	2.563685	2.663686	0.5636855	
0.2984979	2.562221	2.662221	0.5622213	
0.2989979	2.560755	2.660755	0.5607547	
0.2994979	2.559286	2.659286	0.5592857	
0.2999979	2.557814	2.657814	0.5578142	
0.3004979	2.55634	2.65634	0.5563402	
0.3009979	2.554864	2.654864	0.5548639	
0.3014979	2.553385	2.653385	0.553385	
0.3019979	2.551904	2.651904	0.5519037	
0.3024979	2.55042	2.65042	0.5504199	
0.3029979	2.548934	2.648934	0.5489337	
0.3034979	2.547445	2.647445	0.547445	
0.3039979	2.545954	2.645954	0.5459539	
0.3044979	2.54446	2.64446	0.5444603	
0.3049979	2.542964	2.642964	0.5429643	
0.3054979	2.541466	2.641466	0.5414658	
0.3059978	2.539965	2.639965	0.5399649	
0.3064978	2.538461	2.638462	0.5384615	
