Time	ConeX	ConeY	ConeZ	
0	0	-0.2	0	
0.001	0	-0.2	0	
0.002	-5.255893E-05	-0.2	-1.078044E-08	
0.003	-0.000172084	-0.2	-5.495766E-08	
0.004	-0.000346719	-0.1999998	-1.655959E-07	
0.005	-0.0005651008	-0.1999994	-3.72633E-07	
0.006	-0.0008181866	-0.1999987	-6.667764E-07	
0.007	-0.0010989	-0.1999974	-1.035932E-06	
0.008	-0.001401695	-0.1999957	-1.453872E-06	
0.009000001	-0.00172221	-0.1999933	-1.882993E-06	
0.01	-0.002057	-0.1999903	-2.305196E-06	
0.011	-0.002403336	-0.1999866	-2.702774E-06	
0.012	-0.002759044	-0.1999821	-3.058297E-06	
0.013	-0.003122386	-0.1999768	-3.361284E-06	
0.014	-0.003491969	-0.1999708	-3.608474E-06	
0.015	-0.003866667	-0.199964	-3.79057E-06	
0.016	-0.004245572	-0.1999564	-3.917034E-06	
0.017	-0.004627945	-0.199948	-3.998844E-06	
0.018	-0.005013186	-0.1999388	-4.041438E-06	
0.019	-0.005400801	-0.1999287	-4.04413E-06	
0.02	-0.005790386	-0.1999179	-4.018189E-06	
0.021	-0.006181608	-0.1999062	-3.972647E-06	
0.022	-0.006574194	-0.1998937	-3.904624E-06	
0.023	-0.006967915	-0.1998804	-3.830372E-06	
0.024	-0.007362582	-0.1998663	-3.756156E-06	
0.025	-0.007758036	-0.1998513	-3.678564E-06	
0.026	-0.008154148	-0.1998356	-3.59993E-06	
0.027	-0.008550807	-0.199819	-3.52044E-06	
0.028	-0.008947919	-0.1998017	-3.450363E-06	
0.029	-0.009345409	-0.1997835	-3.39117E-06	
0.03	-0.009743212	-0.1997645	-3.338987E-06	
0.031	-0.01014127	-0.1997447	-3.290713E-06	
0.032	-0.01053954	-0.1997241	-3.253987E-06	
0.033	-0.01093798	-0.1997027	-3.226491E-06	
0.034	-0.01133656	-0.1996804	-3.21143E-06	
0.035	-0.01173524	-0.1996574	-3.201253E-06	
0.036	-0.01213401	-0.1996336	-3.196664E-06	
0.037	-0.01253285	-0.1996089	-3.198228E-06	
0.038	-0.01293173	-0.1995835	-3.209766E-06	
0.039	-0.01333064	-0.1995572	-3.23434E-06	
0.04	-0.01372957	-0.1995302	-3.267653E-06	
0.041	-0.01412851	-0.1995023	-3.309641E-06	
0.042	-0.01452744	-0.1994737	-3.355195E-06	
0.043	-0.01492636	-0.1994442	-3.401914E-06	
0.044	-0.01532526	-0.199414	-3.454621E-06	
0.045	-0.01572414	-0.1993829	-3.513804E-06	
0.046	-0.01612298	-0.1993511	-3.573108E-06	
0.047	-0.01652178	-0.1993184	-3.639251E-06	
0.048	-0.01692054	-0.199285	-3.709179E-06	
0.049	-0.01731926	-0.1992507	-3.782133E-06	
0.05	-0.01771793	-0.1992157	-3.854137E-06	
0.051	-0.01811654	-0.1991798	-3.932122E-06	
0.052	-0.01851509	-0.1991431	-4.014892E-06	
0.053	-0.01891359	-0.1991057	-4.099802E-06	
0.054	-0.01931202	-0.1990674	-4.181369E-06	
0.055	-0.01971039	-0.1990284	-4.261944E-06	
0.056	-0.0201087	-0.1989885	-4.343412E-06	
0.057	-0.02050693	-0.1989479	-4.425594E-06	
0.058	-0.02090509	-0.1989065	-4.508346E-06	
0.059	-0.02130318	-0.1988642	-4.591554E-06	
0.06	-0.02170119	-0.1988212	-4.673441E-06	
0.061	-0.02209911	-0.1987774	-4.759327E-06	
0.062	-0.02249697	-0.1987327	-4.845042E-06	
0.063	-0.02289474	-0.1986873	-4.933989E-06	
0.064	-0.02329242	-0.1986411	-5.020465E-06	
0.06500001	-0.02369002	-0.198594	-5.110022E-06	
0.066	-0.02408754	-0.1985462	-5.202043E-06	
0.067	-0.02448496	-0.1984976	-5.289291E-06	
0.068	-0.02488229	-0.1984482	-5.376092E-06	
0.06900001	-0.02527953	-0.198398	-5.459163E-06	
0.07	-0.02567667	-0.198347	-5.542622E-06	
0.071	-0.02607372	-0.1982951	-5.629763E-06	
0.072	-0.02647067	-0.1982425	-5.718162E-06	
0.07300001	-0.02686751	-0.1981892	-5.804197E-06	
0.074	-0.02726426	-0.198135	-5.893397E-06	
0.075	-0.0276609	-0.19808	-5.985129E-06	
0.07600001	-0.02805744	-0.1980242	-6.075514E-06	
0.07700001	-0.02845387	-0.1979676	-6.166507E-06	
0.078	-0.02885019	-0.1979103	-6.257987E-06	
0.079	-0.0292464	-0.1978521	-6.351542E-06	
0.08000001	-0.02964249	-0.1977932	-6.443384E-06	
0.081	-0.03003847	-0.1977334	-6.53217E-06	
0.082	-0.03043433	-0.1976729	-6.621882E-06	
0.083	-0.03083007	-0.1976116	-6.71402E-06	
0.08400001	-0.03122568	-0.1975494	-6.804728E-06	
0.085	-0.03162117	-0.1974865	-6.897662E-06	
0.086	-0.03201654	-0.1974228	-6.989006E-06	
0.087	-0.03241177	-0.1973583	-7.089191E-06	
0.08800001	-0.03280687	-0.1972931	-7.186336E-06	
0.089	-0.03320184	-0.197227	-7.287789E-06	
0.09	-0.03359668	-0.1971601	-7.385947E-06	
0.09100001	-0.03399137	-0.1970925	-7.479782E-06	
0.09200001	-0.03438592	-0.197024	-7.571843E-06	
0.093	-0.03478033	-0.1969548	-7.665857E-06	
0.094	-0.03517459	-0.1968848	-7.759747E-06	
0.09500001	-0.0355687	-0.196814	-7.858595E-06	
0.096	-0.03596267	-0.1967424	-7.958038E-06	
0.097	-0.03635648	-0.1966701	-8.05627E-06	
0.098	-0.03675012	-0.1965969	-8.156904E-06	
