Time	ConeX	ConeY	ConeZ	
0	0	-0.2	0	
0.001	0	-0.2	0	
0.002	-0.0002005808	-0.2	-4.092556E-08	
0.003	-0.0005011607	-0.1999997	-1.025223E-07	
0.004	-0.0008515947	-0.1999987	-1.721853E-07	
0.005	-0.001226882	-0.199997	-2.466109E-07	
0.006	-0.001614558	-0.1999945	-3.240058E-07	
0.007	-0.002008407	-0.1999911	-4.04201E-07	
0.008	-0.00240533	-0.1999869	-4.826344E-07	
0.009000001	-0.002803781	-0.1999818	-5.644017E-07	
0.01	-0.003202988	-0.1999759	-6.453067E-07	
0.011	-0.003602565	-0.1999692	-7.28814E-07	
0.012	-0.00400232	-0.1999617	-8.177356E-07	
0.013	-0.004402156	-0.1999533	-9.025402E-07	
0.014	-0.004802022	-0.1999442	-9.890977E-07	
0.015	-0.005201895	-0.1999342	-1.073681E-06	
0.016	-0.00560176	-0.1999234	-1.158368E-06	
0.017	-0.00600161	-0.1999118	-1.243137E-06	
0.018	-0.006401442	-0.1998995	-1.329655E-06	
0.019	-0.00680125	-0.1998863	-1.415887E-06	
0.02	-0.007201033	-0.1998723	-1.503575E-06	
0.021	-0.007600789	-0.1998575	-1.592427E-06	
0.022	-0.008000518	-0.1998419	-1.678839E-06	
0.023	-0.008400216	-0.1998255	-1.763299E-06	
0.024	-0.008799883	-0.1998083	-1.849567E-06	
0.025	-0.009199515	-0.1997903	-1.935597E-06	
0.026	-0.009599113	-0.1997715	-2.019749E-06	
0.027	-0.009998674	-0.1997519	-2.1024E-06	
0.028	-0.0103982	-0.1997315	-2.178791E-06	
0.029	-0.01079768	-0.1997103	-2.258603E-06	
0.03	-0.01119712	-0.1996883	-2.344523E-06	
0.031	-0.01159652	-0.1996655	-2.428586E-06	
0.032	-0.01199587	-0.1996419	-2.516221E-06	
0.033	-0.01239518	-0.1996175	-2.596598E-06	
0.034	-0.01279444	-0.1995923	-2.677911E-06	
0.035	-0.01319364	-0.1995663	-2.759973E-06	
0.036	-0.0135928	-0.1995396	-2.84432E-06	
0.037	-0.01399191	-0.199512	-2.927122E-06	
0.038	-0.01439096	-0.1994836	-3.010374E-06	
0.039	-0.01478995	-0.1994544	-3.092301E-06	
0.04	-0.01518889	-0.1994244	-3.178222E-06	
0.041	-0.01558776	-0.1993937	-3.265655E-06	
0.042	-0.01598658	-0.1993621	-3.352611E-06	
0.043	-0.01638533	-0.1993297	-3.437498E-06	
0.044	-0.01678402	-0.1992965	-3.525788E-06	
0.045	-0.01718265	-0.1992625	-3.611742E-06	
0.046	-0.0175812	-0.1992278	-3.695827E-06	
0.047	-0.01797969	-0.1991922	-3.780103E-06	
0.048	-0.01837811	-0.1991558	-3.871273E-06	
0.049	-0.01877646	-0.1991187	-3.961216E-06	
0.05	-0.01917473	-0.1990807	-4.05692E-06	
0.051	-0.01957293	-0.199042	-4.145432E-06	
0.052	-0.01997105	-0.1990024	-4.234933E-06	
0.053	-0.02036909	-0.1989621	-4.321853E-06	
0.054	-0.02076705	-0.1989209	-4.413451E-06	
0.055	-0.02116493	-0.198879	-4.502048E-06	
0.056	-0.02156273	-0.1988363	-4.586558E-06	
0.057	-0.02196044	-0.1987927	-4.674542E-06	
0.058	-0.02235807	-0.1987484	-4.763619E-06	
0.059	-0.02275561	-0.1987033	-4.858626E-06	
0.06	-0.02315306	-0.1986573	-4.955006E-06	
0.061	-0.02355042	-0.1986106	-5.054171E-06	
0.062	-0.02394768	-0.1985631	-5.152189E-06	
0.063	-0.02434485	-0.1985148	-5.247606E-06	
0.064	-0.02474193	-0.1984657	-5.344312E-06	
0.06500001	-0.0251389	-0.1984158	-5.435307E-06	
0.066	-0.02553578	-0.1983651	-5.520045E-06	
0.067	-0.02593256	-0.1983136	-5.609894E-06	
0.068	-0.02632924	-0.1982614	-5.700458E-06	
0.06900001	-0.02672581	-0.1982083	-5.789909E-06	
0.07	-0.02712228	-0.1981544	-5.878469E-06	
0.071	-0.02751864	-0.1980998	-5.968002E-06	
0.072	-0.02791489	-0.1980443	-6.056626E-06	
0.07300001	-0.02831103	-0.1979881	-6.146209E-06	
0.074	-0.02870706	-0.1979311	-6.234873E-06	
0.075	-0.02910298	-0.1978732	-6.326174E-06	
0.07600001	-0.02949878	-0.1978146	-6.414526E-06	
0.07700001	-0.02989447	-0.1977552	-6.503889E-06	
0.078	-0.03029004	-0.197695	-6.590691E-06	
0.079	-0.03068549	-0.197634	-6.678812E-06	
0.08000001	-0.03108082	-0.1975722	-6.771363E-06	
0.081	-0.03147602	-0.1975096	-6.864085E-06	
0.082	-0.0318711	-0.1974463	-6.951885E-06	
0.083	-0.03226606	-0.1973821	-7.040805E-06	
0.08400001	-0.03266088	-0.1973172	-7.13905E-06	
0.085	-0.03305558	-0.1972514	-7.239698E-06	
0.086	-0.03345015	-0.1971849	-7.345638E-06	
0.087	-0.03384458	-0.1971176	-7.449069E-06	
0.08800001	-0.03423888	-0.1970495	-7.550492E-06	
0.089	-0.03463304	-0.1969806	-7.653681E-06	
0.09	-0.03502707	-0.1969109	-7.754908E-06	
0.09100001	-0.03542095	-0.1968404	-7.852882E-06	
0.09200001	-0.0358147	-0.1967692	-7.949937E-06	
0.093	-0.03620831	-0.1966971	-8.044572E-06	
0.094	-0.03660177	-0.1966243	-8.13727E-06	
0.09500001	-0.03699508	-0.1965507	-8.233475E-06	
0.096	-0.03738825	-0.1964763	-8.327429E-06	
0.097	-0.03778128	-0.196401	-8.419582E-06	
0.098	-0.03817415	-0.1963251	-8.515351E-06	
