Time	ConeX	ConeY	ConeZ	
0	0	-0.2	0	
0.001	-0.001312561	-0.2033464	-0.003343172	
0.002	-0.001831639	-0.2031249	-0.003120372	
0.003	-0.003174127	-0.2032067	-0.003085642	
0.004	-0.006772067	-0.2027764	-0.002665658	
0.005	-0.008711343	-0.2028391	-0.002082231	
0.006	-0.01226174	-0.2021941	-0.001529312	
0.007	-0.0133985	-0.2022918	-0.0009953354	
0.008	-0.01663462	-0.201564	-0.0004398194	
0.009000001	-0.01730526	-0.201633	9.713587E-05	
0.01	-0.0200463	-0.2009316	0.0007938586	
0.011	-0.02031727	-0.2009051	0.0009341837	
0.012	-0.02270146	-0.200288	0.001528622	
0.013	-0.02301611	-0.2001316	0.001477242	
0.014	-0.02417192	-0.1997873	0.001713902	
0.015	-0.02433141	-0.1996668	0.001599282	
0.016	-0.0252614	-0.1993216	0.001698029	
0.017	-0.02533985	-0.1992461	0.001577967	
0.018	-0.0260994	-0.1989048	0.001581358	
0.019	-0.02634302	-0.1987827	0.001516905	
0.02	-0.02636653	-0.1987285	0.001389946	
0.021	-0.0267787	-0.198496	0.001314479	
0.022	-0.02722065	-0.1982721	0.001284584	
0.023	-0.02764859	-0.1981866	0.001164344	
0.024	-0.02806538	-0.1981069	0.001040677	
0.025	-0.02847528	-0.1980316	0.0009197319	
0.026	-0.02888072	-0.1979593	0.0008053395	
0.027	-0.02928312	-0.1978894	0.0006996911	
0.028	-0.02968339	-0.1978212	0.0006038498	
0.029	-0.0300821	-0.1977541	0.0005181031	
0.03	-0.03048205	-0.1976873	0.0004422338	
0.031	-0.03088196	-0.1976208	0.0003757116	
0.032	-0.03128131	-0.1975545	0.0003178236	
0.033	-0.03167994	-0.1974881	0.0002677722	
0.034	-0.03207787	-0.1974217	0.000224725	
0.035	-0.03247514	-0.1973549	0.000187883	
0.036	-0.03287183	-0.1972878	0.0001564739	
0.037	-0.03326802	-0.1972202	0.0001297955	
0.038	-0.03366378	-0.1971521	0.0001072035	
0.039	-0.03405915	-0.1970835	8.81283E-05	
0.04	-0.03445419	-0.1970142	7.206219E-05	
0.041	-0.03484892	-0.1969443	5.855842E-05	
0.042	-0.0352434	-0.1968738	4.723266E-05	
0.043	-0.03563763	-0.1968025	3.775046E-05	
0.044	-0.03603164	-0.1967305	2.982403E-05	
0.045	-0.03642543	-0.1966578	2.320458E-05	
0.046	-0.03681903	-0.1965843	1.768468E-05	
0.047	-0.03721244	-0.1965101	1.307812E-05	
0.048	-0.03760567	-0.1964351	9.242702E-06	
0.049	-0.03799872	-0.1963594	6.049484E-06	
0.05	-0.0383916	-0.1962829	3.388571E-06	
0.051	-0.03878431	-0.1962056	1.172046E-06	
0.052	-0.03917685	-0.1961276	-6.73793E-07	
0.053	-0.03956923	-0.1960488	-2.211284E-06	
0.054	-0.03996143	-0.1959692	-3.498724E-06	
0.055	-0.04035347	-0.1958888	-4.576008E-06	
0.056	-0.04074535	-0.1958077	-5.481795E-06	
0.057	-0.04113706	-0.1957257	-6.240269E-06	
0.058	-0.0415286	-0.195643	-6.880891E-06	
0.059	-0.04191997	-0.1955595	-7.427233E-06	
0.06	-0.04231118	-0.1954753	-7.891406E-06	
0.061	-0.04270221	-0.1953902	-8.291529E-06	
0.062	-0.04309307	-0.1953044	-8.64547E-06	
0.063	-0.04348376	-0.1952177	-8.95235E-06	
0.064	-0.04387428	-0.1951303	-9.219894E-06	
0.06500001	-0.04426463	-0.1950422	-9.454284E-06	
0.066	-0.04465479	-0.1949532	-9.665522E-06	
0.067	-0.04504478	-0.1948635	-9.858238E-06	
0.068	-0.04543459	-0.1947729	-1.003782E-05	
0.06900001	-0.04582421	-0.1946816	-1.020015E-05	
0.07	-0.04621366	-0.1945896	-1.035037E-05	
0.071	-0.04660292	-0.1944967	-1.048584E-05	
0.072	-0.04699199	-0.1944031	-1.061626E-05	
0.07300001	-0.04738088	-0.1943087	-1.073925E-05	
0.074	-0.04776958	-0.1942135	-1.0858E-05	
0.075	-0.04815808	-0.1941175	-1.096998E-05	
0.07600001	-0.0485464	-0.1940207	-1.108159E-05	
0.07700001	-0.04893452	-0.1939232	-1.118955E-05	
0.078	-0.04932244	-0.1938249	-1.130132E-05	
0.079	-0.04971017	-0.1937259	-1.141109E-05	
0.08000001	-0.0500977	-0.193626	-1.151588E-05	
0.081	-0.05048503	-0.1935254	-1.161669E-05	
0.082	-0.05087217	-0.193424	-1.171768E-05	
0.083	-0.0512591	-0.1933218	-1.181883E-05	
0.08400001	-0.05164582	-0.1932188	-1.191672E-05	
0.085	-0.05203233	-0.1931151	-1.201537E-05	
0.086	-0.05241864	-0.1930106	-1.211802E-05	
0.087	-0.05280473	-0.1929054	-1.222048E-05	
0.08800001	-0.05319062	-0.1927993	-1.231605E-05	
0.089	-0.05357629	-0.1926925	-1.241285E-05	
0.09	-0.05396175	-0.1925849	-1.250895E-05	
0.09100001	-0.05434699	-0.1924765	-1.260617E-05	
0.09200001	-0.05473201	-0.1923674	-1.270429E-05	
0.093	-0.05511681	-0.1922575	-1.280145E-05	
0.094	-0.0555014	-0.1921469	-1.290457E-05	
0.09500001	-0.05588576	-0.1920354	-1.300573E-05	
0.096	-0.05626989	-0.1919232	-1.310194E-05	
0.097	-0.0566538	-0.1918102	-1.320093E-05	
0.098	-0.05703748	-0.1916965	-1.330047E-05	
0.09900001	-0.05742094	-0.191582	-1.340044E-05	
0.1	-0.05780416	-0.1914667	-1.349907E-05	
0.101	-0.05818715	-0.1913507	-1.359831E-05	
0.102	-0.0585699	-0.1912339	-1.369974E-05	
0.103	-0.05895242	-0.1911163	-1.38029E-05	
0.104	-0.0593347	-0.190998	-1.390576E-05	
0.105	-0.05971673	-0.1908789	-1.401008E-05	
0.106	-0.06009853	-0.190759	-1.411724E-05	
0.107	-0.06048008	-0.1906384	-1.421994E-05	
0.108	-0.06086139	-0.190517	-1.432244E-05	
0.109	-0.06124246	-0.1903949	-1.442477E-05	
0.11	-0.06162328	-0.190272	-1.452697E-05	
0.111	-0.06200385	-0.1901483	-1.463244E-05	
0.112	-0.06238416	-0.1900239	-1.474052E-05	
0.113	-0.06276422	-0.1898987	-1.484563E-05	
0.114	-0.06314403	-0.1897727	-1.494669E-05	
0.115	-0.06352358	-0.189646	-1.504618E-05	
0.116	-0.06390287	-0.1895186	-1.514779E-05	
0.117	-0.0642819	-0.1893904	-1.524436E-05	
0.118	-0.06466067	-0.1892614	-1.534026E-05	
0.119	-0.06503918	-0.1891317	-1.544236E-05	
0.12	-0.06541742	-0.1890012	-1.554101E-05	
0.121	-0.0657954	-0.1888699	-1.564363E-05	
0.122	-0.06617311	-0.1887379	-1.574943E-05	
0.123	-0.06655055	-0.1886052	-1.585271E-05	
0.124	-0.06692772	-0.1884717	-1.595904E-05	
0.125	-0.06730462	-0.1883374	-1.606275E-05	
0.126	-0.06768124	-0.1882024	-1.616773E-05	
0.127	-0.06805758	-0.1880667	-1.627373E-05	
0.128	-0.06843365	-0.1879302	-1.637549E-05	
0.129	-0.06880943	-0.1877929	-1.647722E-05	
0.13	-0.06918494	-0.1876549	-1.657893E-05	
0.131	-0.06956016	-0.1875162	-1.668063E-05	
0.132	-0.0699351	-0.1873767	-1.6784E-05	
0.133	-0.07030975	-0.1872365	-1.688533E-05	
0.134	-0.07068411	-0.1870955	-1.698504E-05	
0.135	-0.07105818	-0.1869538	-1.708682E-05	
0.136	-0.07143196	-0.1868113	-1.719025E-05	
0.137	-0.07180545	-0.1866681	-1.729501E-05	
0.138	-0.07217865	-0.1865241	-1.739745E-05	
0.139	-0.07255154	-0.1863794	-1.750479E-05	
0.14	-0.07292414	-0.1862339	-1.761098E-05	
0.141	-0.07329644	-0.1860877	-1.7723E-05	
0.142	-0.07366844	-0.1859408	-1.783293E-05	
0.143	-0.07404013	-0.1857931	-1.79412E-05	
0.144	-0.07441151	-0.1856447	-1.804646E-05	
0.145	-0.0747826	-0.1854956	-1.815604E-05	
0.146	-0.07515337	-0.1853457	-1.826233E-05	
0.147	-0.07552382	-0.1851951	-1.836938E-05	
0.148	-0.07589397	-0.1850437	-1.847533E-05	
0.149	-0.07626381	-0.1848916	-1.857873E-05	
0.15	-0.07663333	-0.1847388	-1.868682E-05	
0.151	-0.07700253	-0.1845853	-1.87953E-05	
0.152	-0.07737141	-0.184431	-1.889903E-05	
0.153	-0.07773997	-0.184276	-1.900401E-05	
0.154	-0.07810821	-0.1841202	-1.910832E-05	
0.155	-0.07847612	-0.1839637	-1.921545E-05	
0.156	-0.07884371	-0.1838065	-1.932147E-05	
0.157	-0.07921098	-0.1836486	-1.942998E-05	
0.158	-0.07957792	-0.1834899	-1.954215E-05	
0.159	-0.07994453	-0.1833305	-1.965052E-05	
0.16	-0.08031081	-0.1831704	-1.976427E-05	
0.161	-0.08067675	-0.1830095	-1.98739E-05	
0.162	-0.08104236	-0.1828479	-1.997854E-05	
0.163	-0.08140763	-0.1826856	-2.008426E-05	
0.164	-0.08177257	-0.1825226	-2.019251E-05	
0.165	-0.08213716	-0.1823589	-2.030449E-05	
0.166	-0.08250142	-0.1821944	-2.041437E-05	
0.167	-0.08286533	-0.1820292	-2.051922E-05	
0.168	-0.0832289	-0.1818633	-2.062342E-05	
0.169	-0.08359212	-0.1816967	-2.073045E-05	
0.17	-0.083955	-0.1815293	-2.084144E-05	
0.171	-0.08431753	-0.1813613	-2.094886E-05	
0.172	-0.0846797	-0.1811925	-2.105847E-05	
0.173	-0.08504152	-0.181023	-2.116647E-05	
0.174	-0.085403	-0.1808528	-2.127318E-05	
0.175	-0.08576411	-0.1806819	-2.137885E-05	
0.176	-0.08612487	-0.1805102	-2.148538E-05	
0.177	-0.08648527	-0.1803379	-2.159091E-05	
0.178	-0.08684531	-0.1801648	-2.169564E-05	
0.179	-0.08720499	-0.179991	-2.179973E-05	
0.18	-0.0875643	-0.1798165	-2.190499E-05	
0.181	-0.08792325	-0.1796414	-2.20095E-05	
0.182	-0.08828183	-0.1794654	-2.21151E-05	
0.183	-0.08864005	-0.1792888	-2.222494E-05	
0.184	-0.08899789	-0.1791115	-2.233818E-05	
0.185	-0.08935536	-0.1789335	-2.245243E-05	
0.186	-0.08971246	-0.1787548	-2.256246E-05	
0.187	-0.09006917	-0.1785754	-2.267246E-05	
0.188	-0.09042552	-0.1783952	-2.278414E-05	
0.189	-0.09078149	-0.1782144	-2.289547E-05	
0.19	-0.09113709	-0.1780329	-2.300989E-05	
0.191	-0.0914923	-0.1778506	-2.311835E-05	
0.192	-0.09184714	-0.1776677	-2.322542E-05	
0.193	-0.09220158	-0.1774841	-2.333137E-05	
0.194	-0.09255565	-0.1772997	-2.343981E-05	
0.195	-0.09290933	-0.1771147	-2.355191E-05	
0.196	-0.09326262	-0.176929	-2.365683E-05	
0.197	-0.09361552	-0.1767426	-2.376443E-05	
0.198	-0.09396804	-0.1765555	-2.387587E-05	
