Time	ConeX	ConeY	ConeZ	
0.193	-0.07530599	-0.1855414	7.632673E-05	
0.194	-0.07567646	-0.1853905	7.626713E-05	
0.195	-0.07604662	-0.1852388	7.620752E-05	
0.196	-0.07641649	-0.1850863	7.614493E-05	
0.197	-0.07678606	-0.1849331	7.608533E-05	
0.198	-0.07715529	-0.1847792	7.602722E-05	
0.199	-0.07752424	-0.1846245	7.59691E-05	
0.2	-0.07789287	-0.1844691	7.591099E-05	
0.201	-0.0782612	-0.184313	7.585436E-05	
0.202	-0.07862921	-0.1841561	7.579476E-05	
0.203	-0.07899689	-0.1839985	7.573664E-05	
0.204	-0.07936427	-0.1838402	7.568151E-05	
0.205	-0.07973133	-0.1836811	7.562488E-05	
0.206	-0.08009808	-0.1835213	7.556826E-05	
0.207	-0.0804645	-0.1833608	7.550866E-05	
0.208	-0.08083059	-0.1831995	7.545203E-05	
0.209	-0.08119637	-0.1830375	7.539392E-05	
0.21	-0.08156183	-0.1828747	7.533431E-05	
0.211	-0.08192695	-0.1827113	7.527917E-05	
0.212	-0.08229174	-0.182547	7.522106E-05	
0.213	-0.0826562	-0.1823821	7.515997E-05	
0.214	-0.08302034	-0.1822165	7.510185E-05	
0.215	-0.08338415	-0.1820501	7.504076E-05	
0.216	-0.08374762	-0.181883	7.498115E-05	
0.217	-0.08411074	-0.1817151	7.492304E-05	
0.218	-0.08447355	-0.1815466	7.486194E-05	
0.219	-0.08483601	-0.1813772	7.479936E-05	
0.22	-0.08519813	-0.1812072	7.473528E-05	
0.221	-0.08555992	-0.1810365	7.467419E-05	
0.222	-0.08592136	-0.180865	7.461161E-05	
0.223	-0.08628245	-0.1806928	7.454604E-05	
0.224	-0.0866432	-0.1805199	7.448495E-05	
0.225	-0.08700361	-0.1803463	7.442087E-05	
0.226	-0.08736366	-0.180172	7.435679E-05	
0.227	-0.08772337	-0.1799969	7.428974E-05	
0.228	-0.08808272	-0.1798211	7.422268E-05	
0.229	-0.08844172	-0.1796446	7.415861E-05	
0.23	-0.08880038	-0.1794674	7.408857E-05	
0.231	-0.08915868	-0.1792894	7.402301E-05	
0.232	-0.0895166	-0.1791108	7.395446E-05	
0.233	-0.08987419	-0.1789314	7.388592E-05	
0.234	-0.09023141	-0.1787513	7.381589E-05	
0.235	-0.09058826	-0.1785705	7.374883E-05	
0.236	-0.09094477	-0.178389	7.367879E-05	
0.237	-0.0913009	-0.1782067	7.361024E-05	
0.238	-0.09165668	-0.1780238	7.353872E-05	
0.239	-0.09201207	-0.1778402	7.346571E-05	
0.24	-0.09236711	-0.1776558	7.339269E-05	
0.241	-0.09272176	-0.1774707	7.331967E-05	
0.242	-0.09307606	-0.1772849	7.324815E-05	
0.243	-0.09342998	-0.1770985	7.317514E-05	
0.244	-0.09378352	-0.1769112	7.310361E-05	
0.245	-0.0941367	-0.1767233	7.303059E-05	
0.246	-0.09448949	-0.1765347	7.295459E-05	
0.247	-0.09484191	-0.1763454	7.288009E-05	
0.248	-0.09519394	-0.1761554	7.280857E-05	
0.249	-0.0955456	-0.1759647	7.273555E-05	
0.25	-0.09589687	-0.1757732	7.266105E-05	
0.251	-0.09624776	-0.1755811	7.258803E-05	
0.252	-0.09659828	-0.1753883	7.251203E-05	
0.253	-0.09694839	-0.1751948	7.243604E-05	
0.254	-0.09729813	-0.1750005	7.236302E-05	
0.255	-0.09764747	-0.1748056	7.228553E-05	
0.256	-0.09799643	-0.17461	7.221252E-05	
0.257	-0.09834498	-0.1744137	7.213801E-05	
0.258	-0.09869315	-0.1742166	7.206202E-05	
0.259	-0.09904093	-0.1740189	7.198602E-05	
0.26	-0.09938832	-0.1738205	7.190854E-05	
0.261	-0.09973528	-0.1736214	7.183105E-05	
0.262	-0.1000819	-0.1734216	7.175357E-05	
0.263	-0.100428	-0.1732211	7.167906E-05	
0.264	-0.1007738	-0.1730199	7.160157E-05	
0.265	-0.1011192	-0.172818	7.15226E-05	
0.266	-0.1014642	-0.1726155	7.144362E-05	
0.267	-0.1018087	-0.1724122	7.136464E-05	
0.268	-0.1021529	-0.1722083	7.128566E-05	
0.269	-0.1024966	-0.1720036	7.12052E-05	
0.27	-0.10284	-0.1717983	7.112473E-05	
0.271	-0.1031829	-0.1715923	7.104725E-05	
0.272	-0.1035254	-0.1713856	7.096678E-05	
0.273	-0.1038675	-0.1711782	7.088632E-05	
0.274	-0.1042092	-0.1709702	7.080734E-05	
0.275	-0.1045505	-0.1707614	7.072687E-05	
0.276	-0.1048913	-0.170552	7.06479E-05	
0.277	-0.1052318	-0.1703419	7.056892E-05	
0.278	-0.1055718	-0.1701311	7.048845E-05	
0.279	-0.1059114	-0.1699196	7.04065E-05	
0.28	-0.1062505	-0.1697075	7.032752E-05	
0.281	-0.1065893	-0.1694946	7.024407E-05	
0.282	-0.1069276	-0.1692812	7.016212E-05	
0.283	-0.1072654	-0.169067	7.007569E-05	
0.284	-0.1076029	-0.1688521	6.999075E-05	
0.285	-0.1079399	-0.1686366	6.990731E-05	
0.286	-0.1082765	-0.1684204	6.982684E-05	
0.287	-0.1086127	-0.1682035	6.974191E-05	
0.288	-0.1089484	-0.167986	6.965995E-05	
0.289	-0.1092837	-0.1677677	6.957352E-05	
0.29	-0.1096186	-0.1675489	6.94871E-05	
0.291	-0.109953	-0.1673293	6.940365E-05	
0.292	-0.110287	-0.1671091	6.931573E-05	
0.293	-0.1106205	-0.1668882	6.923229E-05	
0.294	-0.1109536	-0.1666666	6.914735E-05	
0.295	-0.1112862	-0.1664444	6.906241E-05	
0.296	-0.1116184	-0.1662215	6.897598E-05	
0.297	-0.1119502	-0.1659979	6.888807E-05	
0.298	-0.1122815	-0.1657737	6.880015E-05	
0.299	-0.1126124	-0.1655488	6.87167E-05	
0.3	-0.1129428	-0.1653233	6.862879E-05	
0.301	-0.1132727	-0.1650971	6.854087E-05	
0.302	-0.1136022	-0.1648702	6.845296E-05	
0.303	-0.1139313	-0.1646427	6.836802E-05	
0.304	-0.1142599	-0.1644145	6.82801E-05	
0.305	-0.114588	-0.1641857	6.819516E-05	
0.306	-0.1149157	-0.1639562	6.810427E-05	
0.307	-0.1152429	-0.1637261	6.801486E-05	
0.308	-0.1155697	-0.1634953	6.792694E-05	
0.309	-0.115896	-0.1632638	6.784052E-05	
0.31	-0.1162218	-0.1630317	6.77526E-05	
0.311	-0.1165472	-0.1627989	6.766468E-05	
0.312	-0.1168721	-0.1625655	6.75723E-05	
0.313	-0.1171965	-0.1623315	6.748438E-05	
0.314	-0.1175205	-0.1620968	6.739498E-05	
0.315	-0.117844	-0.1618614	6.730408E-05	
0.316	-0.118167	-0.1616254	6.721169E-05	
0.317	-0.1184896	-0.1613888	6.712228E-05	
0.318	-0.1188116	-0.1611515	6.70299E-05	
0.319	-0.1191332	-0.1609136	6.6939E-05	
0.32	-0.1194544	-0.160675	6.685108E-05	
0.321	-0.119775	-0.1604358	6.676316E-05	
0.322	-0.1200952	-0.1601959	6.666929E-05	
0.323	-0.1204149	-0.1599554	6.65769E-05	
0.324	-0.1207341	-0.1597143	6.648601E-05	
0.325	-0.1210528	-0.1594725	6.639362E-05	
0.326	-0.121371	-0.1592301	6.630123E-05	
0.327	-0.1216888	-0.1589871	6.620884E-05	
0.328	-0.1220061	-0.1587434	6.611944E-05	
0.329	-0.1223228	-0.1584991	6.602258E-05	
0.33	-0.1226391	-0.1582541	6.59287E-05	
0.331	-0.1229549	-0.1580086	6.58378E-05	
0.332	-0.1232702	-0.1577623	6.574392E-05	
0.333	-0.1235851	-0.1575155	6.564856E-05	
0.334	-0.1238994	-0.157268	6.555766E-05	
0.335	-0.1242132	-0.1570199	6.546229E-05	
0.336	-0.1245265	-0.1567712	6.536544E-05	
0.337	-0.1248394	-0.1565218	6.527007E-05	
0.338	-0.1251517	-0.1562719	6.51747E-05	
0.339	-0.1254635	-0.1560213	6.507933E-05	
0.34	-0.1257748	-0.15577	6.498247E-05	
0.341	-0.1260857	-0.1555182	6.48886E-05	
0.342	-0.126396	-0.1552657	6.479174E-05	
0.343	-0.1267058	-0.1550126	6.46919E-05	
0.344	-0.1270151	-0.1547589	6.459803E-05	
0.345	-0.1273239	-0.1545046	6.449968E-05	
0.346	-0.1276322	-0.1542496	6.440133E-05	
0.347	-0.12794	-0.1539941	6.430447E-05	
0.348	-0.1282472	-0.1537379	6.420464E-05	
0.349	-0.128554	-0.1534811	6.41048E-05	
0.35	-0.1288602	-0.1532237	6.400794E-05	
0.351	-0.129166	-0.1529657	6.39081E-05	
0.352	-0.1294712	-0.1527071	6.380826E-05	
0.353	-0.1297759	-0.1524478	6.370842E-05	
0.354	-0.13008	-0.152188	6.360859E-05	
0.355	-0.1303837	-0.1519275	6.350577E-05	
0.356	-0.1306868	-0.1516665	6.340593E-05	
0.357	-0.1309894	-0.1514048	6.330609E-05	
0.358	-0.1312915	-0.1511426	6.320178E-05	
0.359	-0.1315931	-0.1508797	6.310046E-05	
0.36	-0.1318941	-0.1506162	6.299764E-05	
0.361	-0.1321946	-0.1503521	6.289483E-05	
0.362	-0.1324946	-0.1500874	6.279349E-05	
0.363	-0.1327941	-0.1498222	6.269068E-05	
0.364	-0.133093	-0.1495563	6.258637E-05	
0.365	-0.1333914	-0.1492898	6.248206E-05	
0.366	-0.1336892	-0.1490227	6.237924E-05	
0.367	-0.1339865	-0.1487551	6.227494E-05	
0.368	-0.1342833	-0.1484868	6.217063E-05	
0.369	-0.1345795	-0.148218	6.206483E-05	
0.37	-0.1348753	-0.1479485	6.196052E-05	
0.371	-0.1351704	-0.1476785	6.18577E-05	
0.372	-0.135465	-0.1474079	6.17519E-05	
0.373	-0.1357591	-0.1471366	6.16461E-05	
0.374	-0.1360527	-0.1468648	6.15403E-05	
0.375	-0.1363456	-0.1465924	6.143749E-05	
0.376	-0.1366381	-0.1463195	6.13302E-05	
0.377	-0.13693	-0.1460459	6.12244E-05	
0.378	-0.1372213	-0.1457718	6.11201E-05	
0.379	-0.1375122	-0.145497	6.10128E-05	
0.38	-0.1378024	-0.1452217	6.091148E-05	
0.381	-0.1380921	-0.1449458	6.080419E-05	
0.382	-0.1383813	-0.1446694	6.069988E-05	
0.383	-0.1386699	-0.1443924	6.059557E-05	
0.384	-0.1389579	-0.1441147	6.048679E-05	
0.385	-0.1392454	-0.1438365	6.038248E-05	
0.386	-0.1395324	-0.1435578	6.027967E-05	
0.387	-0.1398187	-0.1432784	6.017238E-05	
0.388	-0.1401045	-0.1429985	6.006807E-05	
0.389	-0.1403898	-0.142718	5.996227E-05	
0.39	-0.1406745	-0.142437	5.985499E-05	
0.391	-0.1409586	-0.1421554	5.975068E-05	
0.392	-0.1412422	-0.1418732	5.96419E-05	
0.393	-0.1415252	-0.1415904	5.953461E-05	
0.394	-0.1418076	-0.1413071	5.94303E-05	
0.395	-0.1420895	-0.1410232	5.932003E-05	
0.396	-0.1423708	-0.1407387	5.921573E-05	
0.397	-0.1426515	-0.1404537	5.910695E-05	
0.398	-0.1429317	-0.1401682	5.900413E-05	
0.399	-0.1432113	-0.139882	5.889535E-05	
0.4	-0.1434903	-0.1395954	5.878508E-05	
0.401	-0.1437687	-0.1393081	5.867779E-05	
0.402	-0.1440466	-0.1390203	5.856901E-05	
0.403	-0.1443239	-0.1387319	5.846023E-05	
0.404	-0.1446006	-0.138443	5.834848E-05	
0.405	-0.1448767	-0.1381536	5.824119E-05	
0.406	-0.1451523	-0.1378636	5.812943E-05	
0.407	-0.1454272	-0.137573	5.801916E-05	
0.408	-0.1457016	-0.1372819	5.79074E-05	
0.409	-0.1459754	-0.1369902	5.779713E-05	
0.41	-0.1462487	-0.136698	5.768389E-05	
0.411	-0.1465213	-0.1364052	5.757064E-05	
0.412	-0.1467934	-0.1361119	5.745739E-05	
0.413	-0.1470648	-0.1358181	5.734563E-05	
0.414	-0.1473357	-0.1355237	5.723089E-05	
0.415	-0.147606	-0.1352288	5.711615E-05	
0.416	-0.1478757	-0.1349333	5.699992E-05	
0.417	-0.1481448	-0.1346373	5.688667E-05	
0.418	-0.1484133	-0.1343407	5.677194E-05	
0.419	-0.1486812	-0.1340436	5.665719E-05	
0.42	-0.1489485	-0.133746	5.653948E-05	
0.421	-0.1492153	-0.1334479	5.642474E-05	
0.422	-0.1494814	-0.1331492	5.630851E-05	
0.423	-0.1497469	-0.1328499	5.619377E-05	
0.424	-0.1500119	-0.1325502	5.607754E-05	
0.425	-0.1502762	-0.1322499	5.595833E-05	
0.426	-0.1505399	-0.1319491	5.584508E-05	
0.427	-0.1508031	-0.1316478	5.572587E-05	
0.428	-0.1510656	-0.1313459	5.560815E-05	
0.429	-0.1513275	-0.1310435	5.549192E-05	
0.43	-0.1515889	-0.1307406	5.537271E-05	
0.431	-0.1518496	-0.1304372	5.525649E-05	
0.432	-0.1521097	-0.1301332	5.514026E-05	
0.433	-0.1523692	-0.1298288	5.502403E-05	
0.434	-0.1526281	-0.1295238	5.490631E-05	
0.435	-0.1528863	-0.1292183	5.478859E-05	
0.436	-0.153144	-0.1289122	5.467236E-05	
0.437	-0.1534011	-0.1286057	5.455464E-05	
0.438	-0.1536575	-0.1282986	5.443692E-05	
0.439	-0.1539133	-0.1279911	5.43192E-05	
0.44	-0.1541685	-0.127683	5.41985E-05	
0.441	-0.1544231	-0.1273744	5.407781E-05	
0.442	-0.1546771	-0.1270653	5.39571E-05	
0.443	-0.1549305	-0.1267557	5.383492E-05	
0.444	-0.1551832	-0.1264456	5.371571E-05	
0.445	-0.1554353	-0.126135	5.359501E-05	
0.446	-0.1556868	-0.1258239	5.347282E-05	
0.447	-0.1559377	-0.1255123	5.335212E-05	
0.448	-0.156188	-0.1252002	5.323142E-05	
0.449	-0.1564376	-0.1248875	5.311072E-05	
0.45	-0.1566866	-0.1245744	5.299151E-05	
0.451	-0.156935	-0.1242608	5.28723E-05	
0.452	-0.1571827	-0.1239467	5.275011E-05	
0.453	-0.1574298	-0.1236321	5.263388E-05	
0.454	-0.1576763	-0.123317	5.251169E-05	
0.455	-0.1579221	-0.1230014	5.239248E-05	
0.456	-0.1581674	-0.1226853	5.227179E-05	
0.457	-0.158412	-0.1223687	5.215108E-05	
0.458	-0.1586559	-0.1220517	5.203337E-05	
0.459	-0.1588992	-0.1217341	5.190969E-05	
0.46	-0.1591419	-0.1214161	5.178899E-05	
0.461	-0.159384	-0.1210976	5.16668E-05	
0.462	-0.1596254	-0.1207786	5.154759E-05	
0.463	-0.1598662	-0.1204591	5.142689E-05	
0.464	-0.1601063	-0.1201391	5.130619E-05	
0.465	-0.1603458	-0.1198187	5.118698E-05	
0.466	-0.1605847	-0.1194977	5.106479E-05	
0.467	-0.1608229	-0.1191763	5.094707E-05	
0.468	-0.1610604	-0.1188545	5.082488E-05	
0.469	-0.1612974	-0.1185321	5.070865E-05	
0.47	-0.1615337	-0.1182093	5.059093E-05	
0.471	-0.1617693	-0.117886	5.047023E-05	
0.472	-0.1620043	-0.1175622	5.035252E-05	
0.473	-0.1622386	-0.117238	5.023331E-05	
0.474	-0.1624723	-0.1169133	5.01141E-05	
0.475	-0.1627053	-0.1165881	4.999638E-05	
0.476	-0.1629377	-0.1162625	4.987717E-05	
0.477	-0.1631695	-0.1159364	4.975796E-05	
0.478	-0.1634005	-0.1156098	4.963875E-05	
0.479	-0.163631	-0.1152828	4.951805E-05	
0.48	-0.1638607	-0.1149553	4.939586E-05	
0.481	-0.1640899	-0.1146274	4.927665E-05	
0.482	-0.1643183	-0.114299	4.915446E-05	
0.483	-0.1645461	-0.1139701	4.903376E-05	
0.484	-0.1647733	-0.1136408	4.891455E-05	
0.485	-0.1649998	-0.1133111	4.878938E-05	
