Time	Rotation	PendulumY	PendulumX	PendulumZ	
0.068	0.1339998	-0.0495414	-0.006779245	0	
0.06900001	0.1359997	-0.04952775	-0.006878313	0	
0.07	0.1379997	-0.0495139	-0.006977354	0	
0.071	0.1399997	-0.04949985	-0.007076366	0	
0.072	0.1419997	-0.04948561	-0.007175351	0	
0.07300001	0.1439997	-0.04947116	-0.007274306	0	
0.074	0.1459997	-0.04945653	-0.007373233	0	
0.075	0.1479997	-0.04944168	-0.00747213	0	
0.07600001	0.1499997	-0.04942665	-0.007570997	0	
0.07700001	0.1519997	-0.04941141	-0.007669834	0	
0.078	0.1539997	-0.04939597	-0.00776864	0	
0.079	0.1559996	-0.04938034	-0.007867415	0	
0.08000001	0.1579996	-0.04936452	-0.007966158	0	
0.081	0.1599996	-0.04934849	-0.00806487	0	
0.082	0.1619996	-0.04933227	-0.008163548	0	
0.083	0.1639996	-0.04931585	-0.008262196	0	
0.08400001	0.1659996	-0.04929923	-0.008360809	0	
0.085	0.1679996	-0.04928241	-0.008459389	0	
0.086	0.1699996	-0.0492654	-0.008557935	0	
0.087	0.1719996	-0.04924819	-0.008656448	0	
0.08800001	0.1739996	-0.04923078	-0.008754925	0	
0.089	0.1759996	-0.04921317	-0.008853368	0	
0.09	0.1779996	-0.04919538	-0.008951774	0	
0.09100001	0.1799995	-0.04917738	-0.009050145	0	
0.09200001	0.1819995	-0.04915918	-0.00914848	0	
0.093	0.1839995	-0.04914079	-0.009246779	0	
0.094	0.1859995	-0.0491222	-0.00934504	0	
0.09500001	0.1879995	-0.04910342	-0.009443264	0	
0.096	0.1899995	-0.04908444	-0.009541449	0	
0.097	0.1919995	-0.04906526	-0.009639597	0	
0.098	0.1939995	-0.04904589	-0.009737707	0	
0.09900001	0.1959995	-0.04902632	-0.009835777	0	
0.1	0.1979995	-0.04900655	-0.009933808	0	
0.101	0.1999994	-0.04898659	-0.0100318	0	
0.102	0.2019995	-0.04896643	-0.01012975	0	
0.103	0.2039994	-0.04894608	-0.01022766	0	
0.104	0.2059994	-0.04892552	-0.01032553	0	
0.105	0.2079994	-0.04890478	-0.01042336	0	
0.106	0.2099994	-0.04888383	-0.01052115	0	
0.107	0.2119994	-0.0488627	-0.01061889	0	
0.108	0.2139994	-0.04884136	-0.01071659	0	
0.109	0.2159994	-0.04881983	-0.01081425	0	
0.11	0.2179993	-0.04879811	-0.01091187	0	
0.111	0.2199993	-0.04877619	-0.01100944	0	
0.112	0.2219993	-0.04875408	-0.01110697	0	
0.113	0.2239993	-0.04873177	-0.01120446	0	
0.114	0.2259993	-0.04870927	-0.01130189	0	
0.115	0.2279993	-0.04868657	-0.01139929	0	
0.116	0.2299993	-0.04866368	-0.01149664	0	
0.117	0.2319992	-0.04864059	-0.01159394	0	
0.118	0.2339993	-0.0486173	-0.01169119	0	
0.119	0.2359992	-0.04859383	-0.0117884	0	
0.12	0.2379992	-0.04857016	-0.01188557	0	
0.121	0.2399992	-0.0485463	-0.01198268	0	
0.122	0.2419992	-0.04852223	-0.01207975	0	
0.123	0.2439992	-0.04849798	-0.01217677	0	
0.124	0.2459992	-0.04847353	-0.01227373	0	
0.125	0.2479992	-0.04844889	-0.01237066	0	
0.126	0.2499991	-0.04842406	-0.01246753	0	
0.127	0.2519991	-0.04839903	-0.01256435	0	
0.128	0.2539992	-0.0483738	-0.01266112	0	
0.129	0.2559991	-0.04834839	-0.01275784	0	
0.13	0.2579992	-0.04832278	-0.01285451	0	
0.131	0.2599991	-0.04829698	-0.01295113	0	
0.132	0.2619991	-0.04827098	-0.01304769	0	
0.133	0.2639991	-0.04824479	-0.01314421	0	
0.134	0.2659991	-0.04821841	-0.01324067	0	
0.135	0.2679991	-0.04819183	-0.01333708	0	
0.136	0.2699991	-0.04816506	-0.01343343	0	
0.137	0.2719991	-0.0481381	-0.01352973	0	
0.138	0.2739991	-0.04811095	-0.01362598	0	
0.139	0.2759991	-0.0480836	-0.01372217	0	
0.14	0.2779991	-0.04805607	-0.01381831	0	
0.141	0.2799991	-0.04802834	-0.01391439	0	
0.142	0.2819991	-0.04800041	-0.01401042	0	
0.143	0.2839991	-0.0479723	-0.01410639	0	
0.144	0.2859991	-0.047944	-0.0142023	0	
0.145	0.2879991	-0.0479155	-0.01429816	0	
0.146	0.2899991	-0.04788681	-0.01439396	0	
0.147	0.291999	-0.04785793	-0.0144897	0	
0.148	0.293999	-0.04782885	-0.01458539	0	
0.149	0.295999	-0.04779959	-0.01468101	0	
0.15	0.297999	-0.04777014	-0.01477658	0	
0.151	0.299999	-0.04774049	-0.01487209	0	
0.152	0.301999	-0.04771066	-0.01496754	0	
0.153	0.3039989	-0.04768062	-0.01506293	0	
0.154	0.305999	-0.04765041	-0.01515826	0	
0.155	0.3079989	-0.04762	-0.01525353	0	
0.156	0.3099989	-0.0475894	-0.01534874	0	
0.157	0.3119989	-0.04755861	-0.01544388	0	
0.158	0.3139988	-0.04752763	-0.01553897	0	
0.159	0.3159989	-0.04749646	-0.01563399	0	
0.16	0.3179988	-0.0474651	-0.01572895	0	
0.161	0.3199988	-0.04743355	-0.01582384	0	
0.162	0.3219988	-0.0474018	-0.01591868	0	
0.163	0.3239988	-0.04736988	-0.01601345	0	
0.164	0.3259988	-0.04733776	-0.01610815	0	
0.165	0.3279988	-0.04730545	-0.01620279	0	
0.166	0.3299988	-0.04727295	-0.01629737	0	
0.167	0.3319988	-0.04724026	-0.01639188	0	
0.168	0.3339988	-0.04720738	-0.01648633	0	
0.169	0.3359988	-0.04717432	-0.01658071	0	
0.17	0.3379987	-0.04714106	-0.01667502	0	
0.171	0.3399988	-0.04710763	-0.01676927	0	
0.172	0.3419987	-0.04707399	-0.01686345	0	
0.173	0.3439987	-0.04704018	-0.01695756	0	
0.174	0.3459987	-0.04700617	-0.01705161	0	
0.175	0.3479987	-0.04697197	-0.01714558	0	
0.176	0.3499987	-0.04693759	-0.01723949	0	
0.177	0.3519987	-0.04690302	-0.01733333	0	
0.178	0.3539987	-0.04686826	-0.0174271	0	
0.179	0.3559986	-0.04683331	-0.0175208	0	
0.18	0.3579986	-0.04679818	-0.01761443	0	
0.181	0.3599986	-0.04676286	-0.01770798	0	
0.182	0.3619985	-0.04672735	-0.01780147	0	
0.183	0.3639985	-0.04669165	-0.01789489	0	
0.184	0.3659985	-0.04665577	-0.01798823	0	
0.185	0.3679985	-0.0466197	-0.01808151	0	
0.186	0.3699985	-0.04658345	-0.01817471	0	
0.187	0.3719984	-0.04654701	-0.01826784	0	
0.188	0.3739984	-0.04651038	-0.01836089	0	
0.189	0.3759984	-0.04647357	-0.01845388	0	
0.19	0.3779984	-0.04643657	-0.01854678	0	
0.191	0.3799984	-0.04639939	-0.01863962	0	
0.192	0.3819984	-0.04636202	-0.01873238	0	
0.193	0.3839984	-0.04632446	-0.01882506	0	
0.194	0.3859984	-0.04628672	-0.01891767	0	
0.195	0.3879984	-0.04624879	-0.0190102	0	
0.196	0.3899984	-0.04621068	-0.01910266	0	
0.197	0.3919984	-0.04617238	-0.01919504	0	
0.198	0.3939984	-0.0461339	-0.01928735	0	
0.199	0.3959984	-0.04609524	-0.01937957	0	
0.2	0.3979984	-0.04605639	-0.01947172	0	
0.201	0.3999984	-0.04601736	-0.01956379	0	
0.202	0.4019984	-0.04597814	-0.01965579	0	
0.203	0.4039984	-0.04593873	-0.0197477	0	
0.204	0.4059984	-0.04589915	-0.01983954	0	
0.205	0.4079984	-0.04585938	-0.0199313	0	
0.206	0.4099984	-0.04581942	-0.02002297	0	
0.207	0.4119983	-0.04577929	-0.02011457	0	
0.208	0.4139983	-0.04573897	-0.02020609	0	
0.209	0.4159983	-0.04569846	-0.02029752	0	
0.21	0.4179983	-0.04565778	-0.02038888	0	
0.211	0.4199983	-0.04561691	-0.02048015	0	
0.212	0.4219982	-0.04557586	-0.02057134	0	
0.213	0.4239982	-0.04553463	-0.02066245	0	
0.214	0.4259982	-0.04549322	-0.02075347	0	
0.215	0.4279982	-0.04545162	-0.02084442	0	
0.216	0.4299981	-0.04540984	-0.02093527	0	
0.217	0.4319981	-0.04536787	-0.02102605	0	
0.218	0.4339981	-0.04532573	-0.02111674	0	
0.219	0.4359981	-0.04528341	-0.02120735	0	
0.22	0.4379981	-0.0452409	-0.02129787	0	
0.221	0.4399981	-0.04519822	-0.02138831	0	
0.222	0.441998	-0.04515535	-0.02147866	0	
0.223	0.443998	-0.0451123	-0.02156892	0	
0.224	0.445998	-0.04506908	-0.0216591	0	
0.225	0.447998	-0.04502567	-0.0217492	0	
0.226	0.449998	-0.04498208	-0.0218392	0	
0.227	0.451998	-0.04493831	-0.02192912	0	
0.228	0.453998	-0.04489437	-0.02201895	0	
0.229	0.455998	-0.04485025	-0.02210869	0	
0.23	0.457998	-0.04480594	-0.02219835	0	
0.231	0.459998	-0.04476145	-0.02228791	0	
0.232	0.461998	-0.04471679	-0.02237739	0	
0.233	0.463998	-0.04467195	-0.02246678	0	
0.234	0.465998	-0.04462692	-0.02255608	0	
0.235	0.467998	-0.04458172	-0.02264528	0	
0.236	0.469998	-0.04453634	-0.0227344	0	
0.237	0.471998	-0.04449079	-0.02282342	0	
0.238	0.473998	-0.04444506	-0.02291236	0	
0.239	0.4759979	-0.04439915	-0.0230012	0	
0.24	0.4779979	-0.04435306	-0.02308995	0	
0.241	0.4799979	-0.04430679	-0.02317861	0	
0.242	0.4819979	-0.04426034	-0.02326718	0	
0.243	0.4839979	-0.04421372	-0.02335565	0	
0.244	0.4859978	-0.04416693	-0.02344403	0	
0.245	0.4879979	-0.04411995	-0.02353231	0	
0.246	0.4899978	-0.0440728	-0.0236205	0	
0.247	0.4919978	-0.04402548	-0.0237086	0	
0.248	0.4939978	-0.04397798	-0.0237966	0	
0.249	0.4959978	-0.0439303	-0.02388451	0	
0.25	0.4979977	-0.04388244	-0.02397232	0	
0.251	0.4999977	-0.04383441	-0.02406003	0	
0.252	0.5019976	-0.0437862	-0.02414765	0	
0.253	0.5039977	-0.04373782	-0.02423517	0	
0.254	0.5059977	-0.04368927	-0.0243226	0	
0.255	0.5079976	-0.04364053	-0.02440992	0	
0.256	0.5099977	-0.04359163	-0.02449715	0	
0.257	0.5119976	-0.04354255	-0.02458429	0	
0.258	0.5139977	-0.04349329	-0.02467132	0	
0.259	0.5159976	-0.04344387	-0.02475826	0	
0.26	0.5179976	-0.04339426	-0.02484509	0	
0.261	0.5199976	-0.04334449	-0.02493183	0	
0.262	0.5219976	-0.04329454	-0.02501846	0	
0.263	0.5239976	-0.04324442	-0.025105	0	
0.264	0.5259976	-0.04319412	-0.02519144	0	
0.265	0.5279976	-0.04314365	-0.02527777	0	
0.266	0.5299976	-0.04309301	-0.02536401	0	
0.267	0.5319976	-0.0430422	-0.02545014	0	
0.268	0.5339976	-0.04299122	-0.02553617	0	
0.269	0.5359976	-0.04294006	-0.0256221	0	
0.27	0.5379975	-0.04288873	-0.02570793	0	
0.271	0.5399976	-0.04283723	-0.02579365	0	
0.272	0.5419976	-0.04278556	-0.02587927	0	
0.273	0.5439976	-0.04273372	-0.02596479	0	
0.274	0.5459976	-0.04268171	-0.0260502	0	
0.275	0.5479977	-0.04262952	-0.02613552	0	
0.276	0.5499977	-0.04257717	-0.02622072	0	
0.277	0.5519977	-0.04252464	-0.02630582	0	
0.278	0.5539977	-0.04247194	-0.02639082	0	
0.279	0.5559977	-0.04241908	-0.02647571	0	
0.28	0.5579977	-0.04236604	-0.02656049	0	
0.281	0.5599977	-0.04231283	-0.02664517	0	
0.282	0.5619977	-0.04225946	-0.02672974	0	
0.283	0.5639977	-0.04220592	-0.02681421	0	
0.284	0.5659977	-0.04215221	-0.02689856	0	
0.285	0.5679978	-0.04209832	-0.02698281	0	
0.286	0.5699978	-0.04204427	-0.02706695	0	
0.287	0.5719979	-0.04199006	-0.02715098	0	
0.288	0.5739977	-0.04193567	-0.02723491	0	
0.289	0.5759978	-0.04188112	-0.02731873	0	
0.29	0.5779977	-0.0418264	-0.02740243	0	
0.291	0.5799977	-0.04177151	-0.02748603	0	
0.292	0.5819976	-0.04171646	-0.02756952	0	
0.293	0.5839976	-0.04166123	-0.02765289	0	
0.294	0.5859976	-0.04160585	-0.02773616	0	
0.295	0.5879976	-0.04155029	-0.02781931	0	
0.296	0.5899976	-0.04149456	-0.02790235	0	
0.297	0.5919976	-0.04143868	-0.02798528	0	
0.298	0.5939975	-0.04138263	-0.0280681	0	
0.299	0.5959975	-0.04132641	-0.02815081	0	
0.3	0.5979975	-0.04127003	-0.0282334	0	
0.301	0.5999975	-0.04121348	-0.02831588	0	
0.302	0.6019975	-0.04115676	-0.02839825	0	
0.303	0.6039975	-0.04109989	-0.02848051	0	
0.304	0.6059975	-0.04104284	-0.02856265	0	
0.305	0.6079975	-0.04098564	-0.02864467	0	
0.306	0.6099975	-0.04092826	-0.02872658	0	
0.307	0.6119974	-0.04087073	-0.02880838	0	
0.308	0.6139975	-0.04081303	-0.02889006	0	
0.309	0.6159974	-0.04075517	-0.02897163	0	
0.31	0.6179974	-0.04069715	-0.02905308	0	
0.311	0.6199974	-0.04063896	-0.02913441	0	
0.312	0.6219974	-0.0405806	-0.02921563	0	
0.313	0.6239974	-0.04052209	-0.02929673	0	
0.314	0.6259974	-0.04046342	-0.02937772	0	
0.315	0.6279974	-0.04040458	-0.02945858	0	
0.316	0.6299974	-0.04034558	-0.02953933	0	
0.317	0.6319974	-0.04028643	-0.02961996	0	
0.318	0.6339973	-0.04022711	-0.02970047	0	
0.319	0.6359974	-0.04016763	-0.02978086	0	
0.32	0.6379974	-0.04010798	-0.02986114	0	
0.321	0.6399974	-0.04004818	-0.02994129	0	
0.322	0.6419973	-0.03998822	-0.03002133	0	
0.323	0.6439973	-0.0399281	-0.03010124	0	
0.324	0.6459973	-0.03986782	-0.03018103	0	
0.325	0.6479973	-0.03980738	-0.0302607	0	
0.326	0.6499972	-0.03974678	-0.03034026	0	
0.327	0.6519973	-0.03968602	-0.03041969	0	
0.328	0.6539972	-0.0396251	-0.030499	0	
0.329	0.6559973	-0.03956402	-0.03057818	0	
0.33	0.6579973	-0.03950279	-0.03065725	0	
0.331	0.6599973	-0.0394414	-0.03073619	0	
0.332	0.6619973	-0.03937984	-0.03081501	0	
0.333	0.6639973	-0.03931814	-0.0308937	0	
0.334	0.6659973	-0.03925627	-0.03097228	0	
0.335	0.6679974	-0.03919425	-0.03105073	0	
0.336	0.6699973	-0.03913207	-0.03112905	0	
0.337	0.6719974	-0.03906973	-0.03120725	0	
0.338	0.6739974	-0.03900724	-0.03128533	0	
0.339	0.6759974	-0.03894459	-0.03136327	0	
0.34	0.6779974	-0.03888179	-0.0314411	0	
0.341	0.6799974	-0.03881883	-0.0315188	0	
0.342	0.6819974	-0.03875571	-0.03159637	0	
0.343	0.6839975	-0.03869244	-0.03167382	0	
0.344	0.6859975	-0.03862902	-0.03175114	0	
0.345	0.6879975	-0.03856544	-0.03182833	0	
0.346	0.6899975	-0.0385017	-0.03190539	0	
0.347	0.6919975	-0.03843782	-0.03198233	0	
0.348	0.6939976	-0.03837378	-0.03205914	0	
0.349	0.6959976	-0.03830958	-0.03213583	0	
0.35	0.6979976	-0.03824523	-0.03221238	0	
0.351	0.6999976	-0.03818073	-0.0322888	0	
0.352	0.7019976	-0.03811607	-0.0323651	0	
0.353	0.7039976	-0.03805127	-0.03244126	0	
0.354	0.7059975	-0.0379863	-0.0325173	0	
0.355	0.7079975	-0.0379212	-0.03259321	0	
0.356	0.7099975	-0.03785593	-0.03266898	0	
0.357	0.7119975	-0.03779052	-0.03274462	0	
0.358	0.7139974	-0.03772495	-0.03282014	0	
0.359	0.7159973	-0.03765924	-0.03289552	0	
0.36	0.7179974	-0.03759337	-0.03297077	0	
0.361	0.7199973	-0.03752736	-0.03304589	0	
0.362	0.7219971	-0.03746119	-0.03312088	0	
0.363	0.7239971	-0.03739487	-0.03319573	0	
0.364	0.725997	-0.03732841	-0.03327045	0	
0.365	0.727997	-0.0372618	-0.03334504	0	
0.366	0.7299969	-0.03719503	-0.0334195	0	
0.367	0.731997	-0.03712812	-0.03349382	0	
0.368	0.7339969	-0.03706106	-0.03356801	0	
0.369	0.7359968	-0.03699385	-0.03364206	0	
0.37	0.7379969	-0.0369265	-0.03371598	0	
0.371	0.7399967	-0.036859	-0.03378976	0	
0.372	0.7419968	-0.03679135	-0.03386341	0	
0.373	0.7439966	-0.03672355	-0.03393693	0	
0.374	0.7459966	-0.0366556	-0.0340103	0	
0.375	0.7479966	-0.03658751	-0.03408355	0	
0.376	0.7499965	-0.03651928	-0.03415665	0	
0.377	0.7519964	-0.03645089	-0.03422962	0	
0.378	0.7539964	-0.03638237	-0.03430245	0	
0.379	0.7559963	-0.03631369	-0.03437515	0	
0.38	0.7579963	-0.03624487	-0.0344477	0	
0.381	0.7599962	-0.03617591	-0.03452012	0	
0.382	0.7619962	-0.0361068	-0.0345924	0	
0.383	0.7639961	-0.03603755	-0.03466455	0	
0.384	0.7659961	-0.03596815	-0.03473655	0	
0.385	0.7679961	-0.03589861	-0.03480842	0	
0.386	0.769996	-0.03582892	-0.03488014	0	
0.387	0.771996	-0.03575909	-0.03495173	0	
0.388	0.7739959	-0.03568912	-0.03502318	0	
0.389	0.7759959	-0.03561901	-0.03509448	0	
0.39	0.7779958	-0.03554875	-0.03516565	0	
0.391	0.7799958	-0.03547835	-0.03523668	0	
0.392	0.7819958	-0.03540781	-0.03530756	0	
0.393	0.7839957	-0.03533713	-0.0353783	0	
0.394	0.7859957	-0.03526631	-0.03544891	0	
0.395	0.7879956	-0.03519535	-0.03551937	0	
0.396	0.7899956	-0.03512424	-0.03558969	0	
0.397	0.7919955	-0.035053	-0.03565986	0	
0.398	0.7939954	-0.03498161	-0.0357299	0	
0.399	0.7959954	-0.03491008	-0.03579979	0	
0.4	0.7979954	-0.03483842	-0.03586954	0	
0.401	0.7999954	-0.03476661	-0.03593914	0	
0.402	0.8019953	-0.03469467	-0.0360086	0	
0.403	0.8039952	-0.03462259	-0.03607792	0	
0.404	0.8059952	-0.03455037	-0.03614709	0	
0.405	0.8079951	-0.03447801	-0.03621612	0	
0.406	0.8099951	-0.03440552	-0.03628501	0	
0.407	0.8119951	-0.03433288	-0.03635374	0	
0.408	0.8139951	-0.03426011	-0.03642233	0	
0.409	0.815995	-0.0341872	-0.03649078	0	
0.41	0.8179951	-0.03411416	-0.03655909	0	
0.411	0.819995	-0.03404097	-0.03662724	0	
0.412	0.821995	-0.03396766	-0.03669525	0	
0.413	0.8239949	-0.0338942	-0.03676311	0	
0.414	0.8259949	-0.03382061	-0.03683082	0	
0.415	0.8279949	-0.03374689	-0.03689839	0	
0.416	0.8299949	-0.03367303	-0.03696581	0	
0.417	0.8319948	-0.03359903	-0.03703308	0	
0.418	0.8339949	-0.0335249	-0.03710021	0	
0.419	0.8359948	-0.03345064	-0.03716718	0	
0.42	0.8379948	-0.03337624	-0.03723401	0	
0.421	0.8399948	-0.03330171	-0.03730069	0	
0.422	0.8419947	-0.03322705	-0.03736722	0	
0.423	0.8439946	-0.03315225	-0.0374336	0	
0.424	0.8459946	-0.03307732	-0.03749983	0	
0.425	0.8479945	-0.03300226	-0.03756591	0	
0.426	0.8499944	-0.03292707	-0.03763184	0	
0.427	0.8519943	-0.03285174	-0.03769762	0	
0.428	0.8539943	-0.03277628	-0.03776325	0	
0.429	0.8559942	-0.0327007	-0.03782872	0	
0.43	0.8579941	-0.03262498	-0.03789404	0	
0.431	0.8599941	-0.03254913	-0.03795922	0	
0.432	0.861994	-0.03247315	-0.03802424	0	
0.433	0.863994	-0.03239704	-0.03808911	0	
0.434	0.8659939	-0.0323208	-0.03815383	0	
0.435	0.867994	-0.03224444	-0.03821839	0	
0.436	0.8699938	-0.03216794	-0.0382828	0	
0.437	0.8719938	-0.03209132	-0.03834706	0	
0.438	0.8739937	-0.03201456	-0.03841117	0	
0.439	0.8759936	-0.03193768	-0.03847512	0	
0.44	0.8779936	-0.03186067	-0.03853891	0	
0.441	0.8799936	-0.03178353	-0.03860256	0	
0.442	0.8819934	-0.03170627	-0.03866605	0	
0.443	0.8839934	-0.03162887	-0.03872938	0	
0.444	0.8859934	-0.03155136	-0.03879256	0	
0.445	0.8879933	-0.03147371	-0.03885558	0	
0.446	0.8899933	-0.03139595	-0.03891845	0	
0.447	0.8919932	-0.03131805	-0.03898117	0	
0.448	0.8939931	-0.03124003	-0.03904372	0	
0.449	0.8959931	-0.03116188	-0.03910612	0	
0.45	0.897993	-0.03108361	-0.03916837	0	
0.451	0.8999929	-0.03100522	-0.03923045	0	
0.452	0.9019929	-0.0309267	-0.03929239	0	
0.453	0.9039928	-0.03084806	-0.03935416	0	
0.454	0.9059929	-0.03076929	-0.03941578	0	
0.455	0.9079929	-0.0306904	-0.03947724	0	
0.456	0.9099928	-0.03061139	-0.03953854	0	
0.457	0.9119927	-0.03053226	-0.03959968	0	
0.458	0.9139927	-0.030453	-0.03966067	0	
0.459	0.9159927	-0.03037362	-0.03972149	0	
0.46	0.9179927	-0.03029412	-0.03978216	0	
0.461	0.9199926	-0.0302145	-0.03984267	0	
0.462	0.9219925	-0.03013476	-0.03990301	0	
0.463	0.9239925	-0.0300549	-0.0399632	0	
0.464	0.9259924	-0.02997492	-0.04002323	0	
0.465	0.9279923	-0.02989481	-0.0400831	0	
0.466	0.9299923	-0.02981459	-0.04014281	0	
0.467	0.9319922	-0.02973425	-0.04020235	0	
0.468	0.9339921	-0.02965379	-0.04026174	0	
0.469	0.9359921	-0.02957322	-0.04032097	0	
0.47	0.937992	-0.02949252	-0.04038003	0	
0.471	0.939992	-0.0294117	-0.04043894	0	
0.472	0.9419919	-0.02933077	-0.04049768	0	
0.473	0.943992	-0.02924972	-0.04055626	0	
0.474	0.9459919	-0.02916855	-0.04061468	0	
0.475	0.9479919	-0.02908727	-0.04067293	0	
0.476	0.9499919	-0.02900587	-0.04073102	0	
0.477	0.9519918	-0.02892435	-0.04078896	0	
0.478	0.9539918	-0.02884272	-0.04084672	0	
0.479	0.9559918	-0.02876097	-0.04090432	0	
0.48	0.9579918	-0.02867911	-0.04096176	0	
0.481	0.9599917	-0.02859713	-0.04101904	0	
0.482	0.9619916	-0.02851504	-0.04107615	0	
0.483	0.9639916	-0.02843284	-0.0411331	0	
0.484	0.9659916	-0.02835052	-0.04118988	0	
0.485	0.9679916	-0.02826808	-0.0412465	0	
0.486	0.9699916	-0.02818554	-0.04130295	0	
0.487	0.9719915	-0.02810288	-0.04135924	0	
0.488	0.9739915	-0.02802011	-0.04141536	0	
0.489	0.9759915	-0.02793722	-0.04147132	0	
0.49	0.9779913	-0.02785423	-0.04152711	0	
0.491	0.9799914	-0.02777112	-0.04158273	0	
0.492	0.9819912	-0.0276879	-0.04163819	0	
0.493	0.9839911	-0.02760458	-0.04169348	0	
0.494	0.9859911	-0.02752114	-0.04174861	0	
0.495	0.9879911	-0.02743759	-0.04180357	0	
0.496	0.9899909	-0.02735393	-0.04185836	0	
0.497	0.991991	-0.02727016	-0.04191298	0	
0.498	0.9939909	-0.02718628	-0.04196743	0	
0.499	0.9959908	-0.0271023	-0.04202172	0	
0.5	0.9979908	-0.02701821	-0.04207584	0	
0.501	0.9999908	-0.0269409	-0.04212536	0	
0.502	1.001826	-0.02687043	-0.04217032	0	
0.503	1.003497	-0.02680681	-0.04221074	0	
0.504	1.005004	-0.02675007	-0.04224666	0	
0.505	1.006346	-0.02670025	-0.0422781	0	
0.506	1.007523	-0.02665735	-0.04230508	0	
0.507	1.008536	-0.02662141	-0.04232763	0	
0.508	1.009384	-0.02659243	-0.04234575	0	
0.509	1.010067	-0.02657042	-0.04235948	0	
0.5100001	1.010585	-0.02655541	-0.04236881	0	
0.511	1.010938	-0.02654739	-0.04237375	0	
0.512	1.011126	-0.02654638	-0.04237431	0	
0.513	1.011149	-0.02655236	-0.04237048	0	
0.514	1.011006	-0.02656534	-0.04236227	0	
0.515	1.010699	-0.02658531	-0.04234968	0	
0.516	1.010226	-0.02661227	-0.04233269	0	
0.517	1.009588	-0.0266462	-0.04231129	0	
