Time	MeshX	MeshY	
0	0.08	-0.52	
0.001	0.08	-0.52	
0.002	0.07993823	-0.52	
0.003	0.07989001	-0.5199999	
0.004	0.07979236	-0.5199995	
0.005	0.07963899	-0.519999	
0.006	0.07943197	-0.5199983	
0.007	0.07917716	-0.5199975	
0.008	0.07888156	-0.5199965	
0.009000001	0.07855194	-0.5199953	
0.01	0.0781941	-0.5199935	
0.011	0.07781272	-0.5199913	
0.012	0.0774114	-0.5199885	
0.013	0.07699285	-0.5199849	
0.014	0.07655913	-0.5199805	
0.015	0.07611177	-0.5199753	
0.016	0.07565203	-0.5199692	
0.017	0.0751809	-0.5199622	
0.018	0.07469928	-0.5199542	
0.019	0.07420798	-0.5199453	
0.02	0.07370773	-0.5199354	
0.021	0.07319922	-0.5199244	
0.022	0.0726831	-0.5199124	
0.023	0.07215999	-0.5198993	
0.024	0.07163046	-0.5198851	
0.025	0.07109504	-0.5198697	
0.026	0.07055423	-0.5198533	
0.027	0.07000849	-0.5198357	
0.028	0.06945824	-0.5198169	
0.029	0.06890388	-0.519797	
0.03	0.06834575	-0.5197758	
0.031	0.06778418	-0.5197535	
0.032	0.06721947	-0.51973	
0.033	0.0666519	-0.5197054	
0.034	0.06608173	-0.5196795	
0.035	0.06550917	-0.5196524	
0.036	0.06493445	-0.5196241	
0.037	0.06435776	-0.5195946	
0.038	0.06377927	-0.5195639	
0.039	0.06319916	-0.5195319	
0.04	0.06261756	-0.5194988	
0.041	0.06203464	-0.5194644	
0.042	0.06145049	-0.5194288	
0.043	0.06086526	-0.519392	
0.044	0.06027904	-0.519354	
0.045	0.05969192	-0.5193147	
0.046	0.05910401	-0.5192743	
0.047	0.05851539	-0.5192326	
0.048	0.05792613	-0.5191898	
0.049	0.05733629	-0.5191457	
0.05	0.05674595	-0.5191004	
0.051	0.05615517	-0.5190539	
0.052	0.05556401	-0.5190062	
0.053	0.05497251	-0.5189573	
0.054	0.05438072	-0.5189071	
0.055	0.05378869	-0.5188558	
0.056	0.05319644	-0.5188033	
0.057	0.05260403	-0.5187495	
0.058	0.05201147	-0.5186946	
0.059	0.05141881	-0.5186385	
0.06	0.05082608	-0.5185812	
0.061	0.0502333	-0.5185227	
0.062	0.04964049	-0.518463	
0.063	0.04904769	-0.5184021	
0.064	0.0484549	-0.5183401	
0.06500001	0.04786215	-0.5182769	
0.066	0.04726946	-0.5182124	
0.067	0.04667684	-0.5181468	
0.068	0.04608433	-0.51808	
0.06900001	0.04549191	-0.518012	
0.07	0.04489962	-0.5179428	
0.071	0.04430746	-0.5178725	
0.072	0.04371544	-0.517801	
0.07300001	0.04312358	-0.5177284	
0.074	0.0425319	-0.5176545	
0.075	0.04194039	-0.5175795	
0.07600001	0.04134906	-0.5175033	
0.07700001	0.04075794	-0.517426	
0.078	0.04016702	-0.5173475	
0.079	0.03957631	-0.5172678	
0.08000001	0.03898583	-0.517187	
0.081	0.03839557	-0.517105	
0.082	0.03780555	-0.5170218	
0.083	0.03721577	-0.5169375	
0.08400001	0.03662625	-0.5168521	
0.085	0.03603697	-0.5167654	
0.086	0.03544796	-0.5166776	
0.087	0.03485921	-0.5165887	
0.08800001	0.03427074	-0.5164986	
0.089	0.03368255	-0.5164074	
0.09	0.03309464	-0.516315	
0.09100001	0.03250701	-0.5162215	
0.09200001	0.03191968	-0.5161269	
0.093	0.03133265	-0.5160311	
0.094	0.03074591	-0.5159342	
0.09500001	0.03015949	-0.5158361	
0.096	0.02957337	-0.5157369	
0.097	0.02898757	-0.5156366	
0.098	0.02840209	-0.5155351	
0.09900001	0.02781693	-0.5154325	
0.1	0.0272321	-0.5153287	
0.101	0.0266476	-0.5152239	
0.102	0.02606343	-0.5151178	
0.103	0.0254796	-0.5150107	
0.104	0.02489611	-0.5149025	
0.105	0.02431297	-0.5147931	
0.106	0.02373018	-0.5146826	
0.107	0.02314774	-0.514571	
0.108	0.02256566	-0.5144582	
0.109	0.02198393	-0.5143444	
0.11	0.02140257	-0.5142294	
0.111	0.02082158	-0.5141133	
0.112	0.02024096	-0.5139961	
0.113	0.01966071	-0.5138778	
0.114	0.01908083	-0.5137584	
0.115	0.01850134	-0.5136378	
0.116	0.01792222	-0.5135161	
0.117	0.01734349	-0.5133934	
0.118	0.01676515	-0.5132696	
0.119	0.0161872	-0.5131446	
0.12	0.01560965	-0.5130185	
0.121	0.01503249	-0.5128914	
0.122	0.01445573	-0.5127631	
0.123	0.01387938	-0.5126337	
0.124	0.01330342	-0.5125033	
0.125	0.01272788	-0.5123717	
0.126	0.01215275	-0.5122391	
0.127	0.01157803	-0.5121054	
0.128	0.01100373	-0.5119706	
0.129	0.01042985	-0.5118347	
0.13	0.009856394	-0.5116977	
0.131	0.00928336	-0.5115596	
0.132	0.008710756	-0.5114204	
0.133	0.008138581	-0.5112802	
0.134	0.007566839	-0.5111389	
0.135	0.006995534	-0.5109965	
0.136	0.006424665	-0.510853	
0.137	0.005854236	-0.5107085	
0.138	0.005284251	-0.5105628	
0.139	0.00471471	-0.5104162	
0.14	0.004145616	-0.5102684	
0.141	0.003576972	-0.5101196	
0.142	0.003008781	-0.5099697	
0.143	0.002441044	-0.5098187	
0.144	0.001873765	-0.5096666	
0.145	0.001306944	-0.5095136	
0.146	0.0007405845	-0.5093594	
0.147	0.0001746884	-0.5092041	
0.148	-0.0003907419	-0.5090479	
0.149	-0.0009557027	-0.5088906	
0.15	-0.001520194	-0.5087322	
0.151	-0.002084212	-0.5085728	
0.152	-0.002647755	-0.5084122	
0.153	-0.003210821	-0.5082507	
0.154	-0.003773409	-0.5080881	
0.155	-0.004335515	-0.5079245	
0.156	-0.004897137	-0.5077599	
0.157	-0.005458274	-0.5075942	
0.158	-0.006018924	-0.5074274	
0.159	-0.006579084	-0.5072596	
0.16	-0.007138753	-0.5070907	
0.161	-0.007697927	-0.5069209	
0.162	-0.008256607	-0.50675	
0.163	-0.008814788	-0.506578	
0.164	-0.009372471	-0.5064051	
0.165	-0.009929651	-0.506231	
0.166	-0.01048633	-0.506056	
0.167	-0.0110425	-0.5058799	
0.168	-0.01159816	-0.5057029	
0.169	-0.01215332	-0.5055248	
0.17	-0.01270796	-0.5053456	
0.171	-0.01326209	-0.5051655	
0.172	-0.01381571	-0.5049843	
0.173	-0.01436881	-0.504802	
0.174	-0.01492139	-0.5046188	
0.175	-0.01547345	-0.5044346	
0.176	-0.01602498	-0.5042493	
0.177	-0.016576	-0.5040631	
0.178	-0.01712648	-0.5038759	
0.179	-0.01767644	-0.5036876	
0.18	-0.01822586	-0.5034983	
0.181	-0.01877476	-0.5033081	
0.182	-0.01932312	-0.5031168	
0.183	-0.01987095	-0.5029246	
0.184	-0.02041824	-0.5027313	
0.185	-0.020965	-0.502537	
0.186	-0.02151121	-0.5023417	
0.187	-0.02205688	-0.5021455	
0.188	-0.022602	-0.5019482	
0.189	-0.02314658	-0.5017499	
0.19	-0.02369061	-0.5015507	
0.191	-0.02423409	-0.5013505	
0.192	-0.02477702	-0.5011493	
0.193	-0.0253194	-0.5009471	
0.194	-0.02586123	-0.5007439	
0.195	-0.0264025	-0.5005398	
0.196	-0.02694321	-0.5003347	
0.197	-0.02748336	-0.5001285	
0.198	-0.02802295	-0.4999214	
0.199	-0.02856198	-0.4997134	
0.2	-0.02910045	-0.4995043	
0.201	-0.02963835	-0.4992943	
0.202	-0.03017568	-0.4990834	
0.203	-0.03071245	-0.4988714	
0.204	-0.03124864	-0.4986585	
0.205	-0.03178427	-0.4984446	
0.206	-0.03231932	-0.4982298	
0.207	-0.03285379	-0.498014	
0.208	-0.03338769	-0.4977973	
0.209	-0.03392101	-0.4975795	
0.21	-0.03445375	-0.4973609	
0.211	-0.0349859	-0.4971412	
0.212	-0.03551747	-0.4969206	
0.213	-0.03604846	-0.4966992	
0.214	-0.03657886	-0.4964767	
0.215	-0.03710868	-0.4962533	
0.216	-0.0376379	-0.496029	
0.217	-0.03816653	-0.4958037	
0.218	-0.03869458	-0.4955774	
0.219	-0.03922203	-0.4953502	
0.22	-0.03974888	-0.495122	
0.221	-0.04027514	-0.494893	
0.222	-0.0408008	-0.494663	
0.223	-0.04132586	-0.4944321	
0.224	-0.04185033	-0.4942002	
0.225	-0.04237419	-0.4939674	
0.226	-0.04289745	-0.4937336	
0.227	-0.0434201	-0.493499	
0.228	-0.04394215	-0.4932635	
0.229	-0.0444636	-0.4930269	
0.23	-0.04498443	-0.4927895	
0.231	-0.04550466	-0.4925512	
0.232	-0.04602427	-0.4923119	
0.233	-0.04654327	-0.4920717	
0.234	-0.04706165	-0.4918306	
0.235	-0.04757942	-0.4915887	
0.236	-0.04809658	-0.4913457	
0.237	-0.04861311	-0.4911019	
0.238	-0.04912902	-0.4908571	
0.239	-0.04964432	-0.4906115	
0.24	-0.05015899	-0.4903649	
0.241	-0.05067304	-0.4901175	
0.242	-0.05118646	-0.4898691	
0.243	-0.05169926	-0.4896199	
0.244	-0.05221143	-0.4893697	
0.245	-0.05272297	-0.4891187	
