Time	MeshX	MeshY	
0.174	-0.02231075	-0.4820768	
0.175	-0.02287462	-0.4818717	
0.176	-0.02343808	-0.4816654	
0.177	-0.02400112	-0.4814579	
0.178	-0.02456375	-0.4812494	
0.179	-0.02512596	-0.4810397	
0.18	-0.02568775	-0.480829	
0.181	-0.02624912	-0.480617	
0.182	-0.02681006	-0.480404	
0.183	-0.02737058	-0.4801899	
0.184	-0.02793067	-0.4799746	
0.185	-0.02849032	-0.4797582	
0.186	-0.02904954	-0.4795406	
0.187	-0.02960832	-0.479322	
0.188	-0.03016667	-0.4791023	
0.189	-0.03072458	-0.4788814	
0.19	-0.03128204	-0.4786595	
0.191	-0.03183905	-0.4784363	
0.192	-0.03239563	-0.4782121	
0.193	-0.03295175	-0.4779868	
0.194	-0.03350742	-0.4777604	
0.195	-0.03406263	-0.4775329	
0.196	-0.03461739	-0.4773042	
0.197	-0.03517168	-0.4770744	
0.198	-0.03572552	-0.4768436	
0.199	-0.0362789	-0.4766116	
0.2	-0.03683181	-0.4763785	
0.201	-0.03738425	-0.4761444	
0.202	-0.03793622	-0.4759091	
0.203	-0.03848772	-0.4756726	
0.204	-0.03903875	-0.4754351	
0.205	-0.0395893	-0.4751966	
0.206	-0.04013937	-0.4749568	
0.207	-0.04068897	-0.474716	
0.208	-0.04123808	-0.4744741	
0.209	-0.0417867	-0.4742312	
0.21	-0.04233484	-0.473987	
0.211	-0.04288248	-0.4737418	
0.212	-0.04342964	-0.4734955	
0.213	-0.0439763	-0.4732482	
0.214	-0.04452247	-0.4729997	
0.215	-0.04506814	-0.4727502	
0.216	-0.04561331	-0.4724995	
0.217	-0.04615797	-0.4722477	
0.218	-0.04670214	-0.4719949	
0.219	-0.0472458	-0.471741	
0.22	-0.04778894	-0.4714859	
0.221	-0.04833158	-0.4712299	
0.222	-0.04887371	-0.4709727	
0.223	-0.04941531	-0.4707144	
0.224	-0.0499564	-0.470455	
0.225	-0.05049697	-0.4701946	
0.226	-0.05103702	-0.4699331	
0.227	-0.05157654	-0.4696705	
0.228	-0.05211555	-0.4694068	
0.229	-0.05265401	-0.4691421	
0.23	-0.05319195	-0.4688763	
0.231	-0.05372936	-0.4686094	
0.232	-0.05426623	-0.4683414	
0.233	-0.05480256	-0.4680724	
0.234	-0.05533835	-0.4678023	
0.235	-0.0558736	-0.467531	
0.236	-0.05640831	-0.4672588	
0.237	-0.05694247	-0.4669855	
0.238	-0.05747609	-0.466711	
0.239	-0.05800915	-0.4664356	
0.24	-0.05854167	-0.4661591	
0.241	-0.05907362	-0.4658816	
0.242	-0.05960503	-0.4656029	
0.243	-0.06013587	-0.4653232	
0.244	-0.06066616	-0.4650424	
0.245	-0.06119589	-0.4647606	
0.246	-0.06172505	-0.4644777	
0.247	-0.06225364	-0.4641938	
0.248	-0.06278165	-0.4639088	
0.249	-0.06330911	-0.4636227	
0.25	-0.06383599	-0.4633356	
0.251	-0.06436229	-0.4630474	
0.252	-0.06488802	-0.4627582	
0.253	-0.06541316	-0.4624679	
0.254	-0.06593772	-0.4621765	
0.255	-0.0664617	-0.4618842	
0.256	-0.0669851	-0.4615908	
0.257	-0.06750791	-0.4612963	
0.258	-0.06803012	-0.4610008	
0.259	-0.06855175	-0.4607042	
0.26	-0.06907278	-0.4604066	
0.261	-0.06959321	-0.460108	
0.262	-0.07011306	-0.4598083	
0.263	-0.07063229	-0.4595075	
0.264	-0.07115091	-0.4592057	
0.265	-0.07166895	-0.4589029	
0.266	-0.07218636	-0.4585991	
0.267	-0.07270318	-0.4582942	
0.268	-0.07321937	-0.4579884	
0.269	-0.07373496	-0.4576814	
0.27	-0.07424994	-0.4573734	
0.271	-0.07476429	-0.4570644	
0.272	-0.07527804	-0.4567544	
