Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.691	0	5E-09	1.523505E-13	0	0.9999996	0.0001518075	2.74231E-05	0	0	5.44848E-20	5E-09	0	0.9999996	2.74231E-05	
0.692	0	5E-09	1.371154E-13	0	0.9999996	0.0001379979	2.468079E-05	0	0	4.903632E-20	5E-09	0	0.9999996	2.468079E-05	
0.693	0	5E-09	1.234039E-13	0	0.9999996	0.0001254322	2.221271E-05	0	0	4.413268E-20	5E-09	0	0.9999996	2.221271E-05	
0.694	0	5E-09	1.110635E-13	0	0.9999996	0.0001139996	1.999144E-05	0	0	3.971942E-20	5E-09	0	0.9999996	1.999144E-05	
0.6950001	0	5E-09	9.995715E-14	0	0.9999996	0.0001035992	1.799229E-05	0	0	3.574748E-20	5E-09	0	0.9999996	1.799229E-05	
0.696	0	5E-09	8.996143E-14	0	0.9999996	9.413889E-05	1.619306E-05	0	0	3.217273E-20	5E-09	0	0.9999996	1.619306E-05	
0.697	0	5E-09	8.096529E-14	0	0.9999996	8.553464E-05	1.457376E-05	0	0	2.895545E-20	5E-09	0	0.9999996	1.457376E-05	
0.698	0	5E-09	7.286875E-14	0	0.9999996	7.770988E-05	1.311638E-05	0	0	2.605991E-20	5E-09	0	0.9999996	1.311638E-05	
0.6990001	0	5E-09	6.558189E-14	0	0.9999996	7.05947E-05	1.180474E-05	0	0	2.345392E-20	5E-09	0	0.9999996	1.180474E-05	
0.7	6E-09	5E-09	5.90237E-14	0	0.9999996	6.412547E-05	1.062427E-05	0	6E-09	2.110852E-20	5E-09	0	0.9999996	1.062427E-05	
0.701	6E-09	5E-09	5.312133E-14	0	0.9999996	5.824414E-05	0.06000957	0	6E-09	1.899767E-20	5E-09	0	0.9999996	0.06000957	
0.702	6E-09	5E-09	3.000477E-10	0	0.9999996	0.003052897	0.1140086	0	6E-09	1.073055E-16	5E-09	0	0.9999996	0.1140086	
0.703	6E-09	5E-09	5.700429E-10	0	0.9999996	0.008448036	0.1626078	0	6E-09	2.038633E-16	5E-09	0	0.9999996	0.1626078	
0.7040001	6E-09	5E-09	8.130385E-10	0	0.9999996	0.01573362	0.206347	0	6E-09	2.907653E-16	5E-09	0	0.9999996	0.206347	
0.705	6E-09	5E-09	1.031735E-09	0	0.9999996	0.0244776	0.2457123	0	6E-09	3.689772E-16	5E-09	0	0.9999996	0.2457123	
