Time	Tension	Length	Ia	II	
4.125	31.61932	0.3343085	65.15334	26.91551	
4.126	31.62068	0.3343085	65.1547	26.91538	
4.127	31.64012	0.3343087	65.17415	26.91345	
4.128	31.66707	0.3343087	65.20109	26.91076	
4.129	31.69385	0.3343088	65.22787	26.90809	
4.13	31.71499	0.3343089	65.24901	26.90599	
4.131	31.72696	0.334309	65.26098	26.9048	
4.132	31.72746	0.3343091	65.26147	26.90476	
4.133	31.71536	0.3343092	65.24938	26.90598	
4.134	31.69013	0.3343093	65.22416	26.90851	
4.135	31.65176	0.3343094	65.18578	26.91236	
4.136	31.61141	0.3343095	65.14543	26.9164	
4.137	31.60468	0.3343095	65.13869	26.91709	
4.138	31.61819	0.3343096	65.15221	26.91574	
4.139	31.6411	0.3343098	65.17512	26.91346	
4.14	31.66519	0.3343099	65.19921	26.91107	
4.141	31.68458	0.33431	65.2186	26.90914	
4.142	31.6955	0.3343101	65.22952	26.90805	
4.143	31.69557	0.3343102	65.22959	26.90806	
4.144	31.68334	0.3343103	65.21736	26.9093	
4.145	31.65818	0.3343104	65.19221	26.91182	
4.146	31.62003	0.3343105	65.15405	26.91565	
4.147	31.58002	0.3343106	65.11404	26.91966	
4.148	31.57377	0.3343108	65.1078	26.9203	
4.149	31.5878	0.3343109	65.12181	26.91891	
4.15	31.61126	0.334311	65.14529	26.91658	
4.151	31.63592	0.3343112	65.16993	26.91413	
4.152	31.65593	0.3343113	65.18994	26.91213	
4.153	31.66742	0.3343114	65.20144	26.911	
4.154	31.66806	0.3343115	65.20208	26.91095	
4.155	31.65638	0.3343117	65.19041	26.91213	
4.156	31.6318	0.3343118	65.16582	26.9146	
4.157	31.5942	0.3343119	65.12822	26.91837	
4.158	31.55474	0.3343121	65.08875	26.92233	
4.159	31.54903	0.3343122	65.08304	26.92292	
4.16	31.56358	0.3343123	65.0976	26.92147	
4.161	31.5876	0.3343124	65.12162	26.91908	
4.162	31.61278	0.3343126	65.1468	26.91658	
4.163	31.6333	0.3343126	65.16732	26.91453	
4.164	31.64535	0.3343128	65.17937	26.91334	
4.165	31.6465	0.3343129	65.18053	26.91324	
4.166	31.63529	0.334313	65.1693	26.91437	
4.167	31.6112	0.3343132	65.14523	26.91679	
4.168	31.574	0.3343132	65.10802	26.92052	
4.169	31.53501	0.3343134	65.06904	26.92444	
4.17	31.52971	0.3343135	65.06373	26.92497	
4.171	31.54478	0.3343136	65.0788	26.92348	
4.172	31.56924	0.3343137	65.10326	26.92105	
4.173	31.59489	0.3343138	65.12891	26.9185	
4.174	31.61588	0.3343139	65.14989	26.9164	
4.175	31.62834	0.334314	65.16236	26.91516	
4.176	31.62989	0.3343141	65.16391	26.91502	
4.177	31.61909	0.3343142	65.15311	26.91611	
4.178	31.59535	0.3343143	65.12937	26.9185	
4.179	31.55856	0.3343144	65.09258	26.92218	
4.18	31.51989	0.3343145	65.05391	26.92606	
4.181	31.51496	0.3343146	65.04898	26.92656	
4.182	31.5304	0.3343147	65.06441	26.92503	
4.183	31.55527	0.3343148	65.08929	26.92255	
4.184	31.5813	0.3343149	65.11532	26.91995	
4.185	31.60267	0.334315	65.1367	26.91783	
4.186	31.61549	0.334315	65.14951	26.91655	
4.187	31.61738	0.3343151	65.15139	26.91637	
4.188	31.60694	0.3343152	65.14095	26.91743	
4.189	31.5835	0.3343153	65.11752	26.91978	
4.19	31.54698	0.3343153	65.081	26.92343	
4.191	31.50859	0.3343154	65.04262	26.92728	
4.192	31.504	0.3343154	65.03802	26.92774	
4.193	31.51978	0.3343155	65.0538	26.92617	
4.194	31.54494	0.3343156	65.07896	26.92366	
4.195	31.57128	0.3343157	65.1053	26.92103	
4.196	31.59299	0.3343157	65.12701	26.91887	
4.197	31.6061	0.3343158	65.14013	26.91756	
4.198	31.60827	0.3343158	65.14229	26.91736	
4.199	31.59807	0.3343159	65.13209	26.91838	
4.2	31.57492	0.3343159	65.10894	26.9207	
4.201	31.53864	0.334316	65.07265	26.92433	
4.202	31.50049	0.334316	65.03451	26.92815	
4.203	31.49615	0.334316	65.03017	26.92859	
4.204	31.5122	0.3343161	65.04622	26.92698	
4.205	31.53759	0.3343161	65.07161	26.92445	
4.206	31.56419	0.3343161	65.09821	26.92179	
4.207	31.58609	0.3343161	65.12012	26.9196	
4.208	31.59951	0.3343162	65.13353	26.91826	
4.209	31.60188	0.3343162	65.13589	26.91803	
4.21	31.5919	0.3343162	65.12592	26.91903	
4.211	31.56893	0.3343162	65.10295	26.92132	
4.212	31.53284	0.3343162	65.06686	26.92493	
4.213	31.49489	0.3343162	65.02891	26.92873	
4.214	31.49076	0.3343162	65.02478	26.92914	
4.215	31.50699	0.3343162	65.04102	26.92752	
4.216	31.53261	0.3343161	65.06664	26.92495	
4.217	31.55939	0.3343161	65.09341	26.92227	
4.218	31.58154	0.3343161	65.11555	26.92006	
4.219	31.59509	0.3343161	65.12912	26.9187	
4.22	31.59766	0.334316	65.13168	26.91843	
4.221	31.58786	0.334316	65.12188	26.91941	
4.222	31.56506	0.334316	65.09908	26.92169	
4.223	31.52911	0.3343159	65.06313	26.92528	
4.224	31.49131	0.3343159	65.02533	26.92906	
4.225	31.48735	0.3343159	65.02137	26.92945	
4.226	31.50371	0.3343158	65.03773	26.9278	
4.227	31.52953	0.3343157	65.06355	26.92522	
4.228	31.55649	0.3343157	65.09051	26.92252	
4.229	31.57878	0.3343156	65.1128	26.92028	
4.23	31.59247	0.3343155	65.1265	26.91891	
4.231	31.59522	0.3343155	65.12924	26.91862	
4.232	31.58551	0.3343154	65.11953	26.91959	
4.233	31.56285	0.3343153	65.09687	26.92184	
4.234	31.52706	0.3343153	65.06108	26.92542	
4.235	31.48933	0.3343152	65.02335	26.92918	
4.236	31.48548	0.3343151	65.01949	26.92956	
4.237	31.50201	0.334315	65.03603	26.92789	
4.238	31.52795	0.3343149	65.06197	26.92529	
4.239	31.55506	0.3343148	65.08907	26.92257	
4.24	31.57745	0.3343147	65.11147	26.92032	
4.241	31.59131	0.3343146	65.12533	26.91892	
4.242	31.59416	0.3343145	65.12817	26.91863	
4.243	31.58462	0.3343144	65.11864	26.91958	
4.244	31.56201	0.3343143	65.09603	26.92182	
4.245	31.52632	0.3343142	65.06034	26.92538	
4.246	31.48869	0.334314	65.02271	26.92913	
4.247	31.48495	0.3343139	65.01897	26.92949	
4.248	31.50157	0.3343138	65.03558	26.92782	
4.249	31.5276	0.3343136	65.06161	26.9252	
4.25	31.55485	0.3343135	65.08887	26.92246	
4.251	31.57739	0.3343134	65.11141	26.9202	
4.252	31.59132	0.3343132	65.12534	26.91879	
4.253	31.59427	0.3343131	65.12829	26.91848	
4.254	31.58477	0.3343129	65.11879	26.91942	
4.255	31.56224	0.3343128	65.09626	26.92165	
4.256	31.52664	0.3343126	65.06066	26.9252	
4.257	31.48911	0.3343125	65.02312	26.92894	
4.258	31.48543	0.3343123	65.01945	26.92929	
4.259	31.50217	0.3343122	65.03619	26.9276	
4.26	31.52833	0.334312	65.06235	26.92497	
4.261	31.55564	0.3343119	65.08966	26.92222	
4.262	31.57821	0.3343117	65.11224	26.91994	
4.263	31.59225	0.3343115	65.12627	26.91852	
4.264	31.59525	0.3343113	65.12927	26.91821	
4.265	31.58588	0.3343112	65.1199	26.91913	
4.266	31.56342	0.334311	65.09743	26.92136	
4.267	31.52787	0.3343108	65.06189	26.92489	
4.268	31.49037	0.3343106	65.02439	26.92862	
4.269	31.48681	0.3343105	65.02083	26.92896	
4.27	31.50362	0.3343103	65.03764	26.92727	
4.271	31.52985	0.3343101	65.06387	26.92463	
4.272	31.5572	0.3343099	65.09122	26.92187	
4.273	31.57993	0.3343098	65.11395	26.91958	
4.274	31.59401	0.3343095	65.12803	26.91815	
4.275	31.59712	0.3343094	65.13114	26.91783	
4.276	31.58777	0.3343092	65.1218	26.91874	
4.277	31.56542	0.334309	65.09943	26.92096	
4.278	31.52991	0.3343088	65.06393	26.92449	
4.279	31.49247	0.3343086	65.02649	26.92821	
4.28	31.48896	0.3343084	65.02297	26.92855	
4.281	31.50582	0.3343082	65.03984	26.92684	
4.282	31.53213	0.3343081	65.06616	26.92419	
4.283	31.5596	0.3343079	65.09362	26.92143	
4.284	31.58234	0.3343077	65.11636	26.91913	
4.285	31.59653	0.3343075	65.13055	26.9177	
4.286	31.59965	0.3343073	65.13366	26.91736	
4.287	31.59039	0.3343071	65.1244	26.91827	
4.288	31.56809	0.3343069	65.10211	26.92048	
4.289	31.53261	0.3343067	65.06663	26.92401	
4.29	31.49525	0.3343065	65.02927	26.92773	
4.291	31.49177	0.3343063	65.02579	26.92805	
4.292	31.5087	0.3343061	65.04272	26.92634	
4.293	31.53507	0.3343059	65.06909	26.92369	
4.294	31.56257	0.3343057	65.09659	26.92091	
4.295	31.58543	0.3343056	65.11945	26.91861	
4.296	31.59964	0.3343054	65.13366	26.91717	
4.297	31.60285	0.3343052	65.13686	26.91683	
4.298	31.59364	0.334305	65.12766	26.91774	
4.299	31.57136	0.3343048	65.10538	26.91994	
4.3	31.53594	0.3343046	65.06996	26.92347	
4.301	31.49859	0.3343044	65.03262	26.92718	
4.302	31.49518	0.3343042	65.02921	26.9275	
4.303	31.51219	0.3343041	65.0462	26.92579	
4.304	31.53861	0.3343039	65.07263	26.92313	
4.305	31.56619	0.3343037	65.1002	26.92035	
4.306	31.58907	0.3343035	65.12309	26.91804	
4.307	31.60338	0.3343034	65.1374	26.9166	
4.308	31.60662	0.3343032	65.14065	26.91625	
4.309	31.59742	0.334303	65.13144	26.91715	
4.31	31.57523	0.3343028	65.10925	26.91936	
4.311	31.53983	0.3343027	65.07385	26.92288	
4.312	31.50254	0.3343025	65.03657	26.92659	
4.313	31.4992	0.3343023	65.03321	26.92691	
4.314	31.51624	0.3343022	65.05026	26.92519	
4.315	31.54273	0.334302	65.07674	26.92253	
4.316	31.57037	0.3343019	65.10439	26.91975	
4.317	31.59331	0.3343017	65.12733	26.91744	
4.318	31.60765	0.3343016	65.14167	26.91599	
4.319	31.61095	0.3343014	65.14497	26.91565	
4.32	31.6018	0.3343012	65.13581	26.91654	
4.321	31.57962	0.3343011	65.11364	26.91875	
4.322	31.5443	0.334301	65.07832	26.92226	
4.323	31.50708	0.3343008	65.04109	26.92598	
4.324	31.50378	0.3343007	65.0378	26.92629	
4.325	31.5209	0.3343006	65.05492	26.92457	
4.326	31.54744	0.3343005	65.08146	26.9219	
4.327	31.57513	0.3343004	65.10915	26.91912	
4.328	31.59812	0.3343002	65.13214	26.91681	
4.329	31.61251	0.3343001	65.14653	26.91536	
4.33	31.61585	0.3343	65.14987	26.91501	
4.331	31.60677	0.3342999	65.14079	26.91591	
4.332	31.58466	0.3342998	65.11868	26.91811	
4.333	31.5494	0.3342997	65.08342	26.92163	
4.334	31.51221	0.3342997	65.04623	26.92534	
4.335	31.50895	0.3342996	65.04297	26.92566	
4.336	31.52614	0.3342995	65.06015	26.92394	
4.337	31.55269	0.3342994	65.08671	26.92127	
4.338	31.58042	0.3342993	65.11444	26.91849	
4.339	31.60348	0.3342992	65.13749	26.91618	
4.34	31.61793	0.3342992	65.15195	26.91472	
4.341	31.6213	0.3342991	65.15532	26.91438	
4.342	31.6123	0.3342991	65.14632	26.91527	
4.343	31.59022	0.334299	65.12424	26.91747	
4.344	31.55495	0.3342989	65.08897	26.921	
4.345	31.51785	0.3342989	65.05187	26.92471	
4.346	31.51461	0.3342989	65.04864	26.92502	
4.347	31.53183	0.3342988	65.06585	26.9233	
4.348	31.55847	0.3342988	65.09249	26.92064	
4.349	31.58629	0.3342988	65.12031	26.91785	
4.35	31.6094	0.3342988	65.14342	26.91554	
4.351	31.62391	0.3342988	65.15792	26.91409	
4.352	31.62736	0.3342988	65.16138	26.91374	
4.353	31.61838	0.3342988	65.1524	26.91464	
4.354	31.59634	0.3342988	65.13037	26.91684	
4.355	31.56112	0.3342988	65.09514	26.92037	
4.356	31.524	0.3342988	65.05801	26.92408	
4.357	31.52084	0.3342988	65.05486	26.9244	
4.358	31.5381	0.3342989	65.07212	26.92268	
4.359	31.56482	0.3342989	65.09884	26.92001	
4.36	31.59268	0.334299	65.1267	26.91723	
4.361	31.61584	0.3342991	65.14986	26.91492	
4.362	31.63036	0.3342991	65.16439	26.91347	
4.363	31.63389	0.3342992	65.16791	26.91313	
4.364	31.62495	0.3342992	65.15897	26.91403	
4.365	31.60295	0.3342993	65.13697	26.91623	
4.366	31.56779	0.3342994	65.10181	26.91976	
4.367	31.53076	0.3342995	65.06478	26.92347	
4.368	31.52764	0.3342996	65.06166	26.92379	
4.369	31.54497	0.3342997	65.07899	26.92207	
4.37	31.5717	0.3342998	65.10572	26.91941	
4.371	31.59963	0.3343	65.13364	26.91663	
4.372	31.62283	0.3343001	65.15685	26.91432	
4.373	31.63744	0.3343002	65.17146	26.91287	
4.374	31.64097	0.3343003	65.17498	26.91253	
4.375	31.63209	0.3343005	65.16611	26.91344	
4.376	31.61012	0.3343006	65.14413	26.91565	
4.377	31.57498	0.3343008	65.109	26.91917	
4.378	31.53801	0.334301	65.07203	26.92289	
4.379	31.53488	0.3343011	65.0689	26.92322	
4.38	31.55227	0.3343013	65.08629	26.9215	
4.381	31.57903	0.3343014	65.11305	26.91884	
4.382	31.60697	0.3343016	65.14098	26.91606	
4.383	31.63019	0.3343018	65.16421	26.91376	
4.384	31.64478	0.3343019	65.17879	26.91231	
4.385	31.64836	0.3343022	65.18238	26.91198	
4.386	31.63948	0.3343023	65.1735	26.91288	
4.387	31.61753	0.3343025	65.15155	26.9151	
4.388	31.58242	0.3343027	65.11643	26.91863	
4.389	31.5454	0.3343029	65.07942	26.92235	
4.39	31.54233	0.3343031	65.07635	26.92268	
4.391	31.55969	0.3343033	65.09371	26.92096	
4.392	31.58647	0.3343036	65.12049	26.91831	
4.393	31.6144	0.3343038	65.14843	26.91553	
4.394	31.6376	0.3343039	65.17162	26.91323	
4.395	31.65223	0.3343042	65.18626	26.91179	
4.396	31.65581	0.3343044	65.18983	26.91146	
4.397	31.64692	0.3343046	65.18094	26.91237	
4.398	31.62499	0.3343049	65.159	26.91459	
4.399	31.58987	0.3343051	65.12389	26.91812	
4.4	31.55281	0.3343053	65.08683	26.92185	
4.401	31.5497	0.3343055	65.08372	26.92218	
4.402	31.56705	0.3343058	65.10107	26.92047	
4.403	31.59383	0.334306	65.12785	26.91782	
4.404	31.62176	0.3343062	65.15578	26.91505	
4.405	31.64497	0.3343065	65.17899	26.91275	
4.406	31.65957	0.3343067	65.1936	26.91131	
4.407	31.66311	0.334307	65.19713	26.91098	
4.408	31.65421	0.3343072	65.18823	26.9119	
4.409	31.63224	0.3343074	65.16626	26.91412	
4.41	31.59707	0.3343077	65.1311	26.91766	
4.411	31.56	0.3343079	65.09402	26.92139	
4.412	31.55688	0.3343081	65.0909	26.92173	
4.413	31.5742	0.3343084	65.10822	26.92002	
4.414	31.60094	0.3343086	65.13496	26.91737	
4.415	31.62889	0.3343089	65.16291	26.9146	
4.416	31.65207	0.3343092	65.18608	26.91231	
4.417	31.66665	0.3343094	65.20067	26.91088	
4.418	31.67015	0.3343097	65.20417	26.91055	
4.419	31.66121	0.3343099	65.19524	26.91147	
4.42	31.63923	0.3343102	65.17326	26.91369	
4.421	31.60408	0.3343105	65.1381	26.91724	
4.422	31.56694	0.3343107	65.10096	26.92097	
4.423	31.56384	0.334311	65.09786	26.92131	
4.424	31.58112	0.3343112	65.11514	26.91961	
4.425	31.60785	0.3343115	65.14187	26.91696	
4.426	31.63571	0.3343117	65.16972	26.9142	
4.427	31.65891	0.334312	65.19293	26.91191	
4.428	31.67346	0.3343123	65.20748	26.91048	
4.429	31.67692	0.3343125	65.21094	26.91016	
4.43	31.66795	0.3343128	65.20197	26.91108	
4.431	31.6459	0.334313	65.17992	26.91331	
4.432	31.61071	0.3343133	65.14472	26.91686	
4.433	31.57358	0.3343136	65.1076	26.9206	
4.434	31.57042	0.3343138	65.10444	26.92094	
4.435	31.58766	0.3343141	65.12168	26.91924	
4.436	31.61439	0.3343144	65.14841	26.9166	
4.437	31.64217	0.3343146	65.17619	26.91384	
4.438	31.66534	0.3343149	65.19936	26.91155	
4.439	31.67983	0.3343151	65.21384	26.91013	
4.44	31.68325	0.3343154	65.21727	26.90981	
4.441	31.67427	0.3343156	65.20828	26.91073	
4.442	31.65218	0.3343159	65.1862	26.91297	
4.443	31.61689	0.3343161	65.15092	26.91652	
4.444	31.57973	0.3343164	65.11375	26.92026	
4.445	31.57653	0.3343166	65.11055	26.92061	
4.446	31.59374	0.3343169	65.12776	26.91891	
4.447	31.62037	0.3343171	65.1544	26.91627	
4.448	31.64816	0.3343174	65.18218	26.91352	
4.449	31.67126	0.3343176	65.20528	26.91124	
4.45	31.68572	0.3343179	65.21973	26.90981	
4.451	31.68914	0.3343181	65.22316	26.9095	
4.452	31.68009	0.3343184	65.21411	26.91042	
4.453	31.65797	0.3343186	65.19199	26.91266	
4.454	31.62265	0.3343188	65.15667	26.91622	
4.455	31.58542	0.3343191	65.11945	26.91996	
4.456	31.58216	0.3343193	65.11617	26.92031	
4.457	31.59933	0.3343196	65.13335	26.91862	
4.458	31.62594	0.3343198	65.15996	26.91599	
4.459	31.65369	0.33432	65.18771	26.91323	
4.46	31.67674	0.3343203	65.21076	26.91095	
4.461	31.69116	0.3343205	65.22518	26.90953	
4.462	31.69452	0.3343208	65.22854	26.90922	
4.463	31.68541	0.334321	65.21943	26.91015	
4.464	31.66325	0.3343212	65.19727	26.91239	
4.465	31.62787	0.3343214	65.16188	26.91595	
4.466	31.59061	0.3343216	65.12463	26.9197	
4.467	31.58729	0.3343219	65.12131	26.92006	
4.468	31.60443	0.3343221	65.13845	26.91836	
4.469	31.63098	0.3343223	65.165	26.91573	
4.47	31.65873	0.3343226	65.19276	26.91298	
4.471	31.68175	0.3343228	65.21577	26.9107	
4.472	31.69611	0.334323	65.23013	26.90929	
4.473	31.69944	0.3343233	65.23347	26.90898	
4.474	31.6903	0.3343235	65.22432	26.90991	
4.475	31.66809	0.3343237	65.2021	26.91216	
4.476	31.63267	0.3343239	65.16669	26.91572	
4.477	31.59538	0.3343241	65.1294	26.91947	
4.478	31.59203	0.3343243	65.12605	26.91983	
4.479	31.60915	0.3343246	65.14317	26.91814	
4.48	31.63569	0.3343248	65.16972	26.91551	
4.481	31.66339	0.334325	65.19741	26.91276	
4.482	31.68638	0.3343253	65.2204	26.91049	
4.483	31.70072	0.3343255	65.23473	26.90908	
4.484	31.70399	0.3343257	65.23801	26.90877	
4.485	31.69479	0.3343259	65.22881	26.90971	
4.486	31.67257	0.3343261	65.2066	26.91195	
4.487	31.63713	0.3343263	65.17115	26.91552	
4.488	31.59978	0.3343265	65.13381	26.91927	
4.489	31.5964	0.3343267	65.13042	26.91963	
4.49	31.61347	0.334327	65.14749	26.91795	
4.491	31.63999	0.3343272	65.17401	26.91532	
4.492	31.66763	0.3343274	65.20165	26.91258	
4.493	31.69057	0.3343276	65.22459	26.9103	
4.494	31.70488	0.3343278	65.2389	26.90889	
4.495	31.70813	0.334328	65.24215	26.90859	
4.496	31.69897	0.3343283	65.23299	26.90953	
4.497	31.67669	0.3343285	65.21072	26.91178	
4.498	31.64125	0.3343287	65.17528	26.91534	
4.499	31.60385	0.3343289	65.13787	26.9191	
4.5	31.60047	0.3343291	65.1345	26.91946	
4.501	31.61751	0.3343293	65.15154	26.91778	
4.502	31.64401	0.3343296	65.17804	26.91515	
4.503	31.67166	0.3343298	65.20568	26.91241	
4.504	31.69454	0.33433	65.22857	26.91014	
4.505	31.70886	0.3343302	65.24289	26.90874	
4.506	31.71212	0.3343305	65.24613	26.90843	
4.507	31.70287	0.3343306	65.23689	26.90937	
4.508	31.6806	0.3343309	65.21462	26.91163	
4.509	31.64514	0.3343311	65.17915	26.9152	
4.51	31.60774	0.3343313	65.14176	26.91896	
4.511	31.60437	0.3343316	65.13838	26.91932	
4.512	31.62141	0.3343318	65.15543	26.91764	
4.513	31.64786	0.334332	65.18188	26.91502	
4.514	31.67549	0.3343323	65.20951	26.91228	
4.515	31.69838	0.3343325	65.2324	26.91001	
4.516	31.71264	0.3343327	65.24667	26.9086	
4.517	31.71591	0.334333	65.24992	26.90831	
4.518	31.70669	0.3343332	65.24071	26.90925	
4.519	31.68443	0.3343335	65.21845	26.9115	
4.52	31.64894	0.3343337	65.18297	26.91507	
4.521	31.61155	0.334334	65.14557	26.91884	
4.522	31.60816	0.3343342	65.14217	26.9192	
4.523	31.62518	0.3343345	65.1592	26.91753	
4.524	31.65161	0.3343347	65.18562	26.91491	
4.525	31.67924	0.3343349	65.21326	26.91217	
4.526	31.70216	0.3343352	65.23618	26.9099	
4.527	31.71644	0.3343354	65.25046	26.9085	
4.528	31.7197	0.3343357	65.25372	26.9082	
4.529	31.71044	0.334336	65.24445	26.90915	
4.53	31.68818	0.3343363	65.22221	26.91141	
4.531	31.65267	0.3343365	65.18668	26.91498	
4.532	31.61525	0.3343367	65.14926	26.91875	
4.533	31.61183	0.334337	65.14585	26.91912	
4.534	31.62889	0.3343373	65.16291	26.91744	
4.535	31.65535	0.3343376	65.18937	26.91482	
4.536	31.68296	0.3343378	65.21697	26.91209	
4.537	31.70589	0.3343381	65.23991	26.90982	
4.538	31.72017	0.3343384	65.25418	26.90842	
4.539	31.72335	0.3343386	65.25737	26.90813	
4.54	31.71415	0.3343389	65.24817	26.90908	
4.541	31.69187	0.3343392	65.22588	26.91134	
4.542	31.65633	0.3343395	65.19035	26.91491	
4.543	31.60783	0.3343397	65.14185	26.91979	
4.544	31.59586	0.33434	65.12988	26.92102	
4.545	31.6066	0.3343403	65.14062	26.91997	
4.546	31.62865	0.3343406	65.16267	26.91779	
4.547	31.65329	0.3343408	65.18731	26.91535	
4.548	31.67433	0.3343411	65.20834	26.91328	
4.549	31.68745	0.3343414	65.22147	26.91199	
4.55	31.69009	0.3343416	65.22411	26.91175	
4.551	31.68065	0.3343419	65.21466	26.91273	
4.552	31.65839	0.3343422	65.19241	26.91498	
4.553	31.6231	0.3343424	65.15711	26.91853	
4.554	31.5749	0.3343427	65.10892	26.92338	
4.555	31.56329	0.3343429	65.09732	26.92456	
4.556	31.57455	0.3343432	65.10857	26.92347	
4.557	31.59712	0.3343435	65.13113	26.92123	
4.558	31.6223	0.3343437	65.15633	26.91874	
4.559	31.6439	0.334344	65.17792	26.9166	
4.56	31.65762	0.3343442	65.19164	26.91526	
4.561	31.66084	0.3343445	65.19486	26.91496	
4.562	31.65195	0.3343447	65.18597	26.91587	
4.563	31.63019	0.3343449	65.16421	26.91807	
4.564	31.59545	0.3343452	65.12946	26.92157	
4.565	31.54778	0.3343454	65.0818	26.92636	
4.566	31.5367	0.3343456	65.07072	26.92749	
4.567	31.54844	0.3343458	65.08246	26.92634	
4.568	31.57158	0.3343461	65.1056	26.92405	
4.569	31.59735	0.3343463	65.13136	26.9215	
4.57	31.61941	0.3343465	65.15343	26.91931	
4.571	31.63368	0.3343467	65.16769	26.9179	
4.572	31.6374	0.334347	65.17142	26.91756	
4.573	31.62896	0.3343472	65.16299	26.91842	
4.574	31.60776	0.3343474	65.14178	26.92056	
4.575	31.57338	0.3343476	65.1074	26.92402	
4.576	31.52617	0.3343478	65.0602	26.92876	
4.577	31.51551	0.334348	65.04953	26.92984	
4.578	31.52776	0.3343482	65.06178	26.92864	
4.579	31.55139	0.3343484	65.08541	26.9263	
4.58	31.57762	0.3343486	65.11163	26.9237	
4.581	31.60017	0.3343488	65.13419	26.92146	
4.582	31.61484	0.334349	65.14886	26.92001	
4.583	31.61899	0.3343492	65.15301	26.91962	
4.584	31.61096	0.3343493	65.14499	26.92043	
4.585	31.59009	0.3343495	65.12411	26.92254	
4.586	31.55614	0.3343497	65.09016	26.92595	
4.587	31.50924	0.3343498	65.04326	26.93066	
4.588	31.49899	0.33435	65.03302	26.9317	
4.589	31.51166	0.3343502	65.04568	26.93045	
4.59	31.5356	0.3343503	65.06963	26.92807	
4.591	31.56222	0.3343505	65.09624	26.92543	
4.592	31.58519	0.3343507	65.11921	26.92315	
4.593	31.6002	0.3343508	65.13422	26.92166	
4.594	31.60465	0.3343509	65.13866	26.92122	
4.595	31.59697	0.334351	65.131	26.922	
4.596	31.57643	0.3343512	65.11045	26.92407	
4.597	31.54274	0.3343513	65.07676	26.92745	
4.598	31.49617	0.3343514	65.03019	26.93212	
4.599	31.48621	0.3343515	65.02023	26.93313	
4.6	31.49918	0.3343517	65.0332	26.93185	
4.601	31.52346	0.3343517	65.05749	26.92943	
4.602	31.55038	0.3343519	65.0844	26.92675	
4.603	31.57361	0.334352	65.10763	26.92443	
4.604	31.58895	0.334352	65.12296	26.92291	
4.605	31.59369	0.3343521	65.12772	26.92244	
4.606	31.5863	0.3343522	65.12032	26.92319	
4.607	31.56598	0.3343523	65.1	26.92523	
4.608	31.53255	0.3343523	65.06657	26.92858	
4.609	31.4862	0.3343524	65.02022	26.93322	
4.61	31.47649	0.3343525	65.01051	26.93419	
4.611	31.48971	0.3343526	65.02373	26.93288	
4.612	31.51427	0.3343526	65.04829	26.93043	
4.613	31.54144	0.3343527	65.07545	26.92772	
4.614	31.56491	0.3343527	65.09893	26.92538	
4.615	31.58048	0.3343527	65.1145	26.92382	
4.616	31.58545	0.3343528	65.11948	26.92333	
4.617	31.57831	0.3343528	65.11232	26.92405	
4.618	31.55819	0.3343528	65.09221	26.92606	
4.619	31.52498	0.3343529	65.059	26.92938	
4.62	31.47877	0.3343529	65.01279	26.93401	
4.621	31.46928	0.3343529	65.0033	26.93495	
4.622	31.48271	0.3343529	65.01673	26.93362	
4.623	31.50745	0.3343529	65.04147	26.93114	
4.624	31.53483	0.3343529	65.06884	26.9284	
4.625	31.55853	0.3343529	65.09255	26.92603	
4.626	31.57432	0.3343529	65.10834	26.92445	
4.627	31.57947	0.3343528	65.11349	26.92393	
4.628	31.57249	0.3343528	65.10651	26.92463	
4.629	31.55257	0.3343528	65.08659	26.92662	
4.63	31.51951	0.3343528	65.05352	26.92992	
4.631	31.47344	0.3343527	65.00746	26.93452	
4.632	31.46414	0.3343527	64.99816	26.93545	
4.633	31.4777	0.3343526	65.01173	26.93409	
4.634	31.50267	0.3343526	65.03669	26.93159	
4.635	31.53021	0.3343525	65.06423	26.92883	
4.636	31.55407	0.3343525	65.0881	26.92644	
4.637	31.57005	0.3343524	65.10406	26.92484	
4.638	31.57534	0.3343523	65.10937	26.9243	
4.639	31.5685	0.3343523	65.10252	26.92498	
4.64	31.5487	0.3343522	65.08272	26.92695	
4.641	31.51576	0.3343521	65.04978	26.93023	
4.642	31.46983	0.334352	65.00386	26.93481	
4.643	31.46066	0.3343519	64.99467	26.93573	
4.644	31.47441	0.3343519	65.00843	26.93434	
4.645	31.49948	0.3343517	65.03349	26.93183	
4.646	31.52718	0.3343517	65.0612	26.92904	
4.647	31.5512	0.3343516	65.08523	26.92663	
4.648	31.56727	0.3343515	65.10129	26.92501	
4.649	31.57271	0.3343513	65.10673	26.92446	
4.65	31.56597	0.3343512	65.09999	26.92512	
4.651	31.5463	0.3343511	65.08031	26.92708	
4.652	31.51341	0.3343509	65.04743	26.93035	
4.653	31.46766	0.3343509	65.00168	26.93492	
4.654	31.45858	0.3343507	64.9926	26.93581	
4.655	31.4724	0.3343506	65.00642	26.93442	
4.656	31.49767	0.3343505	65.03168	26.93188	
4.657	31.52547	0.3343503	65.05949	26.92908	
4.658	31.54962	0.3343502	65.08364	26.92665	
4.659	31.56581	0.33435	65.09982	26.92502	
4.66	31.57137	0.3343499	65.10538	26.92445	
4.661	31.56474	0.3343498	65.09876	26.9251	
4.662	31.54517	0.3343496	65.07919	26.92704	
4.663	31.51247	0.3343495	65.04649	26.9303	
4.664	31.46674	0.3343493	65.00076	26.93486	
