Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	2.273134E-06	0.5	-9.95539E-05	0.004546269	-9.527076E-05	0.00454538	
0.001	6.612808E-06	0.4999999	-9.521509E-05	0.008679347	-3.387604E-05	0.00867762	
0.0015	1.283114E-05	0.4999999	-8.8998E-05	0.01243666	-8.032308E-06	0.01243417	
0.002	2.08118E-05	0.4999999	-8.101908E-05	0.01596132	4.43421E-06	0.01595784	
0.0025	3.055595E-05	0.4999999	-7.127717E-05	0.01948831	9.195802E-06	0.01948382	
0.003	4.206429E-05	0.5	-5.977158E-05	0.02301666	9.373897E-06	0.02301118	
0.0035	5.533692E-05	0.5	-4.650219E-05	0.02654526	8.742518E-06	0.02653878	
0.004	7.037382E-05	0.5	-3.146903E-05	0.03007381	8.286214E-06	0.03006633	
0.0045	8.717495E-05	0.5	-1.467214E-05	0.03360225	8.170663E-06	0.03359377	
0.005	0.0001057403	0.5	3.888428E-06	0.03713061	8.348346E-06	0.03712113	
0.0055	0.0001260697	0.5	2.421264E-05	0.04065891	8.73429E-06	0.04064843	
0.006	0.0001481633	0.5	4.630048E-05	0.04418716	9.255405E-06	0.04417568	
0.0065	0.000172021	0.5	7.015194E-05	0.04771539	9.859663E-06	0.04770291	
0.007	0.0001976428	0.5	9.576701E-05	0.0512436	1.051326E-05	0.05123013	
0.0075	0.0002250287	0.5	0.0001231457	0.05477181	1.119538E-05	0.05475733	
0.008	0.0002541787	0.5	0.0001522879	0.05830001	1.189369E-05	0.05828453	
0.0085	0.0002850928	0.5	0.0001831938	0.0618282	1.260105E-05	0.06181173	
0.009000001	0.000317771	0.5	0.0002158633	0.0653564	1.331342E-05	0.06533893	
0.009500001	0.0003522133	0.5	0.0002502963	0.0688846	1.402852E-05	0.06886613	
0.01	0.0003884197	0.5	0.000286493	0.07241279	1.474511E-05	0.07239332	
0.0105	0.0004263902	0.5	0.0003244533	0.07594098	1.546251E-05	0.07592051	
0.011	0.0004661248	0.5	0.0003641771	0.07946918	1.618034E-05	0.07944771	
0.0115	0.0005076235	0.5000001	0.0004056646	0.08299737	1.68984E-05	0.08297491	
0.012	0.0005508863	0.5000001	0.0004489156	0.08652557	1.761658E-05	0.0865021	
0.0125	0.0005959132	0.5000001	0.0004939303	0.09005376	1.833483E-05	0.0900293	
0.013	0.0006427041	0.5000001	0.0005407085	0.09358196	1.905312E-05	0.09355649	
