Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	2.475424E-05	0.5	-7.707284E-05	0.04950849	1.006289E-05	0.04950748	
0.001	7.426273E-05	0.5	-2.756536E-05	0.09901697	2.014868E-05	0.09901497	
0.0015	0.0001485255	0.5	4.669587E-05	0.1485254	3.02312E-05	0.1485225	
0.002	0.0002475424	0.5000001	0.0001457108	0.1980339	4.031371E-05	0.1980299	
0.0025	0.0003713137	0.5000001	0.0002694796	0.2475424	5.039623E-05	0.2475374	
0.003	0.0005198391	0.5000001	0.000418002	0.2970509	6.047873E-05	0.2970449	
0.0035	0.0006931188	0.5000002	0.0005912783	0.3465594	7.056124E-05	0.3465524	
0.004	0.0008911528	0.5000002	0.0007893082	0.3960679	8.064375E-05	0.3960599	
0.0045	0.001113941	0.5000002	0.001012092	0.4455764	9.072626E-05	0.4455673	
0.005	0.001361483	0.5000003	0.001259629	0.4950849	0.0001008088	0.4950748	
0.0055	0.00163378	0.5000004	0.00153192	0.5445933	0.0001108913	0.5445823	
0.006	0.001930831	0.5000004	0.001828965	0.5941018	0.0001209738	0.5940898	
0.0065	0.002252636	0.5000004	0.002150764	0.6436103	0.0001310563	0.6435973	
0.007	0.002599196	0.5000005	0.002497316	0.6931188	0.0001411388	0.6931047	
0.0075	0.002970509	0.5000006	0.002868623	0.7426273	0.0001512213	0.7426122	
0.008	0.003366577	0.5000007	0.003264682	0.7921357	0.0001613038	0.7921197	
0.0085	0.003787399	0.5000008	0.003685496	0.8416442	0.0001713863	0.8416272	
0.009000001	0.004232976	0.5000009	0.004131063	0.8911527	0.0001814687	0.8911347	
0.009500001	0.004703306	0.500001	0.004601385	0.9406612	0.0001915512	0.9406422	
0.01	0.005198391	0.5000011	0.005096459	0.9901697	0.0002016337	0.9901497	
0.0105	0.00571823	0.5000011	0.005616288	1.039678	0.0002117162	1.039657	
0.011	0.006262823	0.5000013	0.00616087	1.089187	0.0002217987	1.089165	
0.0115	0.006832171	0.5000014	0.006730206	1.138695	0.0002318812	1.138672	
0.012	0.007426273	0.5000015	0.007324297	1.188204	0.0002419637	1.18818	
0.0125	0.008045129	0.5000016	0.00794314	1.237712	0.0002520462	1.237687	
0.013	0.00868874	0.5000018	0.008586737	1.287221	0.0002621287	1.287195	
0.0135	0.009357104	0.5000019	0.009255088	1.336729	0.0002722111	1.336702	
0.014	0.01005022	0.5000021	0.009948193	1.386238	0.0002822936	1.386209	
0.0145	0.0107681	0.5000022	0.01066605	1.435746	0.0002923761	1.435717	
0.015	0.01151072	0.5000023	0.01140866	1.485255	0.0003024586	1.485224	
0.0155	0.01227811	0.5000025	0.01217603	1.534763	0.000312541	1.534732	
0.016	0.01307024	0.5000027	0.01296815	1.584271	0.0003226235	1.584239	
0.0165	0.01388713	0.5000028	0.01378502	1.63378	0.000332706	1.633747	
0.017	0.01472877	0.500003	0.01462665	1.683288	0.0003427885	1.683254	
0.0175	0.01559517	0.5000032	0.01549303	1.732797	0.0003528709	1.732762	
0.018	0.01648633	0.5000033	0.01638417	1.782305	0.0003629534	1.782269	
0.0185	0.01740223	0.5000035	0.01730005	1.831814	0.0003730359	1.831777	
0.019	0.0183429	0.5000038	0.0182407	1.881322	0.0003831183	1.881284	
0.0195	0.01930831	0.5000039	0.01920609	1.930831	0.0003932008	1.930792	
0.02	0.02029848	0.5000041	0.02019624	1.980339	0.0004032833	1.980299	
0.0205	0.0213134	0.5000044	0.02121115	2.029848	0.0004133657	2.029807	
0.021	0.02235308	0.5000045	0.0222508	2.079356	0.0004234482	2.079314	
0.0215	0.02341751	0.5000048	0.02331521	2.128865	0.0004335307	2.128822	
0.022	0.0245067	0.5000049	0.02440438	2.178373	0.0004436131	2.178329	
0.0225	0.02562064	0.5000052	0.0255183	2.227882	0.0004536956	2.227837	
0.023	0.02675934	0.5000054	0.02665697	2.27739	0.000463778	2.277344	
0.0235	0.02792278	0.5000057	0.02782039	2.326899	0.0004738605	2.326852	
0.024	0.02911099	0.5000059	0.02900857	2.376407	0.000483943	2.376359	
0.0245	0.03032395	0.5000061	0.03022151	2.425916	0.0004940254	2.425867	
0.025	0.03156166	0.5000064	0.03145919	2.475424	0.0005041079	2.475374	
0.0255	0.03282413	0.5000067	0.03272163	2.524933	0.0005141904	2.524882	
0.026	0.03411135	0.5000069	0.03400883	2.574441	0.0005242728	2.574389	
0.0265	0.03542332	0.5000072	0.03532078	2.62395	0.0005343552	2.623897	
0.027	0.03676005	0.5000075	0.03665748	2.673458	0.0005444377	2.673404	
0.0275	0.03812153	0.5000078	0.03801894	2.722967	0.0005545201	2.722912	
0.028	0.03950777	0.500008	0.03940515	2.772475	0.0005646026	2.772419	
0.0285	0.04091876	0.5000083	0.04081611	2.821984	0.0005746851	2.821927	
0.029	0.04235451	0.5000086	0.04225183	2.871492	0.0005847675	2.871434	
0.0295	0.04381501	0.5000089	0.0437123	2.921	0.0005948499	2.920942	
0.03	0.04530026	0.5000092	0.04519752	2.970509	0.0006049324	2.970449	
0.0305	0.04681027	0.5000095	0.0467075	3.020018	0.0006150148	3.019956	
0.031	0.04834504	0.5000098	0.04824223	3.069526	0.0006250973	3.069464	
0.0315	0.04990455	0.5000102	0.04980172	3.119035	0.0006351797	3.118971	
0.032	0.05148882	0.5000105	0.05138596	3.168543	0.0006452621	3.168479	
0.0325	0.05309785	0.5000108	0.05299495	3.218051	0.0006553446	3.217986	
0.033	0.05473163	0.5000111	0.0546287	3.26756	0.0006654271	3.267494	
0.0335	0.05639017	0.5000115	0.0562872	3.317068	0.0006755095	3.317001	
0.034	0.05807346	0.5000119	0.05797045	3.366577	0.0006855919	3.366509	
0.0345	0.0597815	0.5000122	0.05967846	3.416085	0.0006956743	3.416016	
0.035	0.0615143	0.5000125	0.06141123	3.465594	0.0007057568	3.465524	
