Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	0	0.5	-0.0001018266	0.004090376	0.006504129	0.004090376	
0.001	2.045188E-06	0.5000033	-9.97814E-05	0.005861148	0.009494312	0.01029938	
0.0015	4.975762E-06	0.500008	-9.463171E-05	0.01076637	0.004589311	0.01622851	
0.002	1.035895E-05	0.5000103	-8.651745E-05	0.01533098	-0.0003156893	0.02189	
0.0025	1.802444E-05	0.5000102	-7.557245E-05	0.01971364	-0.00522069	0.02715935	
0.003	2.788126E-05	0.5000076	-6.199277E-05	0.02414078	-0.01012569	0.03216859	
0.0035	3.995165E-05	0.5000025	-4.590848E-05	0.02904502	-0.01471026	0.03714654	
0.004	5.447416E-05	0.4999951	-2.73352E-05	0.03379847	-0.01874949	0.04205828	
0.0045	7.13734E-05	0.4999858	-6.306062E-06	0.03102709	0.005702945	0.04296167	
0.005	8.688695E-05	0.4999886	1.517477E-05	0.0306157	0.02131495	0.03945964	
0.0055	0.0001021948	0.4999993	3.49046E-05	0.0327521	0.01913142	0.04140334	
0.006	0.0001185708	0.5000089	5.560627E-05	0.03522498	0.01681608	0.04378172	
0.0065	0.0001361833	0.5000173	7.749713E-05	0.03800328	0.01436006	0.0465223	
0.007	0.000155185	0.5000245	0.0001007583	0.04104897	0.01178147	0.04956397	
0.0075	0.0001757095	0.5000304	0.0001255403	0.04433027	0.009080948	0.05286051	
0.008	0.0001978746	0.5000349	0.0001519705	0.04780624	0.006310533	0.05636496	
0.0085	0.0002217777	0.5000381	0.000180153	0.05145658	0.003449861	0.06005017	
0.009000001	0.000247506	0.5000398	0.0002101781	0.0552583	0.000503112	0.06388984	
0.009500001	0.0002751352	0.50004	0.000242123	0.05918945	-0.002517389	0.06786032	
0.01	0.0003047299	0.5000388	0.0002760532	0.06322482	-0.005573682	0.07193644	
0.0105	0.0003363423	0.500036	0.0003120214	0.06735789	-0.008698105	0.07610922	
0.011	0.0003700213	0.5000317	0.000350076	0.0713452	-0.009898717	0.08010536	
0.0115	0.0004056939	0.5000267	0.0003901286	0.07534596	-0.01078365	0.08402181	
0.012	0.0004433668	0.5000213	0.0004321396	0.07973634	-0.01334184	0.0883171	
0.0125	0.000483235	0.5000147	0.0004762981	0.08415171	-0.01588852	0.09263124	
0.013	0.0005253108	0.5000067	0.0005226137	0.08777242	-0.01349863	0.09589197	
0.0135	0.0005691971	0.4999999	0.0005705597	0.08937191	-0.0003254969	0.0966612	
0.014	0.000613883	0.4999998	0.0006188903	0.09328159	-1.577251E-05	0.1005227	
0.0145	0.0006605238	0.4999998	0.0006691517	0.09723097	9.528138E-05	0.1044359	
0.015	0.0007091393	0.4999998	0.0007213696	0.101195	7.625409E-05	0.1083653	
0.0155	0.0007597368	0.4999999	0.0007755522	0.1051726	5.71955E-05	0.1123127	
0.016	0.0008123231	0.4999999	0.0008317086	0.1091581	-7.934869E-08	0.1162698	
0.0165	0.0008669022	0.4999999	0.0008898435	0.1131244	3.218502E-05	0.1202079	
0.017	0.0009234644	0.4999999	0.0009499475	0.117097	3.218502E-05	0.1241535	
0.0175	0.0009820129	0.4999999	0.001012024	0.1210691	3.218539E-05	0.1280994	
0.018	0.001042548	0.4999999	0.001076074	0.1250407	3.218502E-05	0.1320457	
0.0185	0.001105068	0.4999999	0.001142097	0.129012	3.218502E-05	0.1359923	
0.019	0.001169574	0.4999999	0.001210093	0.1329828	3.218539E-05	0.1399394	
0.0195	0.001236065	0.4999999	0.001280063	0.1369532	3.218502E-05	0.1438867	
0.02	0.001304542	0.4999999	0.001352006	0.1409232	3.218539E-05	0.1478344	
0.0205	0.001375003	0.4999999	0.001425923	0.1448929	3.218576E-05	0.1517824	
0.021	0.00144745	0.4999999	0.001501814	0.1488623	3.218576E-05	0.1557306	
0.0215	0.001521881	0.4999999	0.00157968	0.1528314	3.218614E-05	0.1596791	
0.022	0.001598297	0.4999999	0.001659519	0.1568002	3.218614E-05	0.1636278	
