Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	2.272727E-06	0.5	-9.955432E-05	0.004545455	9.060817E-07	0.004544546	
0.001	6.611571E-06	0.5	-9.521634E-05	0.008677687	1.750685E-06	0.008675952	
0.0015	1.295981E-05	0.5	-8.886947E-05	0.01269648	2.570089E-06	0.01269375	
0.002	2.131745E-05	0.5	-8.05137E-05	0.01671528	3.388966E-06	0.01671155	
0.0025	3.168449E-05	0.5	-7.014901E-05	0.02073408	4.207592E-06	0.02072934	
0.003	4.406093E-05	0.5	-5.777545E-05	0.02475287	5.026116E-06	0.02474714	
0.0035	5.844676E-05	0.5	-4.339298E-05	0.02877167	5.835951E-06	0.02876494	
0.004	7.484199E-05	0.5	-2.700161E-05	0.03279046	6.651079E-06	0.03278273	
0.0045	9.324663E-05	0.5	-8.601345E-06	0.03680926	7.466361E-06	0.03680053	
0.005	0.0001136606	0.5	1.180782E-05	0.04082805	8.284715E-06	0.04081833	
0.0055	0.0001360841	0.5	3.422588E-05	0.04484684	9.105066E-06	0.04483612	
0.006	0.0001605169	0.5	5.865284E-05	0.04886564	9.92472E-06	0.04885392	
0.0065	0.0001869591	0.5000001	8.508869E-05	0.05288443	1.074401E-05	0.05287171	
0.007	0.0002154107	0.5000001	0.0001135335	0.05690323	1.156309E-05	0.0568895	
0.0075	0.0002458717	0.5000001	0.0001439871	0.06092202	1.238203E-05	0.0609073	
0.008	0.0002783421	0.5000001	0.0001764496	0.06494082	1.320086E-05	0.0649251	
0.0085	0.000312822	0.5000001	0.0002109211	0.06895961	1.401963E-05	0.06894289	
0.009000001	0.0003493112	0.5000001	0.0002474014	0.07297841	1.483834E-05	0.07296068	
0.009500001	0.0003878098	0.5000001	0.0002858907	0.0769972	1.5657E-05	0.07697848	
0.01	0.0004283178	0.5000001	0.0003263888	0.081016	1.647563E-05	0.08099627	
0.0105	0.0004708352	0.5000001	0.0003688959	0.08503479	1.729424E-05	0.08501408	
0.011	0.000515362	0.5000001	0.0004134118	0.08905359	1.811281E-05	0.08903187	
0.0115	0.0005618982	0.5000001	0.0004599367	0.09307238	1.893137E-05	0.09304966	
0.012	0.0006104437	0.5000001	0.0005084704	0.09709118	1.974991E-05	0.09706746	
