Time	OdorSensor	Mouth	Eat	Food_Near	Energy	
0.09519999	12353.65	0.00117266	0.2345321	0.6051797	10099.2	
0.09559999	12352.91	0.00117266	0.241945	0.6130762	10100.35	
0.096	12352.16	0.001209725	0.241945	0.6130762	10101.5	
0.0964	12351.4	0.001209725	0.241945	0.6130762	10102.69	
0.0968	12350.63	0.001209725	0.241945	0.6130762	10103.88	
0.0972	12349.85	0.001209725	0.241945	0.6130762	10105.08	
0.0976	12349.06	0.001209725	0.2493677	0.6208146	10106.27	
0.098	12348.26	0.001246838	0.2493677	0.6208146	10107.46	
0.0984	12347.45	0.001246838	0.2493677	0.6208146	10108.68	
0.0988	12346.63	0.001246838	0.2493677	0.6208146	10109.91	
0.0992	12345.8	0.001246838	0.2493677	0.6208146	10111.14	
0.09959999	12344.96	0.001246838	0.2567966	0.6283984	10112.37	
0.09999999	12344.1	0.001283983	0.2567966	0.6283984	10113.59	
0.1004	12343.24	0.001283983	0.2567966	0.6283984	10114.86	
0.1008	12342.37	0.001283983	0.2567966	0.6283984	10116.12	
0.1012	12341.49	0.001283983	0.2567966	0.6283984	10117.39	
0.1016	12340.6	0.001283983	0.2642286	0.6358304	10118.65	
0.102	12339.7	0.001321143	0.2642286	0.6358304	10119.92	
0.1024	12338.78	0.001321143	0.2642286	0.6358304	10121.22	
0.1028	12337.86	0.001321143	0.2642286	0.6358304	10122.52	
0.1032	12336.92	0.001321143	0.2642286	0.6358304	10123.82	
0.1036	12335.98	0.001321143	0.2716607	0.6431138	10125.12	
0.104	12335.02	0.001358303	0.2716607	0.6431138	10126.43	
0.1044	12334.05	0.001358303	0.2716607	0.6431138	10127.76	
0.1048	12333.07	0.001358303	0.2716607	0.6431138	10129.1	
0.1052	12332.08	0.001358303	0.2716607	0.6431138	10130.44	
0.1056	12331.08	0.001358303	0.2790897	0.6502515	10131.78	
0.106	12330.06	0.001395449	0.2790897	0.6502515	10133.12	
0.1064	12329.04	0.001395449	0.2790897	0.6502515	10134.5	
0.1068	12328.01	0.001395449	0.2790897	0.6502515	10135.87	
0.1072	12326.97	0.001395449	0.2790897	0.6502515	10137.25	
0.1076	12325.91	0.001395449	0.2865129	0.6572465	10138.62	
0.108	12324.84	0.001432565	0.2865129	0.6572465	10140	
0.1084	12323.76	0.001432565	0.2865129	0.6572465	10141.41	
0.1088	12322.67	0.001432565	0.2865129	0.6572465	10142.83	
0.1092	12321.57	0.001432565	0.2865129	0.6572465	10144.24	
0.1096	12320.46	0.001432565	0.2939276	0.6641015	10145.65	
0.11	12319.33	0.001469638	0.2939276	0.6641015	10147.07	
0.1104	12318.19	0.001469638	0.2939276	0.6641015	10148.52	
0.1108	12317.03	0.001469638	0.2939276	0.6641015	10149.97	
0.1112	12315.87	0.001469638	0.2939276	0.6641015	10151.42	
0.1116	12314.7	0.001469638	0.3013311	0.6708195	10152.87	
0.112	12313.51	0.001506655	0.3013311	0.6708195	10154.32	
0.1124	12312.3	0.001506655	0.3013311	0.6708195	10155.8	
0.1128	12311.09	0.001506655	0.3013311	0.6708195	10157.29	
0.1132	12309.86	0.001506655	0.3013311	0.6708195	10158.78	
0.1136	12308.62	0.001506655	0.3087209	0.6774032	10160.27	
0.114	12307.37	0.001543604	0.3087209	0.6774032	10161.75	
0.1144	12306.1	0.001543604	0.3087209	0.6774032	10163.28	
0.1148	12304.83	0.001543604	0.3087209	0.6774032	10164.8	
0.1152	12303.53	0.001543604	0.3087209	0.6774032	10166.33	
0.1156	12302.23	0.001543604	0.3160945	0.6838551	10167.85	
0.116	12300.91	0.001580472	0.3160945	0.6838551	10169.38	
0.1164	12299.58	0.001580472	0.3160945	0.6838551	10169.36	
0.1168	12298.23	0.001580472	0.3160945	0.6838551	10169.34	
0.1172	12296.87	0.001580472	0.3160945	0.6838551	10169.32	
0.1176	12295.49	0.001580472	0.3234497	0.690178	10169.3	
0.118	12294.1	0.001617249	0.3234497	0.690178	10169.28	
0.1184	12292.7	0.001617249	0.3234497	0.690178	10169.26	
0.1188	12291.29	0.001617249	0.3234497	0.690178	10169.24	
0.1192	12289.86	0.001617249	0.3234497	0.690178	10169.22	
0.1196	12288.42	0.001617249	0.3307843	0.6963744	10169.2	
0.12	12286.97	0.001653921	0.3307843	0.6963744	10169.18	
0.1204	12285.5	0.001653921	0.3307843	0.6963744	10169.16	
0.1208	12284.02	0.001653921	0.3307843	0.6963744	10169.14	
0.1212	12282.52	0.001653921	0.3307843	0.6963744	10169.12	
0.1216	12281.01	0.001653921	0.3380961	0.7024469	10169.1	
0.122	12279.48	0.00169048	0.3380961	0.7024469	10169.08	
0.1224	12277.94	0.00169048	0.3380961	0.7024469	10169.06	
0.1228	12276.38	0.00169048	0.3380961	0.7024469	10169.04	
0.1232	12274.81	0.00169048	0.3380961	0.7024469	10169.02	
0.1236	12273.23	0.00169048	0.3453831	0.708398	10169	
0.124	12271.62	0.001726915	0.3453831	0.708398	10168.98	
0.1244	12270.01	0.001726915	0.3453831	0.708398	10168.96	
0.1248	12268.38	0.001726915	0.3453831	0.708398	10168.95	
0.1252	12266.73	0.001726915	0.3453831	0.708398	10168.93	
0.1256	12265.06	0.001726915	0.3526434	0.71423	10168.91	
0.126	12263.38	0.001763217	0.3526434	0.71423	10168.89	
0.1264	12261.69	0.001763217	0.3526434	0.71423	10168.87	
0.1268	12259.97	0.001763217	0.3526434	0.71423	10168.85	
0.1272	12258.25	0.001763217	0.3526434	0.71423	10168.83	
0.1276	12256.51	0.001763217	0.3598751	0.7199454	10168.81	
0.128	12254.75	0.001799376	0.3598751	0.7199454	10168.79	
0.1284	12252.98	0.001799376	0.3598751	0.7199454	10168.77	
0.1288	12251.19	0.001799376	0.3598751	0.7199454	10168.75	
0.1292	12249.39	0.001799376	0.3598751	0.7199454	10168.73	
0.1296	12247.57	0.001799376	0.3670765	0.7255465	10168.71	
0.13	12245.73	0.001835383	0.3670765	0.7255465	10168.69	
0.1304	12243.88	0.001835383	0.3670765	0.7255465	10168.67	
0.1308	12242	0.001835383	0.3670765	0.7255465	10168.65	
0.1312	12240.12	0.001835383	0.3670765	0.7255465	10168.63	
