Time	OdorSensor	Mouth	Eat	Food_Near	Energy	
0.0464	8887.984	0	0	0	9997.715	
0.0468	8887.948	0	0	0	9997.695	
0.0472	8887.914	0	0	0	9997.676	
0.0476	8887.878	0	0	0	9997.656	
0.048	8887.838	0	0	0	9997.637	
0.0484	8887.799	0	0	0	9997.617	
0.0488	8887.762	0	0	0	9997.598	
0.0492	8887.721	0	0	0	9997.578	
0.0496	8887.679	0	0	0	9997.559	
0.05	8887.637	0	0	0	9997.539	
0.0504	8887.594	0	0	0	9997.52	
0.0508	8887.55	0	0	0	9997.5	
0.0512	8887.507	0	0	0	9997.48	
0.0516	8887.458	0	0	0	9997.461	
0.052	8887.41	0	0	0	9997.441	
0.0524	8887.357	0	0	0	9997.422	
0.0528	8887.307	0	0	0	9997.402	
0.0532	8887.255	0	0	0	9997.383	
0.0536	8887.199	0	0	0	9997.363	
0.054	8887.146	0	0	0	9997.344	
0.0544	8887.089	0	0	0	9997.324	
0.0548	8887.033	0	0	0	9997.305	
0.0552	8886.974	0	0	0	9997.285	
0.0556	8886.911	0	0	0	9997.266	
0.056	8886.854	0	0	0	9997.246	
0.0564	8886.79	0	0	0	9997.227	
0.0568	8886.728	0	0	0	9997.207	
0.0572	8886.663	0	0	0	9997.188	
0.0576	8886.595	0	0	0	9997.168	
0.058	8886.527	0	0	0	9997.148	
0.0584	8886.457	0	0	0	9997.129	
0.0588	8886.386	0	0	0	9997.109	
0.0592	8886.313	0	0	0	9997.09	
0.0596	8886.236	0	0	0	9997.07	
0.06	8886.16	0	0	0	9997.051	
0.0604	8886.081	0	0	0	9997.031	
0.0608	8886.001	0	0	0	9997.012	
0.0612	8885.919	0	0	0	9996.992	
0.0616	8885.837	0	0	0	9996.973	
0.062	8885.753	0	0	0	9996.953	
0.0624	8885.665	0	0	0	9996.934	
0.0628	8885.575	0	0	0	9996.914	
0.0632	8885.487	0	0	0	9996.895	
0.0636	8885.394	0	0	0	9996.875	
0.064	8885.298	0	0	0	9996.855	
0.06439999	8885.203	0	0	0	9996.836	
0.0648	8885.106	0	0	0	9996.816	
0.0652	8885.008	0	0	0	9996.797	
0.0656	8884.906	0	0	0	9996.777	
0.066	8884.804	0	0	0	9996.758	
0.0664	8884.695	0	0	0	9996.738	
0.0668	8884.589	0	0	0	9996.719	
0.0672	8884.479	0	0	0	9996.699	
0.0676	8884.368	0	0	0	9996.68	
0.068	8884.255	0	0	0	9996.66	
0.0684	8884.139	0	0	0	9996.641	
0.06879999	8884.019	0	0	0	9996.621	
0.0692	8883.899	0	0	0	9996.602	
0.0696	8883.778	0	0	0	9996.582	
0.07	8883.653	0	0	0	9996.563	
0.0704	8883.527	0	0	0	9996.543	
0.0708	8883.399	0	0	0	9996.523	
0.0712	8883.27	0	0	0	9996.504	
0.0716	8883.134	0	0	0	9996.484	
0.072	8882.997	0	0	0	9996.465	
0.0724	8882.861	0	0	0	9996.445	
0.0728	8882.72	0	0	0	9996.426	
0.07319999	8882.577	0	0	0	9996.406	
0.0736	8882.431	0	0	0	9996.387	
0.074	8882.282	0	0	0	9996.367	
0.0744	8882.133	0	0	0	9996.348	
0.0748	8881.978	0	0	0	9996.328	
0.0752	8881.825	0	0	0	9996.309	
0.0756	8881.669	0	0	0	9996.289	
0.076	8881.506	0	0	0	9996.27	
0.0764	8881.344	0	0	0	9996.25	
0.0768	8881.178	0	0	0	9996.23	
0.0772	8881.009	0	0	0	9996.211	
0.07759999	8880.839	0	0	0	9996.191	
0.078	8880.663	0	0	0	9996.172	
0.0784	8880.487	0	0	0	9996.152	
0.0788	8880.307	0	0	0	9996.133	
0.0792	8880.125	0	0	0	9996.113	
0.0796	8879.94	0	0	0	9996.094	
0.08	8879.753	0	0	0	9996.074	
0.0804	8879.562	0	0	0	9996.055	
0.0808	8879.367	0	0	0	9996.035	
0.0812	8879.172	0	0	0	9996.016	
0.0816	8878.973	0	0	0	9995.996	
0.08199999	8878.771	0	0	0	9995.977	
0.0824	8878.564	0	0	0	9995.957	
0.0828	8878.357	0	0	0	9995.938	
0.0832	8878.144	0	0	0	9995.918	
0.0836	8877.929	0	0	0	9995.898	
0.084	8877.709	0	0	0	9995.879	
0.0844	8877.49	0	0	0	9995.859	
0.0848	8877.266	0	0	0	9995.84	
0.0852	8877.038	0	0	0	9995.82	
0.0856	8876.808	0	0	0	9995.801	
0.086	8876.572	0	0	0	9995.781	
0.08639999	8876.332	0	0	0	9995.762	
0.08679999	8876.092	0	0	0	9995.742	
0.0872	8875.845	0	0	0	9995.723	
0.0876	8875.597	0	0	0	9995.703	
0.088	8875.347	0	0	0	9995.684	
0.0884	8875.091	0	0	0	9995.664	
0.0888	8874.835	0	0	0	9995.645	
0.0892	8874.571	0	0	0	9995.625	
0.0896	8874.309	0	0	0	9995.605	
0.09	8874.039	0	0	0	9995.586	
0.0904	8873.767	0	0	0	9995.566	
0.09079999	8873.489	0	0	0	9995.547	
0.09119999	8873.208	0	0	0	9995.527	
0.0916	8872.922	0	0	0	9995.508	
0.092	8872.634	0	0	0	9995.488	
0.0924	8872.34	0	0	0	9995.469	
0.0928	8872.046	0	0	0	9995.449	
0.0932	8871.745	0	0	0	9995.43	
0.0936	8871.438	0	0	0	9995.41	
0.094	8871.134	0	0	0	9995.391	
0.0944	8870.824	0	0	0	9995.371	
0.0948	8870.508	0	0	0	9995.352	
0.09519999	8870.192	0	0	0	9995.332	
0.09559999	8869.869	0	0	0	9995.313	
0.096	8869.541	0	0	0	9995.293	
0.0964	8869.211	0	0	0	9995.273	
0.0968	8868.876	0	0	0	9995.254	
0.0972	8868.536	0	0	0	9995.234	
0.0976	8868.193	0	0	0	9995.215	
0.098	8867.846	0	0	0	9995.195	
0.0984	8867.49	0	0	0	9995.176	
0.0988	8867.132	0	0	0	9995.156	
0.0992	8866.77	0	0	0	9995.137	
0.09959999	8866.404	0	0	0	9995.117	
0.09999999	8866.032	0	0	0	9995.098	
0.1004	8865.656	0	0	0	9995.078	
0.1008	8865.278	0	0	0	9995.059	
0.1012	8864.893	0	0	0	9995.039	
0.1016	8864.504	0	0	0	9995.02	
0.102	8864.112	0	0	0	9995	
0.1024	8863.712	0	0	0	9994.98	
0.1028	8863.309	0	0	0	9994.961	
0.1032	8862.901	0	0	0	9994.941	
0.1036	8862.489	0	0	0	9994.922	
0.104	8862.07	0	0	0	9994.902	
0.1044	8861.646	0	0	0	9994.883	
0.1048	8861.221	0	0	0	9994.863	
0.1052	8860.788	0	0	0	9994.844	
0.1056	8860.351	0	0	0	9994.824	
0.106	8859.909	0	0	0	9994.805	
0.1064	8859.463	0	0	0	9994.785	
0.1068	8859.016	0	0	0	9994.766	
0.1072	8858.56	0	0	0	9994.746	
0.1076	8858.101	0	0	0	9994.727	
0.108	8857.634	0	0	0	9994.707	
0.1084	8857.162	0	0	0	9994.688	
0.1088	8856.687	0	0	0	9994.668	
0.1092	8856.204	0	0	0	9994.648	
0.1096	8855.718	0	0	0	9994.629	
0.11	8855.227	0	0	0	9994.609	
0.1104	8854.729	0	0	0	9994.59	
0.1108	8854.224	0	0	0	9994.57	
0.1112	8853.717	0	0	0	9994.551	
0.1116	8853.204	0	0	0	9994.531	
0.112	8852.685	0	0	0	9994.512	
0.1124	8852.16	0	0	0	9994.492	
0.1128	8851.629	0	0	0	9994.473	
0.1132	8851.093	0	0	0	9994.453	
0.1136	8850.547	0	0	0	9994.434	
0.114	8850.003	0	0	0	9994.414	
0.1144	8849.45	0	0	0	9994.395	
0.1148	8848.891	0	0	0	9994.375	
0.1152	8848.327	0	0	0	9994.355	
0.1156	8847.758	0	0	0	9994.336	
0.116	8847.182	0	0	0	9994.316	
0.1164	8846.598	0	0	0	9994.297	
0.1168	8846.009	0	0	0	9994.277	
0.1172	8845.412	0	0	0	9994.258	
0.1176	8844.812	0	0	0	9994.238	
0.118	8844.203	0	0	0	9994.219	
0.1184	8843.59	0	0	0	9994.199	
0.1188	8842.973	0	0	0	9994.18	
0.1192	8842.349	0	0	0	9994.16	
0.1196	8841.718	0	0	0	9994.141	
0.12	8841.083	0	0	0	9994.121	
0.1204	8840.439	0	0	0	9994.102	
0.1208	8839.789	0	0	0	9994.082	
0.1212	8839.134	0	0	0	9994.063	
0.1216	8838.472	0	0	0	9994.043	
0.122	8837.803	0	0	0	9994.023	
0.1224	8837.13	0	0	0	9994.004	
0.1228	8836.447	0	0	0	9993.984	
0.1232	8835.76	0	0	0	9993.965	
0.1236	8835.067	0	0	0	9993.945	
0.124	8834.363	0	0	0	9993.926	
0.1244	8833.657	0	0	0	9993.906	
0.1248	8832.942	0	0	0	9993.887	
0.1252	8832.22	0	0	0	9993.867	
0.1256	8831.489	0	0	0	9993.848	
0.126	8830.752	0	0	0	9993.828	
0.1264	8830.009	0	0	0	9993.809	
0.1268	8829.258	0	0	0	9993.789	
0.1272	8828.503	0	0	0	9993.77	
0.1276	8827.739	0	0	0	9993.75	
0.128	8826.968	0	0	0	9993.73	
0.1284	8826.191	0	0	0	9993.711	
0.1288	8825.405	0	0	0	9993.691	
0.1292	8824.616	0	0	0	9993.672	
0.1296	8823.815	0	0	0	9993.652	
0.13	8823.009	0	0	0	9993.633	
0.1304	8822.195	0	0	0	9993.613	
0.1308	8821.373	0	0	0	9993.594	
0.1312	8820.545	0	0	0	9993.574	
0.1316	8819.711	0	0	0	9993.555	
0.132	8818.869	0	0	0	9993.535	
0.1324	8818.019	0	0	0	9993.516	
0.1328	8817.159	0	0	0	9993.496	
0.1332	8816.295	0	0	0	9993.477	
0.1336	8815.422	0	0	0	9993.457	
0.134	8814.542	0	0	0	9993.438	
0.1344	8813.655	0	0	0	9993.418	
0.1348	8812.759	0	0	0	9993.398	
0.1352	8811.854	0	0	0	9993.379	
0.1356	8810.945	0	0	0	9993.359	
0.136	8810.024	0	0	0	9993.34	
0.1364	8809.097	0	0	0	9993.32	
0.1368	8808.164	0	0	0	9993.301	
0.1372	8807.221	0	0	0	9993.281	
0.1376	8806.271	0	0	0	9993.262	
0.138	8805.31	0	0	0	9993.242	
0.1384	8804.343	0	0	0	9993.223	
0.1388	8803.368	0	0	0	9993.203	
0.1392	8802.388	0	0	0	9993.184	
0.1396	8801.397	0	0	0	9993.164	
0.14	8800.398	0	0	0	9993.145	
0.1404	8799.392	0	0	0	9993.125	
0.1408	8798.375	0	0	0	9993.105	
0.1412	8797.351	0	0	0	9993.086	
0.1416	8796.32	0	0	0	9993.066	
0.142	8795.278	0	0	0	9993.047	
0.1424	8794.229	0	0	0	9993.027	
0.1428	8793.171	0	0	0	9993.008	
0.1432	8792.104	0	0	0	9992.988	
0.1436	8791.029	0	0	0	9992.969	
0.144	8789.947	0	0	0	9992.949	
0.1444	8788.856	0	0	0	9992.93	
0.1448	8787.754	0	0	0	9992.91	
0.1452	8786.645	0	0	0	9992.891	
0.1456	8785.526	0	0	0	9992.871	
0.146	8784.401	0	0	0	9992.852	
0.1464	8783.265	0	0	0	9992.832	
0.1468	8782.121	0	0	0	9992.813	
0.1472	8780.967	0	0	0	9992.793	
0.1476	8779.805	0	0	0	9992.773	
0.148	8778.636	0	0	0	9992.754	
0.1484	8777.454	0	0	0	9992.734	
0.1488	8776.267	0	0	0	9992.715	
0.1492	8775.067	0	0	0	9992.695	
0.1496	8773.862	0	0	0	9992.676	
0.15	8772.644	0	0	0	9992.656	
0.1504	8771.42	0	0	0	9992.637	
0.1508	8770.183	0	0	0	9992.617	
0.1512	8768.938	0	0	0	9992.598	
0.1516	8767.686	0	0	0	9992.578	
0.152	8766.424	0	0	0	9992.559	
0.1524	8765.151	0	0	0	9992.539	
0.1528	8763.868	0	0	0	9992.52	
0.1532	8762.576	0	0	0	9992.5	
0.1536	8761.278	0	0	0	9992.48	
0.154	8759.967	0	0	0	9992.461	
0.1544	8758.649	0	0	0	9992.441	
0.1548	8757.318	0	0	0	9992.422	
0.1552	8755.981	0	0	0	9992.402	
0.1556	8754.633	0	0	0	9992.383	
0.156	8753.273	0	0	0	9992.363	
0.1564	8751.906	0	0	0	9992.344	
0.1568	8750.528	0	0	0	9992.324	
0.1572	8749.141	0	0	0	9992.305	
0.1576	8747.744	0	0	0	9992.285	
0.158	8746.334	0	0	0	9992.266	
0.1584	8744.918	0	0	0	9992.246	
0.1588	8743.489	0	0	0	9992.227	
0.1592	8742.051	0	0	0	9992.207	
0.1596	8740.606	0	0	0	9992.188	
0.16	8739.147	0	0	0	9992.168	
0.1604	8737.678	0	0	0	9992.148	
0.1608	8736.199	0	0	0	9992.129	
0.1612	8734.711	0	0	0	9992.109	
0.1616	8733.211	0	0	0	9992.09	
0.162	8731.702	0	0	0	9992.07	
0.1624	8730.184	0	0	0	9992.051	
0.1628	8728.653	0	0	0	9992.031	
0.1632	8727.115	0	0	0	9992.012	
0.1636	8725.564	0	0	0	9991.992	
0.164	8724.003	0	0	0	9991.973	
0.1644	8722.431	0	0	0	9991.953	
0.1648	8720.848	0	0	0	9991.934	
0.1652	8719.257	0	0	0	9991.914	
0.1656	8717.653	0	0	0	9991.895	
0.166	8716.038	0	0	0	9991.875	
0.1664	8714.416	0	0	0	9991.855	
0.1668	8712.779	0	0	0	9991.836	
0.1672	8711.134	0	0	0	9991.816	
0.1676	8709.477	0	0	0	9991.797	
0.168	8707.808	0	0	0	9991.777	
0.1684	8706.129	0	0	0	9991.758	
0.1688	8704.44	0	0	0	9991.738	
0.1692	8702.74	0	0	0	9991.719	
0.1696	8701.027	0	0	0	9991.699	
0.17	8699.306	0	0	0	9991.68	
0.1704	8697.569	0	0	0	9991.66	
0.1708	8695.824	0	0	0	9991.641	
0.1712	8694.068	0	0	0	9991.621	
0.1716	8692.303	0	0	0	9991.602	
0.172	8690.524	0	0	0	9991.582	
0.1724	8688.735	0	0	0	9991.563	
0.1728	8686.933	0	0	0	9991.543	
0.1732	8685.121	0	0	0	9991.523	
0.1736	8683.297	0	0	0	9991.504	
0.174	8681.461	0	0	0	9991.484	
0.1744	8679.614	0	0	0	9991.465	
0.1748	8677.754	0	0	0	9991.445	
0.1752	8675.884	0	0	0	9991.426	
0.1756	8674.001	0	0	0	9991.406	
0.176	8672.107	0	0	0	9991.387	
0.1764	8670.202	0	0	0	9991.367	
0.1768	8668.288	0	0	0	9991.348	
0.1772	8666.361	0	0	0	9991.328	
0.1776	8664.424	0	0	0	9991.309	
0.178	8662.474	0	0	0	9991.289	
0.1784	8660.512	0	0	0	9991.27	
0.1788	8658.537	0	0	0	9991.25	
0.1792	8656.548	0	0	0	9991.23	
0.1796	8654.549	0	0	0	9991.211	
0.18	8652.537	0	0	0	9991.191	
0.1804	8650.515	0	0	0	9991.172	
0.1808	8648.48	0	0	0	9991.152	
0.1812	8646.435	0	0	0	9991.133	
0.1816	8644.376	0	0	0	9991.113	
0.182	8642.307	0	0	0	9991.094	
0.1824	8640.225	0	0	0	9991.074	
0.1828	8638.131	0	0	0	9991.055	
0.1832	8636.023	0	0	0	9991.035	
0.1836	8633.908	0	0	0	9991.016	
0.184	8631.775	0	0	0	9990.996	
0.1844	8629.631	0	0	0	9990.977	
0.1848	8627.477	0	0	0	9990.957	
0.1852	8625.308	0	0	0	9990.938	
0.1856	8623.129	0	0	0	9990.918	
0.186	8620.937	0	0	0	9990.898	
0.1864	8618.731	0	0	0	9990.879	
0.1868	8616.514	0	0	0	9990.859	
0.1872	8614.284	0	0	0	9990.84	
0.1876	8612.041	0	0	0	9990.82	
0.188	8609.788	0	0	0	9990.801	
0.1884	8607.521	0	0	0	9990.781	
0.1888	8605.241	0	0	0	9990.762	
0.1892	8602.949	0	0	0	9990.742	
0.1896	8600.645	0	0	0	9990.723	
0.19	8598.327	0	0	0	9990.703	
0.1904	8595.997	0	0	0	9990.684	
0.1908	8593.654	0	0	0	9990.664	
0.1912	8591.299	0	0	0	9990.645	
0.1916	8588.931	0	0	0	9990.625	
0.192	8586.55	0	0	0	9990.605	
0.1924	8584.154	0	0	0	9990.586	
0.1928	8581.748	0	0	0	9990.566	
0.1932	8579.328	0	0	0	9990.547	
0.1936	8576.896	0	0	0	9990.527	
0.194	8574.45	0	0	0	9990.508	
0.1944	8571.991	0	0	0	9990.488	
0.1948	8569.52	0	0	0	9990.469	
0.1952	8567.035	0	0	0	9990.449	
0.1956	8564.537	0	0	0	9990.43	
0.196	8562.026	0	0	0	9990.41	
0.1964	8559.503	0	0	0	9990.391	
0.1968	8556.966	0	0	0	9990.371	
0.1972	8554.415	0	0	0	9990.352	
0.1976	8551.852	0	0	0	9990.332	
0.198	8549.275	0	0	0	9990.313	
0.1984	8546.687	0	0	0	9990.293	
0.1988	8544.083	0	0	0	9990.273	
0.1992	8541.466	0	0	0	9990.254	
0.1996	8538.835	0	0	0	9990.234	
0.2	8536.191	0	0	0	9990.215	
0.2004	8533.535	0	0	0	9990.195	
0.2008	8530.868	0	0	0	9990.176	
0.2012	8528.184	0	0	0	9990.156	
0.2016	8525.487	0	0	0	9990.137	
0.202	8522.778	0	0	0	9990.117	
0.2024	8520.056	0	0	0	9990.098	
0.2028	8517.318	0	0	0	9990.078	
0.2032	8514.569	0	0	0	9990.059	
0.2036	8511.805	0	0	0	9990.039	
0.204	8509.027	0	0	0	9990.02	
0.2044	8506.234	0	0	0	9990	
0.2048	8503.431	0	0	0	9989.98	
0.2052	8500.611	0	0	0	9989.961	
0.2056	8497.779	0	0	0	9989.941	
0.206	8494.933	0	0	0	9989.922	
0.2064	8492.075	0	0	0	9989.902	
0.2068	8489.2	0	0	0	9989.883	
0.2072	8486.314	0	0	0	9989.863	
0.2076	8483.414	0	0	0	9989.844	
0.208	8480.5	0	0	0	9989.824	
0.2084	8477.571	0	0	0	9989.805	
0.2088	8474.63	0	0	0	9989.785	
0.2092	8471.674	0	0	0	9989.766	
0.2096	8468.703	0	0	0	9989.746	
0.21	8465.721	0	0	0	9989.727	
0.2104	8462.724	0	0	0	9989.707	
0.2108	8459.714	0	0	0	9989.688	
0.2112	8456.687	0	0	0	9989.668	
0.2116	8453.648	0	0	0	9989.648	
0.212	8450.595	0	0	0	9989.629	
0.2124	8447.528	0	0	0	9989.609	
0.2128	8444.447	0	0	0	9989.59	
0.2132	8441.354	0	0	0	9989.57	
0.2136	8438.243	0	0	0	9989.551	
0.214	8435.122	0	0	0	9989.531	
0.2144	8431.983	0	0	0	9989.512	
0.2148	8428.832	0	0	0	9989.492	
0.2152	8425.668	0	0	0	9989.473	
0.2156	8422.489	0	0	0	9989.453	
0.216	8419.296	0	0	0	9989.434	
0.2164	8416.088	0	0	0	9989.414	
0.2168	8412.865	0	0	0	9989.395	
0.2172	8409.631	0	0	0	9989.375	
0.2176	8406.381	0	0	0	9989.355	
0.218	8403.117	0	0	0	9989.336	
0.2184	8399.839	0	0	0	9989.316	
0.2188	8396.547	0	0	0	9989.297	
0.2192	8393.238	0	0	0	9989.277	
0.2196	8389.917	0	0	0	9989.258	
0.22	8386.582	0	0	0	9989.238	
0.2204	8383.231	0	0	0	9989.219	
0.2208	8379.87	0	0	0	9989.199	
0.2212	8376.49	0	0	0	9989.18	
0.2216	8373.099	0	0	0	9989.16	
0.222	8369.693	0	0	0	9989.141	
0.2224	8366.271	0	0	0	9989.121	
0.2228	8362.837	0	0	0	9989.102	
0.2232	8359.386	0	0	0	9989.082	
0.2236	8355.923	0	0	0	9989.063	
0.224	8352.442	0	0	0	9989.043	
0.2244	8348.95	0	0	0	9989.023	
0.2248	8345.444	0	0	0	9989.004	
0.2252	8341.921	0	0	0	9988.984	
0.2256	8338.385	0	0	0	9988.965	
0.226	8334.834	0	0	0	9988.945	
0.2264	8331.269	0	0	0	9988.926	
0.2268	8327.689	0	0	0	9988.906	
0.2272	8324.096	0	0	0	9988.887	
0.2276	8320.487	0	0	0	9988.867	
0.228	8316.865	0	0	0	9988.848	
0.2284	8313.229	0	0	0	9988.828	
0.2288	8309.576	0	0	0	9988.809	
0.2292	8305.913	0	0	0	9988.789	
0.2296	8302.23	0	0	0	9988.77	
0.23	8298.535	0	0	0	9988.75	
0.2304	8294.826	0	0	0	9988.73	
0.2308	8291.103	0	0	0	9988.711	
0.2312	8287.364	0	0	0	9988.691	
0.2316	8283.61	0	0	0	9988.672	
0.232	8279.843	0	0	0	9988.652	
0.2324	8276.061	0	0	0	9988.633	
0.2328	8272.266	0	0	0	9988.613	
0.2332	8268.455	0	0	0	9988.594	
0.2336	8264.63	0	0	0	9988.574	
0.234	8260.79	0	0	0	9988.555	
0.2344	8256.936	0	0	0	9988.535	
0.2348	8253.067	0	0	0	9988.516	
0.2352	8249.183	0	0	0	9988.496	
0.2356	8245.285	0	0	0	9988.477	
0.236	8241.373	0	0	0	9988.457	
0.2364	8237.446	0	0	0	9988.438	
0.2368	8233.506	0	0	0	9988.418	
0.2372	8229.551	0	0	0	9988.398	
0.2376	8225.579	0	0	0	9988.379	
0.238	8221.595	0	0	0	9988.359	
0.2384	8217.595	0	0	0	9988.34	
0.2388	8213.581	0	0	0	9988.32	
0.2392	8209.553	0	0	0	9988.301	
0.2396	8205.51	0	0	0	9988.281	
0.24	8201.451	0	0	0	9988.262	
0.2404	8197.38	0	0	0	9988.242	
0.2408	8193.295	0	0	0	9988.223	
0.2412	8189.191	0	0	0	9988.203	
0.2416	8185.077	0	0	0	9988.184	
0.242	8180.947	0	0	0	9988.164	
0.2424	8176.802	0	0	0	9988.145	
0.2428	8172.643	0	0	0	9988.125	
0.2432	8168.469	0	0	0	9988.105	
0.2436	8164.281	0	0	0	9988.086	
0.244	8160.079	0	0	0	9988.066	
0.2444	8155.863	0	0	0	9988.047	
0.2448	8151.632	0	0	0	9988.027	
0.2452	8147.385	0	0	0	9988.008	
0.2456	8143.124	0	0	0	9987.988	
0.246	8138.85	0	0	0	9987.969	
0.2464	8134.562	0	0	0	9987.949	
0.2468	8130.259	0	0	0	9987.93	
0.2472	8125.942	0	0	0	9987.91	
0.2476	8121.61	0	0	0	9987.891	
0.248	8117.262	0	0	0	9987.871	
0.2484	8112.901	0	0	0	9987.852	
0.2488	8108.526	0	0	0	9987.832	
0.2492	8104.136	0	0	0	9987.813	
0.2496	8099.732	0	0	0	9987.793	
0.25	8095.313	0	0	0	9987.773	
0.2504	8090.88	0	0	0	9987.754	
0.2508	8086.433	0	0	0	9987.734	
0.2512	8081.972	0	0	0	9987.715	
0.2516	8077.496	0	0	0	9987.695	
0.252	8073.007	0	0	0	9987.676	
0.2524	8068.502	0	0	0	9987.656	
0.2528	8063.984	0	0	0	9987.637	
0.2532	8059.451	0	0	0	9987.617	
0.2536	8054.905	0	0	0	9987.598	
0.254	8050.345	0	0	0	9987.578	
0.2544	8045.769	0	0	0	9987.559	
0.2548	8041.181	0	0	0	9987.539	
