Time	MV	Tension	Length	A	
0.0834	-0.07556094	4.71961	0.4999944	5.149365	
0.0836	-0.07563067	4.71961	0.4999944	5.149365	
0.0838	-0.07570019	4.714477	0.4999943	4.876459	
0.084	-0.07576952	4.714477	0.4999943	4.876459	
0.08419999	-0.07583866	4.714477	0.4999943	4.876459	
0.0844	-0.07590759	4.714477	0.4999943	4.876459	
0.0846	-0.07597632	4.714477	0.4999943	4.876459	
0.0848	-0.07604486	4.708098	0.4999943	4.621174	
0.085	-0.0761132	4.708098	0.4999943	4.621174	
0.0852	-0.07618136	4.708098	0.4999943	4.621174	
0.0854	-0.07624932	4.708098	0.4999943	4.621174	
0.0856	-0.07631708	4.708098	0.4999943	4.621174	
0.0858	-0.07638464	4.700565	0.4999943	4.382199	
0.086	-0.07645202	4.700565	0.4999943	4.382199	
0.0862	-0.07651921	4.700565	0.4999943	4.382199	
0.08639999	-0.07658619	4.700565	0.4999943	4.382199	
0.0866	-0.076653	4.700565	0.4999943	4.382199	
0.08679999	-0.07671961	4.69196	0.4999942	4.158322	
0.087	-0.07678603	4.69196	0.4999942	4.158322	
0.0872	-0.07685226	4.69196	0.4999942	4.158322	
0.0874	-0.0769183	4.69196	0.4999942	4.158322	
0.0876	-0.07698416	4.69196	0.4999942	4.158322	
0.0878	-0.07704983	4.682374	0.4999942	3.948457	
0.088	-0.07711531	4.682374	0.4999942	3.948457	
0.0882	-0.0771806	4.682374	0.4999942	3.948457	
0.0884	-0.07724571	4.682374	0.4999942	3.948457	
0.08859999	-0.07731063	4.682374	0.4999942	3.948457	
0.0888	-0.07737537	4.671849	0.4999942	3.75158	
0.08899999	-0.07743992	4.671849	0.4999942	3.75158	
0.0892	-0.07750428	4.671849	0.4999942	3.75158	
0.0894	-0.07756846	4.671849	0.4999942	3.75158	
0.0896	-0.07763246	4.671849	0.4999942	3.75158	
0.0898	-0.07769627	4.660465	0.4999942	3.566762	
0.09	-0.07775991	4.660465	0.4999942	3.566762	
0.0902	-0.07782336	4.660465	0.4999942	3.566762	
0.0904	-0.07788663	4.660465	0.4999942	3.566762	
0.0906	-0.07794973	4.660465	0.4999942	3.566762	
0.09079999	-0.07801264	4.648284	0.4999942	3.393153	
0.091	-0.07807536	4.648284	0.4999942	3.393153	
0.09119999	-0.07813792	4.648284	0.4999942	3.393153	
0.0914	-0.07820029	4.648284	0.4999942	3.393153	
0.0916	-0.07826248	4.648284	0.4999942	3.393153	
0.0918	-0.0783245	4.635364	0.4999941	3.229965	
0.092	-0.07674516	4.635364	0.4999941	3.229965	
0.0922	-0.07531042	4.635364	0.4999941	3.229965	
