Time	MV	Tension	Length	A	
2.548	-0.07478566	5.974904	0.4999916	2.625359	
2.5482	-0.07485761	5.974904	0.4999916	2.625359	
2.5484	-0.07492933	5.974904	0.4999916	2.625359	
2.5486	-0.07500086	5.974904	0.4999916	2.625359	
2.5488	-0.07507219	5.949951	0.4999916	2.478998	
2.549	-0.07514331	5.949951	0.4999916	2.478998	
2.5492	-0.07521422	5.949951	0.4999916	2.478998	
2.5494	-0.07528494	5.949951	0.4999916	2.478998	
2.5496	-0.07535546	5.949951	0.4999916	2.478998	
2.5498	-0.07542577	5.92447	0.4999916	2.342306	
2.55	-0.07549588	5.92447	0.4999916	2.342306	
2.5502	-0.07556579	5.92447	0.4999916	2.342306	
2.5504	-0.0756355	5.92447	0.4999916	2.342306	
2.5506	-0.07570501	5.92447	0.4999916	2.342306	
2.5508	-0.07577432	5.898539	0.4999916	2.214541	
2.551	-0.07584344	5.898539	0.4999916	2.214541	
2.5512	-0.07591236	5.898539	0.4999916	2.214541	
2.5514	-0.07598108	5.898539	0.4999916	2.214541	
2.5516	-0.0760496	5.898539	0.4999916	2.214541	
2.5518	-0.07611793	5.872158	0.4999917	2.095044	
2.552	-0.07618608	5.872158	0.4999917	2.095044	
2.5522	-0.07625401	5.872158	0.4999917	2.095044	
2.5524	-0.07632177	5.872158	0.4999917	2.095044	
2.5526	-0.07638932	5.872158	0.4999917	2.095044	
2.5528	-0.07645668	5.845383	0.4999917	1.983191	
2.553	-0.07652385	5.845383	0.4999917	1.983191	
2.5532	-0.07659083	5.845383	0.4999917	1.983191	
2.5534	-0.07665762	5.845383	0.4999917	1.983191	
2.5536	-0.07672422	5.845383	0.4999917	1.983191	
2.5538	-0.07679062	5.818251	0.4999917	1.878417	
2.554	-0.07685684	5.818251	0.4999917	1.878417	
2.5542	-0.07692287	5.818251	0.4999917	1.878417	
2.5544	-0.07698872	5.818251	0.4999917	1.878417	
2.5546	-0.07705437	5.818251	0.4999917	1.878417	
2.5548	-0.07711983	5.790797	0.4999917	1.780206	
2.555	-0.07718511	5.790797	0.4999917	1.780206	
2.5552	-0.0772502	5.790797	0.4999917	1.780206	
2.5554	-0.07731511	5.790797	0.4999917	1.780206	
2.5556	-0.07737983	5.790797	0.4999917	1.780206	
2.5558	-0.07744437	5.763055	0.4999918	1.688079	
2.556	-0.07750872	5.763055	0.4999918	1.688079	
2.5562	-0.07757289	5.763055	0.4999918	1.688079	
2.5564	-0.07763688	5.763055	0.4999918	1.688079	
2.5566	-0.07770068	5.763055	0.4999918	1.688079	
2.5568	-0.0777643	5.735054	0.4999918	1.601603	
2.557	-0.07782774	5.735054	0.4999918	1.601603	
2.5572	-0.07789101	5.735054	0.4999918	1.601603	
2.5574	-0.07795408	5.735054	0.4999918	1.601603	
2.5576	-0.07801698	5.735054	0.4999918	1.601603	
2.5578	-0.07807971	5.706821	0.4999918	1.520373	
2.558	-0.07814224	5.706821	0.4999918	1.520373	
2.5582	-0.0782046	5.706821	0.4999918	1.520373	
2.5584	-0.07826679	5.706821	0.4999918	1.520373	
2.5586	-0.0783288	5.706821	0.4999918	1.520373	
2.5588	-0.07839063	5.678383	0.4999919	1.444021	
2.559	-0.07845228	5.678383	0.4999919	1.444021	
2.5592	-0.07683094	5.678383	0.4999919	1.444021	
2.5594	-0.07535875	5.678383	0.4999919	1.444021	
2.5596	-0.07402056	5.678383	0.4999919	1.444021	
2.5598	-0.07280304	5.649765	0.4999919	1.372202	
2.56	-0.07169444	5.649765	0.4999919	1.372202	
2.5602	-0.0706844	5.649765	0.4999919	1.372202	
2.5604	-0.06976368	5.649765	0.4999919	1.372202	
2.5606	-0.06892408	5.649765	0.4999919	1.372202	
2.5608	-0.06815831	5.628128	0.4999919	2.732813	
2.561	-0.06745982	5.628128	0.4999919	2.732813	
2.5612	-0.06682277	5.628128	0.4999919	2.732813	
2.5614	-0.06624188	5.628128	0.4999919	2.732813	
2.5616	-0.06571241	5.628128	0.4999919	2.732813	
2.5618	-0.06523012	5.622955	0.499992	5.998782	
2.562	-0.06479111	5.622955	0.499992	5.998782	
2.5622	-0.0643919	5.622955	0.499992	5.998782	
2.5624	-0.06402933	5.622955	0.499992	5.998782	
2.5626	-0.06370048	5.622955	0.499992	5.998782	
2.5628	-0.06340275	5.636594	0.499992	9.754418	
2.563	-0.06313373	5.636594	0.499992	9.754418	
2.5632	-0.06289124	5.636594	0.499992	9.754418	
2.5634	-0.06267329	5.636594	0.499992	9.754418	
2.5636	-0.06247802	5.636594	0.499992	9.754418	
2.5638	-0.06230376	5.667325	0.499992	13.19009	
2.564	-0.06214897	5.667325	0.499992	13.19009	
2.5642	-0.06201223	5.667325	0.499992	13.19009	
2.5644	-0.06189222	5.667325	0.499992	13.19009	
2.5646	-0.06178774	5.667325	0.499992	13.19009	
