0.0146	-0.03871205	-0.05200519	-0.05137043	-0.03974116	
0.0148	-0.0386821	-0.05199695	-0.05135713	-0.03971988	
0.015	-0.03865355	-0.05198916	-0.05134442	-0.03969976	
0.0152	-0.03862634	-0.0519818	-0.05133229	-0.03968073	
0.0154	-0.0386004	-0.05197486	-0.05132071	-0.03966273	
0.0156	-0.03857567	-0.0519683	-0.05130965	-0.03964572	
0.0158	-0.0385521	-0.05196211	-0.0512991	-0.03962963	
0.016	-0.03852962	-0.05195627	-0.05128901	-0.03961442	
0.0162	-0.0385082	-0.05195075	-0.05127938	-0.03960005	
0.0164	-0.03848778	-0.05194554	-0.05127019	-0.03958646	
0.0166	-0.03846831	-0.05194063	-0.05126141	-0.03957362	
0.0168	-0.03844975	-0.05193599	-0.05125302	-0.03956148	
0.017	-0.03843205	-0.05193162	-0.05124502	-0.03955	
0.0172	-0.03841517	-0.0519275	-0.05123737	-0.03953916	
0.0174	-0.03839909	-0.05192361	-0.05123007	-0.03952891	
0.0176	-0.03838374	-0.05191994	-0.0512231	-0.03951924	
0.0178	-0.03836912	-0.05191649	-0.05121643	-0.03951009	
0.018	-0.03835516	-0.05191324	-0.05121008	-0.03950145	
0.0182	-0.03834186	-0.05191017	-0.051204	-0.03949329	
0.0184	-0.03832917	-0.05190728	-0.0511982	-0.03948558	
0.0186	-0.03831707	-0.05190456	-0.05119266	-0.03947831	
0.0188	-0.03830554	-0.051902	-0.05118736	-0.03947144	
0.019	-0.03829453	-0.05189959	-0.05118231	-0.03946494	
0.0192	-0.03828403	-0.05189732	-0.05117748	-0.03945882	
0.0194	-0.03827402	-0.05189519	-0.05117287	-0.03945303	
0.0196	-0.03826447	-0.05189318	-0.05116846	-0.03944758	
0.0198	-0.03825536	-0.05189129	-0.05116425	-0.03944242	
0.02	-0.03824667	-0.05188952	-0.05116023	-0.03943756	
0.0202	-0.03823838	-0.05188784	-0.05115639	-0.03943297	
0.0204	-0.03823048	-0.05188628	-0.05115272	-0.03942864	
0.0206	-0.03822293	-0.0518848	-0.05114922	-0.03942455	
0.0208	-0.03821573	-0.05188342	-0.05114587	-0.0394207	
0.021	-0.03820886	-0.05188212	-0.05114267	-0.03941707	
0.0212	-0.03820231	-0.0518809	-0.05113962	-0.03941363	
0.0214	-0.03819606	-0.05187975	-0.05113669	-0.0394104	
0.0216	-0.03819009	-0.05187868	-0.05113391	-0.03940735	
0.0218	-0.03818439	-0.05187767	-0.05113124	-0.03940448	
0.022	-0.03817896	-0.05187673	-0.05112869	-0.03940177	
0.0222	-0.03817378	-0.05187585	-0.05112626	-0.03939921	
0.0224	-0.03816883	-0.05187502	-0.05112394	-0.03939681	
0.0226	-0.03816411	-0.05187425	-0.05112172	-0.03939455	
0.0228	-0.0381596	-0.05187352	-0.05111959	-0.03939241	
0.023	-0.03815529	-0.05187284	-0.05111756	-0.0393904	
0.0232	-0.03815119	-0.05187221	-0.05111562	-0.0393885	
0.0234	-0.03814727	-0.05187162	-0.05111377	-0.03938672	
0.0236	-0.03814353	-0.05187107	-0.051112	-0.03938504	
0.0238	-0.03813996	-0.05187055	-0.05111031	-0.03938346	
0.024	-0.03813655	-0.05187007	-0.05110869	-0.03938197	
0.0242	-0.03813329	-0.05186962	-0.05110715	-0.03938057	
0.0244	-0.03813018	-0.0518692	-0.05110567	-0.03937925	
0.0246	-0.03812722	-0.05186881	-0.05110426	-0.03937801	
0.0248	-0.03812438	-0.05186845	-0.05110291	-0.03937685	
0.025	-0.03812167	-0.05186811	-0.05110162	-0.03937575	
0.0252	-0.03811909	-0.0518678	-0.05110039	-0.03937472	
0.0254	-0.03811662	-0.05186751	-0.05109921	-0.03937375	
0.0256	-0.03811426	-0.05186724	-0.05109809	-0.03937284	
0.0258	-0.03811201	-0.05186699	-0.05109701	-0.03937199	
0.026	-0.03810987	-0.05186676	-0.05109598	-0.03937119	
0.0262	-0.03810781	-0.05186655	-0.051095	-0.03937043	
0.0264	-0.03810585	-0.05186635	-0.05109406	-0.03936972	
0.0266	-0.03810398	-0.05186617	-0.05109316	-0.03936906	
0.0268	-0.03810219	-0.051866	-0.0510923	-0.03936843	
0.027	-0.03810048	-0.05186585	-0.05109148	-0.03936785	
0.0272	-0.03809885	-0.0518657	-0.0510907	-0.0393673	
0.0274	-0.03809728	-0.05186558	-0.05108995	-0.03936679	
0.0276	-0.03809579	-0.05186546	-0.05108923	-0.0393663	
0.0278	-0.03809437	-0.05186535	-0.05108854	-0.03936585	
0.028	-0.03809301	-0.05186526	-0.05108789	-0.03936543	
0.0282	-0.03809171	-0.05186517	-0.05108726	-0.03936503	
0.0284	-0.03809047	-0.05186509	-0.05108666	-0.03936467	
0.0286	-0.03808928	-0.05186502	-0.05108609	-0.03936432	
0.0288	-0.03808815	-0.05186495	-0.05108554	-0.039364	
0.029	-0.03808707	-0.05186489	-0.05108501	-0.0393637	
0.0292	-0.03808603	-0.05186484	-0.05108451	-0.03936341	
0.0294	-0.03808504	-0.05186479	-0.05108403	-0.03936315	
0.0296	-0.03808409	-0.05186475	-0.05108357	-0.03936291	
0.0298	-0.03808319	-0.05186472	-0.05108313	-0.03936268	
0.03	-0.03808232	-0.05186468	-0.05108272	-0.03936246	
0.0302	-0.0380815	-0.05186466	-0.05108231	-0.03936227	
0.0304	-0.03808071	-0.05186464	-0.05108193	-0.03936208	
0.0306	-0.03807995	-0.05186462	-0.05108156	-0.03936191	
0.0308	-0.03807923	-0.0518646	-0.05108121	-0.03936175	
0.031	-0.03807854	-0.05186459	-0.05108088	-0.0393616	
0.0312	-0.03807788	-0.05186458	-0.05108056	-0.03936146	
0.0314	-0.03807725	-0.05186457	-0.05108025	-0.03936133	
0.0316	-0.03807665	-0.05186457	-0.05107996	-0.0393612	
0.0318	-0.03807607	-0.05186457	-0.05107968	-0.0393611	
0.032	-0.03807551	-0.05186457	-0.05107941	-0.03936099	
0.0322	-0.03807499	-0.05186457	-0.05107915	-0.0393609	
0.0324	-0.03807448	-0.05186458	-0.0510789	-0.03936081	
0.0326	-0.038074	-0.05186458	-0.05107866	-0.03936073	
0.0328	-0.03807354	-0.05186459	-0.05107844	-0.03936066	
0.033	-0.0380731	-0.05186459	-0.05107822	-0.03936059	
0.0332	-0.03807268	-0.0518646	-0.05107802	-0.03936053	
0.0334	-0.03807227	-0.05186461	-0.05107782	-0.03936047	
0.0336	-0.03807189	-0.05186462	-0.05107763	-0.03936042	
0.0338	-0.03807151	-0.05186464	-0.05107745	-0.03936037	
0.034	-0.03807116	-0.05186465	-0.05107727	-0.03936032	
0.0342	-0.03807082	-0.05186467	-0.05107711	-0.03936028	
0.0344	-0.0380705	-0.05186468	-0.05107695	-0.03936024	
0.0346	-0.03807018	-0.0518647	-0.0510768	-0.03936021	
0.0348	-0.03806989	-0.05186472	-0.05107665	-0.03936018	
0.035	-0.0380696	-0.05186473	-0.05107652	-0.03936016	
0.0352	-0.03806933	-0.05186475	-0.05107638	-0.03936013	
0.0354	-0.03806907	-0.05186476	-0.05107626	-0.03936011	
0.0356	-0.03806882	-0.05186478	-0.05107613	-0.03936009	
0.0358	-0.03806859	-0.05186479	-0.05107602	-0.03936007	
0.036	-0.03806836	-0.05186481	-0.05107591	-0.03936005	
0.0362	-0.03806814	-0.05186482	-0.0510758	-0.03936004	
0.0364	-0.03806793	-0.05186484	-0.05107569	-0.03936003	
0.0366	-0.03806773	-0.05186485	-0.0510756	-0.03936002	
0.0368	-0.03806754	-0.05186488	-0.05107551	-0.03936001	
0.037	-0.03806736	-0.05186489	-0.05107542	-0.03936001	
0.0372	-0.03806718	-0.05186491	-0.05107533	-0.03936	
0.0374	-0.03806702	-0.05186492	-0.05107525	-0.03936	
0.0376	-0.03806686	-0.05186494	-0.05107517	-0.03935999	
0.0378	-0.0380667	-0.05186495	-0.05107509	-0.03935999	
0.038	-0.03806655	-0.05186497	-0.05107502	-0.03935999	
0.0382	-0.03806641	-0.05186498	-0.05107495	-0.03935999	
0.0384	-0.03806628	-0.051865	-0.05107488	-0.03935999	
0.0386	-0.03806615	-0.05186501	-0.05107482	-0.03935999	
0.0388	-0.03806603	-0.05186503	-0.05107476	-0.03936	
0.039	-0.03806591	-0.05186504	-0.0510747	-0.03936	
0.0392	-0.03806579	-0.05186506	-0.05107465	-0.03936001	
0.0394	-0.03806568	-0.05186507	-0.05107459	-0.03936001	
0.0396	-0.03806558	-0.05186509	-0.05107454	-0.03936002	
0.0398	-0.03806547	-0.0518651	-0.05107449	-0.03936002	
0.04	-0.03806538	-0.05186512	-0.05107445	-0.03936002	
0.0402	-0.03806529	-0.05186513	-0.0510744	-0.03936003	
0.0404	-0.0380652	-0.05186515	-0.05107436	-0.03936004	
0.0406	-0.03806512	-0.05186516	-0.05107431	-0.03936004	
0.0408	-0.03806504	-0.05186518	-0.05107427	-0.03936005	
0.041	-0.03806496	-0.0518652	-0.05107423	-0.03936005	
0.0412	-0.03806489	-0.05186521	-0.0510742	-0.03936006	
0.0414	-0.03806482	-0.05186522	-0.05107417	-0.03936007	
0.0416	-0.03806475	-0.05186523	-0.05107414	-0.03936008	
0.0418	-0.03806468	-0.05186524	-0.0510741	-0.03936008	
0.042	-0.03806463	-0.05186525	-0.05107407	-0.03936009	
0.0422	-0.03806457	-0.05186526	-0.05107404	-0.0393601	
0.0424	-0.03806451	-0.05186528	-0.05107402	-0.03936011	
0.0426	-0.03806445	-0.05186529	-0.05107399	-0.03936011	
0.0428	-0.0380644	-0.0518653	-0.05107397	-0.03936012	
0.043	-0.03806435	-0.05186531	-0.05107394	-0.03936013	
0.0432	-0.0380643	-0.05186532	-0.05107392	-0.03936014	
0.0434	-0.03806426	-0.05186532	-0.0510739	-0.03936015	
0.0436	-0.03806421	-0.05186533	-0.05107388	-0.03936015	
0.0438	-0.03806417	-0.05186534	-0.05107386	-0.03936016	
0.044	-0.03806413	-0.05186535	-0.05107384	-0.03936017	
0.0442	-0.03806409	-0.05186536	-0.05107382	-0.03936017	
0.0444	-0.03806405	-0.05186537	-0.0510738	-0.03936018	
0.0446	-0.03806401	-0.05186537	-0.05107378	-0.03936018	
0.0448	-0.03806398	-0.05186538	-0.05107377	-0.03936019	
0.045	-0.03806394	-0.05186539	-0.05107375	-0.0393602	
0.0452	-0.03806391	-0.0518654	-0.05107374	-0.0393602	
0.0454	-0.03806388	-0.0518654	-0.05107372	-0.0393602	
0.0456	-0.03806385	-0.05186541	-0.05107371	-0.03936021	
0.0458	-0.03806382	-0.05186542	-0.05107369	-0.03936021	
0.046	-0.0380638	-0.05186542	-0.05107368	-0.03936022	
0.0462	-0.03806377	-0.05186543	-0.05107367	-0.03936023	
0.0464	-0.03806374	-0.05186544	-0.05107366	-0.03936024	
0.0466	-0.03806372	-0.05186545	-0.05107364	-0.03936024	
0.0468	-0.0380637	-0.05186545	-0.05107363	-0.03936024	
0.047	-0.03806368	-0.05186546	-0.05107362	-0.03936025	
0.0472	-0.03806365	-0.05186547	-0.05107361	-0.03936025	
0.0474	-0.03806363	-0.05186548	-0.0510736	-0.03936026	
0.0476	-0.03806361	-0.05186548	-0.05107359	-0.03936027	
0.0478	-0.03806359	-0.05186548	-0.05107358	-0.03936027	
0.048	-0.03806357	-0.05186549	-0.05107358	-0.03936027	
0.0482	-0.03806356	-0.05186549	-0.05107357	-0.03936028	
0.0484	-0.03806354	-0.0518655	-0.05107356	-0.03936028	
0.0486	-0.03806353	-0.0518655	-0.05107355	-0.03936029	
0.0488	-0.03806351	-0.05186551	-0.05107355	-0.03936029	
0.049	-0.0380635	-0.05186551	-0.05107354	-0.0393603	
0.0492	-0.03806349	-0.05186551	-0.05107353	-0.0393603	
0.0494	-0.03806347	-0.05186552	-0.05107353	-0.0393603	
0.0496	-0.03806346	-0.05186552	-0.05107352	-0.03936031	
0.0498	-0.03806344	-0.05186553	-0.05107351	-0.03936031	
0.05	-0.03806343	-0.05186553	-0.0510735	-0.03936031	
0.0502	-0.03806342	-0.05186553	-0.0510735	-0.03936031	
0.0504	-0.03806341	-0.05186554	-0.0510735	-0.03936031	
0.0506	-0.03806341	-0.05186554	-0.05107349	-0.03936031	
0.0508	-0.0380634	-0.05186554	-0.05107349	-0.03936031	
0.051	-0.03806339	-0.05186555	-0.05107348	-0.03936031	
0.0512	-0.03806338	-0.05186555	-0.05107348	-0.03936031	
0.0514	-0.03806338	-0.05186556	-0.05107348	-0.03936031	
0.0516	-0.03806337	-0.05186556	-0.05107347	-0.03936031	
0.0518	-0.03806336	-0.05186556	-0.05107347	-0.03936031	
0.052	-0.03806335	-0.05186556	-0.05107346	-0.03936031	
0.0522	-0.03806335	-0.05186556	-0.05107346	-0.03936032	
0.0524	-0.03806334	-0.05186556	-0.05107345	-0.03936032	
0.0526	-0.03806333	-0.05186556	-0.05107345	-0.03936033	
0.0528	-0.03806332	-0.05186556	-0.05107345	-0.03936033	
0.053	-0.03806332	-0.05186556	-0.05107344	-0.03936033	
0.0532	-0.03806331	-0.05186556	-0.05107344	-0.03936034	
0.0534	-0.0380633	-0.05186556	-0.05107344	-0.03936034	
0.0536	-0.0380633	-0.05186556	-0.05107343	-0.03936034	
0.0538	-0.0380633	-0.05186557	-0.05107343	-0.03936034	
0.054	-0.03806329	-0.05186557	-0.05107343	-0.03936034	
0.0542	-0.03806328	-0.05186557	-0.05107343	-0.03936034	
0.0544	-0.03806328	-0.05186558	-0.05107343	-0.03936034	
0.0546	-0.03806328	-0.05186558	-0.05107343	-0.03936034	
0.0548	-0.03806327	-0.05186558	-0.05107343	-0.03936034	
0.055	-0.03806327	-0.05186558	-0.05107343	-0.03936034	
0.0552	-0.03806327	-0.05186558	-0.05107343	-0.03936034	
0.0554	-0.03806326	-0.05186558	-0.05107343	-0.03936034	
0.0556	-0.03806326	-0.05186558	-0.05107343	-0.03936034	
0.0558	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.056	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0562	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0564	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0566	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0568	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.057	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0572	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0574	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0576	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0578	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.058	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0582	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0584	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0586	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0588	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.059	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0592	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0594	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0596	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0598	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.06	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0602	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0604	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0606	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0608	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.061	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0612	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0614	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0616	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0618	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.062	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0622	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0624	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0626	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0628	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.063	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0632	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0634	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0636	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0638	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.064	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0642	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.06439999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0646	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0648	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.065	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0652	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0654	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0656	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0658	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.066	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0662	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0664	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.06659999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0668	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.067	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0672	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0674	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0676	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0678	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.068	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0682	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0684	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0686	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.06879999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.069	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0692	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0694	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0696	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0698	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0702	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0704	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0706	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0708	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07099999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0712	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0714	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0716	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0718	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.072	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0722	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0724	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0726	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0728	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.073	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07319999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0734	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0736	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0738	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.074	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0742	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0744	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0746	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0748	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.075	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0752	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07539999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0756	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0758	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.076	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0762	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0764	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0766	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0768	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.077	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0772	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0774	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07759999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0778	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.078	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0782	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0784	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0786	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0788	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.079	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0792	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0794	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0796	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.07979999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.08	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0802	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0804	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0806	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0808	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.081	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0812	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0814	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0816	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0818	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.08199999	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0822	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
0.0824	-0.03806325	-0.05186558	-0.05107343	-0.03936034	
