Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.2997	-0.04105003	-0.09598561	-0.03037141	-0.0290531	5.858997E-09	4.09469E-09	0.2047345	0.1188858	
0.2998	-0.04103003	-0.09598402	-0.03037141	-0.0290531	5.858997E-09	4.09469E-09	0.2047345	0.1188858	
0.2999	-0.04101003	-0.09598246	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3	-0.04099003	-0.09598018	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3001	-0.04097003	-0.09597795	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3002	-0.04095003	-0.09597576	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3003	-0.04093003	-0.0959736	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3004	-0.04091003	-0.09597149	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3005	-0.04089003	-0.09596943	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3006	-0.04087003	-0.0959674	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3007	-0.04085003	-0.09596542	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3008	-0.04083003	-0.09596348	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3009	-0.04081003	-0.09596157	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.301	-0.04079003	-0.0959597	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3011	-0.04077003	-0.09595787	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3012	-0.04075003	-0.09595608	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3013	-0.04073003	-0.09595431	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3014	-0.04071003	-0.09595259	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3015	-0.04069003	-0.09595089	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3016	-0.04067003	-0.09594924	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3017	-0.04065003	-0.09594762	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3018	-0.04063003	-0.09594602	-0.02999218	-0.02867243	5.898997E-09	4.132756E-09	0.2066378	0.1200235	
0.3019	-0.04061003	-0.09594446	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.302	-0.04059003	-0.09594218	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3021	-0.04057003	-0.09593995	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3022	-0.04055003	-0.09593775	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3023	-0.04053003	-0.0959356	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3024	-0.04051003	-0.0959335	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3025	-0.04049003	-0.09593143	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3026	-0.04047003	-0.0959294	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3027	-0.04045003	-0.09592742	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3028	-0.04043003	-0.09592547	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3029	-0.04041003	-0.09592356	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.303	-0.04039003	-0.0959217	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3031	-0.04037003	-0.09591986	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3032	-0.04035003	-0.09591807	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3033	-0.04033003	-0.09591631	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3034	-0.04031003	-0.09591458	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3035	-0.04029003	-0.09591289	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3036	-0.04027003	-0.09591123	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3037	-0.04025003	-0.09590961	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3038	-0.04023003	-0.09590802	-0.02961254	-0.02829139	5.938997E-09	4.170861E-09	0.2085431	0.1211624	
0.3039	-0.04021003	-0.09590645	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.304	-0.04019003	-0.09590416	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3041	-0.04017003	-0.09590191	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3042	-0.04015003	-0.09589972	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3043	-0.04013003	-0.09589757	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3044	-0.04011003	-0.09589545	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3045	-0.04009003	-0.09589339	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3046	-0.04007003	-0.09589136	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3047	-0.04005003	-0.09588937	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3048	-0.04003003	-0.09588743	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3049	-0.04001003	-0.09588552	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.305	-0.03999003	-0.09588365	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3051	-0.03997003	-0.09588182	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3052	-0.03995003	-0.09588002	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3053	-0.03993003	-0.09587826	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3054	-0.03991003	-0.09587652	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3055	-0.03989003	-0.09587483	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3056	-0.03987003	-0.09587317	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3057	-0.03985003	-0.09587155	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3058	-0.03983003	-0.09586995	-0.02923249	-0.02790996	5.978997E-09	4.209004E-09	0.2104502	0.1223025	
0.3059	-0.03981003	-0.09586839	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.306	-0.03979003	-0.0958661	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3061	-0.03977003	-0.09586386	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3062	-0.03975004	-0.09586166	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3063	-0.03973003	-0.0958595	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3064	-0.03971003	-0.09585738	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3065	-0.03969003	-0.09585532	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3066	-0.03967003	-0.09585328	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3067	-0.03965003	-0.09585129	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3068	-0.03963003	-0.09584934	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3069	-0.03961003	-0.09584743	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.307	-0.03959003	-0.09584555	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3071	-0.03957003	-0.09584371	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3072	-0.03955003	-0.09584191	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3073	-0.03953003	-0.09584015	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3074	-0.03951003	-0.09583842	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3075	-0.03949003	-0.09583672	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3076	-0.03947003	-0.09583506	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3077	-0.03945003	-0.09583344	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3078	-0.03943003	-0.09583184	-0.02885204	-0.02752816	6.018997E-09	4.247184E-09	0.2123592	0.1234439	
0.3079	-0.03941003	-0.09583028	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.308	-0.03939003	-0.09582799	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3081	-0.03937003	-0.09582575	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3082	-0.03935003	-0.09582355	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3083	-0.03933003	-0.09582139	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3084	-0.03931003	-0.09581927	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3085	-0.03929003	-0.0958172	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3086	-0.03927003	-0.09581517	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3087	-0.03925003	-0.09581318	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3088	-0.03923003	-0.09581123	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3089	-0.03921003	-0.09580931	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.309	-0.03919003	-0.09580743	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3091	-0.03917003	-0.09580559	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3092	-0.03915003	-0.0958038	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3093	-0.03913003	-0.09580203	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3094	-0.03911003	-0.0958003	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3095	-0.03909003	-0.0957986	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3096	-0.03907003	-0.09579694	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3097	-0.03905003	-0.09579531	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3098	-0.03903003	-0.09579372	-0.0284712	-0.027146	6.058997E-09	4.2854E-09	0.21427	0.1245864	
0.3099	-0.03901003	-0.09579215	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.31	-0.03899003	-0.09578986	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3101	-0.03897003	-0.09578761	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3102	-0.03895003	-0.0957854	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3103	-0.03893003	-0.09578324	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3104	-0.03891003	-0.09578113	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3105	-0.03889003	-0.09577905	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3106	-0.03887003	-0.09577701	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3107	-0.03885003	-0.09577502	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3108	-0.03883003	-0.09577307	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3109	-0.03881003	-0.09577116	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.311	-0.03879003	-0.09576928	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3111	-0.03877003	-0.09576744	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3112	-0.03875003	-0.09576564	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3113	-0.03873003	-0.09576387	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3114	-0.03871003	-0.09576214	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3115	-0.03869003	-0.09576043	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
