Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.4296	-0.01506014	-0.09117314	0.1681118	-0.00377968	0	8.950462E-09	0.3311016	0.7143354	
0.4298	-0.01502013	-0.0911683	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.43	-0.01498013	-0.09116163	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4302	-0.01494013	-0.09115523	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4304	-0.01490013	-0.09114907	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4306	-0.01486013	-0.09114316	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4308	-0.01482013	-0.09113748	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.431	-0.01478013	-0.09113202	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4312	-0.01474014	-0.09112678	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4314	-0.01470013	-0.09112174	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4316	-0.01466013	-0.0911169	0.1699716	-0.003384888	0	9.00173E-09	0.3330756	0.7199149	
0.4318	-0.01462013	-0.09111224	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.432	-0.01458013	-0.09110585	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4322	-0.01454013	-0.09109971	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4324	-0.01450013	-0.0910938	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4326	-0.01446014	-0.09108813	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4328	-0.01442014	-0.09108268	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.433	-0.01438013	-0.09107745	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4332	-0.01434013	-0.09107243	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4334	-0.01430013	-0.0910676	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4336	-0.01426013	-0.09106295	0.1718337	-0.002989992	0	9.05082E-09	0.33505	0.7255011	
0.4338	-0.01422013	-0.09105849	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.434	-0.01418014	-0.09105236	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4342	-0.01414014	-0.09104647	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4344	-0.01410014	-0.09104082	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4346	-0.01406013	-0.09103539	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4348	-0.01402013	-0.09103017	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.435	-0.01398013	-0.09102514	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4352	-0.01394013	-0.09102032	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4354	-0.01390013	-0.0910157	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4356	-0.01386013	-0.09101125	0.173698	-0.002594993	0	9.097792E-09	0.337025	0.7310941	
0.4358	-0.01382013	-0.09100697	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.436	-0.01378013	-0.09100111	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4362	-0.01374013	-0.09099547	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4364	-0.01370013	-0.09099005	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4366	-0.01366013	-0.09098485	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4368	-0.01362013	-0.09097984	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.437	-0.01358013	-0.09097504	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4372	-0.01354013	-0.09097042	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4374	-0.01350013	-0.09096599	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4376	-0.01346013	-0.09096172	0.1755646	-0.002199896	0	9.142711E-09	0.3390005	0.7366937	
0.4378	-0.01342014	-0.09095763	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.438	-0.01338013	-0.09095201	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4382	-0.01334013	-0.09094661	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4384	-0.01330013	-0.09094142	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
