Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.0484	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0486	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0488	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.049	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0492	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0494	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0496	-0.1	-0.1	-0.06853456	-0.06794608	0	0	0.01026963	0.00439632	
0.0498	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.05	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0502	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0504	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0506	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0508	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.051	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0512	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0514	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0516	-0.1	-0.1	-0.06835847	-0.06778795	0	0	0.01106024	0.004924571	
0.0518	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.052	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0522	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0524	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0526	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0528	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.053	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0532	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0534	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0536	-0.1	-0.1	-0.0681701	-0.06762499	0	0	0.01187503	0.005489694	
0.0538	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.054	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0542	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0544	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0546	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0548	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.055	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0552	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0554	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0556	-0.1	-0.1	-0.0679692	-0.0674573	0	0	0.01271353	0.006092402	
0.0558	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.056	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0562	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0564	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0566	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0568	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.057	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0572	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0574	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0576	-0.1	-0.1	-0.06775554	-0.06728495	0	0	0.01357526	0.006733366	
0.0578	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.058	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0582	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0584	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0586	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0588	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.059	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0592	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0594	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
0.0596	-0.1	-0.1	-0.06752893	-0.06710805	0	0	0.01445975	0.007413214	
