Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0	-0.1	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0002	-0.09999843	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0004	-0.09999535	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0006	-0.09999083	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0008	-0.09998491	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0009999999	-0.09997767	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0012	-0.09996913	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0014	-0.09995937	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0016	-0.09994841	-0.1	-0.07	-0.07	0	3.72664E-14	0	0	
0.0018	-0.09993631	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.002	-0.09992313	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0022	-0.0999089	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0024	-0.09989364	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0026	-0.09987742	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0028	-0.09986027	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.003	-0.09984222	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0032	-0.09982332	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0034	-0.09980358	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0036	-0.09978305	-0.1	-0.07	-0.0699928	-7.511619E-11	3.729997E-14	3.599999E-05	0	
0.0038	-0.09976175	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.004	-0.09973973	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0042	-0.09971701	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0044	-0.0996936	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0046	-0.09966953	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0048	-0.09964485	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.005	-0.09961957	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0052	-0.09959371	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0054	-0.09956729	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0056	-0.09954035	-0.1	-0.07001502	-0.06997775	-7.467911E-11	3.737021E-14	0.00011128	0	
0.0058	-0.09951288	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.006	-0.09948494	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0062	-0.0994565	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0064	-0.09942763	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0066	-0.09939831	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0068	-0.09936859	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.007	-0.09933845	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0072	-0.09930792	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0074	-0.09927703	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0076	-0.09924578	-0.1	-0.07002966	-0.06995499	-7.404269E-11	3.747668E-14	0.0002250544	0	
0.0078	-0.09921419	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.007999999	-0.09918226	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0082	-0.09915002	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0084	-0.09911748	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.008599999	-0.09908464	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0088	-0.09905152	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.009	-0.09901813	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0092	-0.09898449	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0094	-0.09895059	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0096	-0.09891646	-0.1	-0.07004388	-0.06992469	-7.325778E-11	3.761885E-14	0.0003765533	0	
0.0098	-0.09888209	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.01	-0.09884751	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0102	-0.09881271	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0104	-0.09877771	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0106	-0.09874251	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0108	-0.09870712	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.011	-0.09867156	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0112	-0.09863581	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0114	-0.0985999	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0116	-0.09856383	-0.1	-0.07005765	-0.069887	-7.235727E-11	3.779653E-14	0.0005650222	0	
0.0118	-0.0985276	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.012	-0.09849124	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0122	-0.09845472	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0124	-0.09841806	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0126	-0.09838129	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0128	-0.09834438	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.013	-0.09830734	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0132	-0.09827019	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0134	-0.09823294	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0136	-0.09819558	-0.1	-0.07007097	-0.06984206	-7.136264E-11	3.800944E-14	0.0007897217	0	
0.0138	-0.09815811	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.014	-0.09812054	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0142	-0.09808287	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0144	-0.09804511	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0146	-0.09800727	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0148	-0.09796935	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.015	-0.09793133	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0152	-0.09789325	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0154	-0.09785508	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0156	-0.09781685	-0.1	-0.07008382	-0.06979001	-7.02879E-11	3.825749E-14	0.001049927	0	
0.0158	-0.09777856	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.016	-0.09774019	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0162	-0.09770175	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0164	-0.09766325	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0166	-0.0976247	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0168	-0.09758609	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.017	-0.09754743	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0172	-0.09750871	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0174	-0.09746994	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0176	-0.09743112	-0.1	-0.0700962	-0.06973101	-6.914206E-11	3.854071E-14	0.001344929	0	
0.0178	-0.09739226	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.018	-0.09735335	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0182	-0.0973144	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0184	-0.09727541	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0186	-0.09723637	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0188	-0.0971973	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.019	-0.09715819	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0192	-0.09711906	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0194	-0.09707988	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0196	-0.09704068	-0.1	-0.07010811	-0.06966519	-6.793061E-11	3.88591E-14	0.00167403	0	
0.0198	-0.09700143	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.02	-0.09696217	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0202	-0.09692287	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0204	-0.09688354	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0206	-0.09684419	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0208	-0.09680482	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.021	-0.09676542	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0212	-0.096726	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0214	-0.09668656	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0216	-0.09664708	-0.1	-0.07011953	-0.06959269	-6.66567E-11	3.921287E-14	0.00203655	0	
0.0218	-0.0966076	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.022	-0.09656809	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0222	-0.09652857	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0224	-0.09648902	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0226	-0.09644946	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0228	-0.09640987	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.023	-0.09637028	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0232	-0.09633067	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0234	-0.09629104	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0236	-0.0962514	-0.1	-0.07013047	-0.06951363	-6.532196E-11	3.960226E-14	0.002431819	0	
0.0238	-0.09621174	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.024	-0.09617206	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0242	-0.09613238	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0244	-0.09609269	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0246	-0.09605298	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0248	-0.09601326	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.025	-0.09597353	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0252	-0.09593379	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0254	-0.09589404	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0256	-0.09585427	-0.1	-0.07014093	-0.06942816	-6.392673E-11	4.002768E-14	0.002859182	0	
0.0258	-0.0958145	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.026	-0.09577472	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0262	-0.09573493	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0264	-0.09569514	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0266	-0.09565534	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0268	-0.09561552	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.027	-0.09557571	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0272	-0.09553588	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
0.0274	-0.09549605	-0.1	-0.07015089	-0.0693364	-6.247036E-11	4.04895E-14	0.003317998	0	
