Time	MV	Muscle2	
2.8732	-0.06169769	12.03361	
2.8734	-0.06162103	12.03361	
2.8736	-0.06155682	12.03361	
2.8738	-0.06150419	12.13542	
2.874	-0.0614623	12.13542	
2.8742	-0.06143043	12.13542	
2.8744	-0.06140786	12.13542	
2.8746	-0.06139395	12.13542	
2.8748	-0.06138811	12.24866	
2.875	-0.06138976	12.24866	
2.8752	-0.0613984	12.24866	
2.8754	-0.06141354	12.24866	
2.8756	-0.06143473	12.24866	
2.8758	-0.06146155	12.36569	
2.876	-0.06149362	12.36569	
2.8762	-0.06153058	12.36569	
2.8764	-0.06157207	12.36569	
2.8766	-0.0616178	12.36569	
2.8768	-0.06166746	12.48087	
2.877	-0.06172078	12.48087	
2.8772	-0.06177751	12.48087	
2.8774	-0.06183741	12.48087	
2.8776	-0.06190026	12.48087	
2.8778	-0.06196583	12.59023	
2.878	-0.06203396	12.59023	
2.8782	-0.06210444	12.59023	
2.8784	-0.06217712	12.59023	
2.8786	-0.06225182	12.59023	
2.8788	-0.06232841	12.69145	
2.879	-0.06240674	12.69145	
2.8792	-0.06248669	12.69145	
2.8794	-0.06256813	12.69145	
2.8796	-0.06265095	12.69145	
2.8798	-0.06273504	12.78308	
2.88	-0.06282032	12.78308	
2.8802	-0.06290668	12.78308	
2.8804	-0.06299403	12.78308	
2.8806	-0.06308229	12.78308	
2.8808	-0.06317139	12.86444	
2.881	-0.06326126	12.86444	
2.8812	-0.06335182	12.86444	
2.8814	-0.06344303	12.86444	
2.8816	-0.06353481	12.86444	
2.8818	-0.06362712	12.93549	
2.882	-0.06371991	12.93549	
2.8822	-0.06381312	12.93549	
2.8824	-0.06390671	12.93549	
2.8826	-0.06400064	12.93549	
2.8828	-0.06409487	12.99641	
2.883	-0.06418937	12.99641	
2.8832	-0.06428409	12.99641	
2.8834	-0.06437902	12.99641	
2.8836	-0.06447411	12.99641	
2.8838	-0.06456935	13.04759	
2.884	-0.06466469	13.04759	
2.8842	-0.06476012	13.04759	
2.8844	-0.06485561	13.04759	
2.8846	-0.06495116	13.04759	
2.8848	-0.06504672	13.08957	
2.885	-0.0651423	13.08957	
2.8852	-0.06523786	13.08957	
2.8854	-0.0653334	13.08957	
2.8856	-0.06542888	13.08957	
2.8858	-0.06552432	13.12294	
2.886	-0.06561969	13.12294	
2.8862	-0.06571496	13.12294	
2.8864	-0.06581015	13.12294	
2.8866	-0.06590523	13.12294	
2.8868	-0.06600019	13.14821	
2.887	-0.06609503	13.14821	
2.8872	-0.06618973	13.14821	
2.8874	-0.06628428	13.14821	
2.8876	-0.06637869	13.14821	
2.8878	-0.06647295	13.1661	
2.888	-0.06656703	13.1661	
2.8882	-0.06666095	13.1661	
2.8884	-0.06675469	13.1661	
2.8886	-0.06684825	13.1661	
2.8888	-0.06694163	13.17711	
2.889	-0.06703482	13.17711	
2.8892	-0.06712782	13.17711	
2.8894	-0.06722061	13.17711	
2.8896	-0.0673132	13.17711	
2.8898	-0.06740559	13.18172	
2.89	-0.06749776	13.18172	
2.8902	-0.06758972	13.18172	
2.8904	-0.06768148	13.18172	
2.8906	-0.06777301	13.18172	
2.8908	-0.06786433	13.18049	
2.891	-0.06795541	13.18049	
2.8912	-0.06804629	13.18049	
2.8914	-0.06813693	13.18049	
2.8916	-0.06822736	13.18049	
2.8918	-0.06831755	13.17394	
2.892	-0.06840751	13.17394	
2.8922	-0.06849726	13.17394	
2.8924	-0.06858676	13.17394	
2.8926	-0.06867603	13.17394	
2.8928	-0.06876507	13.16251	
2.893	-0.06885388	13.16251	
2.8932	-0.06894246	13.16251	
2.8934	-0.0690308	13.16251	
2.8936	-0.0691189	13.16251	
2.8938	-0.06920677	13.14652	
2.894	-0.0692944	13.14652	
2.8942	-0.0693818	13.14652	
2.8944	-0.06946895	13.14652	
2.8946	-0.06955588	13.14652	
2.8948	-0.06964257	13.12642	
2.895	-0.06972902	13.12642	
2.8952	-0.06981523	13.12642	
2.8954	-0.06990121	13.12642	
2.8956	-0.06998695	13.12642	
2.8958	-0.07007245	13.10253	
2.896	-0.07015771	13.10253	
2.8962	-0.07024276	13.10253	
2.8964	-0.07032754	13.10253	
2.8966	-0.07041211	13.10253	
2.8968	-0.07049644	13.07515	
2.897	-0.07058053	13.07515	
2.8972	-0.07066438	13.07515	
2.8974	-0.07074801	13.07515	
2.8976	-0.0708314	13.07515	
2.8978	-0.07091455	13.04457	
2.898	-0.07099748	13.04457	
2.8982	-0.07108016	13.04457	
2.8984	-0.07116262	13.04457	
2.8986	-0.07124484	13.04457	
2.8988	-0.07132684	13.01107	
2.899	-0.0714086	13.01107	
2.8992	-0.07149014	13.01107	
2.8994	-0.07157144	13.01107	
2.8996	-0.07165251	13.01107	
2.8998	-0.07173336	12.97491	
2.9	-0.07181396	12.97491	
2.9002	-0.07189435	12.97491	
2.9004	-0.07197451	12.97491	
2.9006	-0.07205445	12.97491	
2.9008	-0.07213414	12.93626	
2.901	-0.07221363	12.93626	
2.9012	-0.07229289	12.93626	
2.9014	-0.07237191	12.93626	
2.9016	-0.07245072	12.93626	
2.9018	-0.0725293	12.89534	
2.902	-0.07260767	12.89534	
2.9022	-0.07268581	12.89534	
2.9024	-0.07276372	12.89534	
2.9026	-0.07284141	12.89534	
2.9028	-0.07291889	12.85237	
2.903	-0.07299615	12.85237	
2.9032	-0.07307318	12.85237	
2.9034	-0.07314999	12.85237	
2.9036	-0.07322659	12.85237	
2.9038	-0.07330297	12.80758	
2.904	-0.07337914	12.80758	
2.9042	-0.07345508	12.80758	
2.9044	-0.07353081	12.80758	
2.9046	-0.07360632	12.80758	
2.9048	-0.07368162	12.76101	
2.905	-0.0737567	12.76101	
2.9052	-0.07383157	12.76101	
2.9054	-0.07390622	12.76101	
2.9056	-0.07398066	12.76101	
2.9058	-0.0740549	12.71285	
2.906	-0.07412891	12.71285	
2.9062	-0.07420272	12.71285	
2.9064	-0.07427632	12.71285	
2.9066	-0.07434971	12.71285	
2.9068	-0.07442289	12.66325	
2.907	-0.07449586	12.66325	
2.9072	-0.07456862	12.66325	
2.9074	-0.07464118	12.66325	
2.9076	-0.07471352	12.66325	
2.9078	-0.07478566	12.61233	
2.908	-0.07485761	12.61233	
2.9082	-0.07492933	12.61233	
2.9084	-0.07500086	12.61233	
2.9086	-0.07507219	12.61233	
2.9088	-0.07514331	12.56022	
2.909	-0.07521422	12.56022	
2.9092	-0.07528494	12.56022	
2.9094	-0.07535546	12.56022	
2.9096	-0.07542577	12.56022	
2.9098	-0.07549588	12.50706	
2.91	-0.07556579	12.50706	
2.9102	-0.0756355	12.50706	
2.9104	-0.07570501	12.50706	
2.9106	-0.07577432	12.50706	
2.9108	-0.07584344	12.45286	
2.911	-0.07591236	12.45286	
2.9112	-0.07598108	12.45286	
2.9114	-0.0760496	12.45286	
2.9116	-0.07611793	12.45286	
2.9118	-0.07618608	12.39775	
2.912	-0.07625401	12.39775	
2.9122	-0.07632177	12.39775	
2.9124	-0.07638932	12.39775	
2.9126	-0.07645668	12.39775	
2.9128	-0.07652385	12.34182	
2.913	-0.07659083	12.34182	
2.9132	-0.07665762	12.34182	
2.9134	-0.07672422	12.34182	
2.9136	-0.07679062	12.34182	
2.9138	-0.07685684	12.28521	
2.914	-0.07692287	12.28521	
2.9142	-0.07698872	12.28521	
2.9144	-0.07705437	12.28521	
2.9146	-0.07711983	12.28521	
2.9148	-0.07718511	12.22788	
2.915	-0.0772502	12.22788	
2.9152	-0.07731511	12.22788	
2.9154	-0.07737983	12.22788	
2.9156	-0.07744437	12.22788	
2.9158	-0.07750872	12.16997	
2.916	-0.07757289	12.16997	
2.9162	-0.07763688	12.16997	
2.9164	-0.07770068	12.16997	
2.9166	-0.0777643	12.16997	
2.9168	-0.07782774	12.11153	
2.917	-0.07789101	12.11153	
2.9172	-0.07795408	12.11153	
2.9174	-0.07801698	12.11153	
2.9176	-0.07807971	12.11153	
2.9178	-0.07814224	12.05257	
2.918	-0.0782046	12.05257	
2.9182	-0.07826679	12.05257	
2.9184	-0.0783288	12.05257	
2.9186	-0.07839063	12.05257	
2.9188	-0.07845228	11.99325	
2.919	-0.07683094	11.99325	
2.9192	-0.07535875	11.99325	
2.9194	-0.07402056	11.99325	
2.9196	-0.07280304	11.99325	
2.9198	-0.07169444	11.93349	
2.92	-0.0706844	11.93349	
2.9202	-0.06976368	11.93349	
2.9204	-0.06892408	11.93349	
2.9206	-0.06815831	11.93349	
2.9208	-0.06745982	11.89462	
2.921	-0.06682277	11.89462	
2.9212	-0.06624188	11.89462	
2.9214	-0.06571241	11.89462	
2.9216	-0.06523012	11.89462	
2.9218	-0.06479111	11.892	
2.922	-0.0643919	11.892	
2.9222	-0.06402933	11.892	
2.9224	-0.06370048	11.892	
2.9226	-0.06340275	11.892	
2.9228	-0.06313373	11.92822	
2.923	-0.06289124	11.92822	
2.9232	-0.06267329	11.92822	
2.9234	-0.06247802	11.92822	
2.9236	-0.06230376	11.92822	
2.9238	-0.06214897	11.99825	
2.924	-0.06201223	11.99825	
2.9242	-0.06189222	11.99825	
2.9244	-0.06178774	11.99825	
2.9246	-0.06169769	11.99825	
2.9248	-0.06162103	12.09291	
2.925	-0.06155682	12.09291	
2.9252	-0.06150419	12.09291	
2.9254	-0.0614623	12.09291	
2.9256	-0.06143043	12.09291	
2.9258	-0.06140786	12.20259	
2.926	-0.06139395	12.20259	
2.9262	-0.06138811	12.20259	
2.9264	-0.06138976	12.20259	
2.9266	-0.0613984	12.20259	
2.9268	-0.06141354	12.31893	
2.927	-0.06143473	12.31893	
2.9272	-0.06146155	12.31893	
2.9274	-0.06149362	12.31893	
2.9276	-0.06153058	12.31893	
2.9278	-0.06157207	12.43541	
2.928	-0.0616178	12.43541	
2.9282	-0.06166746	12.43541	
2.9284	-0.06172078	12.43541	
2.9286	-0.06177751	12.43541	
2.9288	-0.06183741	12.54746	
2.929	-0.06190026	12.54746	
2.9292	-0.06196583	12.54746	
2.9294	-0.06203396	12.54746	
2.9296	-0.06210444	12.54746	
2.9298	-0.06217712	12.65218	
2.93	-0.06225182	12.65218	
2.9302	-0.06232841	12.65218	
2.9304	-0.06240674	12.65218	
2.9306	-0.06248669	12.65218	
2.9308	-0.06256813	12.74776	
2.931	-0.06265095	12.74776	
2.9312	-0.06273504	12.74776	
2.9314	-0.06282032	12.74776	
2.9316	-0.06290668	12.74776	
2.9318	-0.06299403	12.83325	
2.932	-0.06308229	12.83325	
2.9322	-0.06317139	12.83325	
2.9324	-0.06326126	12.83325	
2.9326	-0.06335182	12.83325	
2.9328	-0.06344303	12.90843	
2.933	-0.06353481	12.90843	
2.9332	-0.06362712	12.90843	
2.9334	-0.06371991	12.90843	
2.9336	-0.06381312	12.90843	
2.9338	-0.06390671	12.97335	
2.934	-0.06400064	12.97335	
2.9342	-0.06409487	12.97335	
2.9344	-0.06418937	12.97335	
2.9346	-0.06428409	12.97335	
2.9348	-0.06437902	13.02837	
2.935	-0.06447411	13.02837	
2.9352	-0.06456935	13.02837	
2.9354	-0.06466469	13.02837	
2.9356	-0.06476012	13.02837	
2.9358	-0.06485561	13.07396	
2.936	-0.06495116	13.07396	
2.9362	-0.06504672	13.07396	
2.9364	-0.0651423	13.07396	
2.9366	-0.06523786	13.07396	
2.9368	-0.0653334	13.11072	
2.937	-0.06542888	13.11072	
2.9372	-0.06552432	13.11072	
2.9374	-0.06561969	13.11072	
2.9376	-0.06571496	13.11072	
2.9378	-0.06581015	13.13913	
2.938	-0.06590523	13.13913	
2.9382	-0.06600019	13.13913	
2.9384	-0.06609503	13.13913	
2.9386	-0.06618973	13.13913	
2.9388	-0.06628428	13.15993	
2.939	-0.06637869	13.15993	
2.9392	-0.06647295	13.15993	
2.9394	-0.06656703	13.15993	
2.9396	-0.06666095	13.15993	
2.9398	-0.06675469	13.17362	
2.94	-0.06684825	13.17362	
2.9402	-0.06694163	13.17362	
2.9404	-0.06703482	13.17362	
2.9406	-0.06712782	13.17362	
2.9408	-0.06722061	13.1807	
2.941	-0.0673132	13.1807	
2.9412	-0.06740559	13.1807	
2.9414	-0.06749776	13.1807	
2.9416	-0.06758972	13.1807	
2.9418	-0.06768148	13.18181	
2.942	-0.06777301	13.18181	
2.9422	-0.06786433	13.18181	
2.9424	-0.06795541	13.18181	
2.9426	-0.06804629	13.18181	
2.9428	-0.06813693	13.17729	
2.943	-0.06822736	13.17729	
2.9432	-0.06831755	13.17729	
2.9434	-0.06840751	13.17729	
2.9436	-0.06849726	13.17729	
2.9438	-0.06858676	13.16777	
2.944	-0.06867603	13.16777	
2.9442	-0.06876507	13.16777	
2.9444	-0.06885388	13.16777	
2.9446	-0.06894246	13.16777	
2.9448	-0.0690308	13.15354	
2.945	-0.0691189	13.15354	
2.9452	-0.06920677	13.15354	
2.9454	-0.0692944	13.15354	
2.9456	-0.0693818	13.15354	
2.9458	-0.06946895	13.13506	
2.946	-0.06955588	13.13506	
2.9462	-0.06964257	13.13506	
2.9464	-0.06972902	13.13506	
2.9466	-0.06981523	13.13506	
2.9468	-0.06990121	13.11264	
2.947	-0.06998695	13.11264	
2.9472	-0.07007245	13.11264	
2.9474	-0.07015771	13.11264	
2.9476	-0.07024276	13.11264	
2.9478	-0.07032754	13.08662	
2.948	-0.07041211	13.08662	
2.9482	-0.07049644	13.08662	
2.9484	-0.07058053	13.08662	
2.9486	-0.07066438	13.08662	
2.9488	-0.07074801	13.05728	
2.949	-0.0708314	13.05728	
2.9492	-0.07091455	13.05728	
2.9494	-0.07099748	13.05728	
2.9496	-0.07108016	13.05728	
2.9498	-0.07116262	13.02492	
2.95	-0.07124484	13.02492	
2.9502	-0.07132684	13.02492	
2.9504	-0.0714086	13.02492	
2.9506	-0.07149014	13.02492	
2.9508	-0.07157144	12.98981	
2.951	-0.07165251	12.98981	
2.9512	-0.07173336	12.98981	
2.9514	-0.07181396	12.98981	
2.9516	-0.07189435	12.98981	
2.9518	-0.07197451	12.95212	
2.952	-0.07205445	12.95212	
2.9522	-0.07213414	12.95212	
2.9524	-0.07221363	12.95212	
2.9526	-0.07229289	12.95212	
2.9528	-0.07237191	12.9121	
2.953	-0.07245072	12.9121	
2.9532	-0.0725293	12.9121	
2.9534	-0.07260767	12.9121	
2.9536	-0.07268581	12.9121	
2.9538	-0.07276372	12.86991	
2.954	-0.07284141	12.86991	
2.9542	-0.07291889	12.86991	
2.9544	-0.07299615	12.86991	
2.9546	-0.07307318	12.86991	
2.9548	-0.07314999	12.82579	
2.955	-0.07322659	12.82579	
2.9552	-0.07330297	12.82579	
2.9554	-0.07337914	12.82579	
2.9556	-0.07345508	12.82579	
2.9558	-0.07353081	12.77995	
2.956	-0.07360632	12.77995	
2.9562	-0.07368162	12.77995	
2.9564	-0.0737567	12.77995	
2.9566	-0.07383157	12.77995	
2.9568	-0.07390622	12.73241	
2.957	-0.07398066	12.73241	
2.9572	-0.0740549	12.73241	
2.9574	-0.07412891	12.73241	
2.9576	-0.07420272	12.73241	
2.9578	-0.07427632	12.68337	
2.958	-0.07434971	12.68337	
2.9582	-0.07442289	12.68337	
2.9584	-0.07449586	12.68337	
2.9586	-0.07456862	12.68337	
2.9588	-0.07464118	12.63296	
2.959	-0.07471352	12.63296	
2.9592	-0.07478566	12.63296	
2.9594	-0.07485761	12.63296	
2.9596	-0.07492933	12.63296	
2.9598	-0.07500086	12.58131	
2.96	-0.07507219	12.58131	
2.9602	-0.07514331	12.58131	
2.9604	-0.07521422	12.58131	
2.9606	-0.07528494	12.58131	
2.9608	-0.07535546	12.52852	
2.961	-0.07542577	12.52852	
2.9612	-0.07549588	12.52852	
2.9614	-0.07556579	12.52852	
2.9616	-0.0756355	12.52852	
2.9618	-0.07570501	12.47476	
2.962	-0.07577432	12.47476	
2.9622	-0.07584344	12.47476	
2.9624	-0.07591236	12.47476	
2.9626	-0.07598108	12.47476	
2.9628	-0.0760496	12.42	
2.963	-0.07611793	12.42	
2.9632	-0.07618608	12.42	
2.9634	-0.07625401	12.42	
2.9636	-0.07632177	12.42	
2.9638	-0.07638932	12.36439	
2.964	-0.07645668	12.36439	
2.9642	-0.07652385	12.36439	
2.9644	-0.07659083	12.36439	
2.9646	-0.07665762	12.36439	
2.9648	-0.07672422	12.30807	
2.965	-0.07679062	12.30807	
2.9652	-0.07685684	12.30807	
2.9654	-0.07692287	12.30807	
2.9656	-0.07698872	12.30807	
2.9658	-0.07705437	12.25099	
2.966	-0.07711983	12.25099	
2.9662	-0.07718511	12.25099	
2.9664	-0.0772502	12.25099	
2.9666	-0.07731511	12.25099	
2.9668	-0.07737983	12.19329	
2.967	-0.07744437	12.19329	
2.9672	-0.07750872	12.19329	
2.9674	-0.07757289	12.19329	
2.9676	-0.07763688	12.19329	
2.9678	-0.07770068	12.13508	
2.968	-0.0777643	12.13508	
2.9682	-0.07782774	12.13508	
2.9684	-0.07789101	12.13508	
2.9686	-0.07795408	12.13508	
2.9688	-0.07801698	12.07631	
2.969	-0.07807971	12.07631	
2.9692	-0.07814224	12.07631	
2.9694	-0.0782046	12.07631	
2.9696	-0.07826679	12.07631	
2.9698	-0.0783288	12.01715	
2.97	-0.07839063	12.01715	
2.9702	-0.07845228	12.01715	
2.9704	-0.07683094	12.01715	
2.9706	-0.07535875	12.01715	
2.9708	-0.07402056	11.95754	
2.971	-0.07280304	11.95754	
2.9712	-0.07169444	11.95754	
2.9714	-0.0706844	11.95754	
2.9716	-0.06976368	11.95754	
2.9718	-0.06892408	11.90704	
2.972	-0.06815831	11.90704	
2.9722	-0.06745982	11.90704	
2.9724	-0.06682277	11.90704	
2.9726	-0.06624188	11.90704	
2.9728	-0.06571241	11.88902	
2.973	-0.06523012	11.88902	
2.9732	-0.06479111	11.88902	
2.9734	-0.0643919	11.88902	
2.9736	-0.06402933	11.88902	
2.9738	-0.06370048	11.90997	
2.974	-0.06340275	11.90997	
2.9742	-0.06313373	11.90997	
2.9744	-0.06289124	11.90997	
2.9746	-0.06267329	11.90997	
2.9748	-0.06247802	11.96745	
2.975	-0.06230376	11.96745	
2.9752	-0.06214897	11.96745	
2.9754	-0.06201223	11.96745	
2.9756	-0.06189222	11.96745	
2.9758	-0.06178774	12.05347	
2.976	-0.06169769	12.05347	
2.9762	-0.06162103	12.05347	
2.9764	-0.06155682	12.05347	
2.9766	-0.06150419	12.05347	
2.9768	-0.0614623	12.15826	
2.977	-0.06143043	12.15826	
2.9772	-0.06140786	12.15826	
2.9774	-0.06139395	12.15826	
2.9776	-0.06138811	12.15826	
2.9778	-0.06138976	12.2728	
2.978	-0.0613984	12.2728	
2.9782	-0.06141354	12.2728	
2.9784	-0.06143473	12.2728	
2.9786	-0.06146155	12.2728	
2.9788	-0.06149362	12.38985	
2.979	-0.06153058	12.38985	
2.9792	-0.06157207	12.38985	
2.9794	-0.0616178	12.38985	
2.9796	-0.06166746	12.38985	
2.9798	-0.06172078	12.50413	
2.98	-0.06177751	12.50413	
2.9802	-0.06183741	12.50413	
2.9804	-0.06190026	12.50413	
2.9806	-0.06196583	12.50413	
2.9808	-0.06203396	12.61206	
2.981	-0.06210444	12.61206	
2.9812	-0.06217712	12.61206	
2.9814	-0.06225182	12.61206	
2.9816	-0.06232841	12.61206	
2.9818	-0.06240674	12.71144	
2.982	-0.06248669	12.71144	
2.9822	-0.06256813	12.71144	
2.9824	-0.06265095	12.71144	
2.9826	-0.06273504	12.71144	
2.9828	-0.06282032	12.80103	
2.983	-0.06290668	12.80103	
2.9832	-0.06299403	12.80103	
2.9834	-0.06308229	12.80103	
2.9836	-0.06317139	12.80103	
2.9838	-0.06326126	12.88029	
2.984	-0.06335182	12.88029	
2.9842	-0.06344303	12.88029	
2.9844	-0.06353481	12.88029	
2.9846	-0.06362712	12.88029	
2.9848	-0.06371991	12.94931	
2.985	-0.06381312	12.94931	
2.9852	-0.06390671	12.94931	
2.9854	-0.06400064	12.94931	
2.9856	-0.06409487	12.94931	
2.9858	-0.06418937	13.00824	
2.986	-0.06428409	13.00824	
2.9862	-0.06437902	13.00824	
2.9864	-0.06447411	13.00824	
2.9866	-0.06456935	13.00824	
2.9868	-0.06466469	13.05747	
2.987	-0.06476012	13.05747	
2.9872	-0.06485561	13.05747	
2.9874	-0.06495116	13.05747	
2.9876	-0.06504672	13.05747	
2.9878	-0.0651423	13.0977	
2.988	-0.06523786	13.0977	
2.9882	-0.0653334	13.0977	
2.9884	-0.06542888	13.0977	
2.9886	-0.06552432	13.0977	
2.9888	-0.06561969	13.12935	
2.989	-0.06571496	13.12935	
2.9892	-0.06581015	13.12935	
2.9894	-0.06590523	13.12935	
2.9896	-0.06600019	13.12935	
2.9898	-0.06609503	13.15314	
2.99	-0.06618973	13.15314	
2.9902	-0.06628428	13.15314	
2.9904	-0.06637869	13.15314	
2.9906	-0.06647295	13.15314	
2.9908	-0.06656703	13.1696	
2.991	-0.06666095	13.1696	
2.9912	-0.06675469	13.1696	
2.9914	-0.06684825	13.1696	
2.9916	-0.06694163	13.1696	
2.9918	-0.06703482	13.17926	
2.992	-0.06712782	13.17926	
2.9922	-0.06722061	13.17926	
2.9924	-0.0673132	13.17926	
2.9926	-0.06740559	13.17926	
2.9928	-0.06749776	13.18269	
2.993	-0.06758972	13.18269	
2.9932	-0.06768148	13.18269	
2.9934	-0.06777301	13.18269	
2.9936	-0.06786433	13.18269	
2.9938	-0.06795541	13.18042	
2.994	-0.06804629	13.18042	
2.9942	-0.06813693	13.18042	
2.9944	-0.06822736	13.18042	
2.9946	-0.06831755	13.18042	
2.9948	-0.06840751	13.17282	
2.995	-0.06849726	13.17282	
2.9952	-0.06858676	13.17282	
2.9954	-0.06867603	13.17282	
2.9956	-0.06876507	13.17282	
2.9958	-0.06885388	13.16044	
2.996	-0.06894246	13.16044	
2.9962	-0.0690308	13.16044	
2.9964	-0.0691189	13.16044	
2.9966	-0.06920677	13.16044	
2.9968	-0.0692944	13.14362	
2.997	-0.0693818	13.14362	
2.9972	-0.06946895	13.14362	
2.9974	-0.06955588	13.14362	
2.9976	-0.06964257	13.14362	
2.9978	-0.06972902	13.12273	
2.998	-0.06981523	13.12273	
2.9982	-0.06990121	13.12273	
2.9984	-0.06998695	13.12273	
2.9986	-0.07007245	13.12273	
2.9988	-0.07015771	13.09811	
2.999	-0.07024276	13.09811	
2.9992	-0.07032754	13.09811	
2.9994	-0.07041211	13.09811	
2.9996	-0.07049644	13.09811	
2.9998	-0.07058053	13.07006	
3	-0.07066438	13.07006	
3.0002	-0.07074801	13.07006	
3.0004	-0.0708314	13.07006	
3.0006	-0.07091455	13.07006	
3.0008	-0.07099748	13.03888	
3.001	-0.07108016	13.03888	
3.0012	-0.07116262	13.03888	
3.0014	-0.07124484	13.03888	
3.0016	-0.07132684	13.03888	
3.0018	-0.0714086	13.00478	
3.002	-0.07149014	13.00478	
3.0022	-0.07157144	13.00478	
3.0024	-0.07165251	13.00478	
3.0026	-0.07173336	13.00478	
3.0028	-0.07181396	12.96808	
3.003	-0.07189435	12.96808	
3.0032	-0.07197451	12.96808	
3.0034	-0.07205445	12.96808	
3.0036	-0.07213414	12.96808	
3.0038	-0.07221363	12.92896	
3.004	-0.07229289	12.92896	
3.0042	-0.07237191	12.92896	
3.0044	-0.07245072	12.92896	
3.0046	-0.0725293	12.92896	
3.0048	-0.07260767	12.8876	
3.005	-0.07268581	12.8876	
3.0052	-0.07276372	12.8876	
3.0054	-0.07284141	12.8876	
3.0056	-0.07291889	12.8876	
3.0058	-0.07299615	12.84425	
3.006	-0.07307318	12.84425	
3.0062	-0.07314999	12.84425	
3.0064	-0.07322659	12.84425	
3.0066	-0.07330297	12.84425	
3.0068	-0.07337914	12.79909	
3.007	-0.07345508	12.79909	
3.0072	-0.07353081	12.79909	
3.0074	-0.07360632	12.79909	
3.0076	-0.07368162	12.79909	
3.0078	-0.0737567	12.75218	
3.008	-0.07383157	12.75218	
3.0082	-0.07390622	12.75218	
3.0084	-0.07398066	12.75218	
3.0086	-0.0740549	12.75218	
3.0088	-0.07412891	12.70372	
3.009	-0.07420272	12.70372	
3.0092	-0.07427632	12.70372	
3.0094	-0.07434971	12.70372	
3.0096	-0.07442289	12.70372	
3.0098	-0.07449586	12.65385	
3.01	-0.07456862	12.65385	
3.0102	-0.07464118	12.65385	
3.0104	-0.07471352	12.65385	
3.0106	-0.07478566	12.65385	
3.0108	-0.07485761	12.60268	
3.011	-0.07492933	12.60268	
3.0112	-0.07500086	12.60268	
3.0114	-0.07507219	12.60268	
3.0116	-0.07514331	12.60268	
3.0118	-0.07521422	12.55033	
3.012	-0.07528494	12.55033	
3.0122	-0.07535546	12.55033	
3.0124	-0.07542577	12.55033	
3.0126	-0.07549588	12.55033	
3.0128	-0.07556579	12.49697	
3.013	-0.0756355	12.49697	
3.0132	-0.07570501	12.49697	
3.0134	-0.07577432	12.49697	
3.0136	-0.07584344	12.49697	
3.0138	-0.07591236	12.44257	
3.014	-0.07598108	12.44257	
3.0142	-0.0760496	12.44257	
3.0144	-0.07611793	12.44257	
3.0146	-0.07618608	12.44257	
3.0148	-0.07625401	12.38728	
3.015	-0.07632177	12.38728	
3.0152	-0.07638932	12.38728	
3.0154	-0.07645668	12.38728	
3.0156	-0.07652385	12.38728	
3.0158	-0.07659083	12.33126	
3.016	-0.07665762	12.33126	
3.0162	-0.07672422	12.33126	
3.0164	-0.07679062	12.33126	
3.0166	-0.07685684	12.33126	
3.0168	-0.07692287	12.27445	
3.017	-0.07698872	12.27445	
3.0172	-0.07705437	12.27445	
3.0174	-0.07711983	12.27445	
3.0176	-0.07718511	12.27445	
3.0178	-0.0772502	12.21698	
3.018	-0.07731511	12.21698	
3.0182	-0.07737983	12.21698	
3.0184	-0.07744437	12.21698	
3.0186	-0.07750872	12.21698	
3.0188	-0.07757289	12.15899	
3.019	-0.07763688	12.15899	
3.0192	-0.07770068	12.15899	
3.0194	-0.0777643	12.15899	
3.0196	-0.07782774	12.15899	
3.0198	-0.07789101	12.10041	
3.02	-0.07795408	12.10041	
3.0202	-0.07801698	12.10041	
3.0204	-0.07807971	12.10041	
3.0206	-0.07814224	12.10041	
3.0208	-0.0782046	12.04142	
3.021	-0.07826679	12.04142	
3.0212	-0.0783288	12.04142	
3.0214	-0.07839063	12.04142	
3.0216	-0.07845228	12.04142	
3.0218	-0.07683094	11.98195	
3.022	-0.07535875	11.98195	
3.0222	-0.07402056	11.98195	
3.0224	-0.07280304	11.98195	
3.0226	-0.07169444	11.98195	
3.0228	-0.0706844	11.92215	
3.023	-0.06976368	11.92215	
3.0232	-0.06892408	11.92215	
3.0234	-0.06815831	11.92215	
3.0236	-0.06745982	11.92215	
3.0238	-0.06682277	11.88984	
3.024	-0.06624188	11.88984	
3.0242	-0.06571241	11.88984	
3.0244	-0.06523012	11.88984	
3.0246	-0.06479111	11.88984	
3.0248	-0.0643919	11.89507	
3.025	-0.06402933	11.89507	
3.0252	-0.06370048	11.89507	
3.0254	-0.06340275	11.89507	
3.0256	-0.06313373	11.89507	
3.0258	-0.06289124	11.93868	
3.026	-0.06267329	11.93868	
3.0262	-0.06247802	11.93868	
3.0264	-0.06230376	11.93868	
3.0266	-0.06214897	11.93868	
3.0268	-0.06201223	12.01444	
3.027	-0.06189222	12.01444	
3.0272	-0.06178774	12.01444	
3.0274	-0.06169769	12.01444	
3.0276	-0.06162103	12.01444	
3.0278	-0.06155682	12.11288	
3.028	-0.06150419	12.11288	
3.0282	-0.0614623	12.11288	
3.0284	-0.06143043	12.11288	
3.0286	-0.06140786	12.11288	
3.0288	-0.06139395	12.22452	
3.029	-0.06138811	12.22452	
3.0292	-0.06138976	12.22452	
3.0294	-0.0613984	12.22452	
3.0296	-0.06141354	12.22452	
3.0298	-0.06143473	12.34132	
3.03	-0.06146155	12.34132	
3.0302	-0.06149362	12.34132	
