Time	MV	Tension	Muscle2	Length	A	
2.9614	-0.07556579	12.52855	0.01899876	0.9471909	5.145439	
2.9616	-0.0756355	12.52855	0.01899876	0.9471909	5.145439	
2.9618	-0.07570501	12.47479	0.01905899	0.947191	4.872784	
2.962	-0.07577432	12.47479	0.01905899	0.947191	4.872784	
2.9622	-0.07584344	12.47479	0.01905899	0.947191	4.872784	
2.9624	-0.07591236	12.47479	0.01905899	0.947191	4.872784	
2.9626	-0.07598108	12.47479	0.01905899	0.947191	4.872784	
2.9628	-0.0760496	12.42003	0.01905923	0.947191	4.617736	
2.963	-0.07611793	12.42003	0.01905923	0.947191	4.617736	
2.9632	-0.07618608	12.42003	0.01905923	0.947191	4.617736	
2.9634	-0.07625401	12.42003	0.01905923	0.947191	4.617736	
2.9636	-0.07632177	12.42003	0.01905923	0.947191	4.617736	
2.9638	-0.07638932	12.36442	0.01905946	0.947191	4.378976	
2.964	-0.07645668	12.36442	0.01905946	0.947191	4.378976	
2.9642	-0.07652385	12.36442	0.01905946	0.947191	4.378976	
2.9644	-0.07659083	12.36442	0.01905946	0.947191	4.378976	
2.9646	-0.07665762	12.36442	0.01905946	0.947191	4.378976	
2.9648	-0.07672422	12.30807	0.01908954	0.9471911	4.155306	
2.965	-0.07679062	12.30807	0.01908954	0.9471911	4.155306	
2.9652	-0.07685684	12.30807	0.01908954	0.9471911	4.155306	
2.9654	-0.07692287	12.30807	0.01908954	0.9471911	4.155306	
2.9656	-0.07698872	12.30807	0.01908954	0.9471911	4.155306	
2.9658	-0.07705437	12.25102	0.01911947	0.9471911	3.94563	
2.966	-0.07711983	12.25102	0.01911947	0.9471911	3.94563	
2.9662	-0.07718511	12.25102	0.01911947	0.9471911	3.94563	
2.9664	-0.0772502	12.25102	0.01911947	0.9471911	3.94563	
2.9666	-0.07731511	12.25102	0.01911947	0.9471911	3.94563	
2.9668	-0.07737983	12.19331	0.0191194	0.9471911	3.748922	
2.967	-0.07744437	12.19331	0.0191194	0.9471911	3.748922	
2.9672	-0.07750872	12.19331	0.0191194	0.9471911	3.748922	
2.9674	-0.07757289	12.19331	0.0191194	0.9471911	3.748922	
2.9676	-0.07763688	12.19331	0.0191194	0.9471911	3.748922	
2.9678	-0.07770068	12.13508	0.01914918	0.9471912	3.564274	
2.968	-0.0777643	12.13508	0.01914918	0.9471912	3.564274	
2.9682	-0.07782774	12.13508	0.01914918	0.9471912	3.564274	
2.9684	-0.07789101	12.13508	0.01914918	0.9471912	3.564274	
2.9686	-0.07795408	12.13508	0.01914918	0.9471912	3.564274	
2.9688	-0.07801698	12.07634	0.01917881	0.9471912	3.390813	
2.969	-0.07807971	12.07634	0.01917881	0.9471912	3.390813	
2.9692	-0.07814224	12.07634	0.01917881	0.9471912	3.390813	
2.9694	-0.0782046	12.07634	0.01917881	0.9471912	3.390813	
2.9696	-0.07826678	12.07634	0.01917881	0.9471912	3.390813	
2.9698	-0.07832879	12.01715	0.01920829	0.9471913	3.227765	
2.97	-0.07839062	12.01715	0.01920829	0.9471913	3.227765	
2.9702	-0.07845227	12.01715	0.01920829	0.9471913	3.227765	
2.9704	-0.07683093	12.01715	0.01920829	0.9471913	3.227765	
2.9706	-0.07535873	12.01715	0.01920829	0.9471913	3.227765	
2.9708	-0.07402053	11.95756	0.01923762	0.9471914	3.074398	
2.971	-0.07280301	11.95756	0.01923762	0.9471914	3.074398	
2.9712	-0.07169443	11.95756	0.01923762	0.9471914	3.074398	
2.9714	-0.07068438	11.95756	0.01923762	0.9471914	3.074398	
2.9716	-0.06976365	11.95756	0.01923762	0.9471914	3.074398	
2.9718	-0.06892407	11.90704	0.01923697	0.9471914	4.817989	
2.972	-0.0681583	11.90704	0.01923697	0.9471914	4.817989	
2.9722	-0.06745981	11.90704	0.01923697	0.9471914	4.817989	
2.9724	-0.06682275	11.90704	0.01923697	0.9471914	4.817989	
2.9726	-0.06624187	11.90704	0.01923697	0.9471914	4.817989	
2.9728	-0.0657124	11.88901	0.01926615	0.9471914	11.24888	
2.973	-0.0652301	11.88901	0.01926615	0.9471914	11.24888	
2.9732	-0.06479109	11.88901	0.01926615	0.9471914	11.24888	
2.9734	-0.06439189	11.88901	0.01926615	0.9471914	11.24888	
2.9736	-0.06402931	11.88901	0.01926615	0.9471914	11.24888	
2.9738	-0.06370047	11.91	0.01935488	0.9471916	19.01686	
2.974	-0.06340273	11.91	0.01935488	0.9471916	19.01686	
2.9742	-0.06313372	11.91	0.01935488	0.9471916	19.01686	
2.9744	-0.06289123	11.91	0.01935488	0.9471916	19.01686	
2.9746	-0.06267327	11.91	0.01935488	0.9471916	19.01686	
2.9748	-0.06247801	11.96745	0.01935364	0.9471916	26.35329	
2.975	-0.06230374	11.96745	0.01935364	0.9471916	26.35329	
2.9752	-0.06214895	11.96745	0.01935364	0.9471916	26.35329	
2.9754	-0.06201221	11.96745	0.01935364	0.9471916	26.35329	
2.9756	-0.0618922	11.96745	0.01935364	0.9471916	26.35329	
2.9758	-0.06178773	12.0535	0.01941209	0.9471917	32.1344	
2.976	-0.06169768	12.0535	0.01941209	0.9471917	32.1344	
2.9762	-0.06162102	12.0535	0.01941209	0.9471917	32.1344	
2.9764	-0.06155681	12.0535	0.01941209	0.9471917	32.1344	
2.9766	-0.06150417	12.0535	0.01941209	0.9471917	32.1344	
2.9768	-0.06146229	12.15826	0.01938073	0.9471917	35.99995	
2.977	-0.06143042	12.15826	0.01938073	0.9471917	35.99995	
2.9772	-0.06140785	12.15826	0.01938073	0.9471917	35.99995	
2.9774	-0.06139394	12.15826	0.01938073	0.9471917	35.99995	
2.9776	-0.0613881	12.15826	0.01938073	0.9471917	35.99995	
2.9778	-0.06138975	12.2728	0.01937937	0.9471917	38.08253	
2.978	-0.06139839	12.2728	0.01937937	0.9471917	38.08253	
2.9782	-0.06141352	12.2728	0.01937937	0.9471917	38.08253	
2.9784	-0.06143472	12.2728	0.01937937	0.9471917	38.08253	
2.9786	-0.06146154	12.2728	0.01937937	0.9471917	38.08253	
2.9788	-0.06149361	12.38985	0.01937802	0.9471917	38.7276	
2.979	-0.06153056	12.38985	0.01937802	0.9471917	38.7276	
2.9792	-0.06157206	12.38985	0.01937802	0.9471917	38.7276	
2.9794	-0.06161779	12.38985	0.01937802	0.9471917	38.7276	
2.9796	-0.06166745	12.38985	0.01937802	0.9471917	38.7276	
2.9798	-0.06172077	12.5041	0.01934684	0.9471916	38.31825	
2.98	-0.0617775	12.5041	0.01934684	0.9471916	38.31825	
2.9802	-0.0618374	12.5041	0.01934684	0.9471916	38.31825	
2.9804	-0.06190025	12.5041	0.01934684	0.9471916	38.31825	
2.9806	-0.06196582	12.5041	0.01934684	0.9471916	38.31825	
2.9808	-0.06203395	12.61203	0.01934565	0.9471916	37.19252	
2.981	-0.06210443	12.61203	0.01934565	0.9471916	37.19252	
2.9812	-0.06217711	12.61203	0.01934565	0.9471916	37.19252	
2.9814	-0.06225181	12.61203	0.01934565	0.9471916	37.19252	
2.9816	-0.06232839	12.61203	0.01934565	0.9471916	37.19252	
2.9818	-0.06240673	12.71141	0.01934447	0.9471916	35.61733	
2.982	-0.06248667	12.71141	0.01934447	0.9471916	35.61733	
2.9822	-0.06256812	12.71141	0.01934447	0.9471916	35.61733	
2.9824	-0.06265094	12.71141	0.01934447	0.9471916	35.61733	
2.9826	-0.06273504	12.71141	0.01934447	0.9471916	35.61733	
2.9828	-0.06282031	12.80103	0.0193433	0.9471916	33.7893	
2.983	-0.06290666	12.80103	0.0193433	0.9471916	33.7893	
2.9832	-0.06299401	12.80103	0.0193433	0.9471916	33.7893	
2.9834	-0.06308228	12.80103	0.0193433	0.9471916	33.7893	
2.9836	-0.06317137	12.80103	0.0193433	0.9471916	33.7893	
2.9838	-0.06326124	12.88029	0.01925262	0.9471914	31.84637	
2.984	-0.06335181	12.88029	0.01925262	0.9471914	31.84637	
2.9842	-0.06344301	12.88029	0.01925262	0.9471914	31.84637	
2.9844	-0.0635348	12.88029	0.01925262	0.9471914	31.84637	
2.9846	-0.06362712	12.88029	0.01925262	0.9471914	31.84637	
2.9848	-0.0637199	12.94928	0.01922207	0.9471914	29.88132	
2.985	-0.06381311	12.94928	0.01922207	0.9471914	29.88132	
2.9852	-0.0639067	12.94928	0.01922207	0.9471914	29.88132	
2.9854	-0.06400064	12.94928	0.01922207	0.9471914	29.88132	
2.9856	-0.06409486	12.94928	0.01922207	0.9471914	29.88132	
2.9858	-0.06418936	13.00824	0.01922151	0.9471914	27.95395	
2.986	-0.06428409	13.00824	0.01922151	0.9471914	27.95395	
2.9862	-0.06437901	13.00824	0.01922151	0.9471914	27.95395	
2.9864	-0.06447411	13.00824	0.01922151	0.9471914	27.95395	
2.9866	-0.06456934	13.00824	0.01922151	0.9471914	27.95395	
2.9868	-0.06466468	13.0575	0.01916128	0.9471912	26.10097	
2.987	-0.06476012	13.0575	0.01916128	0.9471912	26.10097	
2.9872	-0.06485561	13.0575	0.01916128	0.9471912	26.10097	
2.9874	-0.06495116	13.0575	0.01916128	0.9471912	26.10097	
2.9876	-0.06504672	13.0575	0.01916128	0.9471912	26.10097	
2.9878	-0.0651423	13.09772	0.01916103	0.9471912	24.34307	
2.988	-0.06523786	13.09772	0.01916103	0.9471912	24.34307	
2.9882	-0.0653334	13.09772	0.01916103	0.9471912	24.34307	
2.9884	-0.06542888	13.09772	0.01916103	0.9471912	24.34307	
2.9886	-0.06552432	13.09772	0.01916103	0.9471912	24.34307	
2.9888	-0.06561969	13.12938	0.0191011	0.9471911	22.69049	
2.989	-0.06571496	13.12938	0.0191011	0.9471911	22.69049	
2.9892	-0.06581015	13.12938	0.0191011	0.9471911	22.69049	
2.9894	-0.06590523	13.12938	0.0191011	0.9471911	22.69049	
2.9896	-0.06600019	13.12938	0.0191011	0.9471911	22.69049	
2.9898	-0.06609503	13.15317	0.01910115	0.9471911	21.14637	
2.99	-0.06618973	13.15317	0.01910115	0.9471911	21.14637	
2.9902	-0.06628428	13.15317	0.01910115	0.9471911	21.14637	
2.9904	-0.06637869	13.15317	0.01910115	0.9471911	21.14637	
2.9906	-0.06647295	13.15317	0.01910115	0.9471911	21.14637	
2.9908	-0.06656703	13.16963	0.0191012	0.9471911	19.70967	
2.991	-0.06666095	13.16963	0.0191012	0.9471911	19.70967	
2.9912	-0.06675469	13.16963	0.0191012	0.9471911	19.70967	
2.9914	-0.06684825	13.16963	0.0191012	0.9471911	19.70967	
2.9916	-0.06694163	13.16963	0.0191012	0.9471911	19.70967	
2.9918	-0.06703482	13.17929	0.01907141	0.9471911	18.37664	
2.992	-0.06712782	13.17929	0.01907141	0.9471911	18.37664	
2.9922	-0.06722061	13.17929	0.01907141	0.9471911	18.37664	
2.9924	-0.0673132	13.17929	0.01907141	0.9471911	18.37664	
2.9926	-0.06740559	13.17929	0.01907141	0.9471911	18.37664	
2.9928	-0.06749776	13.18272	0.01904177	0.947191	17.14197	
2.993	-0.06758972	13.18272	0.01904177	0.947191	17.14197	
2.9932	-0.06768148	13.18272	0.01904177	0.947191	17.14197	
2.9934	-0.06777301	13.18272	0.01904177	0.947191	17.14197	
2.9936	-0.06786433	13.18272	0.01904177	0.947191	17.14197	
2.9938	-0.06795541	13.18039	0.01898243	0.9471909	15.99954	
2.994	-0.06804629	13.18039	0.01898243	0.9471909	15.99954	
2.9942	-0.06813693	13.18039	0.01898243	0.9471909	15.99954	
2.9944	-0.06822736	13.18039	0.01898243	0.9471909	15.99954	
2.9946	-0.06831755	13.18039	0.01898243	0.9471909	15.99954	
2.9948	-0.06840751	13.17278	0.0189234	0.9471908	14.94314	
2.995	-0.06849726	13.17278	0.0189234	0.9471908	14.94314	
2.9952	-0.06858676	13.17278	0.0189234	0.9471908	14.94314	
2.9954	-0.06867603	13.17278	0.0189234	0.9471908	14.94314	
2.9956	-0.06876507	13.17278	0.0189234	0.9471908	14.94314	
2.9958	-0.06885388	13.16041	0.01892434	0.9471908	13.96645	
2.996	-0.06894246	13.16041	0.01892434	0.9471908	13.96645	
2.9962	-0.0690308	13.16041	0.01892434	0.9471908	13.96645	
2.9964	-0.0691189	13.16041	0.01892434	0.9471908	13.96645	
2.9966	-0.06920677	13.16041	0.01892434	0.9471908	13.96645	
2.9968	-0.0692944	13.14359	0.01892527	0.9471908	13.0633	
2.997	-0.0693818	13.14359	0.01892527	0.9471908	13.0633	
2.9972	-0.06946895	13.14359	0.01892527	0.9471908	13.0633	
2.9974	-0.06955588	13.14359	0.01892527	0.9471908	13.0633	
2.9976	-0.06964257	13.14359	0.01892527	0.9471908	13.0633	
2.9978	-0.06972902	13.1227	0.0189262	0.9471908	12.22796	
2.998	-0.06981523	13.1227	0.0189262	0.9471908	12.22796	
2.9982	-0.06990121	13.1227	0.0189262	0.9471908	12.22796	
2.9984	-0.06998695	13.1227	0.0189262	0.9471908	12.22796	
2.9986	-0.07007245	13.1227	0.0189262	0.9471908	12.22796	
2.9988	-0.07015771	13.09808	0.01892712	0.9471908	11.45504	
2.999	-0.07024276	13.09808	0.01892712	0.9471908	11.45504	
2.9992	-0.07032754	13.09808	0.01892712	0.9471908	11.45504	
2.9994	-0.07041211	13.09808	0.01892712	0.9471908	11.45504	
2.9996	-0.07049644	13.09808	0.01892712	0.9471908	11.45504	
2.9998	-0.07058053	13.07003	0.01892803	0.9471908	10.73944	
3	-0.07066438	13.07003	0.01892803	0.9471908	10.73944	
3.0002	-0.07074801	13.07003	0.01892803	0.9471908	10.73944	
3.0004	-0.0708314	13.07003	0.01892803	0.9471908	10.73944	
3.0006	-0.07091455	13.07003	0.01892803	0.9471908	10.73944	
3.0008	-0.07099748	13.03884	0.01892894	0.9471908	10.07652	
3.001	-0.07108016	13.03884	0.01892894	0.9471908	10.07652	
3.0012	-0.07116262	13.03884	0.01892894	0.9471908	10.07652	
3.0014	-0.07124484	13.03884	0.01892894	0.9471908	10.07652	
3.0016	-0.07132684	13.03884	0.01892894	0.9471908	10.07652	
3.0018	-0.0714086	13.00478	0.01892984	0.9471908	9.462011	
3.002	-0.07149014	13.00478	0.01892984	0.9471908	9.462011	
3.0022	-0.07157144	13.00478	0.01892984	0.9471908	9.462011	
3.0024	-0.07165251	13.00478	0.01892984	0.9471908	9.462011	
3.0026	-0.07173336	13.00478	0.01892984	0.9471908	9.462011	
3.0028	-0.07181396	12.96808	0.01893074	0.9471908	8.891973	
3.003	-0.07189435	12.96808	0.01893074	0.9471908	8.891973	
3.0032	-0.07197451	12.96808	0.01893074	0.9471908	8.891973	
3.0034	-0.07205445	12.96808	0.01893074	0.9471908	8.891973	
3.0036	-0.07213414	12.96808	0.01893074	0.9471908	8.891973	
3.0038	-0.07221363	12.92896	0.01893163	0.9471908	8.362801	
3.004	-0.07229289	12.92896	0.01893163	0.9471908	8.362801	
3.0042	-0.07237191	12.92896	0.01893163	0.9471908	8.362801	
3.0044	-0.07245072	12.92896	0.01893163	0.9471908	8.362801	
3.0046	-0.0725293	12.92896	0.01893163	0.9471908	8.362801	
3.0048	-0.07260767	12.88763	0.01893252	0.9471908	7.87124	
3.005	-0.07268581	12.88763	0.01893252	0.9471908	7.87124	
3.0052	-0.07276372	12.88763	0.01893252	0.9471908	7.87124	
3.0054	-0.07284141	12.88763	0.01893252	0.9471908	7.87124	
3.0056	-0.07291889	12.88763	0.01893252	0.9471908	7.87124	
3.0058	-0.07299615	12.84424	0.01890356	0.9471907	7.414232	
3.006	-0.07307318	12.84424	0.01890356	0.9471907	7.414232	
3.0062	-0.07314999	12.84424	0.01890356	0.9471907	7.414232	
3.0064	-0.07322659	12.84424	0.01890356	0.9471907	7.414232	
3.0066	-0.07330297	12.84424	0.01890356	0.9471907	7.414232	
3.0068	-0.07337914	12.79903	0.01890459	0.9471907	6.989044	
3.007	-0.07345508	12.79903	0.01890459	0.9471907	6.989044	
3.0072	-0.07353081	12.79903	0.01890459	0.9471907	6.989044	
3.0074	-0.07360632	12.79903	0.01890459	0.9471907	6.989044	
3.0076	-0.07368162	12.79903	0.01890459	0.9471907	6.989044	
3.0078	-0.0737567	12.75218	0.01896528	0.9471908	6.593171	
3.008	-0.07383157	12.75218	0.01896528	0.9471908	6.593171	
3.0082	-0.07390622	12.75218	0.01896528	0.9471908	6.593171	
3.0084	-0.07398066	12.75218	0.01896528	0.9471908	6.593171	
3.0086	-0.0740549	12.75218	0.01896528	0.9471908	6.593171	
3.0088	-0.07412891	12.70372	0.018966	0.9471908	6.224319	
3.009	-0.07420272	12.70372	0.018966	0.9471908	6.224319	
3.0092	-0.07427632	12.70372	0.018966	0.9471908	6.224319	
3.0094	-0.07434971	12.70372	0.018966	0.9471908	6.224319	
3.0096	-0.07442289	12.70372	0.018966	0.9471908	6.224319	
3.0098	-0.07449586	12.65385	0.01896671	0.9471908	5.880382	
3.01	-0.07456862	12.65385	0.01896671	0.9471908	5.880382	
3.0102	-0.07464118	12.65385	0.01896671	0.9471908	5.880382	
3.0104	-0.07471352	12.65385	0.01896671	0.9471908	5.880382	
3.0106	-0.07478566	12.65385	0.01896671	0.9471908	5.880382	
3.0108	-0.07485761	12.60268	0.01896741	0.9471908	5.559444	
3.011	-0.07492933	12.60268	0.01896741	0.9471908	5.559444	
3.0112	-0.07500086	12.60268	0.01896741	0.9471908	5.559444	
3.0114	-0.07507219	12.60268	0.01896741	0.9471908	5.559444	
3.0116	-0.07514331	12.60268	0.01896741	0.9471908	5.559444	
3.0118	-0.07521422	12.55033	0.01896811	0.9471908	5.259744	
3.012	-0.07528494	12.55033	0.01896811	0.9471908	5.259744	
3.0122	-0.07535546	12.55033	0.01896811	0.9471908	5.259744	
3.0124	-0.07542577	12.55033	0.01896811	0.9471908	5.259744	
3.0126	-0.07549588	12.55033	0.01896811	0.9471908	5.259744	
3.0128	-0.07556579	12.49699	0.01905833	0.947191	4.979659	
3.013	-0.0756355	12.49699	0.01905833	0.947191	4.979659	
3.0132	-0.07570501	12.49699	0.01905833	0.947191	4.979659	
3.0134	-0.07577432	12.49699	0.01905833	0.947191	4.979659	
3.0136	-0.07584344	12.49699	0.01905833	0.947191	4.979659	
3.0138	-0.07591236	12.4426	0.01905857	0.947191	4.717724	
3.014	-0.07598108	12.4426	0.01905857	0.947191	4.717724	
3.0142	-0.0760496	12.4426	0.01905857	0.947191	4.717724	
3.0144	-0.07611793	12.4426	0.01905857	0.947191	4.717724	
3.0146	-0.07618608	12.4426	0.01905857	0.947191	4.717724	
3.0148	-0.07625401	12.38731	0.01905881	0.947191	4.472606	
3.015	-0.07632177	12.38731	0.01905881	0.947191	4.472606	
3.0152	-0.07638932	12.38731	0.01905881	0.947191	4.472606	
3.0154	-0.07645668	12.38731	0.01905881	0.947191	4.472606	
3.0156	-0.07652385	12.38731	0.01905881	0.947191	4.472606	
3.0158	-0.07659083	12.33123	0.01905905	0.947191	4.243038	
3.016	-0.07665762	12.33123	0.01905905	0.947191	4.243038	
3.0162	-0.07672422	12.33123	0.01905905	0.947191	4.243038	
3.0164	-0.07679062	12.33123	0.01905905	0.947191	4.243038	
3.0166	-0.07685684	12.33123	0.01905905	0.947191	4.243038	
3.0168	-0.07692287	12.27448	0.01911897	0.9471911	4.027892	
3.017	-0.07698872	12.27448	0.01911897	0.9471911	4.027892	
3.0172	-0.07705437	12.27448	0.01911897	0.9471911	4.027892	
3.0174	-0.07711983	12.27448	0.01911897	0.9471911	4.027892	
3.0176	-0.07718511	12.27448	0.01911897	0.9471911	4.027892	
3.0178	-0.0772502	12.21701	0.01911891	0.9471911	3.826109	
3.018	-0.07731511	12.21701	0.01911891	0.9471911	3.826109	
3.0182	-0.07737983	12.21701	0.01911891	0.9471911	3.826109	
3.0184	-0.07744437	12.21701	0.01911891	0.9471911	3.826109	
3.0186	-0.07750872	12.21701	0.01911891	0.9471911	3.826109	
3.0188	-0.07757289	12.15899	0.01914869	0.9471912	3.636745	
3.019	-0.07763688	12.15899	0.01914869	0.9471912	3.636745	
3.0192	-0.07770068	12.15899	0.01914869	0.9471912	3.636745	
3.0194	-0.0777643	12.15899	0.01914869	0.9471912	3.636745	
3.0196	-0.07782774	12.15899	0.01914869	0.9471912	3.636745	
3.0198	-0.07789101	12.10044	0.01917832	0.9471912	3.45891	
3.02	-0.07795408	12.10044	0.01917832	0.9471912	3.45891	
3.0202	-0.07801698	12.10044	0.01917832	0.9471912	3.45891	
3.0204	-0.07807971	12.10044	0.01917832	0.9471912	3.45891	
3.0206	-0.07814224	12.10044	0.01917832	0.9471912	3.45891	
3.0208	-0.0782046	12.04139	0.01917796	0.9471912	3.291784	
3.021	-0.07826678	12.04139	0.01917796	0.9471912	3.291784	
3.0212	-0.07832879	12.04139	0.01917796	0.9471912	3.291784	
3.0214	-0.07839062	12.04139	0.01917796	0.9471912	3.291784	
3.0216	-0.07845227	12.04139	0.01917796	0.9471912	3.291784	
3.0218	-0.07683093	11.98198	0.01923729	0.9471914	3.134626	
3.022	-0.07535873	11.98198	0.01923729	0.9471914	3.134626	
3.0222	-0.07402053	11.98198	0.01923729	0.9471914	3.134626	
3.0224	-0.07280301	11.98198	0.01923729	0.9471914	3.134626	
3.0226	-0.07169443	11.98198	0.01923729	0.9471914	3.134626	
3.0228	-0.07068438	11.92215	0.01923663	0.9471914	2.986745	
3.023	-0.06976365	11.92215	0.01923663	0.9471914	2.986745	
3.0232	-0.06892407	11.92215	0.01923663	0.9471914	2.986745	
3.0234	-0.0681583	11.92215	0.01923663	0.9471914	2.986745	
3.0236	-0.06745981	11.92215	0.01923663	0.9471914	2.986745	
3.0238	-0.06682275	11.88984	0.01926583	0.9471914	8.412116	
3.024	-0.06624187	11.88984	0.01926583	0.9471914	8.412116	
3.0242	-0.0657124	11.88984	0.01926583	0.9471914	8.412116	
3.0244	-0.0652301	11.88984	0.01926583	0.9471914	8.412116	
3.0246	-0.06479109	11.88984	0.01926583	0.9471914	8.412116	
3.0248	-0.06439189	11.89503	0.01929487	0.9471915	15.87096	
3.025	-0.06402931	11.89503	0.01929487	0.9471915	15.87096	
3.0252	-0.06370047	11.89503	0.01929487	0.9471915	15.87096	
3.0254	-0.06340273	11.89503	0.01929487	0.9471915	15.87096	
3.0256	-0.06313372	11.89503	0.01929487	0.9471915	15.87096	
3.0258	-0.06289123	11.93868	0.01935362	0.9471916	23.56138	
3.026	-0.06267327	11.93868	0.01935362	0.9471916	23.56138	
3.0262	-0.06247801	11.93868	0.01935362	0.9471916	23.56138	
3.0264	-0.06230374	11.93868	0.01935362	0.9471916	23.56138	
3.0266	-0.06214895	11.93868	0.01935362	0.9471916	23.56138	
3.0268	-0.06201221	12.01444	0.01938223	0.9471917	30.04618	
3.027	-0.0618922	12.01444	0.01938223	0.9471917	30.04618	
3.0272	-0.06178773	12.01444	0.01938223	0.9471917	30.04618	
3.0274	-0.06169768	12.01444	0.01938223	0.9471917	30.04618	
3.0276	-0.06162102	12.01444	0.01938223	0.9471917	30.04618	
3.0278	-0.06155681	12.11288	0.01938086	0.9471917	34.68245	
3.028	-0.06150417	12.11288	0.01938086	0.9471917	34.68245	
3.0282	-0.06146229	12.11288	0.01938086	0.9471917	34.68245	
3.0284	-0.06143042	12.11288	0.01938086	0.9471917	34.68245	
3.0286	-0.06140785	12.11288	0.01938086	0.9471917	34.68245	
3.0288	-0.06139394	12.22451	0.01937949	0.9471917	37.44356	
3.029	-0.0613881	12.22451	0.01937949	0.9471917	37.44356	
3.0292	-0.06138975	12.22451	0.01937949	0.9471917	37.44356	
3.0294	-0.06139839	12.22451	0.01937949	0.9471917	37.44356	
3.0296	-0.06141352	12.22451	0.01937949	0.9471917	37.44356	
3.0298	-0.06143472	12.34132	0.01937814	0.9471917	38.6171	
3.03	-0.06146154	12.34132	0.01937814	0.9471917	38.6171	
3.0302	-0.06149361	12.34132	0.01937814	0.9471917	38.6171	
3.0304	-0.06153056	12.34132	0.01937814	0.9471917	38.6171	
3.0306	-0.06157206	12.34132	0.01937814	0.9471917	38.6171	
3.0308	-0.06161779	12.4572	0.01934696	0.9471916	38.58543	
3.031	-0.06166745	12.4572	0.01934696	0.9471916	38.58543	
3.0312	-0.06172077	12.4572	0.01934696	0.9471916	38.58543	
3.0314	-0.0617775	12.4572	0.01934696	0.9471916	38.58543	
3.0316	-0.0618374	12.4572	0.01934696	0.9471916	38.58543	
3.0318	-0.06190025	12.56801	0.01934577	0.9471916	37.71003	
3.032	-0.06196582	12.56801	0.01934577	0.9471916	37.71003	
3.0322	-0.06203395	12.56801	0.01934577	0.9471916	37.71003	
3.0324	-0.06210443	12.56801	0.01934577	0.9471916	37.71003	
3.0326	-0.06217711	12.56801	0.01934577	0.9471916	37.71003	
3.0328	-0.06225181	12.67102	0.01934459	0.9471916	36.28731	
3.033	-0.06232839	12.67102	0.01934459	0.9471916	36.28731	
3.0332	-0.06240673	12.67102	0.01934459	0.9471916	36.28731	
3.0334	-0.06248667	12.67102	0.01934459	0.9471916	36.28731	
3.0336	-0.06256812	12.67102	0.01934459	0.9471916	36.28731	
3.0338	-0.06265094	12.76465	0.01934341	0.9471916	34.54084	
3.034	-0.06273504	12.76465	0.01934341	0.9471916	34.54084	
3.0342	-0.06282031	12.76465	0.01934341	0.9471916	34.54084	
3.0344	-0.06290666	12.76465	0.01934341	0.9471916	34.54084	
3.0346	-0.06299401	12.76465	0.01934341	0.9471916	34.54084	
3.0348	-0.06308228	12.84805	0.01925273	0.9471914	32.63053	
3.035	-0.06317137	12.84805	0.01925273	0.9471914	32.63053	
3.0352	-0.06326124	12.84805	0.01925273	0.9471914	32.63053	
3.0354	-0.06335181	12.84805	0.01925273	0.9471914	32.63053	
3.0356	-0.06344301	12.84805	0.01925273	0.9471914	32.63053	
3.0358	-0.0635348	12.92117	0.01922218	0.9471914	30.66555	
3.036	-0.06362712	12.92117	0.01922218	0.9471914	30.66555	
3.0362	-0.0637199	12.92117	0.01922218	0.9471914	30.66555	
3.0364	-0.06381311	12.92117	0.01922218	0.9471914	30.66555	
3.0366	-0.0639067	12.92117	0.01922218	0.9471914	30.66555	
3.0368	-0.06400064	12.98412	0.01922162	0.9471914	28.71763	
3.037	-0.06409486	12.98412	0.01922162	0.9471914	28.71763	
3.0372	-0.06418936	12.98412	0.01922162	0.9471914	28.71763	
3.0374	-0.06428409	12.98412	0.01922162	0.9471914	28.71763	
3.0376	-0.06437901	12.98412	0.01922162	0.9471914	28.71763	
3.0378	-0.06447411	13.03719	0.01916139	0.9471912	26.83163	
3.038	-0.06456934	13.03719	0.01916139	0.9471912	26.83163	
3.0382	-0.06466468	13.03719	0.01916139	0.9471912	26.83163	
3.0384	-0.06476012	13.03719	0.01916139	0.9471912	26.83163	
3.0386	-0.06485561	13.03719	0.01916139	0.9471912	26.83163	
3.0388	-0.06495116	13.08099	0.01916114	0.9471912	25.03397	
3.039	-0.06504672	13.08099	0.01916114	0.9471912	25.03397	
3.0392	-0.0651423	13.08099	0.01916114	0.9471912	25.03397	
3.0394	-0.06523786	13.08099	0.01916114	0.9471912	25.03397	
3.0396	-0.0653334	13.08099	0.01916114	0.9471912	25.03397	
3.0398	-0.06542888	13.11599	0.01910121	0.9471911	23.33855	
3.04	-0.06552432	13.11599	0.01910121	0.9471911	23.33855	
3.0402	-0.06561969	13.11599	0.01910121	0.9471911	23.33855	
3.0404	-0.06571496	13.11599	0.01910121	0.9471911	23.33855	
3.0406	-0.06581015	13.11599	0.01910121	0.9471911	23.33855	
3.0408	-0.06590523	13.14289	0.01910126	0.9471911	21.75099	
3.041	-0.06600019	13.14289	0.01910126	0.9471911	21.75099	
3.0412	-0.06609503	13.14289	0.01910126	0.9471911	21.75099	
3.0414	-0.06618973	13.14289	0.01910126	0.9471911	21.75099	
3.0416	-0.06628428	13.14289	0.01910126	0.9471911	21.75099	
3.0418	-0.06637869	13.16222	0.01910131	0.9471911	20.27166	
