Time	MV	Tension	Muscle2	Length	A	
2.681	-0.06590523	13.13915	0.01910133	0.9471911	22.05978	
2.6812	-0.06600019	13.13915	0.01910133	0.9471911	22.05978	
2.6814	-0.06609503	13.13915	0.01910133	0.9471911	22.05978	
2.6816	-0.06618973	13.13915	0.01910133	0.9471911	22.05978	
2.6818	-0.06628428	13.15994	0.01910138	0.9471911	20.55898	
2.682	-0.06637869	13.15994	0.01910138	0.9471911	20.55898	
2.6822	-0.06647295	13.15994	0.01910138	0.9471911	20.55898	
2.6824	-0.06656703	13.15994	0.01910138	0.9471911	20.55898	
2.6826	-0.06666095	13.15994	0.01910138	0.9471911	20.55898	
2.6828	-0.06675469	13.17363	0.01910143	0.9471911	19.1643	
2.683	-0.06684825	13.17363	0.01910143	0.9471911	19.1643	
2.6832	-0.06694163	13.17363	0.01910143	0.9471911	19.1643	
2.6834	-0.06703482	13.17363	0.01910143	0.9471911	19.1643	
2.6836	-0.06712782	13.17363	0.01910143	0.9471911	19.1643	
2.6838	-0.06722061	13.18072	0.0190418	0.947191	17.8713	
2.684	-0.0673132	13.18072	0.0190418	0.947191	17.8713	
2.6842	-0.06740559	13.18072	0.0190418	0.947191	17.8713	
2.6844	-0.06749776	13.18072	0.0190418	0.947191	17.8713	
2.6846	-0.06758972	13.18072	0.0190418	0.947191	17.8713	
2.6848	-0.06768148	13.18177	0.01898246	0.9471909	16.67426	
2.685	-0.06777301	13.18177	0.01898246	0.9471909	16.67426	
2.6852	-0.06786433	13.18177	0.01898246	0.9471909	16.67426	
2.6854	-0.06795541	13.18177	0.01898246	0.9471909	16.67426	
2.6856	-0.06804629	13.18177	0.01898246	0.9471909	16.67426	
2.6858	-0.06813693	13.17731	0.01895327	0.9471908	15.56703	
2.686	-0.06822736	13.17731	0.01895327	0.9471908	15.56703	
2.6862	-0.06831755	13.17731	0.01895327	0.9471908	15.56703	
2.6864	-0.06840751	13.17731	0.01895327	0.9471908	15.56703	
2.6866	-0.06849726	13.17731	0.01895327	0.9471908	15.56703	
2.6868	-0.06858676	13.16775	0.01892422	0.9471908	14.54326	
2.687	-0.06867603	13.16775	0.01892422	0.9471908	14.54326	
2.6872	-0.06876507	13.16775	0.01892422	0.9471908	14.54326	
2.6874	-0.06885388	13.16775	0.01892422	0.9471908	14.54326	
2.6876	-0.06894246	13.16775	0.01892422	0.9471908	14.54326	
2.6878	-0.0690308	13.15356	0.01892515	0.9471908	13.59668	
2.688	-0.0691189	13.15356	0.01892515	0.9471908	13.59668	
2.6882	-0.06920677	13.15356	0.01892515	0.9471908	13.59668	
2.6884	-0.0692944	13.15356	0.01892515	0.9471908	13.59668	
2.6886	-0.0693818	13.15356	0.01892515	0.9471908	13.59668	
2.6888	-0.06946895	13.13507	0.01892608	0.9471908	12.72134	
2.689	-0.06955588	13.13507	0.01892608	0.9471908	12.72134	
2.6892	-0.06964257	13.13507	0.01892608	0.9471908	12.72134	
2.6894	-0.06972902	13.13507	0.01892608	0.9471908	12.72134	
2.6896	-0.06981523	13.13507	0.01892608	0.9471908	12.72134	
2.6898	-0.06990121	13.11266	0.018927	0.9471908	11.9116	
2.69	-0.06998695	13.11266	0.018927	0.9471908	11.9116	
2.6902	-0.07007245	13.11266	0.018927	0.9471908	11.9116	
2.6904	-0.07015771	13.11266	0.018927	0.9471908	11.9116	
2.6906	-0.07024276	13.11266	0.018927	0.9471908	11.9116	
2.6908	-0.07032754	13.08663	0.01892792	0.9471908	11.16217	
2.691	-0.07041211	13.08663	0.01892792	0.9471908	11.16217	
2.6912	-0.07049644	13.08663	0.01892792	0.9471908	11.16217	
2.6914	-0.07058053	13.08663	0.01892792	0.9471908	11.16217	
2.6916	-0.07066438	13.08663	0.01892792	0.9471908	11.16217	
2.6918	-0.07074801	13.0573	0.01892882	0.9471908	10.46819	
2.692	-0.0708314	13.0573	0.01892882	0.9471908	10.46819	
2.6922	-0.07091455	13.0573	0.01892882	0.9471908	10.46819	
2.6924	-0.07099748	13.0573	0.01892882	0.9471908	10.46819	
2.6926	-0.07108016	13.0573	0.01892882	0.9471908	10.46819	
2.6928	-0.07116262	13.02494	0.01892973	0.9471908	9.825143	
2.693	-0.07124484	13.02494	0.01892973	0.9471908	9.825143	
2.6932	-0.07132684	13.02494	0.01892973	0.9471908	9.825143	
2.6934	-0.0714086	13.02494	0.01892973	0.9471908	9.825143	
2.6936	-0.07149014	13.02494	0.01892973	0.9471908	9.825143	
2.6938	-0.07157144	12.9898	0.01893063	0.9471908	9.228867	
2.694	-0.07165251	12.9898	0.01893063	0.9471908	9.228867	
2.6942	-0.07173336	12.9898	0.01893063	0.9471908	9.228867	
2.6944	-0.07181396	12.9898	0.01893063	0.9471908	9.228867	
2.6946	-0.07189435	12.9898	0.01893063	0.9471908	9.228867	
2.6948	-0.07197451	12.95211	0.01893152	0.9471908	8.675587	
2.695	-0.07205445	12.95211	0.01893152	0.9471908	8.675587	
2.6952	-0.07213414	12.95211	0.01893152	0.9471908	8.675587	
2.6954	-0.07221363	12.95211	0.01893152	0.9471908	8.675587	
2.6956	-0.07229289	12.95211	0.01893152	0.9471908	8.675587	
2.6958	-0.07237191	12.91206	0.01890256	0.9471907	8.161848	
2.696	-0.07245072	12.91206	0.01890256	0.9471907	8.161848	
2.6962	-0.0725293	12.91206	0.01890256	0.9471907	8.161848	
2.6964	-0.07260767	12.91206	0.01890256	0.9471907	8.161848	
2.6966	-0.07268581	12.91206	0.01890256	0.9471907	8.161848	
2.6968	-0.07276372	12.8699	0.0189036	0.9471907	7.68444	
2.697	-0.07284141	12.8699	0.0189036	0.9471907	7.68444	
2.6972	-0.07291889	12.8699	0.0189036	0.9471907	7.68444	
2.6974	-0.07299615	12.8699	0.0189036	0.9471907	7.68444	
2.6976	-0.07307318	12.8699	0.0189036	0.9471907	7.68444	
2.6978	-0.07314999	12.82578	0.01890462	0.9471907	7.240479	
2.698	-0.07322659	12.82578	0.01890462	0.9471907	7.240479	
2.6982	-0.07330297	12.82578	0.01890462	0.9471907	7.240479	
2.6984	-0.07337914	12.82578	0.01890462	0.9471907	7.240479	
2.6986	-0.07345508	12.82578	0.01890462	0.9471907	7.240479	
2.6988	-0.07353081	12.77994	0.01896532	0.9471908	6.827311	
2.699	-0.07360632	12.77994	0.01896532	0.9471908	6.827311	
2.6992	-0.07368162	12.77994	0.01896532	0.9471908	6.827311	
2.6994	-0.0737567	12.77994	0.01896532	0.9471908	6.827311	
2.6996	-0.07383157	12.77994	0.01896532	0.9471908	6.827311	
2.6998	-0.07390622	12.73239	0.01896603	0.9471908	6.442505	
2.7	-0.07398066	12.73239	0.01896603	0.9471908	6.442505	
2.7002	-0.0740549	12.73239	0.01896603	0.9471908	6.442505	
2.7004	-0.07412891	12.73239	0.01896603	0.9471908	6.442505	
2.7006	-0.07420272	12.73239	0.01896603	0.9471908	6.442505	
2.7008	-0.07427632	12.68335	0.01896674	0.9471908	6.083867	
2.701	-0.07434971	12.68335	0.01896674	0.9471908	6.083867	
2.7012	-0.07442289	12.68335	0.01896674	0.9471908	6.083867	
2.7014	-0.07449586	12.68335	0.01896674	0.9471908	6.083867	
2.7016	-0.07456862	12.68335	0.01896674	0.9471908	6.083867	
2.7018	-0.07464118	12.63295	0.01896745	0.9471908	5.749351	
2.702	-0.07471352	12.63295	0.01896745	0.9471908	5.749351	
2.7022	-0.07478566	12.63295	0.01896745	0.9471908	5.749351	
2.7024	-0.07485761	12.63295	0.01896745	0.9471908	5.749351	
2.7026	-0.07492933	12.63295	0.01896745	0.9471908	5.749351	
2.7028	-0.07500086	12.5813	0.01896815	0.9471908	5.437109	
2.703	-0.07507219	12.5813	0.01896815	0.9471908	5.437109	
2.7032	-0.07514331	12.5813	0.01896815	0.9471908	5.437109	
2.7034	-0.07521422	12.5813	0.01896815	0.9471908	5.437109	
2.7036	-0.07528494	12.5813	0.01896815	0.9471908	5.437109	
2.7038	-0.07535546	12.52854	0.01899868	0.9471909	5.145439	
2.704	-0.07542577	12.52854	0.01899868	0.9471909	5.145439	
2.7042	-0.07549588	12.52854	0.01899868	0.9471909	5.145439	
2.7044	-0.07556579	12.52854	0.01899868	0.9471909	5.145439	
2.7046	-0.0756355	12.52854	0.01899868	0.9471909	5.145439	
2.7048	-0.07570501	12.47478	0.0190589	0.947191	4.872784	
2.705	-0.07577432	12.47478	0.0190589	0.947191	4.872784	
2.7052	-0.07584344	12.47478	0.0190589	0.947191	4.872784	
2.7054	-0.07591236	12.47478	0.0190589	0.947191	4.872784	
2.7056	-0.07598108	12.47478	0.0190589	0.947191	4.872784	
2.7058	-0.0760496	12.42002	0.01905914	0.947191	4.617736	
2.706	-0.07611793	12.42002	0.01905914	0.947191	4.617736	
2.7062	-0.07618608	12.42002	0.01905914	0.947191	4.617736	
2.7064	-0.07625401	12.42002	0.01905914	0.947191	4.617736	
2.7066	-0.07632177	12.42002	0.01905914	0.947191	4.617736	
2.7068	-0.07638932	12.36441	0.01905938	0.947191	4.378976	
2.707	-0.07645668	12.36441	0.01905938	0.947191	4.378976	
2.7072	-0.07652385	12.36441	0.01905938	0.947191	4.378976	
2.7074	-0.07659083	12.36441	0.01905938	0.947191	4.378976	
2.7076	-0.07665762	12.36441	0.01905938	0.947191	4.378976	
2.7078	-0.07672422	12.30803	0.01905962	0.947191	4.155306	
2.708	-0.07679062	12.30803	0.01905962	0.947191	4.155306	
2.7082	-0.07685684	12.30803	0.01905962	0.947191	4.155306	
2.7084	-0.07692287	12.30803	0.01905962	0.947191	4.155306	
2.7086	-0.07698872	12.30803	0.01905962	0.947191	4.155306	
2.7088	-0.07705437	12.25101	0.01911953	0.9471911	3.94563	
2.709	-0.07711983	12.25101	0.01911953	0.9471911	3.94563	
2.7092	-0.07718511	12.25101	0.01911953	0.9471911	3.94563	
2.7094	-0.0772502	12.25101	0.01911953	0.9471911	3.94563	
2.7096	-0.07731511	12.25101	0.01911953	0.9471911	3.94563	
2.7098	-0.07737983	12.19331	0.01911947	0.9471911	3.748922	
2.71	-0.07744437	12.19331	0.01911947	0.9471911	3.748922	
2.7102	-0.07750872	12.19331	0.01911947	0.9471911	3.748922	
2.7104	-0.07757289	12.19331	0.01911947	0.9471911	3.748922	
2.7106	-0.07763688	12.19331	0.01911947	0.9471911	3.748922	
2.7108	-0.07770068	12.13507	0.01914924	0.9471912	3.564274	
2.711	-0.0777643	12.13507	0.01914924	0.9471912	3.564274	
2.7112	-0.07782774	12.13507	0.01914924	0.9471912	3.564274	
2.7114	-0.07789101	12.13507	0.01914924	0.9471912	3.564274	
2.7116	-0.07795408	12.13507	0.01914924	0.9471912	3.564274	
2.7118	-0.07801698	12.07633	0.01917887	0.9471912	3.390813	
2.712	-0.07807971	12.07633	0.01917887	0.9471912	3.390813	
2.7122	-0.07814224	12.07633	0.01917887	0.9471912	3.390813	
2.7124	-0.0782046	12.07633	0.01917887	0.9471912	3.390813	
2.7126	-0.07826679	12.07633	0.01917887	0.9471912	3.390813	
2.7128	-0.0783288	12.01711	0.01917851	0.9471912	3.227765	
2.713	-0.07839063	12.01711	0.01917851	0.9471912	3.227765	
2.7132	-0.07845228	12.01711	0.01917851	0.9471912	3.227765	
2.7134	-0.07683094	12.01711	0.01917851	0.9471912	3.227765	
2.7136	-0.07535875	12.01711	0.01917851	0.9471912	3.227765	
2.7138	-0.07402056	11.95755	0.01923783	0.9471914	3.074396	
2.714	-0.07280304	11.95755	0.01923783	0.9471914	3.074396	
2.7142	-0.07169444	11.95755	0.01923783	0.9471914	3.074396	
2.7144	-0.0706844	11.95755	0.01923783	0.9471914	3.074396	
2.7146	-0.06976368	11.95755	0.01923783	0.9471914	3.074396	
2.7148	-0.06892408	11.90703	0.01923718	0.9471914	4.817977	
2.715	-0.06815831	11.90703	0.01923718	0.9471914	4.817977	
2.7152	-0.06745982	11.90703	0.01923718	0.9471914	4.817977	
2.7154	-0.06682277	11.90703	0.01923718	0.9471914	4.817977	
2.7156	-0.06624188	11.90703	0.01923718	0.9471914	4.817977	
2.7158	-0.06571241	11.889	0.01926637	0.9471914	11.24885	
2.716	-0.06523012	11.889	0.01926637	0.9471914	11.24885	
2.7162	-0.06479111	11.889	0.01926637	0.9471914	11.24885	
2.7164	-0.0643919	11.889	0.01926637	0.9471914	11.24885	
2.7166	-0.06402933	11.889	0.01926637	0.9471914	11.24885	
2.7168	-0.06370048	11.90999	0.01935509	0.9471916	19.01682	
2.717	-0.06340275	11.90999	0.01935509	0.9471916	19.01682	
2.7172	-0.06313373	11.90999	0.01935509	0.9471916	19.01682	
2.7174	-0.06289124	11.90999	0.01935509	0.9471916	19.01682	
2.7176	-0.06267329	11.90999	0.01935509	0.9471916	19.01682	
2.7178	-0.06247802	11.96744	0.01935385	0.9471916	26.35323	
2.718	-0.06230376	11.96744	0.01935385	0.9471916	26.35323	
2.7182	-0.06214897	11.96744	0.01935385	0.9471916	26.35323	
2.7184	-0.06201223	11.96744	0.01935385	0.9471916	26.35323	
2.7186	-0.06189222	11.96744	0.01935385	0.9471916	26.35323	
2.7188	-0.06178774	12.05346	0.01938246	0.9471917	32.13433	
2.719	-0.06169769	12.05346	0.01938246	0.9471917	32.13433	
2.7192	-0.06162103	12.05346	0.01938246	0.9471917	32.13433	
2.7194	-0.06155682	12.05346	0.01938246	0.9471917	32.13433	
2.7196	-0.06150419	12.05346	0.01938246	0.9471917	32.13433	
2.7198	-0.0614623	12.15825	0.01938109	0.9471917	35.99986	
2.72	-0.06143043	12.15825	0.01938109	0.9471917	35.99986	
2.7202	-0.06140786	12.15825	0.01938109	0.9471917	35.99986	
2.7204	-0.06139395	12.15825	0.01938109	0.9471917	35.99986	
2.7206	-0.06138811	12.15825	0.01938109	0.9471917	35.99986	
2.7208	-0.06138976	12.27279	0.01937972	0.9471917	38.08247	
2.721	-0.0613984	12.27279	0.01937972	0.9471917	38.08247	
2.7212	-0.06141354	12.27279	0.01937972	0.9471917	38.08247	
2.7214	-0.06143473	12.27279	0.01937972	0.9471917	38.08247	
2.7216	-0.06146155	12.27279	0.01937972	0.9471917	38.08247	
2.7218	-0.06149362	12.38984	0.01937837	0.9471917	38.72754	
2.722	-0.06153058	12.38984	0.01937837	0.9471917	38.72754	
2.7222	-0.06157207	12.38984	0.01937837	0.9471917	38.72754	
2.7224	-0.0616178	12.38984	0.01937837	0.9471917	38.72754	
2.7226	-0.06166746	12.38984	0.01937837	0.9471917	38.72754	
2.7228	-0.06172078	12.50409	0.01934718	0.9471916	38.31819	
2.723	-0.06177751	12.50409	0.01934718	0.9471916	38.31819	
2.7232	-0.06183741	12.50409	0.01934718	0.9471916	38.31819	
2.7234	-0.06190026	12.50409	0.01934718	0.9471916	38.31819	
2.7236	-0.06196583	12.50409	0.01934718	0.9471916	38.31819	
2.7238	-0.06203396	12.61205	0.01937583	0.9471917	37.19246	
2.724	-0.06210444	12.61205	0.01937583	0.9471917	37.19246	
2.7242	-0.06217712	12.61205	0.01937583	0.9471917	37.19246	
2.7244	-0.06225182	12.61205	0.01937583	0.9471917	37.19246	
2.7246	-0.06232841	12.61205	0.01937583	0.9471917	37.19246	
2.7248	-0.06240674	12.71143	0.0193745	0.9471917	35.61728	
2.725	-0.06248669	12.71143	0.0193745	0.9471917	35.61728	
2.7252	-0.06256813	12.71143	0.0193745	0.9471917	35.61728	
2.7254	-0.06265095	12.71143	0.0193745	0.9471917	35.61728	
2.7256	-0.06273504	12.71143	0.0193745	0.9471917	35.61728	
2.7258	-0.06282032	12.80102	0.01934334	0.9471916	33.78925	
2.726	-0.06290668	12.80102	0.01934334	0.9471916	33.78925	
2.7262	-0.06299403	12.80102	0.01934334	0.9471916	33.78925	
2.7264	-0.06308229	12.80102	0.01934334	0.9471916	33.78925	
2.7266	-0.06317139	12.80102	0.01934334	0.9471916	33.78925	
2.7268	-0.06326126	12.88031	0.0192825	0.9471915	31.84633	
2.727	-0.06335182	12.88031	0.0192825	0.9471915	31.84633	
2.7272	-0.06344303	12.88031	0.0192825	0.9471915	31.84633	
2.7274	-0.06353481	12.88031	0.0192825	0.9471915	31.84633	
2.7276	-0.06362712	12.88031	0.0192825	0.9471915	31.84633	
2.7278	-0.06371991	12.9493	0.0192518	0.9471914	29.88125	
2.728	-0.06381312	12.9493	0.0192518	0.9471914	29.88125	
2.7282	-0.06390671	12.9493	0.0192518	0.9471914	29.88125	
2.7284	-0.06400064	12.9493	0.0192518	0.9471914	29.88125	
2.7286	-0.06409487	12.9493	0.0192518	0.9471914	29.88125	
2.7288	-0.06418937	13.00817	0.01916157	0.9471912	27.95392	
2.729	-0.06428409	13.00817	0.01916157	0.9471912	27.95392	
2.7292	-0.06437902	13.00817	0.01916157	0.9471912	27.95392	
2.7294	-0.06447411	13.00817	0.01916157	0.9471912	27.95392	
2.7296	-0.06456935	13.00817	0.01916157	0.9471912	27.95392	
2.7298	-0.06466469	13.05749	0.01916132	0.9471912	26.10094	
2.73	-0.06476012	13.05749	0.01916132	0.9471912	26.10094	
2.7302	-0.06485561	13.05749	0.01916132	0.9471912	26.10094	
2.7304	-0.06495116	13.05749	0.01916132	0.9471912	26.10094	
2.7306	-0.06504672	13.05749	0.01916132	0.9471912	26.10094	
2.7308	-0.0651423	13.09768	0.01913123	0.9471912	24.34304	
2.731	-0.06523786	13.09768	0.01913123	0.9471912	24.34304	
2.7312	-0.0653334	13.09768	0.01913123	0.9471912	24.34304	
2.7314	-0.06542888	13.09768	0.01913123	0.9471912	24.34304	
2.7316	-0.06552432	13.09768	0.01913123	0.9471912	24.34304	
2.7318	-0.06561969	13.12937	0.01910129	0.9471911	22.69049	
2.732	-0.06571496	13.12937	0.01910129	0.9471911	22.69049	
2.7322	-0.06581015	13.12937	0.01910129	0.9471911	22.69049	
2.7324	-0.06590523	13.12937	0.01910129	0.9471911	22.69049	
2.7326	-0.06600019	13.12937	0.01910129	0.9471911	22.69049	
2.7328	-0.06609503	13.15316	0.01910134	0.9471911	21.14637	
2.733	-0.06618973	13.15316	0.01910134	0.9471911	21.14637	
2.7332	-0.06628428	13.15316	0.01910134	0.9471911	21.14637	
2.7334	-0.06637869	13.15316	0.01910134	0.9471911	21.14637	
2.7336	-0.06647295	13.15316	0.01910134	0.9471911	21.14637	
2.7338	-0.06656703	13.16959	0.01907155	0.9471911	19.70967	
2.734	-0.06666095	13.16959	0.01907155	0.9471911	19.70967	
2.7342	-0.06675469	13.16959	0.01907155	0.9471911	19.70967	
2.7344	-0.06684825	13.16959	0.01907155	0.9471911	19.70967	
2.7346	-0.06694163	13.16959	0.01907155	0.9471911	19.70967	
2.7348	-0.06703482	13.17925	0.01904191	0.947191	18.37664	
2.735	-0.06712782	13.17925	0.01904191	0.947191	18.37664	
2.7352	-0.06722061	13.17925	0.01904191	0.947191	18.37664	
2.7354	-0.0673132	13.17925	0.01904191	0.947191	18.37664	
2.7356	-0.06740559	13.17925	0.01904191	0.947191	18.37664	
2.7358	-0.06749776	13.18271	0.01904226	0.947191	17.14197	
2.736	-0.06758972	13.18271	0.01904226	0.947191	17.14197	
2.7362	-0.06768148	13.18271	0.01904226	0.947191	17.14197	
2.7364	-0.06777301	13.18271	0.01904226	0.947191	17.14197	
2.7366	-0.06786433	13.18271	0.01904226	0.947191	17.14197	
2.7368	-0.06795541	13.18038	0.01898292	0.9471909	15.99954	
2.737	-0.06804629	13.18038	0.01898292	0.9471909	15.99954	
2.7372	-0.06813693	13.18038	0.01898292	0.9471909	15.99954	
2.7374	-0.06822736	13.18038	0.01898292	0.9471909	15.99954	
2.7376	-0.06831755	13.18038	0.01898292	0.9471909	15.99954	
2.7378	-0.06840751	13.17283	0.01898356	0.9471909	14.94314	
2.738	-0.06849726	13.17283	0.01898356	0.9471909	14.94314	
2.7382	-0.06858676	13.17283	0.01898356	0.9471909	14.94314	
2.7384	-0.06867603	13.17283	0.01898356	0.9471909	14.94314	
2.7386	-0.06876507	13.17283	0.01898356	0.9471909	14.94314	
2.7388	-0.06885388	13.16045	0.0189842	0.9471909	13.96645	
2.739	-0.06894246	13.16045	0.0189842	0.9471909	13.96645	
2.7392	-0.0690308	13.16045	0.0189842	0.9471909	13.96645	
2.7394	-0.0691189	13.16045	0.0189842	0.9471909	13.96645	
2.7396	-0.06920677	13.16045	0.0189842	0.9471909	13.96645	
2.7398	-0.0692944	13.14364	0.01898483	0.9471909	13.0633	
2.74	-0.0693818	13.14364	0.01898483	0.9471909	13.0633	
2.7402	-0.06946895	13.14364	0.01898483	0.9471909	13.0633	
2.7404	-0.06955588	13.14364	0.01898483	0.9471909	13.0633	
2.7406	-0.06964257	13.14364	0.01898483	0.9471909	13.0633	
2.7408	-0.06972902	13.12275	0.01898546	0.9471909	12.22796	
2.741	-0.06981523	13.12275	0.01898546	0.9471909	12.22796	
2.7412	-0.06990121	13.12275	0.01898546	0.9471909	12.22796	
2.7414	-0.06998695	13.12275	0.01898546	0.9471909	12.22796	
2.7416	-0.07007245	13.12275	0.01898546	0.9471909	12.22796	
2.7418	-0.07015771	13.09813	0.01898608	0.9471909	11.45504	
2.742	-0.07024276	13.09813	0.01898608	0.9471909	11.45504	
2.7422	-0.07032754	13.09813	0.01898608	0.9471909	11.45504	
2.7424	-0.07041211	13.09813	0.01898608	0.9471909	11.45504	
2.7426	-0.07049644	13.09813	0.01898608	0.9471909	11.45504	
2.7428	-0.07058053	13.07008	0.0189867	0.9471909	10.73944	
2.743	-0.07066438	13.07008	0.0189867	0.9471909	10.73944	
2.7432	-0.07074801	13.07008	0.0189867	0.9471909	10.73944	
2.7434	-0.0708314	13.07008	0.0189867	0.9471909	10.73944	
2.7436	-0.07091455	13.07008	0.0189867	0.9471909	10.73944	
2.7438	-0.07099748	13.03889	0.01898732	0.9471909	10.07652	
2.744	-0.07108016	13.03889	0.01898732	0.9471909	10.07652	
2.7442	-0.07116262	13.03889	0.01898732	0.9471909	10.07652	
2.7444	-0.07124484	13.03889	0.01898732	0.9471909	10.07652	
2.7446	-0.07132684	13.03889	0.01898732	0.9471909	10.07652	
2.7448	-0.0714086	13.00477	0.01892825	0.9471908	9.462011	
2.745	-0.07149014	13.00477	0.01892825	0.9471908	9.462011	
2.7452	-0.07157144	13.00477	0.01892825	0.9471908	9.462011	
2.7454	-0.07165251	13.00477	0.01892825	0.9471908	9.462011	
2.7456	-0.07173336	13.00477	0.01892825	0.9471908	9.462011	
2.7458	-0.07181396	12.96807	0.01892916	0.9471908	8.891973	
2.746	-0.07189435	12.96807	0.01892916	0.9471908	8.891973	
2.7462	-0.07197451	12.96807	0.01892916	0.9471908	8.891973	
2.7464	-0.07205445	12.96807	0.01892916	0.9471908	8.891973	
2.7466	-0.07213414	12.96807	0.01892916	0.9471908	8.891973	
2.7468	-0.07221363	12.92895	0.01893006	0.9471908	8.362801	
2.747	-0.07229289	12.92895	0.01893006	0.9471908	8.362801	
2.7472	-0.07237191	12.92895	0.01893006	0.9471908	8.362801	
2.7474	-0.07245072	12.92895	0.01893006	0.9471908	8.362801	
2.7476	-0.0725293	12.92895	0.01893006	0.9471908	8.362801	
2.7478	-0.07260767	12.88762	0.01893096	0.9471908	7.87124	
2.748	-0.07268581	12.88762	0.01893096	0.9471908	7.87124	
2.7482	-0.07276372	12.88762	0.01893096	0.9471908	7.87124	
2.7484	-0.07284141	12.88762	0.01893096	0.9471908	7.87124	
2.7486	-0.07291889	12.88762	0.01893096	0.9471908	7.87124	
2.7488	-0.07299615	12.84423	0.01890201	0.9471907	7.414232	
2.749	-0.07307318	12.84423	0.01890201	0.9471907	7.414232	
2.7492	-0.07314999	12.84423	0.01890201	0.9471907	7.414232	
2.7494	-0.07322659	12.84423	0.01890201	0.9471907	7.414232	
2.7496	-0.07330297	12.84423	0.01890201	0.9471907	7.414232	
2.7498	-0.07337914	12.79902	0.01890304	0.9471907	6.989044	
2.75	-0.07345508	12.79902	0.01890304	0.9471907	6.989044	
2.7502	-0.07353081	12.79902	0.01890304	0.9471907	6.989044	
2.7504	-0.07360632	12.79902	0.01890304	0.9471907	6.989044	
2.7506	-0.07368162	12.79902	0.01890304	0.9471907	6.989044	
2.7508	-0.0737567	12.75217	0.01896375	0.9471908	6.593171	
2.751	-0.07383157	12.75217	0.01896375	0.9471908	6.593171	
2.7512	-0.07390622	12.75217	0.01896375	0.9471908	6.593171	
2.7514	-0.07398066	12.75217	0.01896375	0.9471908	6.593171	
2.7516	-0.0740549	12.75217	0.01896375	0.9471908	6.593171	
2.7518	-0.07412891	12.70371	0.01896447	0.9471908	6.224319	
2.752	-0.07420272	12.70371	0.01896447	0.9471908	6.224319	
2.7522	-0.07427632	12.70371	0.01896447	0.9471908	6.224319	
2.7524	-0.07434971	12.70371	0.01896447	0.9471908	6.224319	
2.7526	-0.07442289	12.70371	0.01896447	0.9471908	6.224319	
2.7528	-0.07449586	12.65384	0.01896519	0.9471908	5.880382	
2.753	-0.07456862	12.65384	0.01896519	0.9471908	5.880382	
2.7532	-0.07464118	12.65384	0.01896519	0.9471908	5.880382	
2.7534	-0.07471352	12.65384	0.01896519	0.9471908	5.880382	
2.7536	-0.07478566	12.65384	0.01896519	0.9471908	5.880382	
2.7538	-0.07485761	12.60267	0.01896591	0.9471908	5.559444	
2.754	-0.07492933	12.60267	0.01896591	0.9471908	5.559444	
2.7542	-0.07500086	12.60267	0.01896591	0.9471908	5.559444	
2.7544	-0.07507219	12.60267	0.01896591	0.9471908	5.559444	
2.7546	-0.07514331	12.60267	0.01896591	0.9471908	5.559444	
2.7548	-0.07521422	12.55032	0.01896662	0.9471908	5.259744	
2.755	-0.07528494	12.55032	0.01896662	0.9471908	5.259744	
2.7552	-0.07535546	12.55032	0.01896662	0.9471908	5.259744	
2.7554	-0.07542577	12.55032	0.01896662	0.9471908	5.259744	
2.7556	-0.07549588	12.55032	0.01896662	0.9471908	5.259744	
2.7558	-0.07556579	12.49698	0.01905684	0.947191	4.979659	
2.756	-0.0756355	12.49698	0.01905684	0.947191	4.979659	
2.7562	-0.07570501	12.49698	0.01905684	0.947191	4.979659	
2.7564	-0.07577432	12.49698	0.01905684	0.947191	4.979659	
2.7566	-0.07584344	12.49698	0.01905684	0.947191	4.979659	
2.7568	-0.07591236	12.44259	0.01905709	0.947191	4.717724	
2.757	-0.07598108	12.44259	0.01905709	0.947191	4.717724	
2.7572	-0.0760496	12.44259	0.01905709	0.947191	4.717724	
2.7574	-0.07611793	12.44259	0.01905709	0.947191	4.717724	
2.7576	-0.07618608	12.44259	0.01905709	0.947191	4.717724	
2.7578	-0.07625401	12.3873	0.01905734	0.947191	4.472606	
2.758	-0.07632177	12.3873	0.01905734	0.947191	4.472606	
2.7582	-0.07638932	12.3873	0.01905734	0.947191	4.472606	
2.7584	-0.07645668	12.3873	0.01905734	0.947191	4.472606	
2.7586	-0.07652385	12.3873	0.01905734	0.947191	4.472606	
2.7588	-0.07659083	12.33122	0.01905759	0.947191	4.243038	
2.759	-0.07665762	12.33122	0.01905759	0.947191	4.243038	
2.7592	-0.07672422	12.33122	0.01905759	0.947191	4.243038	
2.7594	-0.07679062	12.33122	0.01905759	0.947191	4.243038	
2.7596	-0.07685684	12.33122	0.01905759	0.947191	4.243038	
2.7598	-0.07692287	12.27446	0.01911752	0.9471911	4.027892	
2.76	-0.07698872	12.27446	0.01911752	0.9471911	4.027892	
2.7602	-0.07705437	12.27446	0.01911752	0.9471911	4.027892	
2.7604	-0.07711983	12.27446	0.01911752	0.9471911	4.027892	
2.7606	-0.07718511	12.27446	0.01911752	0.9471911	4.027892	
2.7608	-0.0772502	12.217	0.01911747	0.9471911	3.826109	
2.761	-0.07731511	12.217	0.01911747	0.9471911	3.826109	
2.7612	-0.07737983	12.217	0.01911747	0.9471911	3.826109	
2.7614	-0.07744437	12.217	0.01911747	0.9471911	3.826109	
