Time	Root_Y	
0.1220001	-0.07360444	
0.1230001	-0.07481107	
0.1240001	-0.07602751	
0.1250001	-0.07725377	
0.1260001	-0.07848983	
0.1270001	-0.07973569	
0.1280001	-0.08099138	
0.1290001	-0.08225687	
0.1300001	-0.08353216	
0.1310001	-0.08481728	
0.1320001	-0.08611219	
0.1330001	-0.08741692	
0.1340001	-0.08873146	
0.1350001	-0.09005582	
0.1360001	-0.09138998	
0.1370001	-0.09273394	
0.1380001	-0.09408773	
0.1390001	-0.09545132	
0.1400001	-0.09682472	
0.1410001	-0.09820793	
0.1420001	-0.09960095	
0.1430001	-0.1010038	
0.1440001	-0.1024164	
0.1450001	-0.1038389	
0.1460001	-0.1052711	
0.1470001	-0.1067132	
0.1480001	-0.1081651	
0.1490001	-0.1096268	
0.1500001	-0.1110983	
0.1510001	-0.1125796	
0.1520001	-0.1140707	
0.1530001	-0.1155716	
0.1540001	-0.1170824	
0.1550001	-0.1186029	
0.1560001	-0.1201333	
0.1570001	-0.1216735	
0.1580001	-0.1232234	
0.1590001	-0.1247832	
0.1600001	-0.1263528	
0.1610001	-0.1279322	
0.1620001	-0.1295215	
0.1630002	-0.1311205	
0.1640002	-0.1327293	
0.1650002	-0.134348	
0.1660002	-0.1359764	
0.1670002	-0.1376147	
0.1680002	-0.1392628	
0.1690002	-0.1409207	
0.1700002	-0.1425884	
0.1710002	-0.1442659	
0.1720002	-0.1459532	
0.1730002	-0.1476503	
0.1740002	-0.1493573	
0.1750002	-0.151074	
0.1760002	-0.1528006	
0.1770002	-0.1545369	
0.1780002	-0.1562831	
0.1790002	-0.1580391	
0.1800002	-0.1598049	
0.1810002	-0.1615805	
0.1820002	-0.163366	
0.1830002	-0.1651612	
0.1840002	-0.1669662	
0.1850002	-0.1687811	
0.1860002	-0.1706057	
0.1870002	-0.1724402	
0.1880002	-0.1742845	
0.1890002	-0.1761386	
0.1900002	-0.1780025	
0.1910002	-0.1798762	
0.1920002	-0.1817597	
0.1930002	-0.183653	
0.1940002	-0.1855562	
0.1950002	-0.1874691	
0.1960002	-0.1893919	
0.1970002	-0.1913245	
0.1980002	-0.1932669	
0.1990002	-0.195219	
0.2000002	-0.197181	
0.2010002	-0.1991528	
0.2020002	-0.2011345	
0.2030002	-0.2031259	
0.2040002	-0.2051271	
0.2050002	-0.2071382	
0.2060002	-0.209159	
0.2070002	-0.2111897	
0.2080002	-0.2132302	
0.2090002	-0.2152805	
0.2100002	-0.2173406	
0.2110002	-0.2194105	
0.2120003	-0.2214902	
0.2130003	-0.2235797	
0.2140003	-0.2256791	
0.2150003	-0.2277882	
0.2160003	-0.2299072	
0.2170003	-0.232036	
0.2180003	-0.2341745	
0.2190003	-0.2363229	
0.2200003	-0.2384811	
0.2210003	-0.2406491	
0.2220003	-0.242827	
0.2230003	-0.2450146	
0.2240003	-0.247212	
0.2250003	-0.2494193	
0.2260003	-0.2516364	
0.2270003	-0.2538632	
0.2280003	-0.2560999	
0.2290003	-0.2583464	
0.2300003	-0.2606027	
0.2310003	-0.2628688	
0.2320003	-0.2651447	
0.2330003	-0.2674305	
0.2340003	-0.269726	
0.2350003	-0.2720313	
0.2360003	-0.2743465	
0.2370003	-0.2766715	
0.2380003	-0.2790062	
0.2390003	-0.2813509	
0.2400003	-0.2837052	
0.2410003	-0.2860695	
0.2420003	-0.2884435	
0.2430003	-0.2908273	
0.2440003	-0.293221	
0.2450003	-0.2956244	
0.2460003	-0.2980376	
0.2470003	-0.3004607	
0.2480003	-0.3028936	
0.2490003	-0.3053363	
0.2500003	-0.3077888	
0.2510003	-0.3102511	
0.2520003	-0.3127232	
0.2530003	-0.3152052	
0.2540003	-0.3176969	
0.2550003	-0.3201984	
0.2560003	-0.3227098	
0.2570002	-0.325231	
0.2580002	-0.327762	
0.2590002	-0.3303028	
0.2600002	-0.3328533	
0.2610002	-0.3354138	
0.2620002	-0.337984	
0.2630002	-0.340564	
0.2640001	-0.3431539	
0.2650001	-0.3457535	
0.2660001	-0.348363	
0.2670001	-0.3509822	
0.2680001	-0.3536113	
0.2690001	-0.3562502	
0.2700001	-0.3588989	
0.2710001	-0.3615574	
0.272	-0.3642257	
0.273	-0.3669039	
0.274	-0.3695918	
0.275	-0.3722896	
0.276	-0.3749971	
0.277	-0.3777145	
0.278	-0.3804417	
0.279	-0.3831787	
0.2799999	-0.3859255	
0.2809999	-0.3886821	
0.2819999	-0.3914485	
0.2829999	-0.3942247	
0.2839999	-0.3970108	
0.2849999	-0.3998066	
0.2859999	-0.4026123	
0.2869999	-0.4054278	
0.2879998	-0.408253	
0.2889998	-0.4110881	
0.2899998	-0.413933	
0.2909998	-0.4167877	
0.2919998	-0.4196522	
0.2929998	-0.4225266	
0.2939998	-0.4254107	
0.2949997	-0.4283047	
0.2959997	-0.4312084	
0.2969997	-0.434122	
0.2979997	-0.4370454	
0.2989997	-0.4399786	
0.2999997	-0.4429216	
0.3009997	-0.4458744	
0.3019997	-0.448837	
0.3029996	-0.4518095	
0.3039996	-0.4547917	
0.3049996	-0.4577837	
0.3059996	-0.4607856	
0.3069996	-0.4637972	
0.3079996	-0.4668187	
0.3089996	-0.46985	
0.3099996	-0.4728912	
0.3109995	-0.475942	
0.3119995	-0.4790028	
0.3129995	-0.4820733	
0.3139995	-0.4851536	
0.3149995	-0.4882438	
0.3159995	-0.4913437	
0.3169995	-0.4944535	
0.3179995	-0.4975731	
0.3189994	-0.5007025	
0.3199994	-0.5038417	
0.3209994	-0.5069907	
0.3219994	-0.5101495	
0.3229994	-0.5133182	
0.3239994	-0.5164966	
0.3249994	-0.5196849	
0.3259993	-0.5228829	
0.3269993	-0.5260908	
0.3279993	-0.5293085	
0.3289993	-0.532536	
0.3299993	-0.5357732	
0.3309993	-0.5390204	
0.3319993	-0.5422773	
0.3329993	-0.545544	
0.3339992	-0.5488206	
0.3349992	-0.5521069	
0.3359992	-0.5554031	
0.3369992	-0.558709	
0.3379992	-0.5620248	
0.3389992	-0.5653504	
0.3399992	-0.5686858	
0.3409992	-0.572031	
0.3419991	-0.575386	
0.3429991	-0.5787508	
0.3439991	-0.5821255	
0.3449991	-0.58551	
0.3459991	-0.5889042	
0.3469991	-0.5923083	
0.3479991	-0.5957221	
0.3489991	-0.5991458	
0.349999	-0.6025794	
0.350999	-0.6060227	
0.351999	-0.6094758	
0.352999	-0.6129387	
0.353999	-0.6164114	
0.354999	-0.619894	
0.355999	-0.6233863	
0.356999	-0.6268885	
0.3579989	-0.6304005	
0.3589989	-0.6339223	
0.3599989	-0.6374539	
0.3609989	-0.6409953	
0.3619989	-0.6445465	
0.3629989	-0.6481076	
0.3639989	-0.6516784	
0.3649988	-0.6552591	
0.3659988	-0.6588495	
0.3669988	-0.6624498	
0.3679988	-0.6660599	
0.3689988	-0.6696798	
0.3699988	-0.6733095	
0.3709988	-0.676949	
0.3719988	-0.6805983	
0.3729987	-0.6842574	
0.3739987	-0.6879264	
0.3749987	-0.6916051	
0.3759987	-0.6952937	
0.3769987	-0.6989921	
0.3779987	-0.7027003	
0.3789987	-0.7064182	
0.3799987	-0.710146	
0.3809986	-0.7138836	
0.3819986	-0.717631	
0.3829986	-0.7213883	
0.3839986	-0.7251553	
0.3849986	-0.7289321	
0.3859986	-0.7327188	
0.3869986	-0.7365153	
0.3879986	-0.7403216	
0.3889985	-0.7441377	
0.3899985	-0.7479636	
0.3909985	-0.7517993	
0.3919985	-0.7556448	
0.3929985	-0.7595001	
0.3939985	-0.7633653	
0.3949985	-0.7672402	
0.3959984	-0.771125	
0.3969984	-0.7750196	
0.3979984	-0.7789239	
0.3989984	-0.7828381	
0.3999984	-0.7867622	
0.4009984	-0.790696	
0.4019984	-0.7946395	
0.4029984	-0.798593	
0.4039983	-0.8025562	
0.4049983	-0.8065292	
0.4059983	-0.8105122	
0.4069983	-0.8145048	
0.4079983	-0.8185073	
0.4089983	-0.8225196	
0.4099983	-0.8265417	
0.4109983	-0.8305736	
0.4119982	-0.8346153	
0.4129982	-0.8386669	
0.4139982	-0.8427281	
0.4149982	-0.8467994	
0.4159982	-0.8508803	
0.4169982	-0.8549711	
0.4179982	-0.8590717	
0.4189982	-0.8631821	
0.4199981	-0.8673022	
0.4209981	-0.8714322	
0.4219981	-0.8755721	
0.4229981	-0.8797218	
0.4239981	-0.8838811	
0.4249981	-0.8880504	
0.4259981	-0.8922295	
0.426998	-0.8964183	
0.427998	-0.9006171	
0.428998	-0.9048255	
0.429998	-0.9090438	
0.430998	-0.9132719	
0.431998	-0.9175099	
0.432998	-0.9217575	
0.433998	-0.9260151	
0.4349979	-0.9302824	
0.4359979	-0.9345596	
0.4369979	-0.9388466	
0.4379979	-0.9431434	
0.4389979	-0.94745	
0.4399979	-0.9517664	
0.4409979	-0.9560925	
0.4419979	-0.9604287	
0.4429978	-0.9647744	
0.4439978	-0.96913	
0.4449978	-0.9734955	
0.4459978	-0.9778708	
0.4469978	-0.9822559	
0.4479978	-0.9866508	
0.4489978	-0.9910554	
0.4499978	-0.99547	
0.4509977	-0.9998943	
0.4519977	-1.004328	
0.4529977	-1.008772	
0.4539977	-1.013226	
0.4549977	-1.01769	
0.4559977	-1.022163	
0.4569977	-1.026646	
0.4579976	-1.031139	
0.4589976	-1.035642	
0.4599976	-1.040154	
0.4609976	-1.044677	
0.4619976	-1.049209	
0.4629976	-1.053751	
0.4639976	-1.058303	
0.4649976	-1.062865	
0.4659975	-1.067436	
0.4669975	-1.072017	
0.4679975	-1.076609	
0.4689975	-1.081209	
0.4699975	-1.08582	
0.4709975	-1.090441	
0.4719975	-1.095071	
0.4729975	-1.099711	
0.4739974	-1.104361	
0.4749974	-1.109021	
0.4759974	-1.11369	
0.4769974	-1.11837	
0.4779974	-1.123059	
0.4789974	-1.127758	
0.4799974	-1.132467	
0.4809974	-1.137185	
0.4819973	-1.141914	
0.4829973	-1.146652	
0.4839973	-1.1514	
0.4849973	-1.156158	
0.4859973	-1.160925	
0.4869973	-1.165703	
0.4879973	-1.17049	
0.4889973	-1.175287	
0.4899972	-1.180094	
0.4909972	-1.184911	
0.4919972	-1.189737	
0.4929972	-1.194574	
0.4939972	-1.19942	
0.4949972	-1.204276	
0.4959972	-1.209142	
0.4969971	-1.214017	
0.4979971	-1.218902	
0.4989971	-1.223798	
0.4999971	-1.228703	
0.5009971	-1.233618	
0.5019971	-1.238542	
0.5029971	-1.243477	
0.5039971	-1.248421	
0.5049971	-1.253375	
0.5059971	-1.258339	
0.506997	-1.263312	
0.507997	-1.268296	
0.508997	-1.273289	
0.509997	-1.278292	
0.510997	-1.283305	
0.511997	-1.288328	
0.512997	-1.29336	
0.513997	-1.298403	
0.5149969	-1.303455	
0.5159969	-1.308517	
0.5169969	-1.313589	
0.5179969	-1.31867	
0.5189969	-1.323762	
0.5199969	-1.328863	
0.5209969	-1.333974	
0.5219969	-1.339095	
0.5229968	-1.344225	
0.5239968	-1.349366	
0.5249968	-1.354516	
0.5259968	-1.359676	
0.5269968	-1.364846	
0.5279968	-1.370026	
0.5289968	-1.375215	
0.5299968	-1.380414	
0.5309967	-1.385623	
0.5319967	-1.390842	
0.5329967	-1.396071	
0.5339967	-1.40131	
0.5349967	-1.406558	
0.5359967	-1.411816	
0.5369967	-1.417084	
0.5379966	-1.422362	
0.5389966	-1.427649	
0.5399966	-1.432947	
0.5409966	-1.438254	
0.5419966	-1.443571	
0.5429966	-1.448898	
0.5439966	-1.454235	
0.5449966	-1.459581	
0.5459965	-1.464937	
0.5469965	-1.470303	
0.5479965	-1.475679	
0.5489965	-1.481065	
0.5499965	-1.486461	
0.5509965	-1.491866	
0.5519965	-1.497281	
0.5529965	-1.502706	
0.5539964	-1.508141	
0.5549964	-1.513585	
0.5559964	-1.51904	
0.5569964	-1.524504	
0.5579964	-1.529978	
0.5589964	-1.535461	
0.5599964	-1.540955	
0.5609964	-1.546458	
0.5619963	-1.551972	
0.5629963	-1.557495	
0.5639963	-1.563028	
0.5649963	-1.56857	
0.5659963	-1.574123	
0.5669963	-1.579685	
0.5679963	-1.585257	
0.5689963	-1.590839	
0.5699962	-1.596431	
0.5709962	-1.602032	
0.5719962	-1.607643	
0.5729962	-1.613265	
0.5739962	-1.618896	
0.5749962	-1.624536	
0.5759962	-1.630187	
0.5769961	-1.635847	
0.5779961	-1.641518	
0.5789961	-1.647197	
0.5799961	-1.652887	
0.5809961	-1.658587	
0.5819961	-1.664296	
0.5829961	-1.670015	
0.5839961	-1.675744	
0.584996	-1.681483	
0.585996	-1.687232	
0.586996	-1.692991	
0.587996	-1.698759	
0.588996	-1.704537	
0.589996	-1.710325	
0.590996	-1.716123	
0.591996	-1.72193	
0.5929959	-1.727747	
0.5939959	-1.733575	
0.5949959	-1.739411	
0.5959959	-1.745258	
0.5969959	-1.751115	
0.5979959	-1.756981	
0.5989959	-1.762857	
0.5999959	-1.768743	
0.6009958	-1.774639	
0.6019958	-1.780545	
0.6029958	-1.78646	
0.6039958	-1.792385	
0.6049958	-1.79832	
0.6059958	-1.804265	
0.6069958	-1.81022	
0.6079957	-1.816184	
0.6089957	-1.822159	
0.6099957	-1.828143	
0.6109957	-1.834137	
0.6119957	-1.840141	
0.6129957	-1.846154	
0.6139957	-1.852178	
0.6149957	-1.858211	
0.6159956	-1.864253	
0.6169956	-1.870306	
0.6179956	-1.876369	
0.6189956	-1.882441	
0.6199956	-1.888523	
0.6209956	-1.894615	
0.6219956	-1.900717	
0.6229956	-1.906829	
0.6239955	-1.91295	
0.6249955	-1.919082	
0.6259955	-1.925223	
0.6269955	-1.931373	
0.6279955	-1.937534	
0.6289955	-1.943705	
0.6299955	-1.949885	
0.6309955	-1.956075	
0.6319954	-1.962275	
0.6329954	-1.968485	
0.6339954	-1.974704	
0.6349954	-1.980934	
0.6359954	-1.987173	
0.6369954	-1.993422	
0.6379954	-1.999681	
0.6389953	-2.005949	
0.6399953	-2.012228	
0.6409953	-2.018516	
0.6419953	-2.024814	
0.6429953	-2.031122	
0.6439953	-2.037439	
0.6449953	-2.043767	
0.6459953	-2.050104	
0.6469952	-2.056451	
0.6479952	-2.062808	
0.6489952	-2.069175	
0.6499952	-2.075551	
0.6509952	-2.081938	
0.6519952	-2.088334	
0.6529952	-2.09474	
0.6539952	-2.101155	
0.6549951	-2.107581	
0.6559951	-2.114016	
0.6569951	-2.120461	
0.6579951	-2.126916	
0.6589951	-2.133381	
0.6599951	-2.139856	
0.6609951	-2.14634	
0.6619951	-2.152834	
0.662995	-2.159338	
0.663995	-2.165852	
0.664995	-2.172376	
0.665995	-2.178909	
0.666995	-2.185452	
0.667995	-2.192006	
0.668995	-2.198569	
0.669995	-2.205141	
0.6709949	-2.211724	
0.6719949	-2.218316	
0.6729949	-2.224918	
0.6739949	-2.23153	
0.6749949	-2.238152	
0.6759949	-2.244783	
0.6769949	-2.251425	
0.6779948	-2.258076	
0.6789948	-2.264737	
0.6799948	-2.271408	
0.6809948	-2.278088	
0.6819948	-2.284779	
0.6829948	-2.291479	
0.6839948	-2.298189	
0.6849948	-2.304909	
0.6859947	-2.311639	
0.6869947	-2.318378	
0.6879947	-2.325127	
0.6889947	-2.331887	
0.6899947	-2.338655	
0.6909947	-2.345434	
0.6919947	-2.352223	
0.6929947	-2.359021	
0.6939946	-2.365829	
0.6949946	-2.372647	
0.6959946	-2.379475	
0.6969946	-2.386312	
0.6979946	-2.39316	
0.6989946	-2.400017	
0.6999946	-2.406884	
0.7009946	-2.413761	
0.7019945	-2.420647	
0.7029945	-2.427544	
0.7039945	-2.43445	
0.7049945	-2.441366	
0.7059945	-2.448292	
0.7069945	-2.455228	
0.7079945	-2.462173	
0.7089944	-2.469128	
0.7099944	-2.476094	
0.7109944	-2.483068	
0.7119944	-2.490053	
0.7129944	-2.497048	
0.7139944	-2.504052	
0.7149944	-2.511066	
0.7159944	-2.51809	
0.7169943	-2.525124	
0.7179943	-2.532167	
0.7189943	-2.539221	
0.7199943	-2.546284	
0.7209943	-2.553357	
0.7219943	-2.56044	
0.7229943	-2.567533	
0.7239943	-2.574635	
0.7249942	-2.581747	
0.7259942	-2.588869	
0.7269942	-2.596001	
0.7279942	-2.603143	
0.7289942	-2.610294	
0.7299942	-2.617455	
0.7309942	-2.624627	
0.7319942	-2.631808	
0.7329941	-2.638999	
0.7339941	-2.646199	
0.7349941	-2.653409	
0.7359941	-2.66063	
0.7369941	-2.667859	
0.7379941	-2.675099	
0.7389941	-2.682349	
0.739994	-2.689608	
0.740994	-2.696877	
0.741994	-2.704156	
0.742994	-2.711445	
0.743994	-2.718744	
0.744994	-2.726052	
0.745994	-2.733371	
0.746994	-2.740699	
0.7479939	-2.748037	
0.7489939	-2.755384	
0.7499939	-2.762742	
0.7509939	-2.770109	
0.7519939	-2.777486	
0.7529939	-2.784873	
0.7539939	-2.79227	
0.7549939	-2.799676	
0.7559938	-2.807093	
0.7569938	-2.814519	
0.7579938	-2.821955	
0.7589938	-2.829401	
0.7599938	-2.836856	
0.7609938	-2.844322	
0.7619938	-2.851797	
0.7629938	-2.859282	
0.7639937	-2.866777	
0.7649937	-2.874281	
0.7659937	-2.881796	
0.7669937	-2.88932	
0.7679937	-2.896854	
0.7689937	-2.904398	
0.7699937	-2.911952	
0.7709936	-2.919515	
0.7719936	-2.927088	
0.7729936	-2.934672	
0.7739936	-2.942265	
0.7749936	-2.949867	
0.7759936	-2.95748	
0.7769936	-2.965102	
0.7779936	-2.972735	
0.7789935	-2.980377	
0.7799935	-2.988028	
0.7809935	-2.99569	
0.7819935	-3.003361	
0.7829935	-3.011043	
0.7839935	-3.018734	
0.7849935	-3.026435	
0.7859935	-3.034145	
0.7869934	-3.041866	
0.7879934	-3.049596	
0.7889934	-3.057336	
0.7899934	-3.065086	
0.7909934	-3.072846	
0.7919934	-3.080615	
0.7929934	-3.088395	
0.7939934	-3.096184	
0.7949933	-3.103983	
0.7959933	-3.111791	
0.7969933	-3.11961	
0.7979933	-3.127438	
0.7989933	-3.135277	
0.7999933	-3.143125	
0.8009933	-3.150982	
0.8019933	-3.15885	
0.8029932	-3.166728	
0.8039932	-3.174615	
0.8049932	-3.182512	
0.8059932	-3.190418	
0.8069932	-3.198335	
0.8079932	-3.206262	
0.8089932	-3.214198	
0.8099931	-3.222144	
0.8109931	-3.2301	
0.8119931	-3.238066	
0.8129931	-3.246041	
0.8139931	-3.254026	
0.8149931	-3.262022	
0.8159931	-3.270027	
0.8169931	-3.278042	
0.817993	-3.286066	
0.818993	-3.294101	
0.819993	-3.302145	
0.820993	-3.310199	
0.821993	-3.318263	
0.822993	-3.326336	
0.823993	-3.33442	
0.824993	-3.342513	
0.8259929	-3.350616	
0.8269929	-3.358729	
0.8279929	-3.366852	
0.8289929	-3.374984	
0.8299929	-3.383126	
0.8309929	-3.391279	
0.8319929	-3.399441	
0.8329929	-3.407612	
0.8339928	-3.415794	
0.8349928	-3.423985	
0.8359928	-3.432186	
0.8369928	-3.440397	
0.8379928	-3.448618	
0.8389928	-3.456849	
0.8399928	-3.465089	
0.8409927	-3.473339	
0.8419927	-3.481599	
0.8429927	-3.489869	
0.8439927	-3.498148	
0.8449927	-3.506438	
0.8459927	-3.514737	
0.8469927	-3.523046	
0.8479927	-3.531365	
0.8489926	-3.539694	
0.8499926	-3.548033	
0.8509926	-3.556381	
0.8519926	-3.564739	
0.8529926	-3.573107	
0.8539926	-3.581484	
0.8549926	-3.589872	
0.8559926	-3.598269	
0.8569925	-3.606677	
0.8579925	-3.615094	
0.8589925	-3.62352	
0.8599925	-3.631957	
0.8609925	-3.640404	
0.8619925	-3.64886	
0.8629925	-3.657326	
0.8639925	-3.665801	
0.8649924	-3.674287	
0.8659924	-3.682782	
0.8669924	-3.691288	
0.8679924	-3.699803	
0.8689924	-3.708328	
0.8699924	-3.716862	
0.8709924	-3.725407	
0.8719923	-3.733961	
0.8729923	-3.742526	
0.8739923	-3.751099	
0.8749923	-3.759683	
0.8759923	-3.768277	
0.8769923	-3.77688	
0.8779923	-3.785493	
0.8789923	-3.794116	
0.8799922	-3.802749	
0.8809922	-3.811392	
0.8819922	-3.820044	
0.8829922	-3.828707	
0.8839922	-3.837378	
0.8849922	-3.84606	
0.8859922	-3.854752	
0.8869922	-3.863453	
0.8879921	-3.872164	
0.8889921	-3.880886	
0.8899921	-3.889616	
0.8909921	-3.898357	
0.8919921	-3.907108	
0.8929921	-3.915868	
0.8939921	-3.924639	
0.8949921	-3.933418	
0.895992	-3.942208	
0.896992	-3.951008	
0.897992	-3.959817	
0.898992	-3.968636	
0.899992	-3.977465	
0.900992	-3.986304	
0.901992	-3.995153	
0.902992	-4.004011	
0.9039919	-4.012879	
0.9049919	-4.021757	
0.9059919	-4.030645	
0.9069919	-4.039543	
0.9079919	-4.04845	
0.9089919	-4.057368	
0.9099919	-4.066295	
0.9109918	-4.075232	
0.9119918	-4.084178	
0.9129918	-4.093135	
0.9139918	-4.102101	
0.9149918	-4.111078	
0.9159918	-4.120063	
0.9169918	-4.129059	
0.9179918	-4.138065	
0.9189917	-4.14708	
0.9199917	-4.156106	
0.9209917	-4.16514	
0.9219917	-4.174185	
0.9229917	-4.18324	
0.9239917	-4.192304	
0.9249917	-4.201378	
0.9259917	-4.210463	
0.9269916	-4.219556	
0.9279916	-4.22866	
0.9289916	-4.237773	
0.9299916	-4.246897	
0.9309916	-4.25603	
0.9319916	-4.265173	
0.9329916	-4.274326	
0.9339916	-4.283488	
0.9349915	-4.292661	
0.9359915	-4.301843	
0.9369915	-4.311035	
0.9379915	-4.320236	
0.9389915	-4.329448	
0.9399915	-4.338669	
0.9409915	-4.347901	
0.9419914	-4.357141	
0.9429914	-4.366393	
0.9439914	-4.375653	
0.9449914	-4.384923	
0.9459914	-4.394204	
0.9469914	-4.403494	
0.9479914	-4.412794	
0.9489914	-4.422103	
0.9499913	-4.431423	
0.9509913	-4.440753	
0.9519913	-4.450092	
0.9529913	-4.45944	
0.9539913	-4.468799	
0.9549913	-4.478168	
0.9559913	-4.487546	
0.9569913	-4.496934	
0.9579912	-4.506332	
0.9589912	-4.51574	
0.9599912	-4.525157	
0.9609912	-4.534585	
0.9619912	-4.544022	
0.9629912	-4.553469	
0.9639912	-4.562926	
0.9649912	-4.572393	
0.9659911	-4.581869	
0.9669911	-4.591356	
0.9679911	-4.600852	
0.9689911	-4.610357	
0.9699911	-4.619873	
0.9709911	-4.629399	
0.9719911	-4.638934	
0.972991	-4.648479	
0.973991	-4.658034	
0.974991	-4.667599	
0.975991	-4.677173	
0.976991	-4.686758	
0.977991	-4.696352	
0.978991	-4.705956	
0.979991	-4.71557	
0.9809909	-4.725194	
0.9819909	-4.734827	
0.9829909	-4.74447	
0.9839909	-4.754123	
0.9849909	-4.763786	
0.9859909	-4.773458	
0.9869909	-4.783141	
0.9879909	-4.792833	
0.9889908	-4.802536	
0.9899908	-4.812247	
0.9909908	-4.821969	
0.9919908	-4.831701	
0.9929908	-4.841442	
0.9939908	-4.851193	
0.9949908	-4.860954	
0.9959908	-4.870725	
0.9969907	-4.880506	
0.9979907	-4.890296	
0.9989907	-4.900096	
0.9999907	-4.909906	
1.000991	-4.919725	
1.001991	-4.929555	
1.002991	-4.939395	
1.003991	-4.949244	
1.004991	-4.959103	
1.005991	-4.968972	
1.006991	-4.978851	
1.007991	-4.988739	
1.008991	-4.998638	
1.009991	-5.008545	
1.010991	-5.018463	
1.011991	-5.028391	
1.012991	-5.038329	
1.013991	-5.048276	
1.014991	-5.058233	
1.015991	-5.0682	
1.016991	-5.078177	
1.017992	-5.088163	
1.018992	-5.09816	
1.019992	-5.108166	
1.020992	-5.118182	
1.021992	-5.128208	
1.022992	-5.138244	
1.023992	-5.148289	
1.024992	-5.158344	
1.025992	-5.168409	
1.026992	-5.178484	
1.027992	-5.188569	
1.028992	-5.198663	
1.029992	-5.208767	
1.030992	-5.218882	
1.031992	-5.229005	
1.032992	-5.239139	
1.033992	-5.249283	
1.034992	-5.259436	
1.035992	-5.269599	
1.036992	-5.279772	
1.037992	-5.289955	
1.038993	-5.300148	
1.039993	-5.31035	
1.040993	-5.320562	
1.041993	-5.330784	
1.042993	-5.341016	
1.043993	-5.351258	
1.044993	-5.361509	
1.045993	-5.37177	
1.046993	-5.382041	
1.047993	-5.392323	
1.048993	-5.402613	
1.049993	-5.412914	
1.050993	-5.423224	
1.051993	-5.433544	
1.052993	-5.443874	
1.053993	-5.454214	
1.054993	-5.464563	
1.055993	-5.474923	
1.056993	-5.485292	
1.057993	-5.495671	
1.058993	-5.50606	
1.059994	-5.516458	
1.060994	-5.526866	
