TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-9.75187e-06	1.85533e-07	0.2
2	0.002	-2.92233e-05	6.67733e-07	0.199999
3	0.003	-5.83941e-05	1.52065e-06	0.199999
4	0.004	-9.72491e-05	2.80022e-06	0.199998
5	0.005	-0.000145775	4.55368e-06	0.199997
6	0.006	-0.000203961	6.82472e-06	0.199995
7	0.007	-0.000271792	9.65593e-06	0.199993
8	0.008	-0.000349258	1.30903e-05	0.199991
9	0.009	-0.000436343	1.71719e-05	0.199988
10	0.01	-0.000533034	2.1946e-05	0.199985
11	0.011	-0.000639315	2.74596e-05	0.199981
12	0.012	-0.000755172	3.37611e-05	0.199977
13	0.013	-0.000880588	4.09005e-05	0.199972
14	0.014	-0.00101555	4.89289e-05	0.199967
15	0.015	-0.00116003	5.78987e-05	0.19996
16	0.016	-0.00131402	6.78632e-05	0.199953
17	0.017	-0.00147751	7.88768e-05	0.199946
18	0.018	-0.00165046	9.09942e-05	0.199937
19	0.019	-0.00183287	0.000104271	0.199928
20	0.02	-0.00202472	0.000118762	0.199918
21	0.021	-0.00222598	0.000134524	0.199906
22	0.022	-0.00243663	0.000151613	0.199894
23	0.023	-0.00265667	0.000170083	0.199881
24	0.024	-0.00288606	0.000189989	0.199866
25	0.025	-0.0031248	0.000211387	0.199851
26	0.026	-0.00337286	0.00023433	0.199834
27	0.027	-0.00363022	0.000258871	0.199816
28	0.028	-0.00389686	0.000285062	0.199796
29	0.029	-0.00417277	0.000312953	0.199775
30	0.03	-0.00445793	0.000342595	0.199753
31	0.031	-0.00475232	0.000374036	0.199729
32	0.032	-0.00505592	0.000407322	0.199703
33	0.033	-0.00536872	0.000442499	0.199676
34	0.034	-0.0056907	0.000479611	0.199648
35	0.035	-0.00602184	0.000518701	0.199617
36	0.036	-0.00636213	0.000559807	0.199585
37	0.037	-0.00671155	0.000602969	0.199551
38	0.038	-0.00707009	0.000648223	0.199515
39	0.039	-0.00743773	0.000695604	0.199477
40	0.04	-0.00781446	0.000745144	0.199438
41	0.041	-0.00820027	0.000796875	0.199396
42	0.042	-0.00859514	0.000850825	0.199352
43	0.043	-0.00899907	0.000907021	0.199306
44	0.044	-0.00941204	0.000965486	0.199258
45	0.045	-0.00983405	0.00102624	0.199208
46	0.046	-0.0102651	0.00108932	0.199156
47	0.047	-0.0107051	0.00115472	0.199101
48	0.048	-0.0111542	0.00122247	0.199045
49	0.049	-0.0116122	0.00129258	0.198985
50	0.05	-0.0120792	0.00136506	0.198924
51	0.051	-0.0125552	0.00143993	0.19886
52	0.052	-0.0130402	0.0015172	0.198794
53	0.053	-0.0135342	0.00159686	0.198726
54	0.054	-0.0140372	0.00167892	0.198655
55	0.055	-0.0145491	0.00176339	0.198582
56	0.056	-0.0150699	0.00185027	0.198506
57	0.057	-0.0155998	0.00193955	0.198428
58	0.058	-0.0161386	0.00203124	0.198347
59	0.059	-0.0166863	0.00212532	0.198264
60	0.06	-0.0172431	0.0022218	0.198179
61	0.061	-0.0178088	0.00232066	0.198091
62	0.062	-0.0183834	0.0024219	0.198
63	0.063	-0.018967	0.0025255	0.197908
64	0.064	-0.0195596	0.00263146	0.197812
65	0.065	-0.0201612	0.00273977	0.197714
66	0.066	-0.0207717	0.0028504	0.197614
67	0.067	-0.0213912	0.00296334	0.197511
68	0.068	-0.0220197	0.00307858	0.197406
69	0.069	-0.0226572	0.0031961	0.197298
70	0.07	-0.0233036	0.00331588	0.197188
71	0.071	-0.0239591	0.0034379	0.197076
72	0.072	-0.0246236	0.00356214	0.196961
73	0.073	-0.0252971	0.00368859	0.196844
74	0.074	-0.0259796	0.00381721	0.196725
75	0.075	-0.0266712	0.00394799	0.196603
76	0.076	-0.0273718	0.00408091	0.196479
77	0.077	-0.0280814	0.00421594	0.196353
78	0.078	-0.0288001	0.00435307	0.196224
79	0.079	-0.0295279	0.00449225	0.196093
80	0.08	-0.0302647	0.00463348	0.19596
81	0.081	-0.0310106	0.00477673	0.195825
82	0.082	-0.0317656	0.00492197	0.195688
83	0.083	-0.0325298	0.00506918	0.195549
84	0.084	-0.033303	0.00521834	0.195408
85	0.085	-0.0340853	0.00536942	0.195264
86	0.086	-0.0348768	0.00552239	0.195119
87	0.087	-0.0356775	0.00567723	0.194972
88	0.088	-0.0364872	0.00583392	0.194823
89	0.089	-0.0373062	0.00599244	0.194672
90	0.09	-0.0381343	0.00615275	0.194519
91	0.091	-0.0389716	0.00631484	0.194364
92	0.092	-0.0398181	0.00647868	0.194208
93	0.093	-0.0406738	0.00664426	0.19405
94	0.094	-0.0415387	0.00681154	0.19389
95	0.095	-0.0424129	0.00698051	0.193728
96	0.096	-0.0432963	0.00715114	0.193565
97	0.097	-0.0441889	0.00732342	0.1934
98	0.098	-0.0450908	0.00749732	0.193234
99	0.099	-0.0460019	0.00767282	0.193066
100	0.1	-0.0469223	0.0078499	0.192897
101	0.101	-0.047852	0.00802855	0.192726
102	0.102	-0.048791	0.00820875	0.192554
103	0.103	-0.0497392	0.00839048	0.19238
104	0.104	-0.0506968	0.00857372	0.192206
105	0.105	-0.0516637	0.00875846	0.192029
106	0.106	-0.0526399	0.00894468	0.191852
107	0.107	-0.0536255	0.00913237	0.191673
108	0.108	-0.0546204	0.00932151	0.191492
109	0.109	-0.0556246	0.0095121	0.191311
110	0.11	-0.0566381	0.00970411	0.191128
111	0.111	-0.057661	0.00989753	0.190945
112	0.112	-0.0586933	0.0100924	0.19076
113	0.113	-0.0597349	0.0102886	0.190573
114	0.114	-0.0607859	0.0104862	0.190386
115	0.115	-0.0618463	0.0106852	0.190198
116	0.116	-0.0629161	0.0108856	0.190008
117	0.117	-0.0639952	0.0110873	0.189818
118	0.118	-0.0650837	0.0112904	0.189626
119	0.119	-0.0661816	0.0114948	0.189433
120	0.12	-0.0672889	0.0117006	0.189239
121	0.121	-0.0684056	0.0119077	0.189044
122	0.122	-0.0695316	0.0121162	0.188848
123	0.123	-0.0706671	0.012326	0.188652
124	0.124	-0.0718119	0.0125372	0.188454
125	0.125	-0.0729662	0.0127496	0.188255
126	0.126	-0.0741298	0.0129635	0.188055
127	0.127	-0.0753028	0.0131786	0.187854
128	0.128	-0.0764853	0.0133951	0.187651
129	0.129	-0.0776771	0.013613	0.187448
130	0.13	-0.0788783	0.0138322	0.187244
131	0.131	-0.0800889	0.0140527	0.187039
132	0.132	-0.0813089	0.0142746	0.186833
133	0.133	-0.0825383	0.0144978	0.186625
134	0.134	-0.0837771	0.0147225	0.186417
135	0.135	-0.0850252	0.0149484	0.186208
136	0.136	-0.0862828	0.0151758	0.185997
137	0.137	-0.0875497	0.0154045	0.185786
138	0.138	-0.0888259	0.0156346	0.185573
139	0.139	-0.0901116	0.0158662	0.185359
140	0.14	-0.0914066	0.0160991	0.185144
141	0.141	-0.092711	0.0163334	0.184928
142	0.142	-0.0940247	0.0165692	0.184711
143	0.143	-0.0953478	0.0168064	0.184493
144	0.144	-0.0966802	0.0170451	0.184273
145	0.145	-0.098022	0.0172852	0.184053
146	0.146	-0.0993732	0.0175267	0.183831
147	0.147	-0.100734	0.0177698	0.183608
148	0.148	-0.102103	0.0180143	0.183383
149	0.149	-0.103482	0.0182603	0.183157
150	0.15	-0.104871	0.0185079	0.18293
151	0.151	-0.106269	0.0187569	0.182702
152	0.152	-0.107676	0.0190075	0.182472
153	0.153	-0.109092	0.0192597	0.182241
154	0.154	-0.110518	0.0195134	0.182009
155	0.155	-0.111953	0.0197687	0.181775
156	0.156	-0.113397	0.0200255	0.18154
157	0.157	-0.11485	0.020284	0.181303
158	0.158	-0.116313	0.020544	0.181065
159	0.159	-0.117785	0.0208057	0.180826
160	0.16	-0.119267	0.021069	0.180585
161	0.161	-0.120757	0.021334	0.180342
162	0.162	-0.122257	0.0216006	0.180098
163	0.163	-0.123766	0.0218689	0.179853
164	0.164	-0.125284	0.0221389	0.179606
165	0.165	-0.126812	0.0224105	0.179357
166	0.166	-0.128349	0.0226839	0.179107
167	0.167	-0.129895	0.022959	0.178855
168	0.168	-0.13145	0.0232358	0.178601
169	0.169	-0.133014	0.0235143	0.178346
170	0.17	-0.134588	0.0237946	0.178089
171	0.171	-0.136171	0.0240766	0.17783
172	0.172	-0.137763	0.0243604	0.17757
173	0.173	-0.139364	0.024646	0.177308
174	0.174	-0.140975	0.0249333	0.177045
175	0.175	-0.142594	0.0252224	0.176779
176	0.176	-0.144223	0.0255134	0.176512
177	0.177	-0.145861	0.0258061	0.176243
178	0.178	-0.147509	0.0261007	0.175973
179	0.179	-0.149165	0.026397	0.1757
180	0.18	-0.150831	0.0266953	0.175426
181	0.181	-0.152505	0.0269953	0.17515
182	0.182	-0.154189	0.0272972	0.174872
183	0.183	-0.155882	0.0276009	0.174592
184	0.184	-0.157585	0.0279064	0.174311
185	0.185	-0.159296	0.0282138	0.174028
186	0.186	-0.161017	0.0285231	0.173743
187	0.187	-0.162747	0.0288342	0.173456
188	0.188	-0.164486	0.0291472	0.173167
189	0.189	-0.166234	0.029462	0.172877
190	0.19	-0.167991	0.0297788	0.172584
191	0.191	-0.169757	0.0300973	0.17229
192	0.192	-0.171533	0.0304178	0.171994
193	0.193	-0.173318	0.0307401	0.171696
194	0.194	-0.175112	0.0310642	0.171396
195	0.195	-0.176915	0.0313903	0.171095
196	0.196	-0.178727	0.0317182	0.170791
197	0.197	-0.180549	0.032048	0.170486
198	0.198	-0.182379	0.0323796	0.170179
199	0.199	-0.184219	0.0327131	0.16987
200	0.2	-0.186068	0.0330484	0.169559
201	0.201	-0.187926	0.0333856	0.169247
202	0.202	-0.189793	0.0337247	0.168932
203	0.203	-0.19167	0.0340656	0.168616
204	0.204	-0.193555	0.0344083	0.168298
205	0.205	-0.19545	0.0347529	0.167978
206	0.206	-0.197354	0.0350993	0.167657
207	0.207	-0.199267	0.0354476	0.167333
208	0.208	-0.201189	0.0357977	0.167008
209	0.209	-0.203121	0.0361496	0.166682
210	0.21	-0.205062	0.0365033	0.166353
211	0.211	-0.207011	0.0368588	0.166023
212	0.212	-0.20897	0.0372161	0.165691
213	0.213	-0.210939	0.0375752	0.165357
214	0.214	-0.212916	0.0379362	0.165021
215	0.215	-0.214903	0.0382989	0.164684
216	0.216	-0.216899	0.0386633	0.164345
217	0.217	-0.218904	0.0390296	0.164004
218	0.218	-0.220918	0.0393976	0.163662
219	0.219	-0.222942	0.0397673	0.163318
220	0.22	-0.224974	0.0401388	0.162973
221	0.221	-0.227016	0.0405121	0.162625
222	0.222	-0.229067	0.0408871	0.162277
223	0.223	-0.231128	0.0412638	0.161926
224	0.224	-0.233197	0.0416422	0.161574
225	0.225	-0.235276	0.0420224	0.16122
226	0.226	-0.237364	0.0424042	0.160865
227	0.227	-0.239461	0.0427878	0.160508
228	0.228	-0.241568	0.043173	0.16015
229	0.229	-0.243684	0.04356	0.15979
230	0.23	-0.245809	0.0439486	0.159428
231	0.231	-0.247943	0.0443389	0.159065
232	0.232	-0.250086	0.0447308	0.1587
233	0.233	-0.252239	0.0451245	0.158334
234	0.234	-0.254401	0.0455197	0.157967
235	0.235	-0.256573	0.0459166	0.157597
236	0.236	-0.258753	0.0463152	0.157227
237	0.237	-0.260943	0.0467154	0.156855
238	0.238	-0.263142	0.0471172	0.156481
239	0.239	-0.26535	0.0475207	0.156106
240	0.24	-0.267568	0.0479257	0.155729
241	0.241	-0.269795	0.0483324	0.155351
242	0.242	-0.272031	0.0487407	0.154972
243	0.243	-0.274276	0.0491506	0.154591
244	0.244	-0.276531	0.0495621	0.154208
245	0.245	-0.278795	0.0499752	0.153824
246	0.246	-0.281068	0.0503899	0.153439
247	0.247	-0.283351	0.0508062	0.153053
248	0.248	-0.285643	0.0512241	0.152664
249	0.249	-0.287944	0.0516436	0.152275
250	0.25	-0.290254	0.0520646	0.151884
251	0.251	-0.292574	0.0524872	0.151492
252	0.252	-0.294903	0.0529114	0.151098
253	0.253	-0.297241	0.0533372	0.150703
254	0.254	-0.299589	0.0537646	0.150306
255	0.255	-0.301945	0.0541935	0.149908
256	0.256	-0.304311	0.054624	0.149509
257	0.257	-0.306687	0.0550561	0.149108
258	0.258	-0.309072	0.0554897	0.148706
259	0.259	-0.311466	0.0559249	0.148302
260	0.26	-0.313869	0.0563617	0.147897
261	0.261	-0.316281	0.0568001	0.147491
262	0.262	-0.318703	0.05724	0.147083
263	0.263	-0.321134	0.0576815	0.146674
264	0.264	-0.323575	0.0581246	0.146263
265	0.265	-0.326024	0.0585692	0.145851
266	0.266	-0.328483	0.0590155	0.145438
267	0.267	-0.330952	0.0594633	0.145023
268	0.268	-0.333429	0.0599127	0.144606
269	0.269	-0.335916	0.0603636	0.144189
270	0.27	-0.338412	0.0608162	0.14377
271	0.271	-0.340918	0.0612703	0.143349
272	0.272	-0.343432	0.0617261	0.142927
273	0.273	-0.345956	0.0621834	0.142504
274	0.274	-0.34849	0.0626423	0.142079
275	0.275	-0.351032	0.0631028	0.141653
276	0.276	-0.353584	0.0635649	0.141225
277	0.277	-0.356145	0.0640287	0.140796
278	0.278	-0.358716	0.064494	0.140365
279	0.279	-0.361295	0.0649609	0.139933
280	0.28	-0.363884	0.0654295	0.1395
281	0.281	-0.366482	0.0658996	0.139065
282	0.282	-0.36909	0.0663714	0.138628
283	0.283	-0.371706	0.0668448	0.13819
284	0.284	-0.374332	0.0673199	0.137751
285	0.285	-0.376968	0.0677966	0.13731
286	0.286	-0.379612	0.0682749	0.136868
287	0.287	-0.382266	0.0687548	0.136424
288	0.288	-0.384929	0.0692364	0.135978
289	0.289	-0.387601	0.0697197	0.135531
290	0.29	-0.390283	0.0702046	0.135083
291	0.291	-0.392973	0.0706912	0.134633
292	0.292	-0.395674	0.0711794	0.134181
293	0.293	-0.398383	0.0716693	0.133728
294	0.294	-0.401101	0.0721608	0.133274
295	0.295	-0.403829	0.0726541	0.132817
296	0.296	-0.406566	0.073149	0.13236
297	0.297	-0.409312	0.0736456	0.1319
298	0.298	-0.412068	0.0741438	0.13144
299	0.299	-0.414833	0.0746438	0.130977
300	0.3	-0.417607	0.0751454	0.130513
301	0.301	-0.42039	0.0756487	0.130048
302	0.302	-0.423182	0.0761538	0.129581
303	0.303	-0.425984	0.0766605	0.129112
304	0.304	-0.428795	0.077169	0.128642
305	0.305	-0.431615	0.0776791	0.12817
306	0.306	-0.434445	0.078191	0.127696
307	0.307	-0.437283	0.0787045	0.127221
308	0.308	-0.440131	0.0792198	0.126744
309	0.309	-0.442988	0.0797368	0.126266
310	0.31	-0.445854	0.0802555	0.125786
311	0.311	-0.44873	0.0807759	0.125304
312	0.312	-0.451615	0.0812981	0.124821
313	0.313	-0.454509	0.081822	0.124337
314	0.314	-0.457412	0.0823476	0.12385
315	0.315	-0.460324	0.0828749	0.123362
316	0.316	-0.463246	0.083404	0.122872
317	0.317	-0.466177	0.0839348	0.122381
318	0.318	-0.469117	0.0844673	0.121888
319	0.319	-0.472066	0.0850015	0.121394
320	0.32	-0.475025	0.0855375	0.120897
321	0.321	-0.477993	0.0860753	0.1204
322	0.322	-0.48097	0.0866147	0.1199
323	0.323	-0.483956	0.0871559	0.119399
324	0.324	-0.486951	0.0876988	0.118896
325	0.325	-0.489956	0.0882435	0.118392
326	0.326	-0.49297	0.0887899	0.117886
327	0.327	-0.495993	0.089338	0.117378
328	0.328	-0.499025	0.0898879	0.116869
329	0.329	-0.502067	0.0904395	0.116358
330	0.33	-0.505117	0.0909928	0.115845
331	0.331	-0.508177	0.0915479	0.115331
332	0.332	-0.511246	0.0921047	0.114815
333	0.333	-0.514325	0.0926632	0.114298
334	0.334	-0.517412	0.0932235	0.113779
335	0.335	-0.520509	0.0937855	0.113258
336	0.336	-0.523615	0.0943492	0.112736
337	0.337	-0.526731	0.0949146	0.112212
338	0.338	-0.529855	0.0954818	0.111686
