TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.86973e-06	1.30553e-07	0.2
2	0.002	-2.60625e-05	5.2573e-07	0.199999
3	0.003	-5.12234e-05	1.29744e-06	0.199997
4	0.004	-8.40887e-05	2.53305e-06	0.199995
5	0.005	-0.000124434	4.30025e-06	0.199992
6	0.006	-0.000172051	6.65276e-06	0.199988
7	0.007	-0.000226729	9.63536e-06	0.199983
8	0.008	-0.000288256	1.32872e-05	0.199978
9	0.009	-0.000356408	1.76443e-05	0.199971
10	0.01	-0.000430954	2.27406e-05	0.199963
11	0.011	-0.000511652	2.86093e-05	0.199953
12	0.012	-0.000598252	3.52825e-05	0.199942
13	0.013	-0.000690493	4.27919e-05	0.19993
14	0.014	-0.000788107	5.11684e-05	0.199917
15	0.015	-0.000890819	6.0442e-05	0.199901
16	0.016	-0.000998349	7.06414e-05	0.199884
17	0.017	-0.00111041	8.17936e-05	0.199865
18	0.018	-0.00122671	9.39243e-05	0.199844
19	0.019	-0.00134695	0.000107057	0.199822
20	0.02	-0.00147085	0.000121212	0.199796
21	0.021	-0.00159809	0.000136408	0.199769
22	0.022	-0.00172839	0.000152662	0.19974
23	0.023	-0.00186144	0.000169984	0.199707
24	0.024	-0.00199694	0.000188385	0.199673
25	0.025	-0.00213461	0.00020787	0.199635
26	0.026	-0.00227415	0.000228441	0.199595
27	0.027	-0.00241526	0.000250096	0.199552
28	0.028	-0.00255768	0.00027283	0.199506
29	0.029	-0.0027011	0.000296633	0.199457
30	0.03	-0.00284527	0.000321492	0.199405
31	0.031	-0.00298992	0.000347388	0.19935
32	0.032	-0.00313478	0.0003743	0.199291
33	0.033	-0.00327961	0.000402203	0.199228
34	0.034	-0.00342416	0.000431065	0.199162
35	0.035	-0.00356819	0.000460855	0.199093
36	0.036	-0.00371148	0.000491533	0.19902
37	0.037	-0.00385381	0.000523058	0.198942
38	0.038	-0.00399497	0.000555385	0.198862
39	0.039	-0.00413478	0.000588466	0.198777
40	0.04	-0.00427304	0.000622248	0.198688
41	0.041	-0.00440958	0.000656676	0.198595
42	0.042	-0.00454424	0.000691693	0.198497
43	0.043	-0.00467686	0.000727236	0.198396
44	0.044	-0.00480731	0.000763244	0.19829
45	0.045	-0.00493546	0.000799651	0.19818
46	0.046	-0.00506118	0.000836388	0.198066
47	0.047	-0.00518438	0.000873387	0.197947
48	0.048	-0.00530497	0.000910576	0.197824
49	0.049	-0.00542285	0.000947884	0.197696
50	0.05	-0.00553796	0.000985238	0.197564
51	0.051	-0.00565025	0.00102256	0.197427
52	0.052	-0.00575966	0.00105979	0.197286
53	0.053	-0.00586617	0.00109684	0.19714
54	0.054	-0.00596974	0.00113364	0.19699
55	0.055	-0.00607037	0.00117012	0.196835
56	0.056	-0.00616804	0.00120621	0.196675
57	0.057	-0.00626278	0.00124183	0.196511
58	0.058	-0.00635459	0.00127692	0.196342
59	0.059	-0.00644351	0.0013114	0.196169
60	0.06	-0.00652957	0.00134522	0.195991
61	0.061	-0.00661282	0.00137831	0.195808
62	0.062	-0.00669332	0.0014106	0.195621
63	0.063	-0.00677112	0.00144204	0.195429
64	0.064	-0.00684631	0.00147258	0.195233
65	0.065	-0.00691895	0.00150216	0.195033
66	0.066	-0.00698914	0.00153073	0.194827
67	0.067	-0.00705696	0.00155824	0.194618
68	0.068	-0.00712253	0.00158466	0.194404
69	0.069	-0.00718594	0.00160995	0.194186
70	0.07	-0.00724731	0.00163407	0.193963
71	0.071	-0.00730674	0.00165699	0.193736
72	0.072	-0.00736437	0.00167869	0.193505
73	0.073	-0.00742032	0.00169915	0.19327
74	0.074	-0.00747472	0.00171834	0.19303
75	0.075	-0.00752769	0.00173626	0.192787
76	0.076	-0.00757938	0.0017529	0.192539
77	0.077	-0.00762992	0.00176825	0.192287
78	0.078	-0.00767946	0.00178231	0.192032
79	0.079	-0.00772812	0.00179509	0.191772
80	0.08	-0.00777607	0.0018066	0.191509
81	0.081	-0.00782343	0.00181686	0.191241
82	0.082	-0.00787036	0.00182587	0.190971
83	0.083	-0.007917	0.00183367	0.190696
84	0.084	-0.00796349	0.00184027	0.190418
85	0.085	-0.00800998	0.00184572	0.190136
86	0.086	-0.00805661	0.00185003	0.18985
87	0.087	-0.00810352	0.00185327	0.189561
88	0.088	-0.00815085	0.00185545	0.189269
89	0.089	-0.00819874	0.00185664	0.188973
90	0.09	-0.00824732	0.00185687	0.188674
91	0.091	-0.00829674	0.0018562	0.188372
92	0.092	-0.00834711	0.00185469	0.188066
93	0.093	-0.00839858	0.00185239	0.187758
94	0.094	-0.00845125	0.00184936	0.187446
95	0.095	-0.00850527	0.00184567	0.187131
96	0.096	-0.00856073	0.00184138	0.186813
97	0.097	-0.00861777	0.00183655	0.186492
98	0.098	-0.00867648	0.00183125	0.186168
99	0.099	-0.00873698	0.00182556	0.185841
100	0.1	-0.00879936	0.00181955	0.185512
101	0.101	-0.00886373	0.00181328	0.185179
102	0.102	-0.00893018	0.00180682	0.184844
103	0.103	-0.0089988	0.00180027	0.184506
104	0.104	-0.00906967	0.00179367	0.184165
105	0.105	-0.00914287	0.00178712	0.183822
106	0.106	-0.00921848	0.00178068	0.183476
107	0.107	-0.00929657	0.00177443	0.183127
108	0.108	-0.00937719	0.00176843	0.182776
109	0.109	-0.00946042	0.00176277	0.182422
110	0.11	-0.00954631	0.0017575	0.182066
111	0.111	-0.00963491	0.00175271	0.181707
112	0.112	-0.00972626	0.00174845	0.181346
113	0.113	-0.00982041	0.00174481	0.180982
114	0.114	-0.00991738	0.00174183	0.180616
115	0.115	-0.0100172	0.00173958	0.180247
116	0.116	-0.0101199	0.00173813	0.179876
117	0.117	-0.0102256	0.00173753	0.179502
118	0.118	-0.0103341	0.00173784	0.179126
119	0.119	-0.0104456	0.00173911	0.178748
120	0.12	-0.0105601	0.00174139	0.178367
121	0.121	-0.0106775	0.00174473	0.177984
122	0.122	-0.0107978	0.00174918	0.177598
123	0.123	-0.0109211	0.00175477	0.17721
124	0.124	-0.0110473	0.00176154	0.17682
125	0.125	-0.0111765	0.00176954	0.176427
126	0.126	-0.0113085	0.00177878	0.176032
127	0.127	-0.0114434	0.00178931	0.175634
128	0.128	-0.0115812	0.00180114	0.175234
129	0.129	-0.0117218	0.0018143	0.174832
130	0.13	-0.0118653	0.00182881	0.174427
131	0.131	-0.0120115	0.00184468	0.17402
132	0.132	-0.0121604	0.00186193	0.17361
133	0.133	-0.012312	0.00188055	0.173198
134	0.134	-0.0124663	0.00190056	0.172784
135	0.135	-0.0126231	0.00192196	0.172366
136	0.136	-0.0127825	0.00194475	0.171947
137	0.137	-0.0129445	0.00196892	0.171525
138	0.138	-0.0131089	0.00199446	0.1711
139	0.139	-0.0132757	0.00202136	0.170673
140	0.14	-0.0134448	0.0020496	0.170243
141	0.141	-0.0136162	0.00207918	0.16981
142	0.142	-0.0137899	0.00211006	0.169375
143	0.143	-0.0139657	0.00214223	0.168937
144	0.144	-0.0141437	0.00217566	0.168497
145	0.145	-0.0143237	0.00221032	0.168054
146	0.146	-0.0145057	0.00224618	0.167608
147	0.147	-0.0146896	0.00228321	0.167159
148	0.148	-0.0148754	0.00232136	0.166708
149	0.149	-0.0150629	0.00236062	0.166254
150	0.15	-0.0152523	0.00240092	0.165797
151	0.151	-0.0154433	0.00244224	0.165337
152	0.152	-0.0156359	0.00248453	0.164874
153	0.153	-0.01583	0.00252774	0.164408
154	0.154	-0.0160257	0.00257183	0.16394
155	0.155	-0.0162228	0.00261676	0.163468
156	0.156	-0.0164212	0.00266247	0.162994
157	0.157	-0.0166209	0.00270892	0.162516
158	0.158	-0.0168219	0.00275606	0.162036
159	0.159	-0.0170241	0.00280384	0.161552
160	0.16	-0.0172274	0.0028522	0.161065
161	0.161	-0.0174317	0.00290109	0.160576
