TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.62583e-06	2.91089e-09	0.2
2	0.002	-2.51118e-05	1.3766e-08	0.200001
3	0.003	-4.89208e-05	3.74614e-08	0.200002
4	0.004	-7.96414e-05	7.80603e-08	0.200004
5	0.005	-0.00011693	1.38712e-07	0.200007
6	0.006	-0.00016048	2.21783e-07	0.200011
7	0.007	-0.000209998	3.29031e-07	0.200016
8	0.008	-0.0002652	4.61767e-07	0.200023
9	0.009	-0.000325797	6.2096e-07	0.200031
10	0.01	-0.000391497	8.07344e-07	0.200039
11	0.011	-0.000462003	1.02145e-06	0.20005
12	0.012	-0.000537008	1.26368e-06	0.200062
13	0.013	-0.0006162	1.53427e-06	0.200075
14	0.014	-0.000699261	1.83334e-06	0.200089
15	0.015	-0.000785866	2.16091e-06	0.200105
16	0.016	-0.000875686	2.51686e-06	0.200123
17	0.017	-0.000968392	2.90091e-06	0.200142
18	0.018	-0.00106365	3.31267e-06	0.200163
19	0.019	-0.00116112	3.75158e-06	0.200185
20	0.02	-0.00126048	4.21694e-06	0.200209
21	0.021	-0.0013614	4.70788e-06	0.200234
22	0.022	-0.00146354	5.22334e-06	0.200261
23	0.023	-0.00156659	5.7621e-06	0.200289
24	0.024	-0.00167022	6.32276e-06	0.200319
25	0.025	-0.00177413	6.90372e-06	0.200351
26	0.026	-0.00187801	7.50321e-06	0.200384
27	0.027	-0.00198157	8.11925e-06	0.200418
28	0.028	-0.00208453	8.7497e-06	0.200454
29	0.029	-0.0021866	9.39224e-06	0.200491
30	0.03	-0.00228753	1.00443e-05	0.200529
31	0.031	-0.00238706	1.07034e-05	0.200568
32	0.032	-0.00248495	1.13664e-05	0.200609
33	0.033	-0.00258097	1.20305e-05	0.200651
34	0.034	-0.00267491	1.26925e-05	0.200693
35	0.035	-0.00276657	1.33491e-05	0.200737
36	0.036	-0.00285576	1.3997e-05	0.200781
37	0.037	-0.00294231	1.46325e-05	0.200826
38	0.038	-0.00302604	1.5252e-05	0.200871
39	0.039	-0.00310683	1.58519e-05	0.200917
40	0.04	-0.00318452	1.64283e-05	0.200963
41	0.041	-0.00325902	1.69775e-05	0.20101
42	0.042	-0.0033302	1.74954e-05	0.201056
43	0.043	-0.00339799	1.79783e-05	0.201103
44	0.044	-0.0034623	1.84221e-05	0.201149
45	0.045	-0.00352306	1.88229e-05	0.201195
46	0.046	-0.00358024	1.91768e-05	0.201241
47	0.047	-0.00363378	1.948e-05	0.201286
48	0.048	-0.00368366	1.97286e-05	0.201331
49	0.049	-0.00372987	1.99188e-05	0.201374
50	0.05	-0.0037724	2.0047e-05	0.201417
51	0.051	-0.00381126	2.01095e-05	0.201459
52	0.052	-0.00384647	2.01029e-05	0.2015
53	0.053	-0.00387805	2.00238e-05	0.201539
54	0.054	-0.00390605	1.9869e-05	0.201577
55	0.055	-0.00393051	1.96353e-05	0.201614
56	0.056	-0.00395148	1.93199e-05	0.201649
57	0.057	-0.00396903	1.89199e-05	0.201682
58	0.058	-0.00398323	1.84329e-05	0.201714
59	0.059	-0.00399415	1.78563e-05	0.201744
60	0.06	-0.00400188	1.7188e-05	0.201772
61	0.061	-0.0040065	1.64259e-05	0.201798
62	0.062	-0.00400811	1.55684e-05	0.201822
63	0.063	-0.00400681	1.46137e-05	0.201843
64	0.064	-0.00400269	1.35606e-05	0.201863
65	0.065	-0.00399587	1.24079e-05	0.20188
66	0.066	-0.00398646	1.11547e-05	0.201895
67	0.067	-0.00397456	9.80025e-06	0.201908
68	0.068	-0.0039603	8.34417e-06	0.201918
69	0.069	-0.00394378	6.7862e-06	0.201926
70	0.07	-0.00392512	5.12635e-06	0.201932
71	0.071	-0.00390445	3.36485e-06	0.201936
72	0.072	-0.00388187	1.50214e-06	0.201937
73	0.073	-0.00385752	-4.61095e-07	0.201935
74	0.074	-0.0038315	-2.52396e-06	0.201932
75	0.075	-0.00380393	-4.68537e-06	0.201926
76	0.076	-0.00377495	-6.94399e-06	0.201918
77	0.077	-0.00374465	-9.29832e-06	0.201907
78	0.078	-0.00371315	-1.17467e-05	0.201895
79	0.079	-0.00368057	-1.42871e-05	0.20188
80	0.08	-0.00364702	-1.69176e-05	0.201864
81	0.081	-0.00361261	-1.96359e-05	0.201845
82	0.082	-0.00357745	-2.24396e-05	0.201824
83	0.083	-0.00354164	-2.53262e-05	0.201802
84	0.084	-0.00350528	-2.8293e-05	0.201778
85	0.085	-0.00346847	-3.1337e-05	0.201752
86	0.086	-0.00343131	-3.44555e-05	0.201724
87	0.087	-0.0033939	-3.76453e-05	0.201695
88	0.088	-0.00335633	-4.09033e-05	0.201665
89	0.089	-0.00331868	-4.42262e-05	0.201633
90	0.09	-0.00328103	-4.76108e-05	0.2016
91	0.091	-0.00324348	-5.10536e-05	0.201566
92	0.092	-0.0032061	-5.45513e-05	0.201531
93	0.093	-0.00316897	-5.81002e-05	0.201496
94	0.094	-0.00313215	-6.1697e-05	0.201459
95	0.095	-0.00309572	-6.53381e-05	0.201422
96	0.096	-0.00305975	-6.902e-05	0.201384
97	0.097	-0.00302429	-7.27391e-05	0.201346
98	0.098	-0.0029894	-7.6492e-05	0.201307
99	0.099	-0.00295515	-8.02751e-05	0.201268
100	0.1	-0.00292159	-8.40851e-05	0.201229
101	0.101	-0.00288877	-8.79184e-05	0.201191
102	0.102	-0.00285672	-9.17718e-05	0.201152
103	0.103	-0.00282551	-9.5642e-05	0.201113
104	0.104	-0.00279517	-9.95258e-05	0.201075
105	0.105	-0.00276574	-0.00010342	0.201037
106	0.106	-0.00273725	-0.000107322	0.201
107	0.107	-0.00270974	-0.000111228	0.200963
108	0.108	-0.00268324	-0.000115136	0.200927
109	0.109	-0.00265777	-0.000119042	0.200892
110	0.11	-0.00263337	-0.000122946	0.200858
111	0.111	-0.00261005	-0.000126843	0.200825
112	0.112	-0.00258784	-0.000130731	0.200792
113	0.113	-0.00256675	-0.000134609	0.200761
114	0.114	-0.00254679	-0.000138475	0.200731
115	0.115	-0.00252798	-0.000142325	0.200702
116	0.116	-0.00251034	-0.00014616	0.200675
117	0.117	-0.00249386	-0.000149976	0.200648
118	0.118	-0.00247856	-0.000153773	0.200624
119	0.119	-0.00246444	-0.000157549	0.2006
120	0.12	-0.0024515	-0.000161303	0.200578
121	0.121	-0.00243975	-0.000165034	0.200558
122	0.122	-0.00242917	-0.000168742	0.200539
123	0.123	-0.00241977	-0.000172425	0.200522
124	0.124	-0.00241154	-0.000176083	0.200506
125	0.125	-0.00240447	-0.000179715	0.200492
126	0.126	-0.00239855	-0.000183322	0.200479
127	0.127	-0.00239378	-0.000186903	0.200468
128	0.128	-0.00239014	-0.000190459	0.200459
129	0.129	-0.00238761	-0.000193988	0.200451
130	0.13	-0.00238619	-0.000197493	0.200445
131	0.131	-0.00238584	-0.000200973	0.200441
132	0.132	-0.00238656	-0.000204428	0.200438
133	0.133	-0.00238832	-0.00020786	0.200436
134	0.134	-0.0023911	-0.000211269	0.200436
135	0.135	-0.00239488	-0.000214657	0.200438
136	0.136	-0.00239963	-0.000218024	0.200441
137	0.137	-0.00240533	-0.000221371	0.200445
138	0.138	-0.00241194	-0.0002247	0.200451
139	0.139	-0.00241945	-0.000228012	0.200458
140	0.14	-0.00242781	-0.000231308	0.200466
141	0.141	-0.00243701	-0.000234591	0.200476
142	0.142	-0.002447	-0.000237861	0.200486
143	0.143	-0.00245776	-0.00024112	0.200498
144	0.144	-0.00246925	-0.00024437	0.200511
145	0.145	-0.00248144	-0.000247613	0.200525
146	0.146	-0.00249429	-0.00025085	0.20054
147	0.147	-0.00250776	-0.000254084	0.200556
148	0.148	-0.00252182	-0.000257316	0.200573
149	0.149	-0.00253644	-0.000260548	0.20059
