TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.74636e-06	-2.00238e-07	0.2
2	0.002	-2.56049e-05	-7.29245e-07	0.2
3	0.003	-5.01585e-05	-1.67513e-06	0.200001
4	0.004	-8.20973e-05	-3.10391e-06	0.200002
5	0.005	-0.00012116	-5.07011e-06	0.200003
6	0.006	-0.000167105	-7.62288e-06	0.200004
7	0.007	-0.000219692	-1.08095e-05	0.200006
8	0.008	-0.000278678	-1.46772e-05	0.200009
9	0.009	-0.00034381	-1.92743e-05	0.200011
10	0.01	-0.000414825	-2.46508e-05	0.200015
11	0.011	-0.000491449	-3.08581e-05	0.200019
12	0.012	-0.000573398	-3.79495e-05	0.200023
13	0.013	-0.000660378	-4.59797e-05	0.200028
14	0.014	-0.000752086	-5.50049e-05	0.200033
15	0.015	-0.000848211	-6.50824e-05	0.20004
16	0.016	-0.000948437	-7.62705e-05	0.200046
17	0.017	-0.00105244	-8.86281e-05	0.200053
18	0.018	-0.0011599	-0.000102215	0.200061
19	0.019	-0.00127047	-0.00011709	0.20007
20	0.02	-0.00138384	-0.000133313	0.200079
21	0.021	-0.00149966	-0.000150943	0.200088
22	0.022	-0.0016176	-0.00017004	0.200098
23	0.023	-0.00173733	-0.000190662	0.200109
24	0.024	-0.00185853	-0.000212865	0.200121
25	0.025	-0.00198086	-0.000236707	0.200133
26	0.026	-0.00210399	-0.000262241	0.200146
27	0.027	-0.00222762	-0.000289522	0.200159
28	0.028	-0.00235143	-0.000318602	0.200173
29	0.029	-0.00247512	-0.00034953	0.200187
30	0.03	-0.00259838	-0.000382355	0.200202
31	0.031	-0.00272093	-0.000417122	0.200217
32	0.032	-0.00284249	-0.000453876	0.200233
33	0.033	-0.00296279	-0.000492658	0.20025
34	0.034	-0.00308156	-0.000533508	0.200266
35	0.035	-0.00319855	-0.000576462	0.200283
36	0.036	-0.00331353	-0.000621554	0.2003
37	0.037	-0.00342628	-0.000668817	0.200318
38	0.038	-0.00353657	-0.000718277	0.200336
39	0.039	-0.0036442	-0.000769963	0.200354
40	0.04	-0.00374899	-0.000823897	0.200372
41	0.041	-0.00385075	-0.0008801	0.20039
42	0.042	-0.00394933	-0.000938589	0.200408
43	0.043	-0.00404458	-0.00099938	0.200426
44	0.044	-0.00413636	-0.00106248	0.200443
45	0.045	-0.00422455	-0.00112791	0.200461
46	0.046	-0.00430904	-0.00119567	0.200478
47	0.047	-0.00438975	-0.00126576	0.200495
48	0.048	-0.00446658	-0.00133819	0.200511
49	0.049	-0.00453947	-0.00141296	0.200527
50	0.05	-0.00460837	-0.00149005	0.200543
51	0.051	-0.00467324	-0.00156947	0.200558
52	0.052	-0.00473406	-0.00165121	0.200572
53	0.053	-0.0047908	-0.00173526	0.200585
54	0.054	-0.00484347	-0.0018216	0.200597
55	0.055	-0.00489208	-0.00191022	0.200609
56	0.056	-0.00493665	-0.0020011	0.200619
57	0.057	-0.00497722	-0.00209424	0.200629
58	0.058	-0.00501383	-0.00218959	0.200637
59	0.059	-0.00504653	-0.00228715	0.200644
60	0.06	-0.0050754	-0.0023869	0.20065
61	0.061	-0.00510051	-0.0024888	0.200654
62	0.062	-0.00512194	-0.00259283	0.200658
63	0.063	-0.00513979	-0.00269897	0.200659
64	0.064	-0.00515416	-0.00280718	0.20066
65	0.065	-0.00516516	-0.00291745	0.200658
66	0.066	-0.00517291	-0.00302974	0.200655
67	0.067	-0.00517753	-0.00314402	0.200651
68	0.068	-0.00517914	-0.00326026	0.200645
69	0.069	-0.0051779	-0.00337843	0.200637
70	0.07	-0.00517393	-0.0034985	0.200627
71	0.071	-0.00516738	-0.00362045	0.200616
72	0.072	-0.0051584	-0.00374423	0.200603
73	0.073	-0.00514715	-0.00386983	0.200588
74	0.074	-0.00513377	-0.0039972	0.200571
75	0.075	-0.00511842	-0.00412633	0.200553
76	0.076	-0.00510126	-0.00425717	0.200533
77	0.077	-0.00508246	-0.00438971	0.20051
78	0.078	-0.00506218	-0.00452391	0.200486
79	0.079	-0.00504057	-0.00465974	0.200461
80	0.08	-0.0050178	-0.00479719	0.200433
81	0.081	-0.00499402	-0.00493622	0.200403
82	0.082	-0.00496941	-0.0050768	0.200372
83	0.083	-0.00494411	-0.00521892	0.200339
84	0.084	-0.00491829	-0.00536255	0.200304
85	0.085	-0.00489209	-0.00550767	0.200268
86	0.086	-0.00486568	-0.00565426	0.20023
87	0.087	-0.0048392	-0.0058023	0.20019
88	0.088	-0.00481279	-0.00595177	0.200149
89	0.089	-0.00478661	-0.00610265	0.200106
90	0.09	-0.00476078	-0.00625493	0.200061
91	0.091	-0.00473544	-0.00640859	0.200016
92	0.092	-0.00471073	-0.00656362	0.199968
93	0.093	-0.00468676	-0.00672001	0.19992
94	0.094	-0.00466367	-0.00687775	0.19987
95	0.095	-0.00464156	-0.00703682	0.199819
96	0.096	-0.00462055	-0.00719722	0.199766
97	0.097	-0.00460074	-0.00735894	0.199713
98	0.098	-0.00458224	-0.00752198	0.199658
99	0.099	-0.00456513	-0.00768633	0.199603
100	0.1	-0.00454951	-0.00785199	0.199547
101	0.101	-0.00453546	-0.00801895	0.19949
102	0.102	-0.00452306	-0.00818723	0.199432
103	0.103	-0.00451239	-0.00835681	0.199374
104	0.104	-0.0045035	-0.0085277	0.199314
105	0.105	-0.00449645	-0.00869989	0.199255
106	0.106	-0.00449132	-0.00887341	0.199195
107	0.107	-0.00448813	-0.00904824	0.199134
108	0.108	-0.00448694	-0.0092244	0.199074
109	0.109	-0.00448778	-0.0094019	0.199013
110	0.11	-0.00449069	-0.00958073	0.198952
111	0.111	-0.00449568	-0.00976091	0.198891
112	0.112	-0.0045028	-0.00994244	0.19883
113	0.113	-0.00451203	-0.0101253	0.198769
114	0.114	-0.00452341	-0.0103096	0.198708
115	0.115	-0.00453693	-0.0104953	0.198647
116	0.116	-0.00455259	-0.0106824	0.198586
117	0.117	-0.0045704	-0.0108708	0.198526
118	0.118	-0.00459033	-0.0110607	0.198467
119	0.119	-0.00461238	-0.0112521	0.198407
120	0.12	-0.00463653	-0.0114449	0.198349
121	0.121	-0.00466276	-0.0116391	0.19829
122	0.122	-0.00469104	-0.0118349	0.198233
123	0.123	-0.00472134	-0.0120321	0.198176
124	0.124	-0.00475363	-0.0122308	0.19812
125	0.125	-0.00478786	-0.0124311	0.198064
126	0.126	-0.00482401	-0.0126328	0.198009
127	0.127	-0.00486203	-0.0128362	0.197956
128	0.128	-0.00490186	-0.0130411	0.197902
129	0.129	-0.00494347	-0.0132475	0.19785
130	0.13	-0.0049868	-0.0134556	0.197799
131	0.131	-0.0050318	-0.0136652	0.197749
132	0.132	-0.00507841	-0.0138765	0.197699
133	0.133	-0.00512657	-0.0140894	0.197651
134	0.134	-0.00517624	-0.0143039	0.197603
135	0.135	-0.00522734	-0.0145201	0.197557
136	0.136	-0.00527981	-0.0147379	0.197511
137	0.137	-0.0053336	-0.0149575	0.197467
138	0.138	-0.00538864	-0.0151787	0.197423
139	0.139	-0.00544487	-0.0154016	0.197381
140	0.14	-0.00550222	-0.0156262	0.197339
141	0.141	-0.00556063	-0.0158525	0.197298
142	0.142	-0.00562003	-0.0160805	0.197259
143	0.143	-0.00568036	-0.0163103	0.19722
144	0.144	-0.00574155	-0.0165418	0.197182
145	0.145	-0.00580354	-0.0167751	0.197145
146	0.146	-0.00586627	-0.0170101	0.197109
147	0.147	-0.00592968	-0.0172469	0.197074
148	0.148	-0.00599369	-0.0174854	0.197039
149	0.149	-0.00605826	-0.0177257	0.197005
150	0.15	-0.00612332	-0.0179677	0.196972
151	0.151	-0.00618881	-0.0182116	0.19694
152	0.152	-0.00625468	-0.0184572	0.196908
153	0.153	-0.00632086	-0.0187046	0.196876
154	0.154	-0.00638731	-0.0189537	0.196846
155	0.155	-0.00645398	-0.0192047	0.196816
156	0.156	-0.0065208	-0.0194574	0.196786
157	0.157	-0.00658773	-0.0197119	0.196756
158	0.158	-0.00665473	-0.0199682	0.196727
159	0.159	-0.00672174	-0.0202263	0.196699
160	0.16	-0.00678873	-0.0204862	0.19667
161	0.161	-0.00685565	-0.0207478	0.196642
162	0.162	-0.00692246	-0.0210112	0.196614
163	0.163	-0.00698913	-0.0212763	0.196586
164	0.164	-0.00705562	-0.0215433	0.196557
165	0.165	-0.00712189	-0.0218119	0.196529
166	0.166	-0.00718791	-0.0220824	0.196501
167	0.167	-0.00725367	-0.0223546	0.196473
168	0.168	-0.00731911	-0.0226285	0.196444
169	0.169	-0.00738424	-0.0229042	0.196415
170	0.17	-0.00744901	-0.0231817	0.196386
171	0.171	-0.00751341	-0.0234608	0.196357
172	0.172	-0.00757743	-0.0237417	0.196327
173	0.173	-0.00764104	-0.0240243	0.196297
174	0.174	-0.00770423	-0.0243086	0.196266
175	0.175	-0.007767	-0.0245946	0.196234
176	0.176	-0.00782932	-0.0248823	0.196202
177	0.177	-0.00789119	-0.0251717	0.19617
178	0.178	-0.00795261	-0.0254628	0.196136
179	0.179	-0.00801356	-0.0257556	0.196102
180	0.18	-0.00807406	-0.0260501	0.196067
181	0.181	-0.00813409	-0.0263462	0.196032
182	0.182	-0.00819366	-0.0266439	0.195995
183	0.183	-0.00825277	-0.0269434	0.195958
184	0.184	-0.00831142	-0.0272444	0.195919
185	0.185	-0.00836963	-0.0275472	0.19588
186	0.186	-0.0084274	-0.0278515	0.19584
187	0.187	-0.00848473	-0.0281575	0.195799
188	0.188	-0.00854164	-0.0284651	0.195756
189	0.189	-0.00859815	-0.0287743	0.195713
190	0.19	-0.00865425	-0.0290851	0.195669
191	0.191	-0.00870997	-0.0293975	0.195623
192	0.192	-0.00876532	-0.0297116	0.195577
193	0.193	-0.00882032	-0.0300272	0.195529
194	0.194	-0.00887498	-0.0303444	0.19548
195	0.195	-0.00892933	-0.0306632	0.19543
196	0.196	-0.00898338	-0.0309836	0.195379
197	0.197	-0.00903715	-0.0313055	0.195327
198	0.198	-0.00909066	-0.031629	0.195274
199	0.199	-0.00914393	-0.0319541	0.19522
200	0.2	-0.00919699	-0.0322808	0.195164
201	0.201	-0.00924985	-0.032609	0.195108
202	0.202	-0.00930255	-0.0329388	0.19505
203	0.203	-0.0093551	-0.0332702	0.194991
204	0.204	-0.00940752	-0.0336031	0.194931
205	0.205	-0.00945984	-0.0339375	0.19487
206	0.206	-0.00951208	-0.0342735	0.194808
207	0.207	-0.00956427	-0.0346111	0.194745
208	0.208	-0.00961643	-0.0349502	0.194681
209	0.209	-0.00966858	-0.0352909	0.194616
210	0.21	-0.00972075	-0.0356331	0.19455
211	0.211	-0.00977296	-0.0359769	0.194483
212	0.212	-0.00982525	-0.0363222	0.194415
213	0.213	-0.00987762	-0.0366691	0.194346
214	0.214	-0.0099301	-0.0370176	0.194277
215	0.215	-0.00998272	-0.0373675	0.194206
216	0.216	-0.0100355	-0.0377191	0.194135
217	0.217	-0.0100885	-0.0380722	0.194063
218	0.218	-0.0101416	-0.0384269	0.19399
219	0.219	-0.010195	-0.0387831	0.193916
220	0.22	-0.0102487	-0.0391409	0.193842
221	0.221	-0.0103026	-0.0395002	0.193767
222	0.222	-0.0103568	-0.0398611	0.193691
223	0.223	-0.0104113	-0.0402236	0.193615
224	0.224	-0.0104661	-0.0405877	0.193538
225	0.225	-0.0105213	-0.0409533	0.193461
226	0.226	-0.0105769	-0.0413205	0.193383
227	0.227	-0.0106328	-0.0416893	0.193305
228	0.228	-0.0106891	-0.0420597	0.193226
229	0.229	-0.0107459	-0.0424316	0.193147
230	0.23	-0.0108031	-0.0428052	0.193068
231	0.231	-0.0108607	-0.0431803	0.192988
232	0.232	-0.0109188	-0.0435571	0.192908
233	0.233	-0.0109774	-0.0439354	0.192828
234	0.234	-0.0110364	-0.0443154	0.192748
235	0.235	-0.011096	-0.0446969	0.192667
236	0.236	-0.0111561	-0.0450801	0.192586
237	0.237	-0.0112166	-0.0454648	0.192505
238	0.238	-0.0112778	-0.0458512	0.192424
239	0.239	-0.0113395	-0.0462392	0.192343
240	0.24	-0.0114017	-0.0466289	0.192262
241	0.241	-0.0114645	-0.0470201	0.19218
242	0.242	-0.0115278	-0.047413	0.192099
243	0.243	-0.0115917	-0.0478075	0.192018
244	0.244	-0.0116562	-0.0482037	0.191937
245	0.245	-0.0117213	-0.0486014	0.191855
246	0.246	-0.011787	-0.0490009	0.191774
247	0.247	-0.0118533	-0.0494019	0.191693
248	0.248	-0.0119201	-0.0498046	0.191612
249	0.249	-0.0119876	-0.050209	0.191532
250	0.25	-0.0120557	-0.050615	0.191451
251	0.251	-0.0121243	-0.0510226	0.19137
252	0.252	-0.0121936	-0.0514319	0.19129
253	0.253	-0.0122635	-0.0518429	0.19121
254	0.254	-0.0123339	-0.0522555	0.19113
255	0.255	-0.012405	-0.0526697	0.19105
256	0.256	-0.0124767	-0.0530857	0.19097
257	0.257	-0.0125489	-0.0535032	0.190891
258	0.258	-0.0126218	-0.0539225	0.190812
259	0.259	-0.0126952	-0.0543434	0.190733
260	0.26	-0.0127692	-0.054766	0.190654
261	0.261	-0.0128438	-0.0551902	0.190575
262	0.262	-0.012919	-0.0556161	0.190497
263	0.263	-0.0129947	-0.0560436	0.190418
264	0.264	-0.013071	-0.0564729	0.19034
265	0.265	-0.0131479	-0.0569037	0.190262
266	0.266	-0.0132252	-0.0573363	0.190184
267	0.267	-0.0133032	-0.0577705	0.190107
268	0.268	-0.0133817	-0.0582064	0.190029
269	0.269	-0.0134607	-0.0586439	0.189952
270	0.27	-0.0135402	-0.0590831	0.189875
271	0.271	-0.0136202	-0.059524	0.189798
272	0.272	-0.0137007	-0.0599665	0.189721
273	0.273	-0.0137818	-0.0604107	0.189644
274	0.274	-0.0138633	-0.0608565	0.189567
275	0.275	-0.0139452	-0.061304	0.189491
276	0.276	-0.0140277	-0.0617532	0.189414
277	0.277	-0.0141106	-0.062204	0.189337
278	0.278	-0.0141939	-0.0626564	0.189261
279	0.279	-0.0142777	-0.0631106	0.189184
280	0.28	-0.0143618	-0.0635663	0.189108
281	0.281	-0.0144464	-0.0640238	0.189031
282	0.282	-0.0145314	-0.0644828	0.188954
283	0.283	-0.0146168	-0.0649436	0.188878
284	0.284	-0.0147026	-0.0654059	0.188801
285	0.285	-0.0147888	-0.06587	0.188724
286	0.286	-0.0148753	-0.0663356	0.188647
287	0.287	-0.0149621	-0.0668029	0.18857
288	0.288	-0.0150493	-0.0672719	0.188492
289	0.289	-0.0151368	-0.0677425	0.188415
290	0.29	-0.0152247	-0.0682147	0.188337
291	0.291	-0.0153128	-0.0686885	0.188259
292	0.292	-0.0154013	-0.069164	0.188181
293	0.293	-0.01549	-0.0696412	0.188102
294	0.294	-0.015579	-0.0701199	0.188024
295	0.295	-0.0156683	-0.0706003	0.187945
296	0.296	-0.0157578	-0.0710823	0.187865
297	0.297	-0.0158476	-0.071566	0.187786
298	0.298	-0.0159377	-0.0720512	0.187706
299	0.299	-0.0160279	-0.0725381	0.187625
300	0.3	-0.0161184	-0.0730266	0.187544
301	0.301	-0.0162091	-0.0735168	0.187463
302	0.302	-0.0163001	-0.0740086	0.187382
303	0.303	-0.0163912	-0.0745019	0.1873
304	0.304	-0.0164825	-0.0749969	0.187218
305	0.305	-0.016574	-0.0754936	0.187135
306	0.306	-0.0166657	-0.0759918	0.187051
307	0.307	-0.0167575	-0.0764916	0.186968
308	0.308	-0.0168495	-0.0769931	0.186884
309	0.309	-0.0169417	-0.0774962	0.186799
310	0.31	-0.0170341	-0.0780009	0.186714
311	0.311	-0.0171266	-0.0785072	0.186628
312	0.312	-0.0172192	-0.0790151	0.186542
313	0.313	-0.017312	-0.0795246	0.186455
314	0.314	-0.0174049	-0.0800358	0.186368
315	0.315	-0.0174979	-0.0805485	0.18628
316	0.316	-0.0175911	-0.0810629	0.186192
317	0.317	-0.0176844	-0.0815788	0.186103
318	0.318	-0.0177779	-0.0820964	0.186013
319	0.319	-0.0178714	-0.0826156	0.185923
320	0.32	-0.0179651	-0.0831364	0.185833
321	0.321	-0.0180589	-0.0836588	0.185742
322	0.322	-0.0181529	-0.0841829	0.18565
323	0.323	-0.0182469	-0.0847085	0.185558
324	0.324	-0.0183411	-0.0852357	0.185465
325	0.325	-0.0184353	-0.0857646	0.185372
326	0.326	-0.0185298	-0.086295	0.185278
327	0.327	-0.0186243	-0.0868271	0.185184
328	0.328	-0.0187189	-0.0873608	0.185089
329	0.329	-0.0188137	-0.0878961	0.184993
330	0.33	-0.0189086	-0.088433	0.184897
331	0.331	-0.0190036	-0.0889715	0.184801
332	0.332	-0.0190987	-0.0895116	0.184704
333	0.333	-0.019194	-0.0900533	0.184606
334	0.334	-0.0192894	-0.0905967	0.184508
335	0.335	-0.0193849	-0.0911417	0.18441
336	0.336	-0.0194806	-0.0916883	0.18431
337	0.337	-0.0195764	-0.0922365	0.184211
338	0.338	-0.0196724	-0.0927863	0.184111
339	0.339	-0.0197686	-0.0933377	0.18401
340	0.34	-0.0198648	-0.0938908	0.183909
341	0.341	-0.0199613	-0.0944454	0.183808
342	0.342	-0.0200579	-0.0950017	0.183706
343	0.343	-0.0201547	-0.0955596	0.183603
344	0.344	-0.0202517	-0.0961192	0.1835
345	0.345	-0.0203488	-0.0966803	0.183397
346	0.346	-0.0204461	-0.0972431	0.183293
347	0.347	-0.0205437	-0.0978075	0.183189
348	0.348	-0.0206414	-0.0983735	0.183085
349	0.349	-0.0207393	-0.0989411	0.18298
350	0.35	-0.0208375	-0.0995104	0.182875
351	0.351	-0.0209359	-0.100081	0.182769
352	0.352	-0.0210344	-0.100654	0.182663
353	0.353	-0.0211333	-0.101228	0.182557
354	0.354	-0.0212323	-0.101804	0.18245
355	0.355	-0.0213316	-0.102381	0.182343
356	0.356	-0.0214312	-0.10296	0.182236
357	0.357	-0.021531	-0.103541	0.182128
358	0.358	-0.021631	-0.104123	0.18202
359	0.359	-0.0217314	-0.104707	0.181912
360	0.36	-0.021832	-0.105292	0.181803
361	0.361	-0.0219329	-0.10588	0.181695
362	0.362	-0.022034	-0.106468	0.181585
363	0.363	-0.0221355	-0.107059	0.181476
364	0.364	-0.0222373	-0.107651	0.181367
365	0.365	-0.0223394	-0.108245	0.181257
366	0.366	-0.0224417	-0.10884	0.181147
367	0.367	-0.0225444	-0.109437	0.181036
368	0.368	-0.0226474	-0.110036	0.180926
369	0.369	-0.0227508	-0.110636	0.180815
370	0.37	-0.0228545	-0.111238	0.180704
371	0.371	-0.0229585	-0.111841	0.180593
372	0.372	-0.0230628	-0.112446	0.180482
373	0.373	-0.0231675	-0.113053	0.18037
374	0.374	-0.0232725	-0.113662	0.180259
375	0.375	-0.0233779	-0.114272	0.180147
376	0.376	-0.0234837	-0.114883	0.180035
377	0.377	-0.0235898	-0.115497	0.179922
378	0.378	-0.0236963	-0.116112	0.17981
379	0.379	-0.0238031	-0.116728	0.179697
380	0.38	-0.0239103	-0.117346	0.179585
381	0.381	-0.0240179	-0.117966	0.179472
382	0.382	-0.0241259	-0.118588	0.179359
383	0.383	-0.0242343	-0.119211	0.179246
384	0.384	-0.024343	-0.119836	0.179132
385	0.385	-0.0244521	-0.120462	0.179019
386	0.386	-0.0245616	-0.12109	0.178905
387	0.387	-0.0246715	-0.12172	0.178791
388	0.388	-0.0247817	-0.122351	0.178677
389	0.389	-0.0248924	-0.122984	0.178563
390	0.39	-0.0250034	-0.123618	0.178449
391	0.391	-0.0251148	-0.124255	0.178334
392	0.392	-0.0252267	-0.124892	0.178219
393	0.393	-0.0253389	-0.125532	0.178105
394	0.394	-0.0254515	-0.126173	0.17799
395	0.395	-0.0255644	-0.126816	0.177875
396	0.396	-0.0256778	-0.12746	0.177759
397	0.397	-0.0257916	-0.128106	0.177644
398	0.398	-0.0259057	-0.128754	0.177528
399	0.399	-0.0260202	-0.129403	0.177412
400	0.4	-0.0261351	-0.130054	0.177296
401	0.401	-0.0262504	-0.130706	0.17718
402	0.402	-0.0263661	-0.13136	0.177064
403	0.403	-0.0264821	-0.132016	0.176947
404	0.404	-0.0265985	-0.132674	0.176831
405	0.405	-0.0267153	-0.133333	0.176714
406	0.406	-0.0268324	-0.133993	0.176596
407	0.407	-0.0269499	-0.134656	0.176479
408	0.408	-0.0270678	-0.135319	0.176361
409	0.409	-0.027186	-0.135985	0.176244
410	0.41	-0.0273046	-0.136652	0.176126
411	0.411	-0.0274236	-0.137321	0.176007
412	0.412	-0.0275429	-0.137991	0.175889
413	0.413	-0.0276625	-0.138663	0.17577
414	0.414	-0.0277825	-0.139337	0.175651
415	0.415	-0.0279028	-0.140012	0.175532
416	0.416	-0.0280235	-0.140689	0.175413
417	0.417	-0.0281444	-0.141368	0.175293
418	0.418	-0.0282657	-0.142048	0.175173
419	0.419	-0.0283874	-0.14273	0.175053
420	0.42	-0.0285093	-0.143413	0.174932
421	0.421	-0.0286316	-0.144098	0.174811
422	0.422	-0.0287542	-0.144785	0.17469
423	0.423	-0.0288771	-0.145473	0.174569
424	0.424	-0.0290003	-0.146163	0.174447
425	0.425	-0.0291238	-0.146855	0.174326
426	0.426	-0.0292475	-0.147548	0.174203
427	0.427	-0.0293716	-0.148243	0.174081
428	0.428	-0.029496	-0.148939	0.173958
429	0.429	-0.0296206	-0.149637	0.173835
430	0.43	-0.0297456	-0.150337	0.173711
431	0.431	-0.0298708	-0.151038	0.173588
432	0.432	-0.0299963	-0.151741	0.173464
433	0.433	-0.030122	-0.152446	0.173339
434	0.434	-0.0302481	-0.153152	0.173214
435	0.435	-0.0303743	-0.153859	0.173089
436	0.436	-0.0305009	-0.154569	0.172964
437	0.437	-0.0306277	-0.15528	0.172838
438	0.438	-0.0307548	-0.155993	0.172712
439	0.439	-0.0308821	-0.156707	0.172586
440	0.44	-0.0310096	-0.157423	0.172459
441	0.441	-0.0311374	-0.15814	0.172332
442	0.442	-0.0312655	-0.158859	0.172204
443	0.443	-0.0313938	-0.15958	0.172076
444	0.444	-0.0315223	-0.160303	0.171948
445	0.445	-0.0316511	-0.161027	0.17182
446	0.446	-0.0317801	-0.161752	0.171691
447	0.447	-0.0319094	-0.16248	0.171561
448	0.448	-0.0320388	-0.163208	0.171432
449	0.449	-0.0321685	-0.163939	0.171302
450	0.45	-0.0322985	-0.164671	0.171172
451	0.451	-0.0324287	-0.165405	0.171041
452	0.452	-0.0325591	-0.16614	0.17091
453	0.453	-0.0326897	-0.166877	0.170778
454	0.454	-0.0328205	-0.167616	0.170647
455	0.455	-0.0329516	-0.168356	0.170514
456	0.456	-0.0330829	-0.169098	0.170382
457	0.457	-0.0332145	-0.169842	0.170249
458	0.458	-0.0333462	-0.170587	0.170116
459	0.459	-0.0334782	-0.171334	0.169982
460	0.46	-0.0336104	-0.172082	0.169848
461	0.461	-0.0337429	-0.172832	0.169714
462	0.462	-0.0338755	-0.173584	0.16958
463	0.463	-0.0340084	-0.174337	0.169445
464	0.464	-0.0341416	-0.175092	0.169309
465	0.465	-0.0342749	-0.175848	0.169174
466	0.466	-0.0344085	-0.176606	0.169038
467	0.467	-0.0345423	-0.177366	0.168901
468	0.468	-0.0346764	-0.178128	0.168764
469	0.469	-0.0348107	-0.178891	0.168627
470	0.47	-0.0349452	-0.179655	0.16849
471	0.471	-0.03508	-0.180422	0.168352
472	0.472	-0.035215	-0.18119	0.168214
473	0.473	-0.0353502	-0.181959	0.168076
474	0.474	-0.0354857	-0.18273	0.167937
475	0.475	-0.0356214	-0.183503	0.167798
476	0.476	-0.0357574	-0.184278	0.167658
477	0.477	-0.0358936	-0.185054	0.167519
478	0.478	-0.0360301	-0.185831	0.167379
479	0.479	-0.0361669	-0.186611	0.167238
480	0.48	-0.0363039	-0.187392	0.167098
481	0.481	-0.0364411	-0.188174	0.166957
482	0.482	-0.0365786	-0.188958	0.166815
483	0.483	-0.0367164	-0.189744	0.166674
484	0.484	-0.0368544	-0.190532	0.166532
485	0.485	-0.0369927	-0.191321	0.16639
486	0.486	-0.0371313	-0.192111	0.166247
487	0.487	-0.0372701	-0.192904	0.166104
488	0.488	-0.0374093	-0.193698	0.165961
489	0.489	-0.0375487	-0.194493	0.165818
490	0.49	-0.0376883	-0.19529	0.165674
491	0.491	-0.0378283	-0.196089	0.16553
492	0.492	-0.0379685	-0.19689	0.165386
493	0.493	-0.0381091	-0.197692	0.165241
494	0.494	-0.0382499	-0.198496	0.165096
495	0.495	-0.038391	-0.199301	0.164951
496	0.496	-0.0385324	-0.200108	0.164806
497	0.497	-0.038674	-0.200917	0.16466
498	0.498	-0.038816	-0.201727	0.164514
499	0.499	-0.0389583	-0.202539	0.164368
500	0.5	-0.0391009	-0.203352	0.164221
