TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.62043e-06	1.30553e-07	0.2
2	0.002	-2.5099e-05	5.25691e-07	0.2
3	0.003	-4.89109e-05	1.2973e-06	0.2
4	0.004	-7.96608e-05	2.53257e-06	0.2
5	0.005	-0.000117021	4.299e-06	0.2
6	0.006	-0.000160698	6.64995e-06	0.2
7	0.007	-0.000210407	9.62979e-06	0.200001
8	0.008	-0.000265867	1.32772e-05	0.200001
9	0.009	-0.000326792	1.76274e-05	0.200001
10	0.01	-0.000392887	2.27139e-05	0.200001
11	0.011	-0.000463846	2.85688e-05	0.200001
12	0.012	-0.000539357	3.52235e-05	0.200002
13	0.013	-0.000619096	4.27086e-05	0.200002
14	0.014	-0.000702733	5.10539e-05	0.200002
15	0.015	-0.000789932	6.02881e-05	0.200003
16	0.016	-0.000880348	7.04386e-05	0.200003
17	0.017	-0.000973637	8.15313e-05	0.200004
18	0.018	-0.00106945	9.35901e-05	0.200005
19	0.019	-0.00116743	0.000106637	0.200006
20	0.02	-0.00126724	0.000120691	0.200007
21	0.021	-0.00136852	0.000135769	0.200008
22	0.022	-0.00147093	0.000151886	0.200009
23	0.023	-0.00157412	0.000169051	0.200011
24	0.024	-0.00167777	0.000187272	0.200013
25	0.025	-0.00178154	0.000206552	0.200015
26	0.026	-0.0018851	0.000226892	0.200017
27	0.027	-0.00198815	0.000248289	0.20002
28	0.028	-0.00209038	0.000270734	0.200023
29	0.029	-0.00219149	0.000294217	0.200026
30	0.03	-0.00229121	0.000318721	0.200029
31	0.031	-0.00238926	0.000344228	0.200033
32	0.032	-0.00248538	0.000370713	0.200037
33	0.033	-0.00257934	0.000398149	0.200042
34	0.034	-0.0026709	0.000426505	0.200047
35	0.035	-0.00275984	0.000455746	0.200053
36	0.036	-0.00284596	0.000485832	0.200059
37	0.037	-0.00292908	0.00051672	0.200065
38	0.038	-0.00300903	0.000548365	0.200073
39	0.039	-0.00308564	0.000580717	0.20008
40	0.04	-0.00315879	0.000613724	0.200089
41	0.041	-0.00322835	0.000647329	0.200098
42	0.042	-0.0032942	0.000681475	0.200107
43	0.043	-0.00335626	0.0007161	0.200118
44	0.044	-0.00341446	0.000751142	0.200129
45	0.045	-0.00346873	0.000786536	0.200141
46	0.046	-0.00351902	0.000822214	0.200153
47	0.047	-0.0035653	0.000858108	0.200166
48	0.048	-0.00360756	0.00089415	0.200181
49	0.049	-0.0036458	0.000930268	0.200196
50	0.05	-0.00368003	0.000966391	0.200211
51	0.051	-0.00371026	0.00100245	0.200228
52	0.052	-0.00373655	0.00103837	0.200246
53	0.053	-0.00375894	0.00107408	0.200265
54	0.054	-0.00377749	0.00110951	0.200284
55	0.055	-0.00379227	0.0011446	0.200305
56	0.056	-0.00380337	0.00117926	0.200326
57	0.057	-0.00381089	0.00121345	0.200349
58	0.058	-0.00381491	0.00124708	0.200373
59	0.059	-0.00381556	0.0012801	0.200397
60	0.06	-0.00381295	0.00131244	0.200423
61	0.061	-0.00380721	0.00134405	0.20045
62	0.062	-0.00379847	0.00137486	0.200478
63	0.063	-0.00378686	0.00140484	0.200507
64	0.064	-0.00377253	0.00143391	0.200537
65	0.065	-0.00375564	0.00146204	0.200568
66	0.066	-0.00373632	0.00148919	0.200601
67	0.067	-0.00371473	0.0015153	0.200634
68	0.068	-0.00369103	0.00154035	0.200669
69	0.069	-0.00366538	0.00156431	0.200705
70	0.07	-0.00363794	0.00158713	0.200742
71	0.071	-0.00360886	0.0016088	0.20078
72	0.072	-0.00357831	0.0016293	0.200819
73	0.073	-0.00354645	0.00164861	0.20086
74	0.074	-0.00351343	0.00166671	0.200901
75	0.075	-0.00347942	0.0016836	0.200944
76	0.076	-0.00344456	0.00169927	0.200987
77	0.077	-0.00340901	0.00171373	0.201032
78	0.078	-0.00337292	0.00172698	0.201078
79	0.079	-0.00333644	0.00173902	0.201125
80	0.08	-0.0032997	0.00174987	0.201173
81	0.081	-0.00326284	0.00175954	0.201222
82	0.082	-0.003226	0.00176806	0.201272
83	0.083	-0.00318931	0.00177545	0.201323
84	0.084	-0.00315289	0.00178174	0.201375
85	0.085	-0.00311686	0.00178696	0.201429
86	0.086	-0.00308133	0.00179115	0.201483
87	0.087	-0.00304641	0.00179434	0.201538
88	0.088	-0.00301221	0.00179658	0.201594
89	0.089	-0.0029788	0.00179792	0.20165
90	0.09	-0.0029463	0.0017984	0.201708
91	0.091	-0.00291478	0.00179807	0.201767
92	0.092	-0.00288431	0.00179699	0.201826
93	0.093	-0.00285497	0.00179521	0.201886
94	0.094	-0.00282683	0.0017928	0.201947
