TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.63873e-06	-2.52689e-08	0.2
2	0.002	-2.51737e-05	-1.04307e-07	0.200001
3	0.003	-4.90953e-05	-2.61706e-07	0.200001
4	0.004	-8.00189e-05	-5.16922e-07	0.200003
5	0.005	-0.000117625	-8.84953e-07	0.200005
6	0.006	-0.000161623	-1.3775e-06	0.200008
7	0.007	-0.000211737	-2.00404e-06	0.200011
8	0.008	-0.00026769	-2.77257e-06	0.200016
9	0.009	-0.000329198	-3.69018e-06	0.200021
10	0.01	-0.000395972	-4.76332e-06	0.200027
11	0.011	-0.000467714	-5.99807e-06	0.200034
12	0.012	-0.000544114	-7.40018e-06	0.200042
13	0.013	-0.000624857	-8.9751e-06	0.200051
14	0.014	-0.000709616	-1.07281e-05	0.200061
15	0.015	-0.000798061	-1.2664e-05	0.200072
16	0.016	-0.000889855	-1.47874e-05	0.200084
17	0.017	-0.000984657	-1.71023e-05	0.200097
18	0.018	-0.00108212	-1.96125e-05	0.200111
19	0.019	-0.00118191	-2.2321e-05	0.200127
20	0.02	-0.00128367	-2.52303e-05	0.200143
21	0.021	-0.00138705	-2.83422e-05	0.200161
22	0.022	-0.00149173	-3.16579e-05	0.20018
23	0.023	-0.00159736	-3.51777e-05	0.2002
24	0.024	-0.0017036	-3.89014e-05	0.200221
25	0.025	-0.00181013	-4.28276e-05	0.200243
26	0.026	-0.00191663	-4.69543e-05	0.200266
27	0.027	-0.00202278	-5.12786e-05	0.200291
28	0.028	-0.00212829	-5.57966e-05	0.200316
29	0.029	-0.00223286	-6.05037e-05	0.200343
30	0.03	-0.0023362	-6.53942e-05	0.200371
31	0.031	-0.00243804	-7.04617e-05	0.2004
32	0.032	-0.00253813	-7.56988e-05	0.200429
33	0.033	-0.00263621	-8.10973e-05	0.20046
34	0.034	-0.00273205	-8.6648e-05	0.200491
35	0.035	-0.00282544	-9.2341e-05	0.200524
36	0.036	-0.00291615	-9.81655e-05	0.200557
37	0.037	-0.00300401	-0.00010411	0.20059
38	0.038	-0.00308883	-0.000110163	0.200625
39	0.039	-0.00317045	-0.00011631	0.20066
40	0.04	-0.00324872	-0.000122539	0.200695
41	0.041	-0.00332351	-0.000128835	0.200731
42	0.042	-0.00339469	-0.000135184	0.200767
43	0.043	-0.00346218	-0.00014157	0.200803
44	0.044	-0.00352587	-0.000147978	0.200839
45	0.045	-0.0035857	-0.000154393	0.200876
46	0.046	-0.0036416	-0.000160797	0.200912
47	0.047	-0.00369353	-0.000167175	0.200948
48	0.048	-0.00374146	-0.000173509	0.200984
49	0.049	-0.00378538	-0.000179784	0.20102
50	0.05	-0.00382527	-0.000185983	0.201055
51	0.051	-0.00386114	-0.000192089	0.201089
52	0.052	-0.00389303	-0.000198086	0.201123
53	0.053	-0.00392095	-0.000203956	0.201157
54	0.054	-0.00394496	-0.000209685	0.201189
55	0.055	-0.00396511	-0.000215257	0.201221
56	0.056	-0.00398147	-0.000220655	0.201251
57	0.057	-0.0039941	-0.000225866	0.201281
58	0.058	-0.0040031	-0.000230874	0.201309
59	0.059	-0.00400855	-0.000235666	0.201337
60	0.06	-0.00401057	-0.000240229	0.201362
61	0.061	-0.00400924	-0.000244549	0.201387
62	0.062	-0.0040047	-0.000248614	0.20141
63	0.063	-0.00399706	-0.000252415	0.201431
64	0.064	-0.00398644	-0.000255939	0.201451
65	0.065	-0.00397298	-0.000259178	0.20147
66	0.066	-0.00395681	-0.000262123	0.201487
67	0.067	-0.00393806	-0.000264765	0.201502
68	0.068	-0.00391689	-0.000267098	0.201515
69	0.069	-0.00389344	-0.000269116	0.201526
70	0.07	-0.00386784	-0.000270813	0.201536
71	0.071	-0.00384025	-0.000272186	0.201544
72	0.072	-0.00381081	-0.000273232	0.20155
73	0.073	-0.00377968	-0.000273947	0.201554
74	0.074	-0.003747	-0.000274332	0.201556
75	0.075	-0.00371292	-0.000274385	0.201556
76	0.076	-0.00367758	-0.000274108	0.201555
77	0.077	-0.00364112	-0.000273503	0.201551
78	0.078	-0.0036037	-0.000272572	0.201546
79	0.079	-0.00356545	-0.000271319	0.201539
80	0.08	-0.00352651	-0.000269748	0.20153
81	0.081	-0.00348701	-0.000267866	0.201519
82	0.082	-0.00344709	-0.000265679	0.201507
83	0.083	-0.00340687	-0.000263194	0.201493
