TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-9.4685e-06	5.76941e-07	0.2
2	0.002	-2.81692e-05	2.15824e-06	0.2
3	0.003	-5.59248e-05	5.07801e-06	0.2
4	0.004	-9.25931e-05	9.60884e-06	0.200001
5	0.005	-0.000138054	1.59808e-05	0.200001
6	0.006	-0.0001922	2.43937e-05	0.200002
7	0.007	-0.000254934	3.5025e-05	0.200004
8	0.008	-0.000326167	4.8036e-05	0.200006
9	0.009	-0.000405812	6.35759e-05	0.200008
10	0.01	-0.000493785	8.17844e-05	0.20001
11	0.011	-0.000590007	0.000102795	0.200013
12	0.012	-0.000694396	0.000126734	0.200017
13	0.013	-0.000806876	0.000153726	0.200021
14	0.014	-0.000927366	0.000183891	0.200025
15	0.015	-0.00105579	0.000217346	0.200029
16	0.016	-0.00119207	0.000254204	0.200033
17	0.017	-0.00133614	0.000294578	0.200038
18	0.018	-0.00148791	0.000338576	0.200042
19	0.019	-0.00164731	0.000386305	0.200047
20	0.02	-0.00181427	0.000437868	0.200052
21	0.021	-0.00198871	0.000493364	0.200056
22	0.022	-0.00217057	0.000552891	0.20006
23	0.023	-0.00235977	0.000616541	0.200064
24	0.024	-0.00255624	0.000684404	0.200067
25	0.025	-0.00275992	0.000756564	0.20007
26	0.026	-0.00297075	0.000833104	0.200073
27	0.027	-0.00318866	0.000914099	0.200075
28	0.028	-0.0034136	0.000999622	0.200076
29	0.029	-0.00364549	0.00108974	0.200076
30	0.03	-0.0038843	0.00118452	0.200075
31	0.031	-0.00412996	0.00128401	0.200073
32	0.032	-0.00438242	0.00138828	0.20007
33	0.033	-0.00464165	0.00149736	0.200066
34	0.034	-0.00490758	0.00161132	0.200061
35	0.035	-0.00518019	0.00173018	0.200054
36	0.036	-0.00545942	0.00185398	0.200045
37	0.037	-0.00574525	0.00198275	0.200035
38	0.038	-0.00603763	0.00211653	0.200023
39	0.039	-0.00633654	0.00225533	0.200009
40	0.04	-0.00664195	0.00239918	0.199994
41	0.041	-0.00695382	0.00254809	0.199976
42	0.042	-0.00727213	0.00270208	0.199956
43	0.043	-0.00759686	0.00286116	0.199934
44	0.044	-0.007928	0.00302533	0.19991
45	0.045	-0.00826551	0.0031946	0.199884
46	0.046	-0.00860939	0.00336897	0.199855
47	0.047	-0.00895963	0.00354844	0.199823
48	0.048	-0.0093162	0.00373301	0.199789
49	0.049	-0.0096791	0.00392268	0.199752
50	0.05	-0.0100483	0.00411743	0.199713
51	0.051	-0.0104239	0.00431726	0.199671
52	0.052	-0.0108057	0.00452217	0.199626
53	0.053	-0.0111939	0.00473214	0.199578
54	0.054	-0.0115884	0.00494715	0.199527
55	0.055	-0.0119891	0.00516721	0.199474
56	0.056	-0.0123962	0.00539228	0.199417
57	0.057	-0.0128096	0.00562237	0.199358
58	0.058	-0.0132293	0.00585745	0.199295
59	0.059	-0.0136554	0.0060975	0.199229
60	0.06	-0.0140877	0.00634252	0.199161
61	0.061	-0.0145264	0.00659249	0.199089
62	0.062	-0.0149715	0.00684738	0.199014
63	0.063	-0.0154229	0.00710719	0.198936
64	0.064	-0.0158807	0.00737189	0.198856
65	0.065	-0.0163448	0.00764146	0.198772
66	0.066	-0.0168154	0.0079159	0.198685
67	0.067	-0.0172923	0.00819517	0.198595
68	0.068	-0.0177757	0.00847927	0.198502
69	0.069	-0.0182655	0.00876816	0.198406
70	0.07	-0.0187618	0.00906185	0.198307
71	0.071	-0.0192646	0.00936029	0.198206
72	0.072	-0.0197738	0.00966348	0.198101
73	0.073	-0.0202896	0.0099714	0.197994
74	0.074	-0.0208119	0.010284	0.197884
75	0.075	-0.0213408	0.0106013	0.197771
76	0.076	-0.0218762	0.0109233	0.197656
77	0.077	-0.0224182	0.0112499	0.197538
78	0.078	-0.0229669	0.0115812	0.197417
79	0.079	-0.0235222	0.011917	0.197294
80	0.08	-0.0240841	0.0122574	0.197169
81	0.081	-0.0246528	0.0126024	0.197041
82	0.082	-0.0252282	0.012952	0.196911
83	0.083	-0.0258103	0.013306	0.196778
84	0.084	-0.0263992	0.0136645	0.196644
85	0.085	-0.0269949	0.0140275	0.196507
86	0.086	-0.0275974	0.014395	0.196368
87	0.087	-0.0282067	0.0147668	0.196227
88	0.088	-0.028823	0.0151431	0.196085
89	0.089	-0.0294461	0.0155238	0.19594
90	0.09	-0.0300762	0.0159088	0.195794
91	0.091	-0.0307132	0.0162981	0.195646
92	0.092	-0.0313572	0.0166917	0.195496
93	0.093	-0.0320081	0.0170896	0.195345
94	0.094	-0.0326662	0.0174918	0.195192
95	0.095	-0.0333313	0.0178981	0.195038
96	0.096	-0.0340034	0.0183087	0.194882
97	0.097	-0.0346827	0.0187235	0.194725
98	0.098	-0.0353692	0.0191424	0.194567
99	0.099	-0.0360628	0.0195654	0.194407
100	0.1	-0.0367635	0.0199926	0.194247
101	0.101	-0.0374715	0.0204238	0.194085
102	0.102	-0.0381868	0.0208591	0.193922
103	0.103	-0.0389092	0.0212984	0.193758
104	0.104	-0.039639	0.0217418	0.193593
105	0.105	-0.0403761	0.0221891	0.193427
106	0.106	-0.0411205	0.0226404	0.193261
107	0.107	-0.0418722	0.0230956	0.193093
108	0.108	-0.0426313	0.0235548	0.192925
109	0.109	-0.0433978	0.0240178	0.192756
110	0.11	-0.0441717	0.0244848	0.192586
111	0.111	-0.0449531	0.0249556	0.192416
112	0.112	-0.0457418	0.0254303	0.192245
113	0.113	-0.046538	0.0259088	0.192073
114	0.114	-0.0473417	0.0263911	0.191901
115	0.115	-0.0481528	0.0268773	0.191728
116	0.116	-0.0489715	0.0273672	0.191554
117	0.117	-0.0497976	0.0278609	0.19138
118	0.118	-0.0506313	0.0283584	0.191206
