TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.89265e-06	-3.40261e-07	0.2
2	0.002	-2.61569e-05	-1.21971e-06	0.2
3	0.003	-5.14609e-05	-2.76722e-06	0.2
4	0.004	-8.45599e-05	-5.07811e-06	0.2
5	0.005	-0.000125245	-8.23301e-06	0.200001
6	0.006	-0.000173318	-1.23074e-05	0.200001
7	0.007	-0.000228579	-1.73765e-05	0.200002
8	0.008	-0.000290823	-2.35176e-05	0.200003
9	0.009	-0.000359834	-3.08113e-05	0.200004
10	0.01	-0.000435385	-3.93419e-05	0.200005
11	0.011	-0.00051724	-4.9197e-05	0.200006
12	0.012	-0.000605153	-6.0468e-05	0.200008
13	0.013	-0.000698869	-7.32495e-05	0.200009
14	0.014	-0.000798124	-8.7639e-05	0.200011
15	0.015	-0.000902646	-0.000103737	0.200013
16	0.016	-0.00101216	-0.000121645	0.200015
17	0.017	-0.00112638	-0.000141468	0.200017
18	0.018	-0.00124502	-0.000163312	0.20002
19	0.019	-0.00136778	-0.000187283	0.200022
20	0.02	-0.00149438	-0.000213491	0.200025
21	0.021	-0.00162451	-0.000242042	0.200028
22	0.022	-0.00175788	-0.000273047	0.200031
23	0.023	-0.00189418	-0.000306613	0.200034
24	0.024	-0.00203312	-0.000342848	0.200037
25	0.025	-0.00217441	-0.00038186	0.200041
26	0.026	-0.00231774	-0.000423755	0.200044
27	0.027	-0.00246283	-0.000468638	0.200048
28	0.028	-0.00260938	-0.000516612	0.200051
29	0.029	-0.00275712	-0.000567779	0.200055
30	0.03	-0.00290576	-0.000622236	0.200058
31	0.031	-0.00305502	-0.000680082	0.200062
32	0.032	-0.00320465	-0.00074141	0.200065
33	0.033	-0.00335438	-0.00080631	0.200068
34	0.034	-0.00350396	-0.000874872	0.200072
35	0.035	-0.00365314	-0.000947181	0.200075
36	0.036	-0.00380169	-0.00102332	0.200078
37	0.037	-0.00394938	-0.00110336	0.20008
38	0.038	-0.00409599	-0.00118738	0.200083
39	0.039	-0.00424131	-0.00127544	0.200085
40	0.04	-0.00438514	-0.00136763	0.200087
41	0.041	-0.0045273	-0.00146399	0.200088
42	0.042	-0.00466762	-0.00156458	0.200089
43	0.043	-0.00480591	-0.00166947	0.20009
44	0.044	-0.00494204	-0.00177869	0.20009
45	0.045	-0.00507586	-0.00189229	0.200089
46	0.046	-0.00520723	-0.00201031	0.200088
47	0.047	-0.00533604	-0.00213279	0.200086
48	0.048	-0.00546218	-0.00225976	0.200084
49	0.049	-0.00558555	-0.00239124	0.20008
50	0.05	-0.00570608	-0.00252726	0.200076
51	0.051	-0.00582368	-0.00266784	0.200071
52	0.052	-0.00593829	-0.00281298	0.200066
53	0.053	-0.00604988	-0.0029627	0.200059
54	0.054	-0.0061584	-0.00311701	0.200051
55	0.055	-0.00626383	-0.0032759	0.200042
56	0.056	-0.00636616	-0.00343937	0.200032
57	0.057	-0.00646537	-0.00360742	0.200021
58	0.058	-0.00656148	-0.00378002	0.200009
59	0.059	-0.00665451	-0.00395718	0.199996
60	0.06	-0.00674448	-0.00413887	0.199981
61	0.061	-0.00683144	-0.00432506	0.199965
62	0.062	-0.00691543	-0.00451574	0.199947
63	0.063	-0.00699651	-0.00471088	0.199929
64	0.064	-0.00707474	-0.00491043	0.199908
65	0.065	-0.00715021	-0.00511438	0.199887
66	0.066	-0.007223	-0.00532269	0.199864
