TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-8.98341e-06	-3.98126e-08	0.2
2	0.002	-2.64904e-05	-1.21409e-07	0.199999
3	0.003	-5.22322e-05	-2.38289e-07	0.199997
4	0.004	-8.5996e-05	-3.85118e-07	0.199994
5	0.005	-0.000127599	-5.59975e-07	0.199991
6	0.006	-0.000176867	-7.64213e-07	0.199986
7	0.007	-0.000233622	-1.00178e-06	0.19998
8	0.008	-0.00029768	-1.27848e-06	0.199973
9	0.009	-0.000368847	-1.60147e-06	0.199965
10	0.01	-0.000446921	-1.97906e-06	0.199955
11	0.011	-0.000531689	-2.42058e-06	0.199944
12	0.012	-0.000622928	-2.93612e-06	0.199931
13	0.013	-0.000720409	-3.53666e-06	0.199917
14	0.014	-0.000823893	-4.23392e-06	0.1999
15	0.015	-0.000933136	-5.04052e-06	0.199882
16	0.016	-0.00104789	-5.96996e-06	0.199861
17	0.017	-0.00116789	-7.03664e-06	0.199839
18	0.018	-0.00129288	-8.25584e-06	0.199814
19	0.019	-0.00142259	-9.64382e-06	0.199786
20	0.02	-0.00155676	-1.12178e-05	0.199757
21	0.021	-0.00169512	-1.29962e-05	0.199724
22	0.022	-0.00183739	-1.4998e-05	0.199688
23	0.023	-0.0019833	-1.72438e-05	0.19965
24	0.024	-0.00213258	-1.97547e-05	0.199608
25	0.025	-0.00228495	-2.25532e-05	0.199564
26	0.026	-0.00244015	-2.56628e-05	0.199515
27	0.027	-0.0025979	-2.91079e-05	0.199464
28	0.028	-0.00275794	-3.29141e-05	0.199409
29	0.029	-0.00292001	-3.7108e-05	0.19935
30	0.03	-0.00308385	-4.17172e-05	0.199287
31	0.031	-0.00324919	-4.67702e-05	0.19922
32	0.032	-0.0034158	-5.22965e-05	0.199149
33	0.033	-0.00358343	-5.83265e-05	0.199074
34	0.034	-0.00375184	-6.48917e-05	0.198995
35	0.035	-0.00392081	-7.20241e-05	0.198911
36	0.036	-0.00409009	-7.97567e-05	0.198823
37	0.037	-0.00425949	-8.81232e-05	0.19873
38	0.038	-0.00442879	-9.71579e-05	0.198633
39	0.039	-0.00459779	-0.000106896	0.198531
40	0.04	-0.00476631	-0.000117373	0.198423
41	0.041	-0.00493415	-0.000128625	0.198311
42	0.042	-0.00510115	-0.000140688	0.198194
43	0.043	-0.00526714	-0.0001536	0.198072
44	0.044	-0.00543196	-0.000167396	0.197945
45	0.045	-0.00559549	-0.000182115	0.197812
46	0.046	-0.00575758	-0.000197794	0.197674
47	0.047	-0.00591811	-0.000214471	0.197531
48	0.048	-0.00607697	-0.000232181	0.197382
49	0.049	-0.00623405	-0.000250963	0.197228
50	0.05	-0.00638928	-0.000270854	0.197068
51	0.051	-0.00654255	-0.000291889	0.196903
52	0.052	-0.00669382	-0.000314105	0.196732
53	0.053	-0.00684301	-0.000337537	0.196556
54	0.054	-0.00699008	-0.000362219	0.196375
55	0.055	-0.007135	-0.000388187	0.196187
56	0.056	-0.00727773	-0.000415472	0.195994
57	0.057	-0.00741825	-0.000444108	0.195796
58	0.058	-0.00755657	-0.000474126	0.195592
59	0.059	-0.00769268	-0.000505555	0.195382
60	0.06	-0.0078266	-0.000538425	0.195167
61	0.061	-0.00795834	-0.000572763	0.194946
62	0.062	-0.00808794	-0.000608596	0.19472
63	0.063	-0.00821544	-0.000645948	0.194488
64	0.064	-0.0083409	-0.000684843	0.194251
65	0.065	-0.00846435	-0.000725302	0.194008
66	0.066	-0.00858588	-0.000767346	0.19376
67	0.067	-0.00870556	-0.000810994	0.193507
68	0.068	-0.00882346	-0.000856261	0.193248
69	0.069	-0.00893968	-0.000903163	0.192984
70	0.07	-0.0090543	-0.000951712	0.192715
71	0.071	-0.00916743	-0.00100192	0.19244
72	0.072	-0.00927918	-0.0010538	0.192161
73	0.073	-0.00938967	-0.00110735	0.191876
74	0.074	-0.00949899	-0.00116258	0.191586
75	0.075	-0.00960729	-0.0012195	0.191292
76	0.076	-0.00971469	-0.00127809	0.190992
77	0.077	-0.00982131	-0.00133838	0.190688
78	0.078	-0.0099273	-0.00140034	0.190379
79	0.079	-0.0100328	-0.00146398	0.190065
80	0.08	-0.0101379	-0.00152929	0.189747
81	0.081	-0.0102428	-0.00159626	0.189424
82	0.082	-0.0103477	-0.00166488	0.189097
83	0.083	-0.0104526	-0.00173513	0.188765
84	0.084	-0.0105577	-0.00180701	0.188429
85	0.085	-0.0106632	-0.00188049	0.188089
86	0.086	-0.0107693	-0.00195555	0.187744
87	0.087	-0.010876	-0.00203218	0.187395
88	0.088	-0.0109835	-0.00211036	0.187043
89	0.089	-0.011092	-0.00219005	0.186686
90	0.09	-0.0112016	-0.00227124	0.186325
91	0.091	-0.0113125	-0.00235389	0.185961
92	0.092	-0.0114248	-0.00243798	0.185592
93	0.093	-0.0115386	-0.00252348	0.18522
94	0.094	-0.0116541	-0.00261035	0.184844
95	0.095	-0.0117714	-0.00269858	0.184465
96	0.096	-0.0118907	-0.00278811	0.184082
97	0.097	-0.0120121	-0.00287891	0.183695
98	0.098	-0.0121358	-0.00297096	0.183306
99	0.099	-0.0122617	-0.00306421	0.182912
100	0.1	-0.0123902	-0.00315862	0.182516
101	0.101	-0.0125212	-0.00325416	0.182116
102	0.102	-0.0126549	-0.00335079	0.181712
103	0.103	-0.0127914	-0.00344847	0.181306
104	0.104	-0.0129309	-0.00354716	0.180896
105	0.105	-0.0130733	-0.00364682	0.180484
106	0.106	-0.0132188	-0.0037474	0.180068
107	0.107	-0.0133676	-0.00384887	0.179649
108	0.108	-0.0135196	-0.00395119	0.179227
109	0.109	-0.013675	-0.00405432	0.178803
110	0.11	-0.0138338	-0.00415821	0.178375
111	0.111	-0.0139961	-0.00426283	0.177944
112	0.112	-0.0141619	-0.00436814	0.177511
113	0.113	-0.0143314	-0.0044741	0.177074
114	0.114	-0.0145046	-0.00458066	0.176635
115	0.115	-0.0146814	-0.0046878	0.176193
116	0.116	-0.0148621	-0.00479547	0.175747
117	0.117	-0.0150465	-0.00490363	0.1753
118	0.118	-0.0152347	-0.00501226	0.174849
119	0.119	-0.0154268	-0.00512132	0.174395
120	0.12	-0.0156228	-0.00523077	0.173939
121	0.121	-0.0158226	-0.00534059	0.17348
122	0.122	-0.0160264	-0.00545073	0.173018
123	0.123	-0.016234	-0.00556118	0.172553
124	0.124	-0.0164456	-0.0056719	0.172085
125	0.125	-0.016661	-0.00578287	0.171615
126	0.126	-0.0168803	-0.00589405	0.171142
127	0.127	-0.0171035	-0.00600544	0.170665
128	0.128	-0.0173305	-0.006117	0.170186
129	0.129	-0.0175613	-0.00622871	0.169704
130	0.13	-0.017796	-0.00634056	0.169219
131	0.131	-0.0180344	-0.00645252	0.168732
