TimeSlice	Time	Body_2 Y	Body_2 X	Body_2 Z
0	0	0	0	0.2
1	0.001	-9.61439e-06	-3.7405e-07	0.2
2	0.002	-2.87283e-05	-1.33682e-06	0.199999
3	0.003	-5.72674e-05	-3.02578e-06	0.199998
4	0.004	-9.51765e-05	-5.54231e-06	0.199997
5	0.005	-0.000142409	-8.97248e-06	0.199995
6	0.006	-0.000198923	-1.33974e-05	0.199993
7	0.007	-0.000264673	-1.88981e-05	0.19999
8	0.008	-0.000339617	-2.55586e-05	0.199986
9	0.009	-0.000423709	-3.34661e-05	0.199982
10	0.01	-0.000516901	-4.2712e-05	0.199977
11	0.011	-0.000619142	-5.33918e-05	0.199971
12	0.012	-0.000730382	-6.56045e-05	0.199965
13	0.013	-0.000850567	-7.94529e-05	0.199957
14	0.014	-0.000979641	-9.5043e-05	0.199949
15	0.015	-0.00111755	-0.000112483	0.19994
16	0.016	-0.00126423	-0.000131885	0.199929
17	0.017	-0.00141963	-0.000153363	0.199918
18	0.018	-0.00158369	-0.00017703	0.199906
19	0.019	-0.00175634	-0.000203003	0.199892
20	0.02	-0.00193753	-0.000231401	0.199877
21	0.021	-0.0021272	-0.000262341	0.199861
22	0.022	-0.00232528	-0.000295942	0.199843
23	0.023	-0.00253171	-0.000332322	0.199824
24	0.024	-0.00274644	-0.0003716	0.199804
25	0.025	-0.0029694	-0.000413893	0.199782
26	0.026	-0.00320053	-0.000459317	0.199759
27	0.027	-0.00343978	-0.000507988	0.199734
28	0.028	-0.00368709	-0.00056002	0.199707
29	0.029	-0.0039424	-0.000615524	0.199679
30	0.03	-0.00420566	-0.000674611	0.199649
31	0.031	-0.0044768	-0.000737389	0.199617
32	0.032	-0.00475579	-0.000803961	0.199583
33	0.033	-0.00504256	-0.000874431	0.199548
34	0.034	-0.00533707	-0.000948898	0.19951
35	0.035	-0.00563928	-0.00102746	0.199471
36	0.036	-0.00594913	-0.0011102	0.19943
37	0.037	-0.00626658	-0.00119722	0.199387
38	0.038	-0.00659159	-0.0012886	0.199342
39	0.039	-0.00692412	-0.00138443	0.199295
40	0.04	-0.00726414	-0.00148477	0.199246
41	0.041	-0.0076116	-0.0015897	0.199195
42	0.042	-0.00796648	-0.0016993	0.199141
43	0.043	-0.00832874	-0.00181363	0.199086
44	0.044	-0.00869835	-0.00193274	0.199029
45	0.045	-0.0090753	-0.0020567	0.198969
46	0.046	-0.00945956	-0.00218556	0.198907
47	0.047	-0.00985109	-0.00231936	0.198844
48	0.048	-0.0102499	-0.00245814	0.198778
49	0.049	-0.010656	-0.00260196	0.19871
50	0.05	-0.0110692	-0.00275083	0.19864
51	0.051	-0.0114898	-0.00290479	0.198568
52	0.052	-0.0119175	-0.00306386	0.198494
53	0.053	-0.0123524	-0.00322806	0.198417
54	0.054	-0.0127946	-0.00339741	0.198339
55	0.055	-0.0132439	-0.00357193	0.198258
56	0.056	-0.0137005	-0.0037516	0.198176
57	0.057	-0.0141642	-0.00393645	0.198091
58	0.058	-0.0146352	-0.00412647	0.198005
59	0.059	-0.0151133	-0.00432164	0.197916
60	0.06	-0.0155987	-0.00452197	0.197826
