Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
4E-05	-0.07038208	-4.300578E-11	4.7977E-12	-3.820808E-11	
4.1E-05	-0.07038245	-4.299697E-11	4.752708E-12	-3.824426E-11	
4.2E-05	-0.0703828	-4.298819E-11	4.708586E-12	-3.82796E-11	
4.3E-05	-0.07038314	-4.297945E-11	4.665316E-12	-3.831413E-11	
4.4E-05	-0.07038347	-4.297078E-11	4.62288E-12	-3.83479E-11	
4.5E-05	-0.07038381	-4.296215E-11	4.581257E-12	-3.83809E-11	
4.6E-05	-0.07038413	-4.295353E-11	4.540431E-12	-3.84131E-11	
4.7E-05	-0.07038444	-4.294498E-11	4.500383E-12	-3.844459E-11	
4.8E-05	-0.07038475	-4.293646E-11	4.461096E-12	-3.847536E-11	
4.9E-05	-0.07038505	-4.292797E-11	4.422553E-12	-3.850542E-11	
5E-05	-0.07038534	-4.29195E-11	4.38474E-12	-3.853476E-11	
5.1E-05	-0.07038563	-4.29111E-11	4.347639E-12	-3.856346E-11	
5.2E-05	-0.07038592	-4.29027E-11	4.311233E-12	-3.859147E-11	
5.3E-05	-0.07038619	-4.289437E-11	4.27551E-12	-3.861886E-11	
5.4E-05	-0.07038646	-4.288604E-11	4.240454E-12	-3.864558E-11	
5.5E-05	-0.07038672	-4.287775E-11	4.20605E-12	-3.86717E-11	
5.6E-05	-0.07038697	-4.286951E-11	4.172284E-12	-3.869723E-11	
5.7E-05	-0.07038722	-4.28613E-11	4.139144E-12	-3.872215E-11	
5.8E-05	-0.07038747	-4.285309E-11	4.106616E-12	-3.874647E-11	
5.9E-05	-0.07038771	-4.284494E-11	4.074685E-12	-3.877025E-11	
6E-05	-0.07038793	-4.283681E-11	4.043339E-12	-3.879348E-11	
6.1E-05	-0.07038816	-4.282872E-11	4.012567E-12	-3.881615E-11	
6.2E-05	-0.07038838	-4.282066E-11	3.982355E-12	-3.88383E-11	
6.3E-05	-0.07038859	-4.28126E-11	3.952693E-12	-3.885991E-11	
6.4E-05	-0.07038881	-4.280458E-11	3.923569E-12	-3.888101E-11	
6.5E-05	-0.07038902	-4.279661E-11	3.894972E-12	-3.890164E-11	
6.6E-05	-0.07038922	-4.278863E-11	3.866889E-12	-3.892174E-11	
6.7E-05	-0.07038941	-4.278066E-11	3.839313E-12	-3.894134E-11	
6.8E-05	-0.07038961	-4.277279E-11	3.81223E-12	-3.896056E-11	
6.9E-05	-0.07038979	-4.276488E-11	3.785631E-12	-3.897925E-11	
7E-05	-0.07038998	-4.2757E-11	3.759507E-12	-3.899749E-11	
7.1E-05	-0.07039015	-4.274917E-11	3.733847E-12	-3.901533E-11	
7.2E-05	-0.07039033	-4.274136E-11	3.708642E-12	-3.903272E-11	
7.3E-05	-0.07039049	-4.273357E-11	3.683883E-12	-3.904969E-11	
7.4E-05	-0.07039066	-4.27258E-11	3.65956E-12	-3.906624E-11	
7.5E-05	-0.07039082	-4.271807E-11	3.635665E-12	-3.90824E-11	
7.6E-05	-0.07039098	-4.271033E-11	3.612189E-12	-3.909814E-11	
7.7E-05	-0.07039113	-4.270263E-11	3.589123E-12	-3.911351E-11	
7.8E-05	-0.07039128	-4.269493E-11	3.56646E-12	-3.912847E-11	
7.9E-05	-0.07039143	-4.268732E-11	3.544192E-12	-3.914312E-11	
8E-05	-0.07039157	-4.267963E-11	3.52231E-12	-3.915732E-11	
8.1E-05	-0.07039171	-4.267205E-11	3.500807E-12	-3.917124E-11	
8.2E-05	-0.07039185	-4.26644E-11	3.479676E-12	-3.918473E-11	
8.3E-05	-0.07039198	-4.265687E-11	3.458908E-12	-3.919796E-11	
8.4E-05	-0.0703921	-4.264931E-11	3.438496E-12	-3.921081E-11	
8.5E-05	-0.07039224	-4.264178E-11	3.418435E-12	-3.922334E-11	
8.6E-05	-0.07039236	-4.263425E-11	3.398717E-12	-3.923554E-11	
8.7E-05	-0.07039247	-4.262673E-11	3.379335E-12	-3.924739E-11	
8.8E-05	-0.07039259	-4.261928E-11	3.360283E-12	-3.9259E-11	
8.9E-05	-0.0703927	-4.26118E-11	3.341553E-12	-3.927025E-11	
9E-05	-0.07039282	-4.260435E-11	3.323141E-12	-3.928122E-11	
9.1E-05	-0.07039292	-4.259691E-11	3.30504E-12	-3.929188E-11	
9.2E-05	-0.07039302	-4.258952E-11	3.287244E-12	-3.930227E-11	
9.3E-05	-0.07039313	-4.258213E-11	3.269746E-12	-3.931238E-11	
9.4E-05	-0.07039322	-4.257473E-11	3.252543E-12	-3.932219E-11	
9.5E-05	-0.07039332	-4.25674E-11	3.235626E-12	-3.933178E-11	
9.6E-05	-0.07039341	-4.256003E-11	3.218993E-12	-3.934104E-11	
9.7E-05	-0.0703935	-4.255273E-11	3.202635E-12	-3.935009E-11	
9.8E-05	-0.07039358	-4.254542E-11	3.18655E-12	-3.935886E-11	
9.9E-05	-0.07039367	-4.253811E-11	3.170731E-12	-3.936738E-11	
0.0001	-0.07039376	-4.253081E-11	3.155175E-12	-3.937563E-11	
0.000101	-0.07039384	-4.252357E-11	3.139874E-12	-3.93837E-11	
0.000102	-0.07039391	-4.251632E-11	3.124825E-12	-3.93915E-11	
0.000103	-0.07039399	-4.250907E-11	3.110024E-12	-3.939904E-11	
0.000104	-0.07039407	-4.250184E-11	3.095464E-12	-3.940638E-11	
0.000105	-0.07039414	-4.249464E-11	3.081144E-12	-3.941349E-11	
0.000106	-0.0703942	-4.248747E-11	3.067056E-12	-3.942041E-11	
0.000107	-0.07039427	-4.248029E-11	3.053199E-12	-3.942709E-11	
0.000108	-0.07039433	-4.247309E-11	3.039566E-12	-3.943352E-11	
0.000109	-0.0703944	-4.246597E-11	3.026155E-12	-3.943982E-11	
0.00011	-0.07039446	-4.245881E-11	3.012961E-12	-3.944585E-11	
0.000111	-0.07039452	-4.245173E-11	2.999979E-12	-3.945175E-11	
0.000112	-0.07039458	-4.244461E-11	2.987207E-12	-3.94574E-11	
0.000113	-0.07039463	-4.243747E-11	2.97464E-12	-3.946283E-11	
0.000114	-0.07039469	-4.24304E-11	2.962275E-12	-3.946813E-11	
0.000115	-0.07039473	-4.242333E-11	2.950108E-12	-3.947322E-11	
0.000116	-0.07039478	-4.24163E-11	2.938136E-12	-3.947816E-11	
0.000117	-0.07039483	-4.240925E-11	2.926354E-12	-3.948289E-11	
0.000118	-0.07039487	-4.240222E-11	2.914761E-12	-3.948746E-11	
0.000119	-0.07039492	-4.239518E-11	2.903351E-12	-3.949183E-11	
0.00012	-0.07039496	-4.238816E-11	2.892123E-12	-3.949603E-11	
0.000121	-0.07039501	-4.238118E-11	2.881071E-12	-3.950011E-11	
0.000122	-0.07039504	-4.237417E-11	2.870196E-12	-3.950398E-11	
0.000123	-0.07039508	-4.236721E-11	2.859491E-12	-3.950772E-11	
0.000124	-0.07039511	-4.236024E-11	2.848955E-12	-3.951129E-11	
0.000125	-0.07039515	-4.235331E-11	2.838585E-12	-3.951472E-11	
0.000126	-0.07039518	-4.234636E-11	2.828377E-12	-3.951798E-11	
0.000127	-0.07039521	-4.233941E-11	2.81833E-12	-3.952108E-11	
0.000128	-0.07039524	-4.233249E-11	2.808439E-12	-3.952405E-11	
0.000129	-0.07039527	-4.232558E-11	2.798702E-12	-3.952688E-11	
0.00013	-0.07039529	-4.231868E-11	2.789118E-12	-3.952956E-11	
0.000131	-0.07039533	-4.231182E-11	2.779682E-12	-3.953213E-11	
0.000132	-0.07039535	-4.230492E-11	2.770393E-12	-3.953453E-11	
0.000133	-0.07039537	-4.229805E-11	2.761247E-12	-3.953681E-11	
0.000134	-0.0703954	-4.229121E-11	2.752244E-12	-3.953896E-11	
0.000135	-0.07039541	-4.228436E-11	2.743379E-12	-3.954097E-11	
0.000136	-0.07039543	-4.227754E-11	2.734651E-12	-3.954289E-11	
0.000137	-0.07039545	-4.22707E-11	2.726058E-12	-3.954464E-11	
0.000138	-0.07039546	-4.22639E-11	2.717596E-12	-3.95463E-11	
0.000139	-0.07039548	-4.22571E-11	2.709265E-12	-3.954784E-11	
0.00014	-0.07039549	-4.22503E-11	2.701061E-12	-3.954924E-11	
0.000141	-0.07039551	-4.224348E-11	2.692983E-12	-3.955049E-11	
0.000142	-0.07039551	-4.22367E-11	2.685028E-12	-3.955167E-11	
0.000143	-0.07039553	-4.222995E-11	2.677194E-12	-3.955275E-11	
0.000144	-0.07039554	-4.222317E-11	2.669481E-12	-3.955369E-11	
0.000145	-0.07039554	-4.221643E-11	2.661884E-12	-3.955454E-11	
0.000146	-0.07039555	-4.22097E-11	2.654402E-12	-3.95553E-11	
0.000147	-0.07039556	-4.220297E-11	2.647034E-12	-3.955593E-11	
0.000148	-0.07039556	-4.219624E-11	2.639777E-12	-3.955646E-11	
0.000149	-0.07039557	-4.218954E-11	2.63263E-12	-3.955691E-11	
0.00015	-0.07039557	-4.218283E-11	2.625591E-12	-3.955724E-11	
0.000151	-0.07039557	-4.217616E-11	2.618659E-12	-3.95575E-11	
0.000152	-0.07039557	-4.216945E-11	2.61183E-12	-3.955761E-11	
0.000153	-0.07039557	-4.216277E-11	2.605105E-12	-3.955767E-11	
0.000154	-0.07039557	-4.21561E-11	2.59848E-12	-3.955762E-11	
0.000155	-0.07039557	-4.214945E-11	2.591954E-12	-3.955749E-11	
0.000156	-0.07039557	-4.214278E-11	2.585527E-12	-3.955726E-11	
0.000157	-0.07039557	-4.213616E-11	2.579195E-12	-3.955697E-11	
0.000158	-0.07039557	-4.212952E-11	2.572958E-12	-3.955656E-11	
0.000159	-0.07039556	-4.212287E-11	2.566813E-12	-3.955606E-11	
0.00016	-0.07039555	-4.211627E-11	2.560761E-12	-3.95555E-11	
0.000161	-0.07039554	-4.210966E-11	2.554798E-12	-3.955486E-11	
0.000162	-0.07039554	-4.210306E-11	2.548924E-12	-3.955414E-11	
0.000163	-0.07039553	-4.209647E-11	2.543137E-12	-3.955333E-11	
0.000164	-0.07039552	-4.208987E-11	2.537436E-12	-3.955244E-11	
0.000165	-0.07039551	-4.208328E-11	2.531819E-12	-3.955146E-11	
0.000166	-0.07039551	-4.207671E-11	2.526286E-12	-3.955042E-11	
0.000167	-0.07039549	-4.207013E-11	2.520834E-12	-3.95493E-11	
0.000168	-0.07039548	-4.206359E-11	2.515462E-12	-3.954813E-11	
0.000169	-0.07039547	-4.205705E-11	2.51017E-12	-3.954688E-11	
0.00017	-0.07039545	-4.205052E-11	2.504956E-12	-3.954557E-11	
0.000171	-0.07039544	-4.2044E-11	2.499818E-12	-3.954418E-11	
0.000172	-0.07039542	-4.203747E-11	2.494756E-12	-3.954272E-11	
0.000173	-0.07039541	-4.203095E-11	2.489768E-12	-3.954118E-11	
0.000174	-0.0703954	-4.202444E-11	2.484853E-12	-3.953959E-11	
0.000175	-0.07039538	-4.201793E-11	2.480011E-12	-3.953792E-11	
0.000176	-0.07039537	-4.201142E-11	2.475239E-12	-3.953618E-11	
0.000177	-0.07039535	-4.200492E-11	2.470536E-12	-3.953438E-11	
0.000178	-0.07039533	-4.199843E-11	2.465902E-12	-3.953252E-11	
0.000179	-0.07039531	-4.199197E-11	2.461336E-12	-3.953063E-11	
0.00018	-0.07039528	-4.198548E-11	2.456836E-12	-3.952864E-11	
0.000181	-0.07039526	-4.197902E-11	2.452402E-12	-3.952662E-11	
0.000182	-0.07039525	-4.197256E-11	2.448032E-12	-3.952453E-11	
0.000183	-0.07039522	-4.196609E-11	2.443726E-12	-3.952236E-11	
0.000184	-0.0703952	-4.195965E-11	2.439482E-12	-3.952017E-11	
0.000185	-0.07039518	-4.195322E-11	2.435299E-12	-3.951792E-11	
0.000186	-0.07039516	-4.194677E-11	2.431177E-12	-3.95156E-11	
0.000187	-0.07039513	-4.194039E-11	2.427115E-12	-3.951327E-11	
0.000188	-0.07039511	-4.193396E-11	2.423111E-12	-3.951085E-11	
0.000189	-0.07039508	-4.192754E-11	2.419166E-12	-3.950838E-11	
0.00019	-0.07039506	-4.192115E-11	2.415277E-12	-3.950587E-11	
0.000191	-0.07039504	-4.191474E-11	2.411445E-12	-3.95033E-11	
0.000192	-0.07039501	-4.190834E-11	2.407667E-12	-3.950067E-11	
0.000193	-0.07039498	-4.190197E-11	2.403943E-12	-3.949802E-11	
0.000194	-0.07039495	-4.189557E-11	2.400274E-12	-3.949529E-11	
0.000195	-0.07039493	-4.188921E-11	2.396657E-12	-3.949255E-11	
0.000196	-0.0703949	-4.188282E-11	2.393092E-12	-3.948972E-11	
0.000197	-0.07039487	-4.187646E-11	2.389578E-12	-3.948689E-11	
0.000198	-0.07039484	-4.187011E-11	2.386115E-12	-3.9484E-11	
0.000199	-0.07039481	-4.18638E-11	2.382701E-12	-3.94811E-11	
0.0002	-0.07039478	-4.185743E-11	2.379336E-12	-3.947809E-11	
0.000201	-0.07039475	-4.18511E-11	2.37602E-12	-3.947508E-11	
0.000202	-0.07039472	-4.184476E-11	2.37275E-12	-3.947201E-11	
0.000203	-0.07039469	-4.183844E-11	2.369528E-12	-3.946891E-11	
0.000204	-0.07039466	-4.183211E-11	2.366351E-12	-3.946576E-11	
0.000205	-0.07039462	-4.18258E-11	2.363219E-12	-3.946258E-11	
0.000206	-0.07039459	-4.181951E-11	2.360132E-12	-3.945937E-11	
0.000207	-0.07039456	-4.181321E-11	2.357089E-12	-3.945612E-11	
0.000208	-0.07039453	-4.18069E-11	2.354089E-12	-3.945281E-11	
0.000209	-0.07039449	-4.180063E-11	2.351132E-12	-3.94495E-11	
0.00021	-0.07039446	-4.179436E-11	2.348217E-12	-3.944614E-11	
0.000211	-0.07039443	-4.178807E-11	2.345344E-12	-3.944273E-11	
0.000212	-0.0703944	-4.178182E-11	2.342511E-12	-3.943931E-11	
0.000213	-0.07039435	-4.177553E-11	2.339718E-12	-3.943581E-11	
0.000214	-0.07039432	-4.176928E-11	2.336965E-12	-3.943231E-11	
0.000215	-0.07039429	-4.176301E-11	2.334251E-12	-3.942876E-11	
0.000216	-0.07039425	-4.175677E-11	2.331576E-12	-3.942519E-11	
0.000217	-0.07039422	-4.175053E-11	2.328938E-12	-3.942159E-11	
0.000218	-0.07039418	-4.174426E-11	2.326337E-12	-3.941793E-11	
0.000219	-0.07039414	-4.173808E-11	2.323773E-12	-3.941431E-11	
0.00022	-0.07039411	-4.173185E-11	2.321245E-12	-3.941061E-11	
0.000221	-0.07039407	-4.172563E-11	2.318753E-12	-3.940688E-11	
0.000222	-0.07039402	-4.171942E-11	2.316297E-12	-3.940312E-11	
0.000223	-0.07039399	-4.171322E-11	2.313875E-12	-3.939934E-11	
0.000224	-0.07039395	-4.170698E-11	2.311487E-12	-3.939549E-11	
0.000225	-0.07039391	-4.170081E-11	2.309132E-12	-3.939167E-11	
0.000226	-0.07039388	-4.169461E-11	2.306811E-12	-3.93878E-11	
0.000227	-0.07039384	-4.168845E-11	2.304523E-12	-3.938393E-11	
0.000228	-0.0703938	-4.168227E-11	2.302266E-12	-3.938E-11	
0.000229	-0.07039376	-4.167608E-11	2.300041E-12	-3.937603E-11	
0.00023	-0.07039373	-4.16699E-11	2.297848E-12	-3.937204E-11	
0.000231	-0.07039367	-4.166373E-11	2.295685E-12	-3.936804E-11	
0.000232	-0.07039364	-4.165759E-11	2.293553E-12	-3.936403E-11	
0.000233	-0.0703936	-4.165142E-11	2.291451E-12	-3.935997E-11	
0.000234	-0.07039356	-4.164525E-11	2.289378E-12	-3.935588E-11	
0.000235	-0.07039352	-4.163913E-11	2.287334E-12	-3.93518E-11	
0.000236	-0.07039348	-4.163301E-11	2.285318E-12	-3.93477E-11	
0.000237	-0.07039344	-4.162686E-11	2.283332E-12	-3.934353E-11	
0.000238	-0.07039339	-4.162075E-11	2.281373E-12	-3.933937E-11	
0.000239	-0.07039335	-4.161461E-11	2.279441E-12	-3.933517E-11	
0.00024	-0.07039331	-4.16085E-11	2.277536E-12	-3.933097E-11	
0.000241	-0.07039326	-4.160237E-11	2.275658E-12	-3.932671E-11	
0.000242	-0.07039323	-4.159627E-11	2.273806E-12	-3.932246E-11	
0.000243	-0.07039318	-4.159018E-11	2.27198E-12	-3.93182E-11	
0.000244	-0.07039315	-4.15841E-11	2.270179E-12	-3.931392E-11	
0.000245	-0.0703931	-4.157798E-11	2.268404E-12	-3.930957E-11	
0.000246	-0.07039305	-4.157189E-11	2.266653E-12	-3.930524E-11	
0.000247	-0.070393	-4.156582E-11	2.264927E-12	-3.93009E-11	
0.000248	-0.07039297	-4.155976E-11	2.263225E-12	-3.929653E-11	
0.000249	-0.07039292	-4.155365E-11	2.261547E-12	-3.92921E-11	
0.00025	-0.07039288	-4.154762E-11	2.259891E-12	-3.928773E-11	
0.000251	-0.07039283	-4.154155E-11	2.25826E-12	-3.92833E-11	
0.000252	-0.07039279	-4.15355E-11	2.25665E-12	-3.927885E-11	
0.000253	-0.07039274	-4.152942E-11	2.255064E-12	-3.927435E-11	
0.000254	-0.0703927	-4.152337E-11	2.253499E-12	-3.926987E-11	
0.000255	-0.07039265	-4.151731E-11	2.251956E-12	-3.926536E-11	
0.000256	-0.07039261	-4.151128E-11	2.250435E-12	-3.926085E-11	
0.000257	-0.07039256	-4.150528E-11	2.248935E-12	-3.925634E-11	
0.000258	-0.07039252	-4.149924E-11	2.247455E-12	-3.925179E-11	
0.000259	-0.07039247	-4.149321E-11	2.245997E-12	-3.924721E-11	
0.00026	-0.07039242	-4.148719E-11	2.244558E-12	-3.924263E-11	
0.000261	-0.07039238	-4.148118E-11	2.24314E-12	-3.923804E-11	
0.000262	-0.07039233	-4.147516E-11	2.241741E-12	-3.923342E-11	
0.000263	-0.07039229	-4.146914E-11	2.240361E-12	-3.922878E-11	
0.000264	-0.07039224	-4.146317E-11	2.239001E-12	-3.922417E-11	
0.000265	-0.0703922	-4.145717E-11	2.23766E-12	-3.921951E-11	
0.000266	-0.07039215	-4.145117E-11	2.236337E-12	-3.921484E-11	
0.000267	-0.0703921	-4.144517E-11	2.235033E-12	-3.921014E-11	
0.000268	-0.07039205	-4.143919E-11	2.233747E-12	-3.920544E-11	
0.000269	-0.07039201	-4.143324E-11	2.232478E-12	-3.920076E-11	
0.00027	-0.07039196	-4.142725E-11	2.231227E-12	-3.919602E-11	
0.000271	-0.07039192	-4.14213E-11	2.229994E-12	-3.919131E-11	
0.000272	-0.07039187	-4.141533E-11	2.228777E-12	-3.918656E-11	
0.000273	-0.07039182	-4.140937E-11	2.227578E-12	-3.918179E-11	
0.000274	-0.07039177	-4.140343E-11	2.226395E-12	-3.917703E-11	
0.000275	-0.07039172	-4.139746E-11	2.225229E-12	-3.917223E-11	
0.000276	-0.07039168	-4.139152E-11	2.224079E-12	-3.916744E-11	
0.000277	-0.07039163	-4.138556E-11	2.222944E-12	-3.916262E-11	
0.000278	-0.07039158	-4.137967E-11	2.221826E-12	-3.915785E-11	
0.000279	-0.07039154	-4.137373E-11	2.220723E-12	-3.9153E-11	
0.00028	-0.07039148	-4.136779E-11	2.219635E-12	-3.914816E-11	
0.000281	-0.07039143	-4.136189E-11	2.218562E-12	-3.914333E-11	
0.000282	-0.07039139	-4.135596E-11	2.217504E-12	-3.913846E-11	
0.000283	-0.07039133	-4.135003E-11	2.216461E-12	-3.913357E-11	
0.000284	-0.07039129	-4.134416E-11	2.215432E-12	-3.912872E-11	
0.000285	-0.07039124	-4.133824E-11	2.214418E-12	-3.912383E-11	
0.000286	-0.07039119	-4.133236E-11	2.213417E-12	-3.911894E-11	
0.000287	-0.07039114	-4.132644E-11	2.212431E-12	-3.911401E-11	
0.000288	-0.07039109	-4.132052E-11	2.211458E-12	-3.910907E-11	
0.000289	-0.07039104	-4.131466E-11	2.210498E-12	-3.910416E-11	
0.00029	-0.07039099	-4.130876E-11	2.209552E-12	-3.909921E-11	
0.000291	-0.07039095	-4.130292E-11	2.208619E-12	-3.90943E-11	
0.000292	-0.0703909	-4.129702E-11	2.207698E-12	-3.908933E-11	
0.000293	-0.07039084	-4.129117E-11	2.206791E-12	-3.908438E-11	
0.000294	-0.07039079	-4.128529E-11	2.205896E-12	-3.907939E-11	
0.000295	-0.07039075	-4.127944E-11	2.205013E-12	-3.907442E-11	
0.000296	-0.07039069	-4.127356E-11	2.204143E-12	-3.906941E-11	
0.000297	-0.07039065	-4.126775E-11	2.203285E-12	-3.906447E-11	
0.000298	-0.0703906	-4.126189E-11	2.202438E-12	-3.905945E-11	
0.000299	-0.07039054	-4.125605E-11	2.201604E-12	-3.905445E-11	
0.0003	-0.07039049	-4.125022E-11	2.200781E-12	-3.904944E-11	
0.000301	-0.07039044	-4.124437E-11	2.199969E-12	-3.90444E-11	
0.000302	-0.0703904	-4.123855E-11	2.199169E-12	-3.903939E-11	
0.000303	-0.07039034	-4.123273E-11	2.198379E-12	-3.903435E-11	
0.000304	-0.0703903	-4.122692E-11	2.197601E-12	-3.902932E-11	
0.000305	-0.07039025	-4.122109E-11	2.196833E-12	-3.902425E-11	
0.000306	-0.07039019	-4.121528E-11	2.196076E-12	-3.901921E-11	
0.000307	-0.07039014	-4.120948E-11	2.19533E-12	-3.901415E-11	
0.000308	-0.07039009	-4.120365E-11	2.194593E-12	-3.900906E-11	
0.000309	-0.07039004	-4.119785E-11	2.193867E-12	-3.900398E-11	
0.00031	-0.07038999	-4.11921E-11	2.193151E-12	-3.899895E-11	
0.000311	-0.07038994	-4.118628E-11	2.192446E-12	-3.899384E-11	
0.000312	-0.07038988	-4.11805E-11	2.191749E-12	-3.898875E-11	
0.000313	-0.07038984	-4.117472E-11	2.191063E-12	-3.898365E-11	
0.000314	-0.07038978	-4.116892E-11	2.190386E-12	-3.897853E-11	
0.000315	-0.07038973	-4.116315E-11	2.189718E-12	-3.897343E-11	
0.000316	-0.07038969	-4.115741E-11	2.189059E-12	-3.896835E-11	
0.000317	-0.07038964	-4.115161E-11	2.18841E-12	-3.89632E-11	
0.000318	-0.07038958	-4.114587E-11	2.18777E-12	-3.89581E-11	
0.000319	-0.07038952	-4.114012E-11	2.187138E-12	-3.895298E-11	
0.00032	-0.07038948	-4.113436E-11	2.186516E-12	-3.894785E-11	
0.000321	-0.07038943	-4.112858E-11	2.185901E-12	-3.894268E-11	
0.000322	-0.07038938	-4.112288E-11	2.185296E-12	-3.893758E-11	
0.000323	-0.07038933	-4.111714E-11	2.184699E-12	-3.893245E-11	
0.000324	-0.07038928	-4.111137E-11	2.18411E-12	-3.892726E-11	
0.000325	-0.07038922	-4.110564E-11	2.183529E-12	-3.892212E-11	
0.000326	-0.07038917	-4.109993E-11	2.182956E-12	-3.891697E-11	
0.000327	-0.07038911	-4.109421E-11	2.182392E-12	-3.891181E-11	
0.000328	-0.07038907	-4.108852E-11	2.181835E-12	-3.890669E-11	
0.000329	-0.07038902	-4.108278E-11	2.181285E-12	-3.890149E-11	
0.00033	-0.07038897	-4.107706E-11	2.180744E-12	-3.889631E-11	
0.000331	-0.07038891	-4.107135E-11	2.180211E-12	-3.889114E-11	
0.000332	-0.07038886	-4.106565E-11	2.179684E-12	-3.888597E-11	
0.000333	-0.07038881	-4.105992E-11	2.179165E-12	-3.888075E-11	
0.000334	-0.07038876	-4.105426E-11	2.178654E-12	-3.887561E-11	
0.000335	-0.0703887	-4.104857E-11	2.178149E-12	-3.887042E-11	
0.000336	-0.07038865	-4.104289E-11	2.177651E-12	-3.886524E-11	
0.000337	-0.0703886	-4.10372E-11	2.17716E-12	-3.886004E-11	
0.000338	-0.07038855	-4.103148E-11	2.176677E-12	-3.885481E-11	
0.000339	-0.0703885	-4.102582E-11	2.176199E-12	-3.884962E-11	
0.00034	-0.07038844	-4.102015E-11	2.175729E-12	-3.884442E-11	
0.000341	-0.07038839	-4.101451E-11	2.175265E-12	-3.883925E-11	
0.000342	-0.07038835	-4.100885E-11	2.174807E-12	-3.883404E-11	
0.000343	-0.07038829	-4.100316E-11	2.174356E-12	-3.882881E-11	
0.000344	-0.07038824	-4.099751E-11	2.173911E-12	-3.88236E-11	
0.000345	-0.07038818	-4.099186E-11	2.173472E-12	-3.881839E-11	
0.000346	-0.07038813	-4.098621E-11	2.17304E-12	-3.881317E-11	
0.000347	-0.07038808	-4.098059E-11	2.172613E-12	-3.880798E-11	
0.000348	-0.07038803	-4.097496E-11	2.172193E-12	-3.880276E-11	
0.000349	-0.07038797	-4.096929E-11	2.171778E-12	-3.879751E-11	
0.00035	-0.07038792	-4.096366E-11	2.17137E-12	-3.879229E-11	
0.000351	-0.07038787	-4.095803E-11	2.170967E-12	-3.878706E-11	
0.000352	-0.07038782	-4.095241E-11	2.170569E-12	-3.878184E-11	
