Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
6.5E-05	-0.07035902	-4.302538E-11	7.122672E-12	-3.590271E-11	
6.6E-05	-0.07035902	-4.301975E-11	7.117154E-12	-3.59026E-11	
6.7E-05	-0.07035902	-4.301413E-11	7.111713E-12	-3.590242E-11	
6.8E-05	-0.07035902	-4.300851E-11	7.106346E-12	-3.590216E-11	
6.9E-05	-0.07035901	-4.300288E-11	7.101052E-12	-3.590183E-11	
7E-05	-0.07035901	-4.29973E-11	7.095833E-12	-3.590146E-11	
7.1E-05	-0.07035901	-4.299169E-11	7.090683E-12	-3.590101E-11	
7.2E-05	-0.07035901	-4.298611E-11	7.085604E-12	-3.590051E-11	
7.3E-05	-0.070359	-4.298051E-11	7.080594E-12	-3.589992E-11	
7.4E-05	-0.07035899	-4.297494E-11	7.075655E-12	-3.589928E-11	
7.5E-05	-0.07035898	-4.296936E-11	7.070782E-12	-3.589858E-11	
7.6E-05	-0.07035898	-4.29638E-11	7.065977E-12	-3.589782E-11	
7.7E-05	-0.07035897	-4.295824E-11	7.061237E-12	-3.5897E-11	
7.8E-05	-0.07035896	-4.295269E-11	7.056561E-12	-3.589613E-11	
7.9E-05	-0.07035895	-4.294713E-11	7.05195E-12	-3.589518E-11	
8E-05	-0.07035894	-4.294157E-11	7.047403E-12	-3.589417E-11	
8.1E-05	-0.07035893	-4.293605E-11	7.042916E-12	-3.589314E-11	
8.2E-05	-0.07035892	-4.29305E-11	7.038492E-12	-3.589201E-11	
8.3E-05	-0.07035891	-4.292503E-11	7.034126E-12	-3.58909E-11	
8.4E-05	-0.07035889	-4.291949E-11	7.029822E-12	-3.588967E-11	
8.5E-05	-0.07035889	-4.291398E-11	7.025577E-12	-3.588841E-11	
8.6E-05	-0.07035887	-4.290845E-11	7.021389E-12	-3.588706E-11	
8.7E-05	-0.07035886	-4.290295E-11	7.017258E-12	-3.588569E-11	
8.8E-05	-0.07035884	-4.289745E-11	7.013184E-12	-3.588426E-11	
8.9E-05	-0.07035883	-4.289195E-11	7.009166E-12	-3.588279E-11	
9E-05	-0.07035881	-4.288647E-11	7.005201E-12	-3.588127E-11	
9.1E-05	-0.0703588	-4.288098E-11	7.001291E-12	-3.587969E-11	
9.2E-05	-0.07035878	-4.28755E-11	6.997434E-12	-3.587806E-11	
9.3E-05	-0.07035877	-4.287002E-11	6.993628E-12	-3.587639E-11	
9.4E-05	-0.07035875	-4.286453E-11	6.989875E-12	-3.587465E-11	
9.5E-05	-0.07035872	-4.285906E-11	6.986174E-12	-3.587288E-11	
9.6E-05	-0.07035871	-4.285362E-11	6.982522E-12	-3.587109E-11	
9.7E-05	-0.07035869	-4.284816E-11	6.978921E-12	-3.586923E-11	
9.8E-05	-0.07035867	-4.284269E-11	6.975368E-12	-3.586732E-11	
9.9E-05	-0.07035865	-4.283725E-11	6.971863E-12	-3.586539E-11	
0.0001	-0.07035863	-4.283182E-11	6.968407E-12	-3.586341E-11	
0.000101	-0.07035861	-4.282637E-11	6.964999E-12	-3.586137E-11	
0.000102	-0.0703586	-4.282095E-11	6.961635E-12	-3.585932E-11	
0.000103	-0.07035857	-4.281553E-11	6.958318E-12	-3.585721E-11	
0.000104	-0.07035855	-4.281012E-11	6.955046E-12	-3.585507E-11	
0.000105	-0.07035853	-4.28047E-11	6.951819E-12	-3.585288E-11	
0.000106	-0.07035851	-4.279928E-11	6.948634E-12	-3.585065E-11	
0.000107	-0.07035848	-4.279388E-11	6.945495E-12	-3.584839E-11	
0.000108	-0.07035846	-4.278848E-11	6.942396E-12	-3.584608E-11	
0.000109	-0.07035844	-4.278308E-11	6.939341E-12	-3.584374E-11	
0.00011	-0.07035841	-4.277768E-11	6.936328E-12	-3.584136E-11	
0.000111	-0.07035839	-4.277229E-11	6.933355E-12	-3.583893E-11	
0.000112	-0.07035837	-4.276689E-11	6.930424E-12	-3.583646E-11	
0.000113	-0.07035834	-4.27615E-11	6.927533E-12	-3.583397E-11	
0.000114	-0.07035831	-4.275615E-11	6.924679E-12	-3.583147E-11	
0.000115	-0.07035829	-4.275077E-11	6.921865E-12	-3.582891E-11	
0.000116	-0.07035826	-4.274542E-11	6.919089E-12	-3.582633E-11	
0.000117	-0.07035824	-4.274008E-11	6.916351E-12	-3.582373E-11	
0.000118	-0.07035821	-4.273469E-11	6.91365E-12	-3.582104E-11	
0.000119	-0.07035819	-4.272936E-11	6.910985E-12	-3.581838E-11	
0.00012	-0.07035816	-4.272399E-11	6.908358E-12	-3.581563E-11	
0.000121	-0.07035813	-4.271867E-11	6.905765E-12	-3.58129E-11	
0.000122	-0.0703581	-4.27133E-11	6.903208E-12	-3.581009E-11	
0.000123	-0.07035807	-4.270797E-11	6.900685E-12	-3.580728E-11	
0.000124	-0.07035805	-4.270264E-11	6.898198E-12	-3.580444E-11	
0.000125	-0.07035802	-4.269728E-11	6.895743E-12	-3.580153E-11	
0.000126	-0.07035799	-4.269196E-11	6.893323E-12	-3.579864E-11	
0.000127	-0.07035796	-4.268665E-11	6.890935E-12	-3.579571E-11	
0.000128	-0.07035793	-4.268137E-11	6.888579E-12	-3.579279E-11	
0.000129	-0.0703579	-4.267605E-11	6.886257E-12	-3.578979E-11	
0.00013	-0.07035787	-4.267074E-11	6.883964E-12	-3.578678E-11	
0.000131	-0.07035784	-4.266543E-11	6.881704E-12	-3.578373E-11	
0.000132	-0.07035781	-4.266013E-11	6.879475E-12	-3.578066E-11	
0.000133	-0.07035777	-4.265483E-11	6.877275E-12	-3.577756E-11	
0.000134	-0.07035774	-4.264954E-11	6.875106E-12	-3.577444E-11	
0.000135	-0.07035771	-4.264424E-11	6.872967E-12	-3.577127E-11	
0.000136	-0.07035768	-4.263894E-11	6.870855E-12	-3.576809E-11	
0.000137	-0.07035765	-4.263365E-11	6.868771E-12	-3.576488E-11	
0.000138	-0.07035762	-4.262841E-11	6.866717E-12	-3.576169E-11	
0.000139	-0.07035758	-4.262313E-11	6.864691E-12	-3.575844E-11	
0.00014	-0.07035755	-4.261788E-11	6.862693E-12	-3.575519E-11	
0.000141	-0.07035752	-4.26126E-11	6.860722E-12	-3.575188E-11	
0.000142	-0.07035749	-4.260733E-11	6.858777E-12	-3.574855E-11	
0.000143	-0.07035745	-4.260208E-11	6.856859E-12	-3.574522E-11	
0.000144	-0.07035742	-4.259682E-11	6.854966E-12	-3.574185E-11	
0.000145	-0.07035738	-4.259156E-11	6.853101E-12	-3.573846E-11	
0.000146	-0.07035735	-4.258633E-11	6.851259E-12	-3.573507E-11	
0.000147	-0.07035732	-4.258107E-11	6.849443E-12	-3.573162E-11	
0.000148	-0.07035729	-4.257587E-11	6.847651E-12	-3.572822E-11	
0.000149	-0.07035725	-4.257061E-11	6.845884E-12	-3.572473E-11	
0.00015	-0.07035722	-4.25654E-11	6.844142E-12	-3.572126E-11	
0.000151	-0.07035718	-4.256016E-11	6.842422E-12	-3.571773E-11	
0.000152	-0.07035714	-4.255495E-11	6.840725E-12	-3.571422E-11	
0.000153	-0.07035711	-4.254974E-11	6.839052E-12	-3.571068E-11	
0.000154	-0.07035707	-4.25445E-11	6.837403E-12	-3.570709E-11	
0.000155	-0.07035703	-4.253928E-11	6.835775E-12	-3.570351E-11	
0.000156	-0.070357	-4.253409E-11	6.83417E-12	-3.569992E-11	
0.000157	-0.07035697	-4.25289E-11	6.832586E-12	-3.569631E-11	
0.000158	-0.07035693	-4.25237E-11	6.831024E-12	-3.569268E-11	
0.000159	-0.07035689	-4.251851E-11	6.829483E-12	-3.568903E-11	
0.00016	-0.07035686	-4.251332E-11	6.827964E-12	-3.568535E-11	
0.000161	-0.07035682	-4.250809E-11	6.826466E-12	-3.568162E-11	
0.000162	-0.07035678	-4.250291E-11	6.824987E-12	-3.567793E-11	
0.000163	-0.07035674	-4.249774E-11	6.82353E-12	-3.567421E-11	
0.000164	-0.0703567	-4.249256E-11	6.822091E-12	-3.567047E-11	
0.000165	-0.07035667	-4.248739E-11	6.820672E-12	-3.566671E-11	
0.000166	-0.07035663	-4.248225E-11	6.819271E-12	-3.566298E-11	
0.000167	-0.07035659	-4.247707E-11	6.817892E-12	-3.565918E-11	
0.000168	-0.07035656	-4.247191E-11	6.81653E-12	-3.565538E-11	
0.000169	-0.07035651	-4.246675E-11	6.815187E-12	-3.565157E-11	
0.00017	-0.07035647	-4.246159E-11	6.813863E-12	-3.564773E-11	
0.000171	-0.07035644	-4.245643E-11	6.812556E-12	-3.564388E-11	
0.000172	-0.0703564	-4.245128E-11	6.811268E-12	-3.564001E-11	
0.000173	-0.07035636	-4.244612E-11	6.809996E-12	-3.563612E-11	
0.000174	-0.07035632	-4.244101E-11	6.808742E-12	-3.563227E-11	
0.000175	-0.07035629	-4.243587E-11	6.807506E-12	-3.562836E-11	
0.000176	-0.07035625	-4.243073E-11	6.806287E-12	-3.562444E-11	
0.000177	-0.0703562	-4.242558E-11	6.805084E-12	-3.56205E-11	
0.000178	-0.07035616	-4.242047E-11	6.803898E-12	-3.561658E-11	
0.000179	-0.07035612	-4.241534E-11	6.802729E-12	-3.561261E-11	
0.00018	-0.07035609	-4.241021E-11	6.801576E-12	-3.560863E-11	
0.000181	-0.07035605	-4.240509E-11	6.800439E-12	-3.560465E-11	
0.000182	-0.07035601	-4.239999E-11	6.799315E-12	-3.560068E-11	
0.000183	-0.07035597	-4.239487E-11	6.798207E-12	-3.559666E-11	
0.000184	-0.07035593	-4.238978E-11	6.797115E-12	-3.559266E-11	
0.000185	-0.07035588	-4.238466E-11	6.796038E-12	-3.558862E-11	
0.000186	-0.07035584	-4.237955E-11	6.794976E-12	-3.558457E-11	
0.000187	-0.0703558	-4.237447E-11	6.793927E-12	-3.558055E-11	
0.000188	-0.07035577	-4.236937E-11	6.792894E-12	-3.557647E-11	
0.000189	-0.07035572	-4.236426E-11	6.791876E-12	-3.557238E-11	
0.00019	-0.07035568	-4.235922E-11	6.79087E-12	-3.556835E-11	
0.000191	-0.07035565	-4.235411E-11	6.789879E-12	-3.556424E-11	
0.000192	-0.0703556	-4.234901E-11	6.788902E-12	-3.556011E-11	
0.000193	-0.07035556	-4.234395E-11	6.787937E-12	-3.555601E-11	
0.000194	-0.07035552	-4.233886E-11	6.786987E-12	-3.555187E-11	
0.000195	-0.07035547	-4.233377E-11	6.786051E-12	-3.554772E-11	
0.000196	-0.07035544	-4.232872E-11	6.785125E-12	-3.554359E-11	
0.000197	-0.07035539	-4.232362E-11	6.784213E-12	-3.553941E-11	
0.000198	-0.07035536	-4.231861E-11	6.783312E-12	-3.55353E-11	
0.000199	-0.07035531	-4.231353E-11	6.782426E-12	-3.553111E-11	
0.0002	-0.07035527	-4.230849E-11	6.78155E-12	-3.552694E-11	
0.000201	-0.07035522	-4.230342E-11	6.780689E-12	-3.552273E-11	
0.000202	-0.07035518	-4.229838E-11	6.779839E-12	-3.551854E-11	
0.000203	-0.07035514	-4.229331E-11	6.779E-12	-3.551431E-11	
0.000204	-0.0703551	-4.228827E-11	6.778171E-12	-3.55101E-11	
0.000205	-0.07035506	-4.228325E-11	6.777356E-12	-3.550589E-11	
0.000206	-0.07035502	-4.227823E-11	6.77655E-12	-3.550168E-11	
0.000207	-0.07035498	-4.227317E-11	6.775757E-12	-3.549741E-11	
0.000208	-0.07035493	-4.226815E-11	6.774975E-12	-3.549317E-11	
0.000209	-0.07035489	-4.226309E-11	6.774203E-12	-3.548889E-11	
0.00021	-0.07035484	-4.225807E-11	6.773442E-12	-3.548463E-11	
0.000211	-0.0703548	-4.225307E-11	6.772691E-12	-3.548038E-11	
0.000212	-0.07035476	-4.224803E-11	6.771953E-12	-3.547607E-11	
0.000213	-0.07035472	-4.224306E-11	6.771222E-12	-3.547183E-11	
0.000214	-0.07035468	-4.223802E-11	6.770504E-12	-3.546751E-11	
0.000215	-0.07035463	-4.223302E-11	6.769794E-12	-3.546322E-11	
0.000216	-0.07035459	-4.222801E-11	6.769095E-12	-3.545891E-11	
0.000217	-0.07035454	-4.222299E-11	6.768407E-12	-3.545458E-11	
0.000218	-0.0703545	-4.2218E-11	6.767727E-12	-3.545027E-11	
0.000219	-0.07035446	-4.221301E-11	6.767055E-12	-3.544596E-11	
0.00022	-0.07035442	-4.220803E-11	6.766393E-12	-3.544163E-11	
0.000221	-0.07035437	-4.220303E-11	6.765742E-12	-3.543729E-11	
0.000222	-0.07035434	-4.219804E-11	6.765101E-12	-3.543294E-11	
0.000223	-0.07035428	-4.219303E-11	6.764466E-12	-3.542856E-11	
0.000224	-0.07035424	-4.218806E-11	6.76384E-12	-3.542421E-11	
0.000225	-0.0703542	-4.218308E-11	6.763224E-12	-3.541986E-11	
0.000226	-0.07035416	-4.217808E-11	6.762616E-12	-3.541547E-11	
0.000227	-0.07035411	-4.217314E-11	6.762017E-12	-3.541113E-11	
0.000228	-0.07035407	-4.216818E-11	6.761427E-12	-3.540675E-11	
0.000229	-0.07035403	-4.216321E-11	6.760845E-12	-3.540236E-11	
0.00023	-0.07035398	-4.215821E-11	6.760271E-12	-3.539794E-11	
0.000231	-0.07035393	-4.215326E-11	6.759705E-12	-3.539356E-11	
0.000232	-0.07035389	-4.214831E-11	6.759147E-12	-3.538916E-11	
0.000233	-0.07035385	-4.214335E-11	6.758596E-12	-3.538476E-11	
0.000234	-0.07035381	-4.213837E-11	6.758055E-12	-3.538032E-11	
0.000235	-0.07035376	-4.213345E-11	6.757518E-12	-3.537593E-11	
0.000236	-0.07035372	-4.212852E-11	6.756992E-12	-3.537152E-11	
0.000237	-0.07035367	-4.212357E-11	6.756473E-12	-3.53671E-11	
0.000238	-0.07035363	-4.211864E-11	6.75596E-12	-3.536268E-11	
0.000239	-0.07035358	-4.211367E-11	6.755454E-12	-3.535822E-11	
0.00024	-0.07035354	-4.210873E-11	6.754958E-12	-3.535378E-11	
0.000241	-0.07035349	-4.21038E-11	6.754468E-12	-3.534933E-11	
0.000242	-0.07035345	-4.209891E-11	6.753984E-12	-3.534493E-11	
0.000243	-0.0703534	-4.209399E-11	6.753507E-12	-3.534048E-11	
0.000244	-0.07035337	-4.208907E-11	6.753038E-12	-3.533603E-11	
0.000245	-0.07035331	-4.208412E-11	6.752575E-12	-3.533154E-11	
0.000246	-0.07035327	-4.20792E-11	6.75212E-12	-3.532708E-11	
0.000247	-0.07035322	-4.207428E-11	6.751671E-12	-3.532261E-11	
0.000248	-0.07035318	-4.206937E-11	6.751225E-12	-3.531814E-11	
0.000249	-0.07035314	-4.206449E-11	6.750787E-12	-3.53137E-11	
0.00025	-0.0703531	-4.205959E-11	6.750356E-12	-3.530924E-11	
0.000251	-0.07035305	-4.205466E-11	6.749932E-12	-3.530472E-11	
0.000252	-0.070353	-4.204975E-11	6.749514E-12	-3.530024E-11	
0.000253	-0.07035296	-4.204485E-11	6.749101E-12	-3.529575E-11	
0.000254	-0.07035291	-4.203995E-11	6.748695E-12	-3.529126E-11	
0.000255	-0.07035287	-4.203507E-11	6.748293E-12	-3.528677E-11	
0.000256	-0.07035282	-4.203021E-11	6.747897E-12	-3.528232E-11	
0.000257	-0.07035278	-4.202532E-11	6.747509E-12	-3.527782E-11	
0.000258	-0.07035273	-4.202044E-11	6.747125E-12	-3.527332E-11	
0.000259	-0.07035269	-4.201556E-11	6.746748E-12	-3.526881E-11	
0.00026	-0.07035264	-4.201064E-11	6.746376E-12	-3.526426E-11	
0.000261	-0.0703526	-4.200577E-11	6.746008E-12	-3.525976E-11	
0.000262	-0.07035255	-4.20009E-11	6.745647E-12	-3.525526E-11	
0.000263	-0.07035251	-4.199606E-11	6.74529E-12	-3.525077E-11	
0.000264	-0.07035246	-4.19912E-11	6.744938E-12	-3.524626E-11	
0.000265	-0.07035242	-4.198633E-11	6.744592E-12	-3.524174E-11	
0.000266	-0.07035237	-4.198146E-11	6.744251E-12	-3.523721E-11	
0.000267	-0.07035232	-4.197661E-11	6.743915E-12	-3.52327E-11	
0.000268	-0.07035228	-4.197176E-11	6.743582E-12	-3.522817E-11	
0.000269	-0.07035223	-4.196691E-11	6.743256E-12	-3.522365E-11	
0.00027	-0.07035219	-4.196208E-11	6.742934E-12	-3.521915E-11	
0.000271	-0.07035215	-4.195724E-11	6.742618E-12	-3.521462E-11	
0.000272	-0.07035211	-4.195235E-11	6.742307E-12	-3.521004E-11	
0.000273	-0.07035206	-4.19475E-11	6.742E-12	-3.52055E-11	
0.000274	-0.07035201	-4.194266E-11	6.741697E-12	-3.520097E-11	
0.000275	-0.07035197	-4.193783E-11	6.7414E-12	-3.519643E-11	
0.000276	-0.07035192	-4.1933E-11	6.741106E-12	-3.519189E-11	
0.000277	-0.07035188	-4.19282E-11	6.740817E-12	-3.518738E-11	
0.000278	-0.07035183	-4.192336E-11	6.740532E-12	-3.518283E-11	
0.000279	-0.07035179	-4.191853E-11	6.740249E-12	-3.517828E-11	
0.00028	-0.07035173	-4.191371E-11	6.739972E-12	-3.517374E-11	
0.000281	-0.07035169	-4.190889E-11	6.739699E-12	-3.516919E-11	
0.000282	-0.07035165	-4.190407E-11	6.739429E-12	-3.516465E-11	
0.000283	-0.0703516	-4.189926E-11	6.739166E-12	-3.516009E-11	
0.000284	-0.07035156	-4.189447E-11	6.738905E-12	-3.515557E-11	
0.000285	-0.07035151	-4.188965E-11	6.738648E-12	-3.515101E-11	
0.000286	-0.07035147	-4.188484E-11	6.738395E-12	-3.514644E-11	
0.000287	-0.07035141	-4.188004E-11	6.738146E-12	-3.514189E-11	
0.000288	-0.07035137	-4.187524E-11	6.737901E-12	-3.513733E-11	
0.000289	-0.07035132	-4.187044E-11	6.737659E-12	-3.513278E-11	
0.00029	-0.07035128	-4.186564E-11	6.737421E-12	-3.512821E-11	
0.000291	-0.07035124	-4.186087E-11	6.737186E-12	-3.512369E-11	
0.000292	-0.07035119	-4.185607E-11	6.736956E-12	-3.511911E-11	
0.000293	-0.07035115	-4.185129E-11	6.736727E-12	-3.511456E-11	
0.000294	-0.07035109	-4.18465E-11	6.736504E-12	-3.511E-11	
0.000295	-0.07035105	-4.184172E-11	6.736283E-12	-3.510544E-11	
0.000296	-0.070351	-4.183694E-11	6.736066E-12	-3.510087E-11	
0.000297	-0.07035096	-4.183216E-11	6.735851E-12	-3.50963E-11	
0.000298	-0.07035092	-4.18274E-11	6.73564E-12	-3.509176E-11	
0.000299	-0.07035087	-4.182263E-11	6.735432E-12	-3.50872E-11	
0.0003	-0.07035083	-4.181787E-11	6.735229E-12	-3.508264E-11	
0.000301	-0.07035077	-4.181307E-11	6.735028E-12	-3.507804E-11	
0.000302	-0.07035074	-4.180833E-11	6.734831E-12	-3.50735E-11	
0.000303	-0.07035069	-4.180354E-11	6.734637E-12	-3.50689E-11	
0.000304	-0.07035065	-4.179877E-11	6.734445E-12	-3.506433E-11	
0.000305	-0.0703506	-4.179404E-11	6.734257E-12	-3.505978E-11	
0.000306	-0.07035056	-4.178929E-11	6.734072E-12	-3.505522E-11	
0.000307	-0.07035051	-4.178454E-11	6.733888E-12	-3.505065E-11	
0.000308	-0.07035046	-4.177979E-11	6.733707E-12	-3.504608E-11	
0.000309	-0.07035042	-4.177504E-11	6.733531E-12	-3.504151E-11	
0.00031	-0.07035037	-4.177029E-11	6.733357E-12	-3.503694E-11	
0.000311	-0.07035033	-4.176554E-11	6.733185E-12	-3.503235E-11	
0.000312	-0.07035028	-4.176084E-11	6.733017E-12	-3.502782E-11	
0.000313	-0.07035024	-4.175611E-11	6.732853E-12	-3.502326E-11	
0.000314	-0.07035019	-4.175137E-11	6.732689E-12	-3.501868E-11	
0.000315	-0.07035014	-4.174664E-11	6.732529E-12	-3.501411E-11	
0.000316	-0.0703501	-4.174191E-11	6.732371E-12	-3.500954E-11	
0.000317	-0.07035005	-4.173718E-11	6.732215E-12	-3.500496E-11	
0.000318	-0.07035001	-4.173244E-11	6.73206E-12	-3.500038E-11	
0.000319	-0.07034996	-4.172776E-11	6.73191E-12	-3.499585E-11	
0.00032	-0.07034992	-4.172304E-11	6.731764E-12	-3.499128E-11	
0.000321	-0.07034987	-4.171833E-11	6.731618E-12	-3.498671E-11	
0.000322	-0.07034982	-4.171362E-11	6.731476E-12	-3.498214E-11	
0.000323	-0.07034978	-4.17089E-11	6.731336E-12	-3.497756E-11	
0.000324	-0.07034973	-4.170418E-11	6.731198E-12	-3.497298E-11	
0.000325	-0.07034969	-4.169948E-11	6.731061E-12	-3.496842E-11	
0.000326	-0.07034964	-4.169482E-11	6.730927E-12	-3.496389E-11	
0.000327	-0.0703496	-4.169012E-11	6.730796E-12	-3.495932E-11	
0.000328	-0.07034955	-4.168542E-11	6.730667E-12	-3.495475E-11	
0.000329	-0.0703495	-4.168072E-11	6.730541E-12	-3.495018E-11	
0.00033	-0.07034945	-4.167602E-11	6.730417E-12	-3.49456E-11	
0.000331	-0.07034941	-4.167132E-11	6.730295E-12	-3.494103E-11	
0.000332	-0.07034937	-4.166664E-11	6.730176E-12	-3.493646E-11	
0.000333	-0.07034932	-4.166199E-11	6.730058E-12	-3.493193E-11	
0.000334	-0.07034928	-4.165731E-11	6.72994E-12	-3.492737E-11	
0.000335	-0.07034923	-4.165262E-11	6.729826E-12	-3.49228E-11	
0.000336	-0.07034918	-4.164795E-11	6.729713E-12	-3.491823E-11	
0.000337	-0.07034913	-4.164327E-11	6.729603E-12	-3.491366E-11	
0.000338	-0.07034909	-4.163859E-11	6.729494E-12	-3.49091E-11	
0.000339	-0.07034905	-4.163393E-11	6.729388E-12	-3.490454E-11	
0.00034	-0.070349	-4.16293E-11	6.729284E-12	-3.490001E-11	
0.000341	-0.07034896	-4.162463E-11	6.729181E-12	-3.489545E-11	
0.000342	-0.07034891	-4.161996E-11	6.729079E-12	-3.489089E-11	
0.000343	-0.07034886	-4.16153E-11	6.728979E-12	-3.488632E-11	
0.000344	-0.07034881	-4.161064E-11	6.728882E-12	-3.488176E-11	
0.000345	-0.07034877	-4.160599E-11	6.728788E-12	-3.48772E-11	
0.000346	-0.07034872	-4.160134E-11	6.728693E-12	-3.487265E-11	
0.000347	-0.07034868	-4.159672E-11	6.728599E-12	-3.486812E-11	
0.000348	-0.07034864	-4.159207E-11	6.72851E-12	-3.486356E-11	
0.000349	-0.07034859	-4.158742E-11	6.728421E-12	-3.4859E-11	
0.00035	-0.07034854	-4.158278E-11	6.728334E-12	-3.485445E-11	
0.000351	-0.07034849	-4.157814E-11	6.728247E-12	-3.48499E-11	
0.000352	-0.07034845	-4.157351E-11	6.728164E-12	-3.484535E-11	
