Time	ConeX	ConeY	ConeZ	
0.162	-0.06368058	-0.1898551	-7.799864E-05	
0.163	-0.0640597	-0.1897274	-7.804632E-05	
0.164	-0.06443857	-0.1895989	-7.809103E-05	
0.165	-0.06481718	-0.1894697	-7.81402E-05	
0.166	-0.06519555	-0.1893397	-7.818788E-05	
0.167	-0.06557364	-0.189209	-7.823408E-05	
0.168	-0.06595147	-0.1890775	-7.827878E-05	
0.169	-0.06632903	-0.1889452	-7.83205E-05	
0.17	-0.06670633	-0.1888122	-7.835776E-05	
0.171	-0.06708336	-0.1886784	-7.839203E-05	
0.172	-0.06746012	-0.1885439	-7.842184E-05	
0.173	-0.06783662	-0.1884086	-7.844567E-05	
0.174	-0.06821284	-0.1882726	-7.846505E-05	
0.175	-0.06858879	-0.1881358	-7.848144E-05	
0.176	-0.06896446	-0.1879983	-7.849187E-05	
0.177	-0.06933986	-0.18786	-7.849634E-05	
0.178	-0.06971498	-0.1877209	-7.849187E-05	
0.179	-0.07008982	-0.1875812	-7.848292E-05	
0.18	-0.07046439	-0.1874406	-7.846802E-05	
0.181	-0.07083867	-0.1872993	-7.845015E-05	
0.182	-0.07121266	-0.1871573	-7.842481E-05	
0.183	-0.07158637	-0.1870145	-7.839352E-05	
0.184	-0.0719598	-0.186871	-7.835329E-05	
0.185	-0.07233293	-0.1867267	-7.831156E-05	
0.186	-0.07270578	-0.1865817	-7.82609E-05	
0.187	-0.07307834	-0.1864359	-7.820725E-05	
0.188	-0.07345061	-0.1862894	-7.814765E-05	
0.189	-0.07382258	-0.1861422	-7.808656E-05	
0.19	-0.07419426	-0.1859942	-7.80195E-05	
0.191	-0.07456563	-0.1858455	-7.794797E-05	
0.192	-0.07493673	-0.185696	-7.787049E-05	
0.193	-0.0753075	-0.1855457	-7.7793E-05	
0.194	-0.07567798	-0.1853948	-7.771105E-05	
0.195	-0.07604816	-0.1852431	-7.762462E-05	
0.196	-0.07641803	-0.1850906	-7.753968E-05	
0.197	-0.0767876	-0.1849374	-7.744729E-05	
0.198	-0.07715686	-0.1847835	-7.735789E-05	
0.199	-0.07752582	-0.1846288	-7.72655E-05	
0.2	-0.07789445	-0.1844734	-7.716865E-05	
0.201	-0.07826278	-0.1843173	-7.707328E-05	
0.202	-0.0786308	-0.1841604	-7.697642E-05	
0.203	-0.0789985	-0.1840028	-7.688105E-05	
0.204	-0.07936589	-0.1838445	-7.678718E-05	
0.205	-0.07973295	-0.1836854	-7.669479E-05	
0.206	-0.0800997	-0.1835255	-7.659793E-05	
0.207	-0.08046613	-0.183365	-7.650405E-05	
0.208	-0.08083224	-0.1832037	-7.640869E-05	
0.209	-0.08119802	-0.1830417	-7.631779E-05	
0.21	-0.08156348	-0.182879	-7.622987E-05	
0.211	-0.08192861	-0.1827155	-7.613897E-05	
0.212	-0.08229341	-0.1825513	-7.605106E-05	
0.213	-0.08265789	-0.1823864	-7.596463E-05	
0.214	-0.08302203	-0.1822207	-7.58782E-05	
0.215	-0.08338585	-0.1820543	-7.579774E-05	
0.216	-0.08374932	-0.1818872	-7.571578E-05	
0.217	-0.08411247	-0.1817193	-7.56368E-05	
0.218	-0.08447527	-0.1815508	-7.555932E-05	
0.219	-0.08483773	-0.1813815	-7.548183E-05	
0.22	-0.08519987	-0.1812115	-7.540733E-05	
0.221	-0.08556166	-0.1810407	-7.533431E-05	
0.222	-0.08592311	-0.1808693	-7.526577E-05	
0.223	-0.08628421	-0.180697	-7.519871E-05	
0.224	-0.08664498	-0.1805241	-7.512868E-05	
0.225	-0.08700539	-0.1803505	-7.506013E-05	
0.226	-0.08736545	-0.1801762	-7.499605E-05	
0.227	-0.08772517	-0.1800011	-7.493198E-05	
0.228	-0.08808453	-0.1798253	-7.486791E-05	
0.229	-0.08844354	-0.1796488	-7.48083E-05	
0.23	-0.08880221	-0.1794715	-7.475018E-05	
0.231	-0.08916051	-0.1792936	-7.468909E-05	
0.232	-0.08951846	-0.1791149	-7.462949E-05	
0.233	-0.08987605	-0.1789356	-7.457137E-05	
0.234	-0.09023327	-0.1787555	-7.451176E-05	
0.235	-0.09059014	-0.1785747	-7.445216E-05	
0.236	-0.09094665	-0.1783931	-7.439703E-05	
0.237	-0.09130279	-0.1782109	-7.43404E-05	
0.238	-0.09165857	-0.178028	-7.428229E-05	
0.239	-0.09201398	-0.1778443	-7.422716E-05	
