TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.56935e-06	-0.2	2.65925e-07
2	0.002	-2.48351e-05	-0.199999	1.1687e-06
3	0.003	-4.81233e-05	-0.199998	3.10605e-06
4	0.004	-7.78769e-05	-0.199996	6.46611e-06
5	0.005	-0.000113615	-0.199993	1.16118e-05
6	0.006	-0.00015491	-0.199989	1.88754e-05
7	0.007	-0.000201377	-0.199984	2.85578e-05
8	0.008	-0.000252666	-0.199979	4.09303e-05
9	0.009	-0.000308458	-0.199972	5.62362e-05
10	0.01	-0.000368458	-0.199965	7.4694e-05
11	0.011	-0.000432395	-0.199957	9.64995e-05
12	0.012	-0.000500022	-0.199949	0.000121828
13	0.013	-0.000571109	-0.19994	0.000150836
14	0.014	-0.000645446	-0.199931	0.000183664
15	0.015	-0.000722837	-0.199922	0.000220438
16	0.016	-0.000803106	-0.199913	0.000261267
17	0.017	-0.000886087	-0.199904	0.000306253
18	0.018	-0.000971632	-0.199896	0.000355481
19	0.019	-0.0010596	-0.199888	0.000409029
20	0.02	-0.00114988	-0.199882	0.000466965
21	0.021	-0.00124234	-0.199875	0.000529348
22	0.022	-0.0013369	-0.19987	0.000596228
23	0.023	-0.00143345	-0.199866	0.000667649
24	0.024	-0.00153191	-0.199863	0.000743647
25	0.025	-0.00163223	-0.199862	0.000824251
26	0.026	-0.00173432	-0.199861	0.000909488
27	0.027	-0.00183815	-0.199862	0.000999374
28	0.028	-0.00194366	-0.199865	0.00109393
29	0.029	-0.00205082	-0.199869	0.00119315
30	0.03	-0.00215959	-0.199875	0.00129705
31	0.031	-0.00226995	-0.199883	0.00140564
32	0.032	-0.00238188	-0.199892	0.0015189
33	0.033	-0.00249538	-0.199902	0.00163683
34	0.034	-0.00261042	-0.199915	0.00175943
35	0.035	-0.00272701	-0.199929	0.00188669
36	0.036	-0.00284515	-0.199945	0.00201858
37	0.037	-0.00296484	-0.199962	0.00215511
38	0.038	-0.0030861	-0.199981	0.00229624
39	0.039	-0.00320893	-0.200001	0.00244196
40	0.04	-0.00333334	-0.200023	0.00259226
41	0.041	-0.00345935	-0.200046	0.00274711
42	0.042	-0.00358699	-0.20007	0.00290649
43	0.043	-0.00371625	-0.200096	0.00307038
44	0.044	-0.00384717	-0.200123	0.00323875
45	0.045	-0.00397977	-0.200151	0.00341159
46	0.046	-0.00411405	-0.20018	0.00358888
47	0.047	-0.00425004	-0.20021	0.00377058
48	0.048	-0.00438775	-0.200242	0.00395668
49	0.049	-0.00452721	-0.200273	0.00414715
50	0.05	-0.00466843	-0.200306	0.00434198
51	0.051	-0.00481142	-0.200339	0.00454115
52	0.052	-0.00495619	-0.200373	0.00474462
53	0.053	-0.00510275	-0.200408	0.00495239
54	0.054	-0.00525112	-0.200443	0.00516444
55	0.055	-0.00540128	-0.200478	0.00538074
56	0.056	-0.00555326	-0.200513	0.00560129
57	0.057	-0.00570705	-0.200549	0.00582606
58	0.058	-0.00586264	-0.200585	0.00605505
59	0.059	-0.00602003	-0.200621	0.00628823
60	0.06	-0.00617922	-0.200656	0.00652559
61	0.061	-0.00634018	-0.200692	0.00676713
62	0.062	-0.00650291	-0.200728	0.00701283
63	0.063	-0.00666739	-0.200763	0.00726269
64	0.064	-0.0068336	-0.200799	0.00751669
65	0.065	-0.00700151	-0.200834	0.00777483
66	0.066	-0.00717109	-0.200868	0.0080371
67	0.067	-0.00734233	-0.200903	0.00830349
68	0.068	-0.00751518	-0.200936	0.008574
69	0.069	-0.00768961	-0.20097	0.00884863
70	0.07	-0.00786558	-0.201003	0.00912738
71	0.071	-0.00804305	-0.201035	0.00941023
72	0.072	-0.00822198	-0.201067	0.00969719
73	0.073	-0.00840233	-0.201098	0.00998825
74	0.074	-0.00858403	-0.201128	0.0102834
75	0.075	-0.00876705	-0.201158	0.0105827
76	0.076	-0.00895133	-0.201187	0.0108861
77	0.077	-0.00913682	-0.201216	0.0111935
78	0.078	-0.00932345	-0.201244	0.0115051
79	0.079	-0.00951118	-0.201271	0.0118208
80	0.08	-0.00969994	-0.201297	0.0121406
81	0.081	-0.00988966	-0.201322	0.0124645
82	0.082	-0.0100803	-0.201347	0.0127924
83	0.083	-0.0102718	-0.201371	0.0131245
84	0.084	-0.010464	-0.201394	0.0134607
85	0.085	-0.010657	-0.201416	0.0138009
86	0.086	-0.0108506	-0.201438	0.0141453
87	0.087	-0.0110448	-0.201458	0.0144937
88	0.088	-0.0112395	-0.201478	0.0148462
89	0.089	-0.0114346	-0.201497	0.0152028
90	0.09	-0.0116301	-0.201515	0.0155635
91	0.091	-0.0118259	-0.201532	0.0159282
92	0.092	-0.012022	-0.201548	0.016297
93	0.093	-0.0122181	-0.201563	0.0166699
94	0.094	-0.0124144	-0.201577	0.0170468
95	0.095	-0.0126107	-0.201591	0.0174277
96	0.096	-0.012807	-0.201603	0.0178127
97	0.097	-0.0130031	-0.201615	0.0182016
98	0.098	-0.013199	-0.201625	0.0185946
99	0.099	-0.0133947	-0.201635	0.0189915
100	0.1	-0.01359	-0.201643	0.0193925
101	0.101	-0.0137849	-0.201651	0.0197973
102	0.102	-0.0139794	-0.201657	0.0202061
103	0.103	-0.0141733	-0.201662	0.0206188
104	0.104	-0.0143666	-0.201667	0.0210354
105	0.105	-0.0145592	-0.20167	0.0214559
106	0.106	-0.0147511	-0.201672	0.0218803
107	0.107	-0.0149422	-0.201673	0.0223084
108	0.108	-0.0151324	-0.201673	0.0227404
109	0.109	-0.0153217	-0.201672	0.0231761
110	0.11	-0.01551	-0.201669	0.0236156
111	0.111	-0.0156972	-0.201665	0.0240589
112	0.112	-0.0158833	-0.201661	0.0245058
113	0.113	-0.0160681	-0.201654	0.0249563
114	0.114	-0.0162517	-0.201647	0.0254105
115	0.115	-0.016434	-0.201638	0.0258683
116	0.116	-0.016615	-0.201628	0.0263297
117	0.117	-0.0167944	-0.201617	0.0267945
118	0.118	-0.0169724	-0.201604	0.0272629
119	0.119	-0.0171488	-0.20159	0.0277347
120	0.12	-0.0173236	-0.201575	0.0282099
121	0.121	-0.0174968	-0.201558	0.0286885
122	0.122	-0.0176681	-0.20154	0.0291704
123	0.123	-0.0178377	-0.20152	0.0296556
124	0.124	-0.0180055	-0.201499	0.030144
125	0.125	-0.0181713	-0.201476	0.0306356
126	0.126	-0.0183352	-0.201451	0.0311304
127	0.127	-0.0184971	-0.201426	0.0316283
128	0.128	-0.0186569	-0.201398	0.0321292
129	0.129	-0.0188146	-0.201369	0.0326331
130	0.13	-0.0189701	-0.201338	0.03314
131	0.131	-0.0191234	-0.201306	0.0336498
132	0.132	-0.0192744	-0.201272	0.0341624
133	0.133	-0.0194231	-0.201237	0.0346779
134	0.134	-0.0195694	-0.201199	0.035196
135	0.135	-0.0197133	-0.20116	0.0357169
136	0.136	-0.0198547	-0.201119	0.0362404
137	0.137	-0.0199936	-0.201077	0.0367665
138	0.138	-0.0201299	-0.201033	0.0372951
139	0.139	-0.0202636	-0.200987	0.0378262
140	0.14	-0.0203947	-0.200939	0.0383596
141	0.141	-0.020523	-0.200889	0.0388954
142	0.142	-0.0206486	-0.200838	0.0394335
143	0.143	-0.0207714	-0.200784	0.0399738
144	0.144	-0.0208913	-0.200729	0.0405163
145	0.145	-0.0210084	-0.200672	0.0410609
146	0.146	-0.0211226	-0.200614	0.0416075
147	0.147	-0.0212337	-0.200553	0.042156
148	0.148	-0.0213419	-0.20049	0.0427065
149	0.149	-0.0214471	-0.200426	0.0432588
150	0.15	-0.0215491	-0.20036	0.0438128
151	0.151	-0.0216481	-0.200291	0.0443686
152	0.152	-0.0217439	-0.200221	0.044926
153	0.153	-0.0218365	-0.200149	0.045485
154	0.154	-0.0219259	-0.200075	0.0460454
155	0.155	-0.0220121	-0.2	0.0466073
156	0.156	-0.0220949	-0.199922	0.0471706
157	0.157	-0.0221745	-0.199842	0.0477351
158	0.158	-0.0222507	-0.199761	0.0483009
159	0.159	-0.0223236	-0.199677	0.0488678
160	0.16	-0.022393	-0.199592	0.0494357
161	0.161	-0.022459	-0.199505	0.0500047
162	0.162	-0.0225216	-0.199416	0.0505746
163	0.163	-0.0225807	-0.199325	0.0511454
164	0.164	-0.0226363	-0.199232	0.0517169
165	0.165	-0.0226884	-0.199137	0.0522892
166	0.166	-0.022737	-0.199041	0.0528621
167	0.167	-0.022782	-0.198942	0.0534355
168	0.168	-0.0228235	-0.198842	0.0540095
169	0.169	-0.0228613	-0.19874	0.0545838
170	0.17	-0.0228956	-0.198636	0.0551585
171	0.171	-0.0229262	-0.19853	0.0557334
172	0.172	-0.0229532	-0.198423	0.0563086
173	0.173	-0.0229766	-0.198313	0.0568838
174	0.174	-0.0229964	-0.198202	0.0574591
175	0.175	-0.0230125	-0.198089	0.0580344
176	0.176	-0.0230249	-0.197975	0.0586095
177	0.177	-0.0230337	-0.197858	0.0591845
178	0.178	-0.0230388	-0.19774	0.0597591
179	0.179	-0.0230402	-0.19762	0.0603335
180	0.18	-0.023038	-0.197499	0.0609074
181	0.181	-0.0230321	-0.197375	0.0614809
182	0.182	-0.0230225	-0.19725	0.0620538
183	0.183	-0.0230093	-0.197124	0.062626
184	0.184	-0.0229924	-0.196996	0.0631976
185	0.185	-0.0229719	-0.196866	0.0637684
186	0.186	-0.0229477	-0.196735	0.0643383
187	0.187	-0.0229199	-0.196602	0.0649073
188	0.188	-0.0228885	-0.196467	0.0654752
189	0.189	-0.0228535	-0.196331	0.0660421
190	0.19	-0.0228148	-0.196194	0.0666079
191	0.191	-0.0227726	-0.196055	0.0671724
192	0.192	-0.0227268	-0.195915	0.0677357
193	0.193	-0.0226775	-0.195773	0.0682976
194	0.194	-0.0226247	-0.195629	0.068858
195	0.195	-0.0225683	-0.195485	0.069417
196	0.196	-0.0225085	-0.195339	0.0699744
197	0.197	-0.0224451	-0.195192	0.0705301
198	0.198	-0.0223784	-0.195043	0.0710841
199	0.199	-0.0223082	-0.194893	0.0716364
200	0.2	-0.0222347	-0.194742	0.0721868
201	0.201	-0.0221578	-0.19459	0.0727354
202	0.202	-0.0220775	-0.194436	0.0732819
203	0.203	-0.021994	-0.194282	0.0738264
204	0.204	-0.0219072	-0.194126	0.0743689
205	0.205	-0.0218171	-0.193969	0.0749091
206	0.206	-0.0217239	-0.193811	0.0754472
207	0.207	-0.0216275	-0.193652	0.0759829
208	0.208	-0.0215279	-0.193492	0.0765163
209	0.209	-0.0214253	-0.193331	0.0770473
210	0.21	-0.0213196	-0.193169	0.0775759
211	0.211	-0.0212109	-0.193006	0.0781019
212	0.212	-0.0210992	-0.192842	0.0786253
213	0.213	-0.0209846	-0.192677	0.0791462
214	0.214	-0.0208671	-0.192511	0.0796643
215	0.215	-0.0207468	-0.192345	0.0801797
216	0.216	-0.0206236	-0.192178	0.0806923
217	0.217	-0.0204977	-0.19201	0.081202
218	0.218	-0.0203691	-0.191841	0.0817089
219	0.219	-0.0202378	-0.191672	0.0822128
220	0.22	-0.0201039	-0.191502	0.0827137
221	0.221	-0.0199674	-0.191332	0.0832115
222	0.222	-0.0198284	-0.191161	0.0837063
223	0.223	-0.0196869	-0.190989	0.0841979
224	0.224	-0.0195431	-0.190817	0.0846864
225	0.225	-0.0193968	-0.190644	0.0851716
226	0.226	-0.0192483	-0.190471	0.0856536
227	0.227	-0.0190975	-0.190298	0.0861323
228	0.228	-0.0189444	-0.190124	0.0866076
229	0.229	-0.0187893	-0.18995	0.0870795
230	0.23	-0.018632	-0.189776	0.087548
231	0.231	-0.0184727	-0.189601	0.088013
232	0.232	-0.0183114	-0.189426	0.0884746
233	0.233	-0.0181481	-0.189251	0.0889326
234	0.234	-0.017983	-0.189076	0.089387
235	0.235	-0.0178161	-0.1889	0.0898379
236	0.236	-0.0176475	-0.188725	0.0902851
237	0.237	-0.0174771	-0.188549	0.0907286
238	0.238	-0.0173051	-0.188374	0.0911685
239	0.239	-0.0171315	-0.188198	0.0916047
240	0.24	-0.0169564	-0.188023	0.0920371
241	0.241	-0.0167798	-0.187847	0.0924657
242	0.242	-0.0166019	-0.187672	0.0928905
243	0.243	-0.0164226	-0.187497	0.0933115
244	0.244	-0.016242	-0.187322	0.0937287
