TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.53819e-06	-0.2	2.21087e-07
2	0.002	-2.46812e-05	-0.199999	9.45894e-07
3	0.003	-4.76748e-05	-0.199998	2.45241e-06
4	0.004	-7.68709e-05	-0.199995	4.98927e-06
5	0.005	-0.000111693	-0.199992	8.76929e-06
6	0.006	-0.000151622	-0.199988	1.39705e-05
7	0.007	-0.000196184	-0.199982	2.07401e-05
8	0.008	-0.000244948	-0.199975	2.91994e-05
9	0.009	-0.000297523	-0.199966	3.94485e-05
10	0.01	-0.000353553	-0.199957	5.15707e-05
11	0.011	-0.000412719	-0.199946	6.56362e-05
12	0.012	-0.000474733	-0.199934	8.17056e-05
13	0.013	-0.000539342	-0.199921	9.98322e-05
14	0.014	-0.000606318	-0.199907	0.000120065
15	0.015	-0.000675465	-0.199892	0.000142448
16	0.016	-0.000746611	-0.199876	0.000167026
17	0.017	-0.00081961	-0.199859	0.000193843
18	0.018	-0.000894339	-0.199842	0.00022294
19	0.019	-0.000970695	-0.199824	0.000254362
20	0.02	-0.0010486	-0.199806	0.000288153
21	0.021	-0.00112798	-0.199788	0.000324358
22	0.022	-0.00120879	-0.199769	0.000363024
23	0.023	-0.001291	-0.199749	0.000404197
24	0.024	-0.00137458	-0.19973	0.000447926
25	0.025	-0.00145953	-0.199711	0.000494257
26	0.026	-0.00154585	-0.199691	0.000543239
27	0.027	-0.00163354	-0.199672	0.000594918
28	0.028	-0.00172262	-0.199652	0.00064934
29	0.029	-0.0018131	-0.199633	0.00070655
30	0.03	-0.00190502	-0.199614	0.000766592
31	0.031	-0.00199841	-0.199596	0.000829506
32	0.032	-0.00209328	-0.199577	0.000895331
33	0.033	-0.00218968	-0.199559	0.000964105
34	0.034	-0.00228765	-0.199541	0.00103586
35	0.035	-0.0023872	-0.199523	0.00111063
36	0.036	-0.00248837	-0.199505	0.00118844
37	0.037	-0.0025912	-0.199488	0.00126931
38	0.038	-0.00269571	-0.199472	0.00135327
39	0.039	-0.00280193	-0.199455	0.00144033
40	0.04	-0.00290989	-0.199439	0.00153052
41	0.041	-0.00301959	-0.199423	0.00162384
42	0.042	-0.00313107	-0.199408	0.0017203
43	0.043	-0.00324433	-0.199393	0.00181991
44	0.044	-0.00335939	-0.199378	0.00192267
45	0.045	-0.00347625	-0.199363	0.00202859
46	0.046	-0.00359492	-0.199349	0.00213767
47	0.047	-0.00371539	-0.199335	0.0022499
48	0.048	-0.00383767	-0.199321	0.00236528
49	0.049	-0.00396175	-0.199307	0.0024838
50	0.05	-0.00408761	-0.199294	0.00260546
51	0.051	-0.00421525	-0.199281	0.00273025
52	0.052	-0.00434466	-0.199268	0.00285817
53	0.053	-0.0044758	-0.199255	0.0029892
54	0.054	-0.00460866	-0.199243	0.00312333
55	0.055	-0.00474322	-0.199231	0.00326056
56	0.056	-0.00487945	-0.199219	0.00340089
57	0.057	-0.00501731	-0.199207	0.00354429
58	0.058	-0.00515679	-0.199195	0.00369077
59	0.059	-0.00529784	-0.199184	0.00384031
60	0.06	-0.00544043	-0.199173	0.00399291
61	0.061	-0.00558452	-0.199162	0.00414857
62	0.062	-0.00573008	-0.199151	0.00430728
63	0.063	-0.00587706	-0.19914	0.00446903
64	0.064	-0.00602541	-0.19913	0.00463383
65	0.065	-0.00617511	-0.19912	0.00480168
66	0.066	-0.00632609	-0.19911	0.00497257
67	0.067	-0.00647832	-0.1991	0.0051465
68	0.068	-0.00663174	-0.199091	0.00532349
69	0.069	-0.00678631	-0.199082	0.00550352
70	0.07	-0.00694197	-0.199073	0.0056866
71	0.071	-0.00709867	-0.199065	0.00587275
72	0.072	-0.00725637	-0.199057	0.00606196
73	0.073	-0.007415	-0.19905	0.00625424
74	0.074	-0.0075745	-0.199043	0.0064496
75	0.075	-0.00773483	-0.199036	0.00664804
76	0.076	-0.00789593	-0.19903	0.00684958
77	0.077	-0.00805773	-0.199025	0.00705421
78	0.078	-0.00822018	-0.19902	0.00726196
79	0.079	-0.00838321	-0.199015	0.00747281
80	0.08	-0.00854676	-0.199011	0.0076868
81	0.081	-0.00871078	-0.199008	0.00790391
82	0.082	-0.0088752	-0.199006	0.00812417
83	0.083	-0.00903995	-0.199005	0.00834756
84	0.084	-0.00920496	-0.199004	0.00857411
85	0.085	-0.00937018	-0.199004	0.00880381
86	0.086	-0.00953554	-0.199005	0.00903668
87	0.087	-0.00970096	-0.199006	0.0092727
88	0.088	-0.00986638	-0.199009	0.00951189
89	0.089	-0.0100317	-0.199013	0.00975425
90	0.09	-0.0101969	-0.199017	0.00999977
91	0.091	-0.0103619	-0.199023	0.0102485
92	0.092	-0.0105267	-0.19903	0.0105003
93	0.093	-0.010691	-0.199038	0.0107553
94	0.094	-0.010855	-0.199047	0.0110134
95	0.095	-0.0110185	-0.199057	0.0112747
96	0.096	-0.0111814	-0.199069	0.0115391
97	0.097	-0.0113436	-0.199081	0.0118067
98	0.098	-0.0115052	-0.199095	0.0120773
99	0.099	-0.011666	-0.199111	0.0123511
100	0.1	-0.0118259	-0.199127	0.0126279
101	0.101	-0.0119849	-0.199145	0.0129078
102	0.102	-0.0121429	-0.199165	0.0131907
103	0.103	-0.0122998	-0.199186	0.0134766
104	0.104	-0.0124556	-0.199208	0.0137656
105	0.105	-0.0126102	-0.199232	0.0140575
106	0.106	-0.0127635	-0.199257	0.0143523
107	0.107	-0.0129154	-0.199284	0.01465
108	0.108	-0.0130659	-0.199313	0.0149507
109	0.109	-0.0132149	-0.199343	0.0152542
110	0.11	-0.0133624	-0.199374	0.0155604
111	0.111	-0.0135082	-0.199408	0.0158695
112	0.112	-0.0136523	-0.199443	0.0161813
113	0.113	-0.0137947	-0.199479	0.0164959
114	0.114	-0.0139352	-0.199518	0.016813
115	0.115	-0.0140738	-0.199558	0.0171328
116	0.116	-0.0142104	-0.199599	0.0174552
117	0.117	-0.014345	-0.199643	0.0177801
118	0.118	-0.0144776	-0.199688	0.0181075
119	0.119	-0.0146079	-0.199735	0.0184374
120	0.12	-0.014736	-0.199784	0.0187696
121	0.121	-0.0148619	-0.199834	0.0191041
122	0.122	-0.0149854	-0.199886	0.0194409
123	0.123	-0.0151065	-0.19994	0.01978
124	0.124	-0.0152251	-0.199996	0.0201212
125	0.125	-0.0153412	-0.200054	0.0204646
126	0.126	-0.0154547	-0.200113	0.02081
127	0.127	-0.0155656	-0.200174	0.0211574
128	0.128	-0.0156739	-0.200237	0.0215067
129	0.129	-0.0157793	-0.200302	0.021858
130	0.13	-0.015882	-0.200369	0.022211
131	0.131	-0.0159819	-0.200438	0.0225658
132	0.132	-0.0160788	-0.200508	0.0229223
133	0.133	-0.0161729	-0.20058	0.0232804
134	0.134	-0.0162639	-0.200654	0.02364
135	0.135	-0.0163519	-0.20073	0.0240012
136	0.136	-0.0164369	-0.200808	0.0243637
137	0.137	-0.0165187	-0.200887	0.0247276
138	0.138	-0.0165974	-0.200968	0.0250928
139	0.139	-0.0166729	-0.201051	0.0254592
140	0.14	-0.0167451	-0.201136	0.0258267
141	0.141	-0.0168141	-0.201223	0.0261953
142	0.142	-0.0168798	-0.201311	0.0265648
143	0.143	-0.0169421	-0.201401	0.0269353
144	0.144	-0.0170011	-0.201493	0.0273066
145	0.145	-0.0170567	-0.201587	0.0276787
146	0.146	-0.0171088	-0.201682	0.0280515
147	0.147	-0.0171575	-0.201779	0.0284249
148	0.148	-0.0172027	-0.201878	0.0287988
149	0.149	-0.0172445	-0.201978	0.0291732
150	0.15	-0.0172827	-0.20208	0.0295479
151	0.151	-0.0173173	-0.202184	0.029923
152	0.152	-0.0173484	-0.20229	0.0302982
153	0.153	-0.0173759	-0.202397	0.0306737
154	0.154	-0.0173999	-0.202505	0.0310491
155	0.155	-0.0174202	-0.202616	0.0314246
156	0.156	-0.0174369	-0.202727	0.0318
157	0.157	-0.01745	-0.202841	0.0321752
158	0.158	-0.0174595	-0.202956	0.0325501
159	0.159	-0.0174653	-0.203072	0.0329247
160	0.16	-0.0174675	-0.20319	0.0332989
161	0.161	-0.0174661	-0.203309	0.0336726
162	0.162	-0.017461	-0.20343	0.0340458
163	0.163	-0.0174523	-0.203552	0.0344183
164	0.164	-0.01744	-0.203675	0.0347901
165	0.165	-0.017424	-0.2038	0.0351611
166	0.166	-0.0174044	-0.203926	0.0355312
167	0.167	-0.0173813	-0.204054	0.0359003
168	0.168	-0.0173545	-0.204182	0.0362684
169	0.169	-0.0173242	-0.204312	0.0366354
170	0.17	-0.0172902	-0.204443	0.0370012
171	0.171	-0.0172528	-0.204575	0.0373658
172	0.172	-0.0172118	-0.204709	0.0377291
173	0.173	-0.0171674	-0.204843	0.0380909
174	0.174	-0.0171194	-0.204979	0.0384513
175	0.175	-0.017068	-0.205116	0.0388101
176	0.176	-0.0170132	-0.205253	0.0391673
177	0.177	-0.016955	-0.205392	0.0395228
178	0.178	-0.0168934	-0.205531	0.0398766
179	0.179	-0.0168285	-0.205672	0.0402285
180	0.18	-0.0167603	-0.205813	0.0405786
181	0.181	-0.0166888	-0.205955	0.0409267
182	0.182	-0.0166141	-0.206098	0.0412728
183	0.183	-0.0165362	-0.206242	0.0416169
184	0.184	-0.0164552	-0.206386	0.0419588
185	0.185	-0.0163711	-0.206531	0.0422985
186	0.186	-0.0162839	-0.206677	0.0426359
187	0.187	-0.0161937	-0.206823	0.0429711
188	0.188	-0.0161005	-0.20697	0.0433038
189	0.189	-0.0160044	-0.207117	0.0436342
190	0.19	-0.0159055	-0.207265	0.0439621
191	0.191	-0.0158037	-0.207414	0.0442874
192	0.192	-0.0156992	-0.207562	0.0446102
193	0.193	-0.0155919	-0.207712	0.0449304
194	0.194	-0.015482	-0.207861	0.0452478
195	0.195	-0.0153695	-0.208011	0.0455626
196	0.196	-0.0152544	-0.208161	0.0458746
197	0.197	-0.0151369	-0.208311	0.0461838
198	0.198	-0.0150169	-0.208461	0.0464902
