TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.55446e-06	-0.2	2.54855e-07
2	0.002	-2.47612e-05	-0.199999	1.11416e-06
3	0.003	-4.79065e-05	-0.199998	2.94745e-06
4	0.004	-7.7387e-05	-0.199996	6.11095e-06
5	0.005	-0.000112671	-0.199993	1.09343e-05
6	0.006	-0.00015328	-0.19999	1.77164e-05
7	0.007	-0.000198776	-0.199985	2.67256e-05
8	0.008	-0.000248756	-0.19998	3.82021e-05
9	0.009	-0.000302849	-0.199974	5.23597e-05
10	0.01	-0.000360709	-0.199967	6.93889e-05
11	0.011	-0.000422018	-0.19996	8.94593e-05
12	0.012	-0.000486479	-0.199953	0.000112721
13	0.013	-0.000553817	-0.199946	0.000139308
14	0.014	-0.000623778	-0.199939	0.000169339
15	0.015	-0.000696127	-0.199931	0.000202918
16	0.016	-0.000770646	-0.199925	0.000240136
17	0.017	-0.000847134	-0.199919	0.000281075
18	0.018	-0.000925406	-0.199913	0.000325803
19	0.019	-0.00100529	-0.199909	0.000374383
20	0.02	-0.00108664	-0.199906	0.000426865
21	0.021	-0.00116932	-0.199904	0.000483293
22	0.022	-0.00125318	-0.199903	0.000543704
23	0.023	-0.00133813	-0.199904	0.000608129
24	0.024	-0.00142406	-0.199907	0.000676591
25	0.025	-0.00151089	-0.199911	0.000749109
26	0.026	-0.00159853	-0.199917	0.000825695
27	0.027	-0.00168692	-0.199925	0.00090636
28	0.028	-0.001776	-0.199936	0.000991107
29	0.029	-0.00186573	-0.199948	0.00107994
30	0.03	-0.00195607	-0.199962	0.00117285
31	0.031	-0.00204699	-0.199979	0.00126984
32	0.032	-0.00213848	-0.199998	0.00137089
33	0.033	-0.00223052	-0.200019	0.001476
34	0.034	-0.0023231	-0.200042	0.00158516
35	0.035	-0.00241623	-0.200068	0.00169835
36	0.036	-0.00250992	-0.200095	0.00181555
37	0.037	-0.00260418	-0.200125	0.00193674
38	0.038	-0.00269902	-0.200157	0.00206192
39	0.039	-0.00279447	-0.200191	0.00219105
40	0.04	-0.00289055	-0.200227	0.00232412
41	0.041	-0.00298729	-0.200265	0.00246111
42	0.042	-0.00308473	-0.200305	0.002602
43	0.043	-0.00318289	-0.200347	0.00274676
44	0.044	-0.0032818	-0.200391	0.00289537
45	0.045	-0.00338151	-0.200436	0.00304781
46	0.046	-0.00348205	-0.200483	0.00320407
47	0.047	-0.00358345	-0.200532	0.00336411
48	0.048	-0.00368576	-0.200582	0.00352792
49	0.049	-0.00378899	-0.200633	0.00369548
50	0.05	-0.0038932	-0.200686	0.00386677
51	0.051	-0.0039984	-0.20074	0.00404177
52	0.052	-0.00410464	-0.200796	0.00422046
53	0.053	-0.00421193	-0.200852	0.00440282
54	0.054	-0.00432031	-0.200909	0.00458883
55	0.055	-0.00442979	-0.200968	0.00477849
56	0.056	-0.00454039	-0.201027	0.00497176
57	0.057	-0.00465215	-0.201087	0.00516865
58	0.058	-0.00476505	-0.201148	0.00536912
59	0.059	-0.00487913	-0.20121	0.00557318
60	0.06	-0.00499438	-0.201272	0.00578081
61	0.061	-0.00511081	-0.201334	0.00599198
62	0.062	-0.00522842	-0.201398	0.00620671
63	0.063	-0.00534721	-0.201461	0.00642496
64	0.064	-0.00546716	-0.201525	0.00664674
65	0.065	-0.00558828	-0.20159	0.00687203
66	0.066	-0.00571054	-0.201655	0.00710083
67	0.067	-0.00583393	-0.20172	0.00733313
68	0.068	-0.00595843	-0.201785	0.00756891
69	0.069	-0.00608401	-0.201851	0.00780817
70	0.07	-0.00621064	-0.201916	0.00805091
71	0.071	-0.00633831	-0.201982	0.00829712
72	0.072	-0.00646696	-0.202048	0.00854679
73	0.073	-0.00659658	-0.202114	0.00879991
74	0.074	-0.00672711	-0.202181	0.00905648
75	0.075	-0.00685852	-0.202247	0.0093165
76	0.076	-0.00699076	-0.202313	0.00957995
77	0.077	-0.00712379	-0.20238	0.00984684
78	0.078	-0.00725755	-0.202446	0.0101171
79	0.079	-0.00739201	-0.202513	0.0103909
80	0.08	-0.0075271	-0.202579	0.010668
81	0.081	-0.00766277	-0.202646	0.0109486
82	0.082	-0.00779898	-0.202712	0.0112325
83	0.083	-0.00793565	-0.202779	0.0115199
84	0.084	-0.00807274	-0.202846	0.0118106
85	0.085	-0.00821018	-0.202912	0.0121047
86	0.086	-0.00834792	-0.202979	0.0124021
87	0.087	-0.0084859	-0.203046	0.012703
88	0.088	-0.00862405	-0.203112	0.0130071
89	0.089	-0.00876231	-0.203179	0.0133146
90	0.09	-0.00890063	-0.203246	0.0136255
91	0.091	-0.00903895	-0.203313	0.0139396
92	0.092	-0.00917719	-0.203379	0.0142571
93	0.093	-0.0093153	-0.203446	0.0145778
94	0.094	-0.00945322	-0.203513	0.0149018
95	0.095	-0.00959089	-0.20358	0.0152291
96	0.096	-0.00972824	-0.203647	0.0155596
97	0.097	-0.00986522	-0.203714	0.0158933
98	0.098	-0.0100018	-0.203781	0.0162302
99	0.099	-0.0101378	-0.203847	0.0165704
100	0.1	-0.0102733	-0.203914	0.0169136
101	0.101	-0.0104082	-0.203981	0.0172601
102	0.102	-0.0105425	-0.204048	0.0176097
103	0.103	-0.010676	-0.204115	0.0179623
104	0.104	-0.0108087	-0.204181	0.0183181
105	0.105	-0.0109406	-0.204248	0.0186769
106	0.106	-0.0110716	-0.204315	0.0190388
107	0.107	-0.0112017	-0.204381	0.0194037
108	0.108	-0.0113308	-0.204448	0.0197715
109	0.109	-0.0114589	-0.204514	0.0201423
110	0.11	-0.0115859	-0.204581	0.0205161
111	0.111	-0.0117117	-0.204647	0.0208927
112	0.112	-0.0118363	-0.204713	0.0212722
113	0.113	-0.0119598	-0.204779	0.0216546
114	0.114	-0.0120819	-0.204845	0.0220397
115	0.115	-0.0122027	-0.20491	0.0224277
116	0.116	-0.0123221	-0.204976	0.0228184
117	0.117	-0.0124402	-0.205041	0.0232117
118	0.118	-0.0125568	-0.205106	0.0236078
119	0.119	-0.0126718	-0.20517	0.0240065
120	0.12	-0.0127854	-0.205235	0.0244078
121	0.121	-0.0128973	-0.205299	0.0248117
122	0.122	-0.0130077	-0.205363	0.0252181
123	0.123	-0.0131164	-0.205426	0.0256269
124	0.124	-0.0132234	-0.205489	0.0260383
125	0.125	-0.0133286	-0.205552	0.026452
126	0.126	-0.0134321	-0.205614	0.0268681
127	0.127	-0.0135338	-0.205676	0.0272866
128	0.128	-0.0136337	-0.205738	0.0277073
129	0.129	-0.0137317	-0.205799	0.0281302
130	0.13	-0.0138278	-0.205859	0.0285554
131	0.131	-0.0139219	-0.205919	0.0289827
132	0.132	-0.0140141	-0.205979	0.0294122
133	0.133	-0.0141042	-0.206038	0.0298436
134	0.134	-0.0141924	-0.206097	0.0302772
135	0.135	-0.0142785	-0.206154	0.0307126
136	0.136	-0.0143624	-0.206212	0.0311501
137	0.137	-0.0144443	-0.206269	0.0315893
138	0.138	-0.014524	-0.206325	0.0320305
139	0.139	-0.0146015	-0.20638	0.0324734
140	0.14	-0.0146769	-0.206435	0.032918
141	0.141	-0.01475	-0.206489	0.0333643
142	0.142	-0.0148208	-0.206543	0.0338122
143	0.143	-0.0148894	-0.206595	0.0342617
144	0.144	-0.0149556	-0.206647	0.0347128
145	0.145	-0.0150195	-0.206699	0.0351653
146	0.146	-0.0150811	-0.206749	0.0356192
147	0.147	-0.0151403	-0.206799	0.0360745
148	0.148	-0.0151971	-0.206848	0.0365311
149	0.149	-0.0152515	-0.206896	0.036989
150	0.15	-0.0153034	-0.206944	0.0374481
151	0.151	-0.0153529	-0.20699	0.0379083
152	0.152	-0.0153999	-0.207036	0.0383697
153	0.153	-0.0154445	-0.207081	0.038832
154	0.154	-0.0154865	-0.207125	0.0392954
155	0.155	-0.015526	-0.207168	0.0397597
156	0.156	-0.0155629	-0.207211	0.0402249
157	0.157	-0.0155973	-0.207252	0.0406908
158	0.158	-0.0156291	-0.207293	0.0411576
159	0.159	-0.0156584	-0.207333	0.041625
160	0.16	-0.015685	-0.207372	0.0420931
161	0.161	-0.0157091	-0.20741	0.0425617
162	0.162	-0.0157305	-0.207447	0.0430309
163	0.163	-0.0157493	-0.207483	0.0435006
164	0.164	-0.0157655	-0.207518	0.0439706
165	0.165	-0.015779	-0.207553	0.0444411
166	0.166	-0.01579	-0.207586	0.0449118
167	0.167	-0.0157982	-0.207619	0.0453827
168	0.168	-0.0158038	-0.20765	0.0458538
169	0.169	-0.0158068	-0.207681	0.046325
170	0.17	-0.0158071	-0.207711	0.0467963
171	0.171	-0.0158047	-0.207739	0.0472676
172	0.172	-0.0157997	-0.207767	0.0477388
173	0.173	-0.0157921	-0.207794	0.0482099
174	0.174	-0.0157817	-0.20782	0.0486808
175	0.175	-0.0157688	-0.207845	0.0491515
176	0.176	-0.0157532	-0.207869	0.0496218
177	0.177	-0.0157349	-0.207892	0.0500919
178	0.178	-0.015714	-0.207914	0.0505614
179	0.179	-0.0156905	-0.207935	0.0510306
180	0.18	-0.0156644	-0.207955	0.0514991
181	0.181	-0.0156357	-0.207975	0.0519671
182	0.182	-0.0156044	-0.207993	0.0524344
183	0.183	-0.0155705	-0.20801	0.0529011
