TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.53066e-06	-0.2	1.894e-07
2	0.002	-2.46413e-05	-0.199999	7.85207e-07
3	0.003	-4.75498e-05	-0.199997	1.97066e-06
4	0.004	-7.65688e-05	-0.199995	3.87549e-06
5	0.005	-0.000111072	-0.19999	6.57343e-06
6	0.006	-0.000150475	-0.199985	1.0086e-05
7	0.007	-0.000194232	-0.199977	1.43891e-05
8	0.008	-0.000241825	-0.199968	1.94192e-05
9	0.009	-0.000292765	-0.199957	2.50801e-05
10	0.01	-0.000346589	-0.199943	3.1249e-05
11	0.011	-0.000402859	-0.199928	3.77818e-05
12	0.012	-0.000461162	-0.19991	4.4518e-05
13	0.013	-0.000521109	-0.199891	5.12853e-05
14	0.014	-0.000582332	-0.199869	5.79032e-05
15	0.015	-0.000644488	-0.199845	6.41868e-05
16	0.016	-0.000707258	-0.199819	6.99497e-05
17	0.017	-0.000770343	-0.19979	7.50067e-05
18	0.018	-0.000833468	-0.19976	7.91759e-05
19	0.019	-0.00089638	-0.199727	8.22811e-05
20	0.02	-0.000958846	-0.199693	8.41534e-05
21	0.021	-0.00102066	-0.199656	8.46325e-05
22	0.022	-0.00108162	-0.199618	8.35679e-05
23	0.023	-0.00114158	-0.199578	8.08199e-05
24	0.024	-0.00120037	-0.199535	7.62603e-05
25	0.025	-0.00125788	-0.199491	6.97732e-05
26	0.026	-0.00131398	-0.199445	6.12548e-05
27	0.027	-0.0013686	-0.199397	5.06144e-05
28	0.028	-0.00142165	-0.199348	3.77737e-05
29	0.029	-0.00147308	-0.199296	2.26673e-05
30	0.03	-0.00152285	-0.199243	5.24219e-06
31	0.031	-0.00157094	-0.199189	-1.45423e-05
32	0.032	-0.00161734	-0.199132	-3.67152e-05
33	0.033	-0.00166204	-0.199074	-6.12939e-05
34	0.034	-0.00170507	-0.199015	-8.82848e-05
35	0.035	-0.00174644	-0.198953	-0.000117684
36	0.036	-0.00178621	-0.19889	-0.000149478
37	0.037	-0.00182442	-0.198826	-0.000183645
38	0.038	-0.00186112	-0.198759	-0.000220152
39	0.039	-0.00189639	-0.198691	-0.000258962
40	0.04	-0.00193028	-0.198622	-0.000300029
41	0.041	-0.00196289	-0.198551	-0.0003433
42	0.042	-0.0019943	-0.198478	-0.000388719
43	0.043	-0.00202458	-0.198404	-0.000436223
44	0.044	-0.00205385	-0.198328	-0.000485745
45	0.045	-0.00208218	-0.19825	-0.000537215
46	0.046	-0.00210967	-0.19817	-0.000590561
47	0.047	-0.00213643	-0.198089	-0.000645707
48	0.048	-0.00216254	-0.198007	-0.000702578
49	0.049	-0.00218812	-0.197922	-0.000761096
50	0.05	-0.00221324	-0.197836	-0.000821183
51	0.051	-0.00223802	-0.197748	-0.000882762
52	0.052	-0.00226253	-0.197658	-0.000945755
53	0.053	-0.00228688	-0.197567	-0.00101009
54	0.054	-0.00231115	-0.197474	-0.00107568
55	0.055	-0.00233543	-0.197379	-0.00114247
56	0.056	-0.00235979	-0.197282	-0.00121038
57	0.057	-0.00238431	-0.197184	-0.00127934
58	0.058	-0.00240907	-0.197083	-0.00134928
59	0.059	-0.00243414	-0.196981	-0.00142015
60	0.06	-0.00245958	-0.196877	-0.00149189
61	0.061	-0.00248544	-0.196771	-0.00156443
62	0.062	-0.00251179	-0.196663	-0.00163773
63	0.063	-0.00253867	-0.196554	-0.00171174
64	0.064	-0.00256613	-0.196442	-0.0017864
65	0.065	-0.00259421	-0.196329	-0.00186168
66	0.066	-0.00262294	-0.196214	-0.00193754
67	0.067	-0.00265235	-0.196097	-0.00201394
68	0.068	-0.00268247	-0.195978	-0.00209085
69	0.069	-0.00271332	-0.195857	-0.00216824
70	0.07	-0.00274492	-0.195734	-0.00224608
71	0.071	-0.00277727	-0.19561	-0.00232435
72	0.072	-0.00281039	-0.195483	-0.00240304
73	0.073	-0.00284429	-0.195355	-0.00248212
74	0.074	-0.00287895	-0.195225	-0.00256158
75	0.075	-0.00291438	-0.195093	-0.00264141
76	0.076	-0.00295057	-0.194958	-0.0027216
77	0.077	-0.00298751	-0.194823	-0.00280215
78	0.078	-0.0030252	-0.194685	-0.00288304
79	0.079	-0.00306361	-0.194545	-0.00296427
80	0.08	-0.00310273	-0.194403	-0.00304585
81	0.081	-0.00314253	-0.19426	-0.00312777
82	0.082	-0.00318301	-0.194115	-0.00321003
83	0.083	-0.00322413	-0.193968	-0.00329264
84	0.084	-0.00326587	-0.193819	-0.0033756
85	0.085	-0.0033082	-0.193668	-0.00345891
86	0.086	-0.00335111	-0.193515	-0.00354258
87	0.087	-0.00339455	-0.19336	-0.00362661
88	0.088	-0.00343851	-0.193204	-0.00371101
89	0.089	-0.00348295	-0.193046	-0.00379578
90	0.09	-0.00352785	-0.192885	-0.00388093
91	0.091	-0.00357318	-0.192724	-0.00396647
92	0.092	-0.00361891	-0.19256	-0.00405239
93	0.093	-0.003665	-0.192394	-0.00413871
94	0.094	-0.00371144	-0.192227	-0.00422543
95	0.095	-0.0037582	-0.192058	-0.00431255
96	0.096	-0.00380524	-0.191887	-0.00440007
97	0.097	-0.00385255	-0.191714	-0.004488
98	0.098	-0.00390009	-0.191539	-0.00457634
99	0.099	-0.00394785	-0.191363	-0.00466509
100	0.1	-0.00399579	-0.191185	-0.00475426
101	0.101	-0.0040439	-0.191005	-0.00484382
102	0.102	-0.00409215	-0.190823	-0.0049338
103	0.103	-0.00414052	-0.19064	-0.00502418
104	0.104	-0.004189	-0.190455	-0.00511496
105	0.105	-0.00423755	-0.190268	-0.00520614
106	0.106	-0.00428618	-0.190079	-0.0052977
107	0.107	-0.00433485	-0.189888	-0.00538965
108	0.108	-0.00438355	-0.189696	-0.00548197
109	0.109	-0.00443228	-0.189502	-0.00557466
110	0.11	-0.004481	-0.189307	-0.0056677
111	0.111	-0.00452972	-0.189109	-0.00576109
112	0.112	-0.00457842	-0.18891	-0.00585481
113	0.113	-0.00462709	-0.188709	-0.00594885
114	0.114	-0.00467571	-0.188507	-0.0060432
115	0.115	-0.00472429	-0.188302	-0.00613785
116	0.116	-0.0047728	-0.188096	-0.00623277
117	0.117	-0.00482125	-0.187889	-0.00632796
118	0.118	-0.00486962	-0.187679	-0.0064234
119	0.119	-0.00491792	-0.187468	-0.00651906
120	0.12	-0.00496612	-0.187255	-0.00661494
121	0.121	-0.00501424	-0.187041	-0.00671102
122	0.122	-0.00506225	-0.186825	-0.00680728
123	0.123	-0.00511017	-0.186607	-0.00690369
124	0.124	-0.00515798	-0.186387	-0.00700025
125	0.125	-0.00520567	-0.186166	-0.00709693
126	0.126	-0.00525326	-0.185943	-0.00719371
