TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.58036e-06	-0.2	2.3267e-07
2	0.002	-2.48931e-05	-0.199999	1.00329e-06
3	0.003	-4.83038e-05	-0.199997	2.62027e-06
4	0.004	-7.83094e-05	-0.199994	5.36703e-06
5	0.005	-0.000114497	-0.19999	9.49276e-06
6	0.006	-0.00015652	-0.199984	1.52115e-05
7	0.007	-0.000204087	-0.199976	2.27042e-05
8	0.008	-0.000256953	-0.199966	3.21227e-05
9	0.009	-0.000314909	-0.199953	4.35932e-05
10	0.01	-0.000377784	-0.199938	5.72203e-05
11	0.011	-0.000445432	-0.199921	7.30897e-05
12	0.012	-0.000517737	-0.1999	9.12714e-05
13	0.013	-0.000594601	-0.199877	0.000111822
14	0.014	-0.000675948	-0.199851	0.000134789
15	0.015	-0.000761715	-0.199823	0.000160207
16	0.016	-0.000851854	-0.199791	0.000188107
17	0.017	-0.000946328	-0.199756	0.000218511
18	0.018	-0.00104511	-0.199718	0.00025144
19	0.019	-0.00114817	-0.199677	0.000286906
20	0.02	-0.00125551	-0.199632	0.000324923
21	0.021	-0.0013671	-0.199585	0.000365501
22	0.022	-0.00148294	-0.199534	0.000408649
23	0.023	-0.00160302	-0.19948	0.000454375
24	0.024	-0.00172734	-0.199423	0.000502687
25	0.025	-0.0018559	-0.199362	0.000553594
26	0.026	-0.00198868	-0.199299	0.000607105
27	0.027	-0.00212569	-0.199232	0.000663229
28	0.028	-0.00226691	-0.199161	0.000721979
29	0.029	-0.00241234	-0.199088	0.000783367
30	0.03	-0.00256198	-0.199011	0.000847408
31	0.031	-0.00271581	-0.198931	0.000914118
32	0.032	-0.00287383	-0.198848	0.000983517
33	0.033	-0.00303601	-0.198761	0.00105562
34	0.034	-0.00320235	-0.198672	0.00113046
35	0.035	-0.00337282	-0.198579	0.00120806
36	0.036	-0.00354742	-0.198483	0.00128844
37	0.037	-0.00372612	-0.198383	0.00137163
38	0.038	-0.0039089	-0.198281	0.00145767
39	0.039	-0.00409573	-0.198176	0.00154658
40	0.04	-0.00428659	-0.198067	0.00163841
41	0.041	-0.00448146	-0.197955	0.00173319
42	0.042	-0.0046803	-0.19784	0.00183097
43	0.043	-0.00488309	-0.197723	0.00193177
44	0.044	-0.00508979	-0.197602	0.00203566
45	0.045	-0.00530038	-0.197478	0.00214266
46	0.046	-0.0055148	-0.197351	0.00225284
47	0.047	-0.00573303	-0.197221	0.00236623
48	0.048	-0.00595503	-0.197088	0.00248289
49	0.049	-0.00618076	-0.196952	0.00260286
50	0.05	-0.00641017	-0.196814	0.0027262
51	0.051	-0.00664322	-0.196672	0.00285296
52	0.052	-0.00687987	-0.196528	0.0029832
53	0.053	-0.00712006	-0.19638	0.00311697
54	0.054	-0.00736375	-0.19623	0.00325432
55	0.055	-0.00761089	-0.196077	0.00339531
56	0.056	-0.00786143	-0.195922	0.00353999
57	0.057	-0.0081153	-0.195763	0.00368843
58	0.058	-0.00837246	-0.195602	0.00384068
59	0.059	-0.00863285	-0.195438	0.0039968
60	0.06	-0.00889641	-0.195271	0.00415683
61	0.061	-0.00916307	-0.195101	0.00432086
62	0.062	-0.00943278	-0.194929	0.00448891
63	0.063	-0.00970546	-0.194755	0.00466107
64	0.064	-0.00998106	-0.194577	0.00483737
65	0.065	-0.0102595	-0.194397	0.00501789
66	0.066	-0.0105407	-0.194215	0.00520267
67	0.067	-0.0108247	-0.194029	0.00539178
68	0.068	-0.0111112	-0.193842	0.00558526
69	0.069	-0.0114004	-0.193651	0.00578318
70	0.07	-0.011692	-0.193458	0.00598558
71	0.071	-0.011986	-0.193263	0.00619253
72	0.072	-0.0122823	-0.193065	0.00640407
73	0.073	-0.0125809	-0.192865	0.00662027
74	0.074	-0.0128817	-0.192663	0.00684117
75	0.075	-0.0131845	-0.192457	0.00706682
76	0.076	-0.0134894	-0.19225	0.00729727
77	0.077	-0.0137962	-0.19204	0.00753258
78	0.078	-0.0141047	-0.191828	0.0077728
79	0.079	-0.0144151	-0.191614	0.00801797
80	0.08	-0.014727	-0.191397	0.00826814
81	0.081	-0.0150406	-0.191178	0.00852336
82	0.082	-0.0153556	-0.190957	0.00878367
83	0.083	-0.0156719	-0.190733	0.00904912
84	0.084	-0.0159896	-0.190507	0.00931976
85	0.085	-0.0163084	-0.19028	0.00959561
86	0.086	-0.0166283	-0.19005	0.00987674
87	0.087	-0.0169492	-0.189818	0.0101632
88	0.088	-0.017271	-0.189583	0.0104549
89	0.089	-0.0175935	-0.189347	0.0107521
90	0.09	-0.0179167	-0.189109	0.0110547
91	0.091	-0.0182405	-0.188869	0.0113627
92	0.092	-0.0185648	-0.188627	0.0116762
93	0.093	-0.0188894	-0.188383	0.0119953
94	0.094	-0.0192143	-0.188137	0.0123199
95	0.095	-0.0195393	-0.187889	0.0126501
96	0.096	-0.0198644	-0.18764	0.0129859
97	0.097	-0.0201894	-0.187389	0.0133273
98	0.098	-0.0205142	-0.187136	0.0136744
99	0.099	-0.0208387	-0.186881	0.0140272
100	0.1	-0.0211629	-0.186625	0.0143856
101	0.101	-0.0214865	-0.186367	0.0147499
102	0.102	-0.0218095	-0.186107	0.0151198
103	0.103	-0.0221317	-0.185846	0.0154955
104	0.104	-0.0224531	-0.185584	0.015877
105	0.105	-0.0227735	-0.18532	0.0162643
106	0.106	-0.0230929	-0.185054	0.0166574
107	0.107	-0.023411	-0.184788	0.0170562
108	0.108	-0.0237278	-0.18452	0.0174609
109	0.109	-0.0240432	-0.184251	0.0178714
110	0.11	-0.024357	-0.18398	0.0182877
111	0.111	-0.0246692	-0.183709	0.0187099
112	0.112	-0.0249795	-0.183436	0.0191378
113	0.113	-0.025288	-0.183163	0.0195716
114	0.114	-0.0255944	-0.182888	0.0200111
115	0.115	-0.0258987	-0.182613	0.0204565
116	0.116	-0.0262008	-0.182336	0.0209076
117	0.117	-0.0265004	-0.182059	0.0213645
118	0.118	-0.0267976	-0.181781	0.0218272
119	0.119	-0.0270922	-0.181503	0.0222956
120	0.12	-0.027384	-0.181223	0.0227697
121	0.121	-0.027673	-0.180943	0.0232494
122	0.122	-0.0279591	-0.180663	0.0237349
123	0.123	-0.028242	-0.180382	0.0242259
124	0.124	-0.0285218	-0.180101	0.0247226
125	0.125	-0.0287983	-0.179819	0.0252248
126	0.126	-0.0290714	-0.179538	0.0257325
127	0.127	-0.0293409	-0.179256	0.0262458
128	0.128	-0.0296068	-0.178973	0.0267644
129	0.129	-0.029869	-0.178691	0.0272885
130	0.13	-0.0301273	-0.178409	0.0278179
131	0.131	-0.0303817	-0.178126	0.0283526
132	0.132	-0.0306319	-0.177844	0.0288926
133	0.133	-0.0308781	-0.177562	0.0294378
134	0.134	-0.0311199	-0.17728	0.0299881
135	0.135	-0.0313573	-0.176999	0.0305434
136	0.136	-0.0315903	-0.176718	0.0311038
137	0.137	-0.0318186	-0.176437	0.0316691
138	0.138	-0.0320423	-0.176157	0.0322393
139	0.139	-0.0322612	-0.175877	0.0328143
140	0.14	-0.0324752	-0.175598	0.033394
141	0.141	-0.0326843	-0.17532	0.0339783
142	0.142	-0.0328882	-0.175043	0.0345673
143	0.143	-0.0330871	-0.174766	0.0351607
144	0.144	-0.0332807	-0.17449	0.0357585
145	0.145	-0.033469	-0.174215	0.0363606
146	0.146	-0.0336518	-0.173941	0.036967
147	0.147	-0.0338292	-0.173669	0.0375775
148	0.148	-0.034001	-0.173397	0.0381921
149	0.149	-0.0341672	-0.173127	0.0388106
150	0.15	-0.0343276	-0.172858	0.039433
151	0.151	-0.0344823	-0.17259	0.0400591
152	0.152	-0.0346311	-0.172324	0.0406889
153	0.153	-0.034774	-0.172059	0.0413222
154	0.154	-0.0349109	-0.171795	0.0419589
155	0.155	-0.0350417	-0.171534	0.042599
156	0.156	-0.0351664	-0.171274	0.0432423
157	0.157	-0.035285	-0.171015	0.0438887
158	0.158	-0.0353973	-0.170759	0.0445381
159	0.159	-0.0355034	-0.170504	0.0451904
160	0.16	-0.0356032	-0.170251	0.0458455
161	0.161	-0.0356966	-0.17	0.0465032
162	0.162	-0.0357835	-0.169751	0.0471634
163	0.163	-0.0358641	-0.169505	0.047826
