TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.56501e-06	-0.2	2.50551e-07
2	0.002	-2.48156e-05	-0.199999	1.09387e-06
3	0.003	-4.80723e-05	-0.199998	2.89138e-06
4	0.004	-7.77767e-05	-0.199996	5.99249e-06
5	0.005	-0.000113452	-0.199992	1.07228e-05
6	0.006	-0.000154682	-0.199988	1.73811e-05
7	0.007	-0.0002011	-0.199982	2.62397e-05
8	0.008	-0.000252381	-0.199976	3.7547e-05
9	0.009	-0.000308235	-0.199968	5.15297e-05
10	0.01	-0.000368407	-0.199959	6.83952e-05
11	0.011	-0.000432668	-0.199949	8.83334e-05
12	0.012	-0.000500815	-0.199938	0.000111519
13	0.013	-0.000572667	-0.199926	0.000138112
14	0.014	-0.000648064	-0.199913	0.00016826
15	0.015	-0.000726863	-0.1999	0.000202097
16	0.016	-0.000808937	-0.199886	0.000239749
17	0.017	-0.000894174	-0.199871	0.000281329
18	0.018	-0.000982473	-0.199857	0.000326938
19	0.019	-0.00107374	-0.199842	0.000376673
20	0.02	-0.00116791	-0.199827	0.000430616
21	0.021	-0.00126489	-0.199812	0.000488844
22	0.022	-0.00136463	-0.199797	0.000551423
23	0.023	-0.00146706	-0.199783	0.000618415
24	0.024	-0.00157215	-0.199769	0.00068987
25	0.025	-0.00167983	-0.199755	0.000765832
26	0.026	-0.00179007	-0.199742	0.000846341
27	0.027	-0.00190284	-0.199729	0.000931428
28	0.028	-0.00201809	-0.199717	0.00102112
29	0.029	-0.0021358	-0.199706	0.00111543
30	0.03	-0.00225594	-0.199695	0.00121438
31	0.031	-0.00237848	-0.199685	0.00131798
32	0.032	-0.00250341	-0.199675	0.00142623
33	0.033	-0.00263071	-0.199667	0.00153914
34	0.034	-0.00276035	-0.199659	0.0016567
35	0.035	-0.00289231	-0.199652	0.00177891
36	0.036	-0.0030266	-0.199646	0.00190576
37	0.037	-0.00316318	-0.199641	0.00203724
38	0.038	-0.00330205	-0.199636	0.00217334
39	0.039	-0.00344319	-0.199632	0.00231404
40	0.04	-0.0035866	-0.199629	0.00245933
41	0.041	-0.00373225	-0.199627	0.0026092
42	0.042	-0.00388015	-0.199625	0.00276362
43	0.043	-0.00403028	-0.199624	0.00292258
44	0.044	-0.00418262	-0.199623	0.00308605
45	0.045	-0.00433716	-0.199623	0.00325403
46	0.046	-0.0044939	-0.199624	0.00342649
47	0.047	-0.00465281	-0.199625	0.00360342
48	0.048	-0.00481388	-0.199626	0.00378479
49	0.049	-0.0049771	-0.199628	0.0039706
50	0.05	-0.00514245	-0.19963	0.00416081
51	0.051	-0.0053099	-0.199632	0.00435543
52	0.052	-0.00547944	-0.199635	0.00455442
53	0.053	-0.00565104	-0.199638	0.00475779
54	0.054	-0.00582467	-0.199641	0.00496551
55	0.055	-0.00600032	-0.199644	0.00517758
56	0.056	-0.00617795	-0.199647	0.00539398
57	0.057	-0.00635753	-0.19965	0.0056147
58	0.058	-0.00653903	-0.199653	0.00583975
59	0.059	-0.00672241	-0.199656	0.0060691
60	0.06	-0.00690763	-0.199659	0.00630275
61	0.061	-0.00709464	-0.199662	0.00654071
62	0.062	-0.00728342	-0.199665	0.00678296
63	0.063	-0.00747391	-0.199668	0.0070295
64	0.064	-0.00766606	-0.19967	0.00728033
65	0.065	-0.00785982	-0.199673	0.00753545
66	0.066	-0.00805514	-0.199675	0.00779486
67	0.067	-0.00825197	-0.199676	0.00805856
68	0.068	-0.00845024	-0.199678	0.00832655
69	0.069	-0.00864989	-0.199679	0.00859884
70	0.07	-0.00885087	-0.19968	0.00887542
71	0.071	-0.00905311	-0.199681	0.00915629
72	0.072	-0.00925654	-0.199682	0.00944147
73	0.073	-0.00946109	-0.199682	0.00973096
74	0.074	-0.00966669	-0.199682	0.0100248
75	0.075	-0.00987327	-0.199682	0.0103229
76	0.076	-0.0100808	-0.199681	0.0106253
77	0.077	-0.0102891	-0.19968	0.010932
78	0.078	-0.0104981	-0.199679	0.0112431
79	0.079	-0.0107079	-0.199678	0.0115585
80	0.08	-0.0109182	-0.199676	0.0118782
81	0.081	-0.0111291	-0.199675	0.0122022
82	0.082	-0.0113403	-0.199673	0.0125306
83	0.083	-0.0115519	-0.19967	0.0128633
84	0.084	-0.0117638	-0.199668	0.0132003
85	0.085	-0.0119759	-0.199665	0.0135416
86	0.086	-0.012188	-0.199663	0.0138873
87	0.087	-0.0124001	-0.19966	0.0142373
88	0.088	-0.0126122	-0.199657	0.0145916
89	0.089	-0.012824	-0.199653	0.0149502
90	0.09	-0.0130356	-0.19965	0.0153131
91	0.091	-0.0132469	-0.199647	0.0156803
92	0.092	-0.0134577	-0.199643	0.0160518
93	0.093	-0.0136679	-0.199639	0.0164275
94	0.094	-0.0138776	-0.199636	0.0168075
95	0.095	-0.0140865	-0.199632	0.0171918
96	0.096	-0.0142946	-0.199628	0.0175803
97	0.097	-0.0145018	-0.199624	0.0179729
98	0.098	-0.0147081	-0.199621	0.0183698
99	0.099	-0.0149133	-0.199617	0.0187708
100	0.1	-0.0151173	-0.199613	0.019176
101	0.101	-0.0153201	-0.199609	0.0195853
102	0.102	-0.0155215	-0.199605	0.0199987
103	0.103	-0.0157216	-0.199602	0.0204162
104	0.104	-0.0159201	-0.199598	0.0208376
105	0.105	-0.016117	-0.199594	0.0212631
106	0.106	-0.0163123	-0.199591	0.0216926
107	0.107	-0.0165058	-0.199587	0.022126
108	0.108	-0.0166974	-0.199583	0.0225633
109	0.109	-0.0168871	-0.19958	0.0230045
110	0.11	-0.0170749	-0.199577	0.0234494
111	0.111	-0.0172605	-0.199573	0.0238982
112	0.112	-0.017444	-0.19957	0.0243507
113	0.113	-0.0176252	-0.199567	0.0248069
114	0.114	-0.0178041	-0.199564	0.0252667
115	0.115	-0.0179806	-0.199561	0.0257302
116	0.116	-0.0181547	-0.199558	0.0261972
117	0.117	-0.0183261	-0.199555	0.0266677
118	0.118	-0.018495	-0.199553	0.0271416
119	0.119	-0.0186612	-0.19955	0.0276189
120	0.12	-0.0188246	-0.199548	0.0280996
121	0.121	-0.0189851	-0.199545	0.0285835
122	0.122	-0.0191428	-0.199543	0.0290707
123	0.123	-0.0192975	-0.19954	0.029561
124	0.124	-0.0194492	-0.199538	0.0300544
125	0.125	-0.0195977	-0.199536	0.0305509
126	0.126	-0.0197431	-0.199534	0.0310503
127	0.127	-0.0198853	-0.199532	0.0315526
128	0.128	-0.0200241	-0.19953	0.0320578
129	0.129	-0.0201596	-0.199528	0.0325657
130	0.13	-0.0202918	-0.199527	0.0330763
131	0.131	-0.0204204	-0.199525	0.0335896
132	0.132	-0.0205455	-0.199523	0.0341054
133	0.133	-0.0206671	-0.199522	0.0346238
134	0.134	-0.020785	-0.19952	0.0351445
135	0.135	-0.0208993	-0.199519	0.0356675
136	0.136	-0.0210098	-0.199517	0.0361929
137	0.137	-0.0211166	-0.199516	0.0367204
138	0.138	-0.0212195	-0.199515	0.03725
139	0.139	-0.0213186	-0.199514	0.0377816
140	0.14	-0.0214137	-0.199512	0.0383152
141	0.141	-0.0215049	-0.199511	0.0388507
142	0.142	-0.0215921	-0.19951	0.0393879
143	0.143	-0.0216753	-0.199509	0.0399268
144	0.144	-0.0217545	-0.199508	0.0404674
145	0.145	-0.0218295	-0.199507	0.0410095
146	0.146	-0.0219004	-0.199506	0.041553
147	0.147	-0.0219671	-0.199505	0.0420979
148	0.148	-0.0220296	-0.199504	0.042644
149	0.149	-0.022088	-0.199504	0.0431914
150	0.15	-0.022142	-0.199503	0.0437398
151	0.151	-0.0221918	-0.199502	0.0442893
152	0.152	-0.0222373	-0.199501	0.0448397
153	0.153	-0.0222785	-0.199501	0.0453909
154	0.154	-0.0223154	-0.1995	0.0459429
155	0.155	-0.0223479	-0.1995	0.0464955
156	0.156	-0.022376	-0.199499	0.0470487
157	0.157	-0.0223998	-0.199499	0.0476024
