TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.57829e-06	-0.2	2.68467e-07
2	0.002	-2.48799e-05	-0.199999	1.18136e-06
3	0.003	-4.82556e-05	-0.199998	3.14334e-06
4	0.004	-7.81783e-05	-0.199996	6.5507e-06
5	0.005	-0.0001142	-0.199993	1.17755e-05
6	0.006	-0.000155929	-0.199988	1.91595e-05
7	0.007	-0.000203017	-0.199983	2.90138e-05
8	0.008	-0.000255152	-0.199977	4.16194e-05
9	0.009	-0.000312052	-0.19997	5.72301e-05
10	0.01	-0.00037346	-0.199961	7.60747e-05
11	0.011	-0.000439145	-0.199952	9.8359e-05
12	0.012	-0.000508895	-0.199942	0.000124268
13	0.013	-0.000582516	-0.199932	0.00015397
14	0.014	-0.000659832	-0.19992	0.000187613
15	0.015	-0.000740684	-0.199909	0.000225332
16	0.016	-0.000824924	-0.199897	0.000267249
17	0.017	-0.000912418	-0.199885	0.000313471
18	0.018	-0.00100305	-0.199873	0.000364095
19	0.019	-0.0010967	-0.199861	0.000419206
20	0.02	-0.00119327	-0.199849	0.00047888
21	0.021	-0.00129268	-0.199838	0.000543183
22	0.022	-0.00139484	-0.199827	0.000612174
23	0.023	-0.00149968	-0.199817	0.000685903
24	0.024	-0.00160713	-0.199807	0.000764413
25	0.025	-0.00171714	-0.199798	0.00084774
26	0.026	-0.00182966	-0.19979	0.000935914
27	0.027	-0.00194463	-0.199782	0.00102896
28	0.028	-0.00206203	-0.199776	0.0011269
29	0.029	-0.00218182	-0.19977	0.00122974
30	0.03	-0.00230396	-0.199766	0.00133749
31	0.031	-0.00242845	-0.199762	0.00145017
32	0.032	-0.00255525	-0.19976	0.00156776
33	0.033	-0.00268435	-0.199759	0.00169027
34	0.034	-0.00281575	-0.199758	0.0018177
35	0.035	-0.00294942	-0.199759	0.00195003
36	0.036	-0.00308537	-0.19976	0.00208726
37	0.037	-0.00322359	-0.199763	0.00222937
38	0.038	-0.00336409	-0.199767	0.00237634
39	0.039	-0.00350685	-0.199771	0.00252817
40	0.04	-0.00365188	-0.199776	0.00268483
41	0.041	-0.00379919	-0.199783	0.0028463
42	0.042	-0.00394877	-0.199789	0.00301256
43	0.043	-0.00410062	-0.199797	0.0031836
44	0.044	-0.00425476	-0.199805	0.00335938
45	0.045	-0.00441119	-0.199814	0.0035399
46	0.046	-0.0045699	-0.199823	0.00372512
47	0.047	-0.0047309	-0.199833	0.00391503
48	0.048	-0.00489419	-0.199842	0.0041096
49	0.049	-0.00505976	-0.199853	0.00430881
50	0.05	-0.00522762	-0.199863	0.00451265
51	0.051	-0.00539777	-0.199874	0.00472109
52	0.052	-0.00557019	-0.199884	0.00493411
53	0.053	-0.00574489	-0.199895	0.00515169
54	0.054	-0.00592184	-0.199905	0.00537382
55	0.055	-0.00610104	-0.199916	0.00560047
56	0.056	-0.00628248	-0.199926	0.00583164
57	0.057	-0.00646614	-0.199935	0.00606731
58	0.058	-0.006652	-0.199945	0.00630747
59	0.059	-0.00684003	-0.199954	0.0065521
60	0.06	-0.00703022	-0.199962	0.00680118
61	0.061	-0.00722255	-0.19997	0.00705472
62	0.062	-0.00741696	-0.199977	0.00731271
63	0.063	-0.00761345	-0.199984	0.00757512
64	0.064	-0.00781197	-0.19999	0.00784197
65	0.065	-0.00801249	-0.199995	0.00811324
66	0.066	-0.00821496	-0.199999	0.00838893
67	0.067	-0.00841935	-0.200002	0.00866903
68	0.068	-0.0086256	-0.200005	0.00895354
69	0.069	-0.00883368	-0.200006	0.00924246
70	0.07	-0.00904353	-0.200007	0.00953579
71	0.071	-0.0092551	-0.200006	0.00983353
72	0.072	-0.00946833	-0.200005	0.0101357
73	0.073	-0.00968317	-0.200002	0.0104422
74	0.074	-0.00989957	-0.199998	0.0107532
75	0.075	-0.0101174	-0.199993	0.0110686
76	0.076	-0.0103368	-0.199987	0.0113884
77	0.077	-0.0105574	-0.19998	0.0117126
78	0.078	-0.0107794	-0.199971	0.0120412
79	0.079	-0.0110026	-0.199961	0.0123742
80	0.08	-0.0112269	-0.19995	0.0127117
81	0.081	-0.0114524	-0.199938	0.0130535
82	0.082	-0.0116788	-0.199924	0.0133998
83	0.083	-0.0119063	-0.199909	0.0137506
84	0.084	-0.0121345	-0.199893	0.0141057
85	0.085	-0.0123636	-0.199875	0.0144653
86	0.086	-0.0125934	-0.199856	0.0148293
87	0.087	-0.0128238	-0.199836	0.0151977
88	0.088	-0.0130548	-0.199814	0.0155706
89	0.089	-0.0132863	-0.199791	0.0159478
90	0.09	-0.0135181	-0.199766	0.0163295
91	0.091	-0.0137503	-0.19974	0.0167156
92	0.092	-0.0139828	-0.199713	0.0171061
93	0.093	-0.0142154	-0.199684	0.017501
94	0.094	-0.0144481	-0.199654	0.0179002
95	0.095	-0.0146808	-0.199622	0.0183039
96	0.096	-0.0149134	-0.199589	0.0187119
97	0.097	-0.0151459	-0.199554	0.0191243
98	0.098	-0.0153781	-0.199517	0.019541
99	0.099	-0.01561	-0.19948	0.0199621
100	0.1	-0.0158416	-0.19944	0.0203874
101	0.101	-0.0160726	-0.199399	0.0208171
