TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.57489e-06	-0.2	2.03868e-07
2	0.002	-2.48636e-05	-0.199999	8.57706e-07
3	0.003	-4.82098e-05	-0.199997	2.1853e-06
4	0.004	-7.80793e-05	-0.199994	4.36526e-06
5	0.005	-0.000114018	-0.199988	7.52598e-06
6	0.006	-0.00015563	-0.199981	1.1748e-05
7	0.007	-0.000202565	-0.199972	1.70687e-05
8	0.008	-0.000254509	-0.199959	2.34882e-05
9	0.009	-0.000311181	-0.199944	3.09751e-05
10	0.01	-0.000372327	-0.199926	3.94718e-05
11	0.011	-0.000437718	-0.199904	4.88993e-05
12	0.012	-0.000507147	-0.199879	5.91619e-05
13	0.013	-0.000580425	-0.19985	7.01508e-05
14	0.014	-0.000657381	-0.199817	8.1748e-05
15	0.015	-0.00073786	-0.19978	9.38291e-05
16	0.016	-0.000821721	-0.199739	0.000106266
17	0.017	-0.000908838	-0.199694	0.000118931
18	0.018	-0.000999092	-0.199645	0.000131695
19	0.019	-0.00109238	-0.199591	0.000144433
20	0.02	-0.0011886	-0.199532	0.000157024
21	0.021	-0.00128768	-0.199469	0.000169354
22	0.022	-0.00138952	-0.199402	0.000181314
23	0.023	-0.00149407	-0.199329	0.000192803
24	0.024	-0.00160126	-0.199252	0.000203729
25	0.025	-0.00171103	-0.199171	0.000214007
26	0.026	-0.00182333	-0.199084	0.000223563
27	0.027	-0.00193811	-0.198993	0.000232333
28	0.028	-0.00205535	-0.198896	0.000240259
29	0.029	-0.002175	-0.198795	0.000247296
30	0.03	-0.00229703	-0.19869	0.000253407
31	0.031	-0.00242141	-0.198579	0.000258565
32	0.032	-0.00254813	-0.198463	0.00026275
33	0.033	-0.00267717	-0.198343	0.000265953
34	0.034	-0.00280851	-0.198217	0.000268172
35	0.035	-0.00294214	-0.198087	0.000269414
36	0.036	-0.00307804	-0.197952	0.000269691
37	0.037	-0.00321622	-0.197812	0.000269025
38	0.038	-0.00335665	-0.197667	0.000267443
39	0.039	-0.00349934	-0.197518	0.000264977
40	0.04	-0.00364429	-0.197363	0.000261666
41	0.041	-0.00379148	-0.197204	0.000257553
42	0.042	-0.00394092	-0.19704	0.000252686
43	0.043	-0.0040926	-0.196872	0.000247115
44	0.044	-0.00424652	-0.196699	0.000240895
45	0.045	-0.00440268	-0.196521	0.000234084
46	0.046	-0.00456107	-0.196338	0.00022674
47	0.047	-0.00472169	-0.196151	0.000218926
48	0.048	-0.00488453	-0.195959	0.000210703
49	0.049	-0.00504959	-0.195762	0.000202134
50	0.05	-0.00521686	-0.195561	0.000193284
51	0.051	-0.00538632	-0.195356	0.000184216
52	0.052	-0.00555797	-0.195145	0.000174994
53	0.053	-0.00573178	-0.194931	0.000165681
54	0.054	-0.00590776	-0.194711	0.000156337
55	0.055	-0.00608587	-0.194488	0.000147025
56	0.056	-0.0062661	-0.194259	0.000137802
57	0.057	-0.00644842	-0.194027	0.000128728
58	0.058	-0.00663282	-0.193789	0.000119856
59	0.059	-0.00681926	-0.193548	0.00011124
60	0.06	-0.0070077	-0.193302	0.000102932
61	0.061	-0.00719813	-0.193051	9.49812e-05
62	0.062	-0.00739051	-0.192796	8.74334e-05
63	0.063	-0.00758478	-0.192537	8.0333e-05
64	0.064	-0.00778093	-0.192273	7.37215e-05
65	0.065	-0.00797889	-0.192005	6.7638e-05
66	0.066	-0.00817864	-0.191732	6.21189e-05
67	0.067	-0.00838011	-0.191455	5.71983e-05
68	0.068	-0.00858326	-0.191173	5.29076e-05
69	0.069	-0.00878803	-0.190888	4.9276e-05
70	0.07	-0.00899437	-0.190597	4.633e-05
71	0.071	-0.00920222	-0.190303	4.40942e-05
72	0.072	-0.00941153	-0.190003	4.25907e-05
73	0.073	-0.00962222	-0.1897	4.18397e-05
74	0.074	-0.00983424	-0.189392	4.18593e-05
75	0.075	-0.0100475	-0.18908	4.26656e-05
76	0.076	-0.010262	-0.188763	4.4273e-05
77	0.077	-0.0104776	-0.188442	4.66944e-05
78	0.078	-0.0106942	-0.188116	4.9941e-05
79	0.079	-0.0109118	-0.187786	5.40225e-05
80	0.08	-0.0111303	-0.187452	5.89474e-05
81	0.081	-0.0113496	-0.187113	6.47231e-05
82	0.082	-0.0115697	-0.186769	7.1356e-05
83	0.083	-0.0117905	-0.186422	7.88514e-05
84	0.084	-0.0120118	-0.186069	8.72139e-05
85	0.085	-0.0122336	-0.185713	9.64475e-05
86	0.086	-0.0124559	-0.185352	0.000106556
87	0.087	-0.0126785	-0.184986	0.000117541
88	0.088	-0.0129014	-0.184616	0.000129407
89	0.089	-0.0131245	-0.184242	0.000142155
90	0.09	-0.0133476	-0.183863	0.000155788
91	0.091	-0.0135708	-0.18348	0.000170308
92	0.092	-0.0137939	-0.183093	0.000185717
93	0.093	-0.0140168	-0.182701	0.000202018
94	0.094	-0.0142395	-0.182304	0.000219212
95	0.095	-0.0144619	-0.181904	0.000237304
96	0.096	-0.0146838	-0.181498	0.000256294
97	0.097	-0.0149053	-0.181089	0.000276187
98	0.098	-0.0151262	-0.180675	0.000296987
99	0.099	-0.0153464	-0.180257	0.000318697
100	0.1	-0.0155659	-0.179835	0.000341321
101	0.101	-0.0157845	-0.179408	0.000364865
102	0.102	-0.0160022	-0.178978	0.000389333
103	0.103	-0.0162189	-0.178542	0.000414732
104	0.104	-0.0164345	-0.178103	0.000441067
105	0.105	-0.016649	-0.17766	0.000468344
106	0.106	-0.0168622	-0.177212	0.000496572
107	0.107	-0.0170741	-0.17676	0.000525758
108	0.108	-0.0172845	-0.176304	0.000555908
109	0.109	-0.0174935	-0.175845	0.000587033
110	0.11	-0.0177009	-0.175381	0.000619139
111	0.111	-0.0179067	-0.174913	0.000652237
112	0.112	-0.0181108	-0.174441	0.000686335
113	0.113	-0.018313	-0.173965	0.000721444
114	0.114	-0.0185134	-0.173485	0.000757571
115	0.115	-0.0187118	-0.173002	0.000794728
116	0.116	-0.0189081	-0.172514	0.000832925
117	0.117	-0.0191024	-0.172023	0.000872171
118	0.118	-0.0192945	-0.171529	0.000912477
119	0.119	-0.0194843	-0.17103	0.000953854
120	0.12	-0.0196719	-0.170528	0.000996311
121	0.121	-0.019857	-0.170022	0.00103986
122	0.122	-0.0200397	-0.169513	0.00108451
123	0.123	-0.0202198	-0.169001	0.00113027
124	0.124	-0.0203973	-0.168485	0.00117715
125	0.125	-0.0205722	-0.167965	0.00122516
126	0.126	-0.0207443	-0.167443	0.00127431
127	0.127	-0.0209136	-0.166917	0.0013246
128	0.128	-0.0210801	-0.166388	0.00137606
129	0.129	-0.0212437	-0.165856	0.00142868
130	0.13	-0.0214042	-0.16532	0.00148248
131	0.131	-0.0215617	-0.164782	0.00153745
132	0.132	-0.0217161	-0.164241	0.00159362
133	0.133	-0.0218673	-0.163697	0.00165098
134	0.134	-0.0220153	-0.16315	0.00170953
135	0.135	-0.02216	-0.162601	0.0017693
136	0.136	-0.0223014	-0.162049	0.00183028
137	0.137	-0.0224393	-0.161494	0.00189247
138	0.138	-0.0225738	-0.160937	0.00195588
139	0.139	-0.0227048	-0.160377	0.00202052
140	0.14	-0.0228323	-0.159815	0.00208638
141	0.141	-0.0229561	-0.15925	0.00215347
142	0.142	-0.0230763	-0.158684	0.00222179
143	0.143	-0.0231928	-0.158115	0.00229134
144	0.144	-0.0233056	-0.157544	0.00236211
145	0.145	-0.0234146	-0.156971	0.00243412
146	0.146	-0.0235197	-0.156396	0.00250735
147	0.147	-0.0236209	-0.155819	0.00258181
148	0.148	-0.0237183	-0.155241	0.00265749
149	0.149	-0.0238117	-0.154661	0.00273439
150	0.15	-0.0239011	-0.154079	0.00281251
151	0.151	-0.0239864	-0.153496	0.00289183
152	0.152	-0.0240677	-0.152911	0.00297237
153	0.153	-0.0241449	-0.152325	0.0030541
154	0.154	-0.024218	-0.151738	0.00313703
155	0.155	-0.0242869	-0.151149	0.00322114
156	0.156	-0.0243517	-0.15056	0.00330643
157	0.157	-0.0244122	-0.149969	0.0033929
158	0.158	-0.0244685	-0.149377	0.00348052
159	0.159	-0.0245205	-0.148785	0.00356929
160	0.16	-0.0245683	-0.148192	0.00365921
161	0.161	-0.0246117	-0.147598	0.00375026
162	0.162	-0.0246508	-0.147003	0.00384243
163	0.163	-0.0246856	-0.146408	0.0039357
164	0.164	-0.0247161	-0.145813	0.00403007
165	0.165	-0.0247422	-0.145217	0.00412553
166	0.166	-0.0247639	-0.144621	0.00422205
167	0.167	-0.0247813	-0.144025	0.00431963
168	0.168	-0.0247942	-0.143428	0.00441825
169	0.169	-0.0248028	-0.142832	0.0045179
170	0.17	-0.024807	-0.142236	0.00461855
171	0.171	-0.0248067	-0.14164	0.00472021
172	0.172	-0.0248021	-0.141044	0.00482284
173	0.173	-0.0247931	-0.140449	0.00492644
174	0.174	-0.0247797	-0.139854	0.00503099
175	0.175	-0.0247619	-0.13926	0.00513646
176	0.176	-0.0247397	-0.138666	0.00524285
177	0.177	-0.0247132	-0.138073	0.00535013
178	0.178	-0.0246823	-0.137481	0.00545828
179	0.179	-0.024647	-0.136889	0.0055673
180	0.18	-0.0246075	-0.136299	0.00567715
181	0.181	-0.0245636	-0.13571	0.00578782
182	0.182	-0.0245154	-0.135121	0.00589929
183	0.183	-0.024463	-0.134535	0.00601154
184	0.184	-0.0244063	-0.133949	0.00612455
185	0.185	-0.0243454	-0.133365	0.0062383
186	0.186	-0.0242803	-0.132782	0.00635277
187	0.187	-0.024211	-0.132201	0.00646793
188	0.188	-0.0241376	-0.131621	0.00658378
189	0.189	-0.0240601	-0.131043	0.00670028
190	0.19	-0.0239785	-0.130467	0.00681741
191	0.191	-0.0238928	-0.129893	0.00693515
192	0.192	-0.0238032	-0.129321	0.00705348
193	0.193	-0.0237095	-0.12875	0.00717239
194	0.194	-0.023612	-0.128182	0.00729183
195	0.195	-0.0235105	-0.127616	0.00741181
196	0.196	-0.0234052	-0.127053	0.00753228
197	0.197	-0.0232961	-0.126491	0.00765323
198	0.198	-0.0231833	-0.125932	0.00777463
199	0.199	-0.0230667	-0.125376	0.00789647
200	0.2	-0.0229465	-0.124822	0.00801871
201	0.201	-0.0228226	-0.124271	0.00814134
202	0.202	-0.0226952	-0.123722	0.00826433
203	0.203	-0.0225643	-0.123176	0.00838766
204	0.204	-0.0224299	-0.122633	0.00851131
205	0.205	-0.0222922	-0.122093	0.00863524
206	0.206	-0.0221511	-0.121555	0.00875945
207	0.207	-0.0220067	-0.121021	0.00888389
208	0.208	-0.021859	-0.12049	0.00900856
209	0.209	-0.0217083	-0.119962	0.00913342
210	0.21	-0.0215544	-0.119437	0.00925845
211	0.211	-0.0213974	-0.118916	0.00938363
212	0.212	-0.0212375	-0.118397	0.00950893
213	0.213	-0.0210747	-0.117882	0.00963433
214	0.214	-0.020909	-0.117371	0.00975981
215	0.215	-0.0207405	-0.116863	0.00988534
216	0.216	-0.0205693	-0.116358	0.0100109
217	0.217	-0.0203954	-0.115857	0.0101365
218	0.218	-0.020219	-0.11536	0.010262
219	0.219	-0.0200401	-0.114866	0.0103875
220	0.22	-0.0198587	-0.114376	0.0105129
221	0.221	-0.0196749	-0.11389	0.0106382
222	0.222	-0.0194888	-0.113407	0.0107635
223	0.223	-0.0193006	-0.112929	0.0108885
224	0.224	-0.0191101	-0.112454	0.0110135
225	0.225	-0.0189176	-0.111983	0.0111382
226	0.226	-0.018723	-0.111516	0.0112627
227	0.227	-0.0185266	-0.111053	0.011387
228	0.228	-0.0183283	-0.110594	0.011511
229	0.229	-0.0181281	-0.110139	0.0116347
230	0.23	-0.0179263	-0.109689	0.0117582
231	0.231	-0.0177229	-0.109242	0.0118813
232	0.232	-0.0175179	-0.1088	0.0120041
233	0.233	-0.0173114	-0.108361	0.0121265
