TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.53263e-06	-0.2	1.90591e-07
2	0.002	-2.46515e-05	-0.199999	7.90785e-07
3	0.003	-4.75807e-05	-0.199997	1.98594e-06
4	0.004	-7.66415e-05	-0.199995	3.90746e-06
5	0.005	-0.000111217	-0.19999	6.62982e-06
6	0.006	-0.000150736	-0.199985	1.01744e-05
7	0.007	-0.000194663	-0.199977	1.45155e-05
8	0.008	-0.000242496	-0.199968	1.95872e-05
9	0.009	-0.000293761	-0.199956	2.52901e-05
10	0.01	-0.000348009	-0.199942	3.14968e-05
11	0.011	-0.000404819	-0.199926	3.80582e-05
12	0.012	-0.000463793	-0.199908	4.48082e-05
13	0.013	-0.00052456	-0.199888	5.15685e-05
14	0.014	-0.000586768	-0.199865	5.81524e-05
15	0.015	-0.000650091	-0.199839	6.43684e-05
16	0.016	-0.000714223	-0.199812	7.00236e-05
17	0.017	-0.000778883	-0.199782	7.49265e-05
18	0.018	-0.000843809	-0.199749	7.88892e-05
19	0.019	-0.000908761	-0.199714	8.17296e-05
20	0.02	-0.000973521	-0.199677	8.32733e-05
21	0.021	-0.00103789	-0.199638	8.3355e-05
22	0.022	-0.00110169	-0.199596	8.18196e-05
23	0.023	-0.00116477	-0.199552	7.85233e-05
24	0.024	-0.00122698	-0.199505	7.33347e-05
25	0.025	-0.00128821	-0.199456	6.61345e-05
26	0.026	-0.00134835	-0.199405	5.68168e-05
27	0.027	-0.00140732	-0.199352	4.52888e-05
28	0.028	-0.00146506	-0.199297	3.14711e-05
29	0.029	-0.0015215	-0.199239	1.52974e-05
30	0.03	-0.00157661	-0.199179	-3.28561e-06
31	0.031	-0.00163038	-0.199117	-2.43185e-05
32	0.032	-0.00168279	-0.199053	-4.78294e-05
33	0.033	-0.00173385	-0.198987	-7.38348e-05
34	0.034	-0.00178357	-0.198919	-0.00010234
35	0.035	-0.00183199	-0.198848	-0.000133338
36	0.036	-0.00187914	-0.198776	-0.000166814
37	0.037	-0.00192506	-0.198701	-0.000202743
38	0.038	-0.00196982	-0.198624	-0.00024109
39	0.039	-0.00201348	-0.198545	-0.000281813
40	0.04	-0.0020561	-0.198464	-0.000324863
41	0.041	-0.00209777	-0.198381	-0.000370185
42	0.042	-0.00213857	-0.198296	-0.000417716
43	0.043	-0.00217857	-0.198209	-0.000467389
44	0.044	-0.00221786	-0.198119	-0.000519135
45	0.045	-0.00225655	-0.198028	-0.000572876
46	0.046	-0.00229471	-0.197934	-0.000628538
47	0.047	-0.00233245	-0.197838	-0.000686038
48	0.048	-0.00236985	-0.19774	-0.000745295
49	0.049	-0.00240701	-0.19764	-0.000806227
50	0.05	-0.00244403	-0.197538	-0.000868751
51	0.051	-0.00248099	-0.197434	-0.000932782
52	0.052	-0.00251798	-0.197327	-0.000998239
53	0.053	-0.00255509	-0.197219	-0.00106504
54	0.054	-0.00259241	-0.197108	-0.0011331
55	0.055	-0.00263001	-0.196995	-0.00120235
56	0.056	-0.00266798	-0.196879	-0.0012727
57	0.057	-0.00270639	-0.196762	-0.00134409
58	0.058	-0.0027453	-0.196642	-0.00141644
59	0.059	-0.00278479	-0.19652	-0.00148968
60	0.06	-0.00282491	-0.196396	-0.00156376
61	0.061	-0.00286572	-0.19627	-0.00163859
62	0.062	-0.00290728	-0.196141	-0.00171414
63	0.063	-0.00294963	-0.196011	-0.00179033
64	0.064	-0.00299282	-0.195877	-0.00186712
65	0.065	-0.00303689	-0.195742	-0.00194447
66	0.066	-0.00308186	-0.195605	-0.00202232
67	0.067	-0.00312777	-0.195465	-0.00210063
68	0.068	-0.00317464	-0.195323	-0.00217937
69	0.069	-0.0032225	-0.195178	-0.0022585
70	0.07	-0.00327136	-0.195031	-0.00233798
71	0.071	-0.00332123	-0.194882	-0.0024178
72	0.072	-0.00337212	-0.194731	-0.00249793
73	0.073	-0.00342404	-0.194578	-0.00257834
74	0.074	-0.00347699	-0.194422	-0.00265901
75	0.075	-0.00353096	-0.194264	-0.00273993
76	0.076	-0.00358595	-0.194103	-0.00282108
77	0.077	-0.00364196	-0.193941	-0.00290245
78	0.078	-0.00369896	-0.193776	-0.00298403
79	0.079	-0.00375696	-0.193608	-0.0030658
80	0.08	-0.00381593	-0.193439	-0.00314778
81	0.081	-0.00387585	-0.193267	-0.00322993
82	0.082	-0.00393671	-0.193092	-0.00331228
83	0.083	-0.00399849	-0.192916	-0.0033948
84	0.084	-0.00406116	-0.192737	-0.0034775
85	0.085	-0.00412469	-0.192556	-0.00356037
86	0.086	-0.00418908	-0.192372	-0.00364342
87	0.087	-0.00425429	-0.192187	-0.00372665
88	0.088	-0.00432029	-0.191998	-0.00381005
89	0.089	-0.00438707	-0.191808	-0.00389363
90	0.09	-0.00445458	-0.191615	-0.00397737
91	0.091	-0.00452281	-0.19142	-0.0040613
92	0.092	-0.00459174	-0.191223	-0.00414539
93	0.093	-0.00466133	-0.191023	-0.00422966
94	0.094	-0.00473155	-0.190821	-0.0043141
95	0.095	-0.00480239	-0.190617	-0.0043987
96	0.096	-0.00487382	-0.19041	-0.00448347
97	0.097	-0.00494581	-0.190201	-0.00456839
98	0.098	-0.00501834	-0.18999	-0.00465347
99	0.099	-0.00509139	-0.189776	-0.0047387
100	0.1	-0.00516494	-0.189561	-0.00482408
101	0.101	-0.00523895	-0.189342	-0.00490958
