TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.52996e-06	-0.2	1.92082e-07
2	0.002	-2.4638e-05	-0.199999	7.98229e-07
3	0.003	-4.75409e-05	-0.199997	2.00775e-06
4	0.004	-7.65505e-05	-0.199995	3.95678e-06
5	0.005	-0.00011104	-0.199991	6.72498e-06
6	0.006	-0.000150426	-0.199985	1.03391e-05
7	0.007	-0.000194164	-0.199978	1.47788e-05
8	0.008	-0.000241737	-0.199969	1.99838e-05
9	0.009	-0.000292659	-0.199958	2.58597e-05
10	0.01	-0.000346471	-0.199945	3.22846e-05
11	0.011	-0.000402739	-0.19993	3.91142e-05
12	0.012	-0.000461053	-0.199912	4.61871e-05
13	0.013	-0.000521029	-0.199893	5.33294e-05
14	0.014	-0.000582305	-0.199871	6.03585e-05
15	0.015	-0.000644544	-0.199848	6.7087e-05
16	0.016	-0.00070743	-0.199822	7.33254e-05
17	0.017	-0.00077067	-0.199794	7.88854e-05
18	0.018	-0.000833994	-0.199764	8.35822e-05
19	0.019	-0.000897155	-0.199732	8.72362e-05
20	0.02	-0.000959925	-0.199697	8.96753e-05
21	0.021	-0.0010221	-0.199661	9.07362e-05
22	0.022	-0.00108349	-0.199623	9.02654e-05
23	0.023	-0.00114394	-0.199582	8.81206e-05
24	0.024	-0.00120331	-0.19954	8.41711e-05
25	0.025	-0.00126145	-0.199496	7.82986e-05
26	0.026	-0.00131828	-0.19945	7.03977e-05
27	0.027	-0.00137371	-0.199402	6.03755e-05
28	0.028	-0.00142766	-0.199352	4.81525e-05
29	0.029	-0.00148007	-0.1993	3.36618e-05
30	0.03	-0.00153092	-0.199247	1.68498e-05
31	0.031	-0.00158018	-0.199192	-2.32525e-06
32	0.032	-0.00162785	-0.199135	-2.38925e-05
33	0.033	-0.00167392	-0.199076	-4.78697e-05
34	0.034	-0.00171841	-0.199015	-7.42635e-05
35	0.035	-0.00176136	-0.198953	-0.00010307
36	0.036	-0.0018028	-0.198889	-0.000134275
37	0.037	-0.00184279	-0.198823	-0.000167856
38	0.038	-0.00188138	-0.198755	-0.000203781
39	0.039	-0.00191863	-0.198686	-0.00024201
40	0.04	-0.00195463	-0.198615	-0.000282498
41	0.041	-0.00198945	-0.198542	-0.000325189
42	0.042	-0.00202318	-0.198467	-0.000370027
43	0.043	-0.0020559	-0.198391	-0.000416948
44	0.044	-0.00208771	-0.198313	-0.000465883
45	0.045	-0.0021187	-0.198233	-0.000516761
46	0.046	-0.00214897	-0.198151	-0.000569507
47	0.047	-0.00217862	-0.198067	-0.000624046
48	0.048	-0.00220774	-0.197982	-0.000680298
49	0.049	-0.00223643	-0.197895	-0.000738185
50	0.05	-0.0022648	-0.197806	-0.000797627
51	0.051	-0.00229293	-0.197715	-0.000858544
52	0.052	-0.00232093	-0.197622	-0.000920857
53	0.053	-0.00234888	-0.197528	-0.000984487
54	0.054	-0.00237687	-0.197431	-0.00104936
55	0.055	-0.00240499	-0.197333	-0.0011154
56	0.056	-0.00243332	-0.197232	-0.00118253
57	0.057	-0.00246194	-0.19713	-0.00125068
58	0.058	-0.00249093	-0.197026	-0.00131979
59	0.059	-0.00252034	-0.19692	-0.00138979
60	0.06	-0.00255026	-0.196812	-0.00146061
61	0.061	-0.00258074	-0.196702	-0.00153221
62	0.062	-0.00261183	-0.19659	-0.00160452
63	0.063	-0.0026436	-0.196476	-0.00167749
64	0.064	-0.00267608	-0.19636	-0.00175107
65	0.065	-0.00270931	-0.196242	-0.00182522
66	0.066	-0.00274334	-0.196122	-0.0018999
67	0.067	-0.0027782	-0.196	-0.00197506
68	0.068	-0.00281391	-0.195876	-0.00205068
69	0.069	-0.0028505	-0.19575	-0.00212672
70	0.07	-0.00288799	-0.195622	-0.00220315
71	0.071	-0.00292638	-0.195492	-0.00227996
72	0.072	-0.00296571	-0.19536	-0.00235711
73	0.073	-0.00300596	-0.195226	-0.00243459
74	0.074	-0.00304715	-0.19509	-0.00251238
75	0.075	-0.00308927	-0.194951	-0.00259046
76	0.076	-0.00313232	-0.194811	-0.00266883
77	0.077	-0.0031763	-0.194669	-0.00274748
78	0.078	-0.00322119	-0.194524	-0.0028264
79	0.079	-0.00326699	-0.194378	-0.00290558
80	0.08	-0.00331367	-0.194229	-0.00298502
81	0.081	-0.00336123	-0.194079	-0.00306472
82	0.082	-0.00340965	-0.193926	-0.00314468
83	0.083	-0.00345891	-0.193772	-0.0032249
84	0.084	-0.00350898	-0.193615	-0.00330537
85	0.085	-0.00355985	-0.193456	-0.0033861
86	0.086	-0.0036115	-0.193295	-0.00346709
87	0.087	-0.00366389	-0.193132	-0.00354835
88	0.088	-0.00371701	-0.192968	-0.00362988
89	0.089	-0.00377083	-0.192801	-0.00371168
90	0.09	-0.00382532	-0.192632	-0.00379376
91	0.091	-0.00388047	-0.19246	-0.00387611
92	0.092	-0.00393625	-0.192287	-0.00395874
93	0.093	-0.00399262	-0.192112	-0.00404165
94	0.094	-0.00404958	-0.191935	-0.00412485
95	0.095	-0.00410709	-0.191755	-0.00420833
96	0.096	-0.00416513	-0.191574	-0.0042921
97	0.097	-0.00422367	-0.191391	-0.00437616
98	0.098	-0.00428271	-0.191205	-0.00446049
99	0.099	-0.00434221	-0.191018	-0.00454512
100	0.1	-0.00440216	-0.190828	-0.00463001
101	0.101	-0.00446253	-0.190636	-0.00471519
102	0.102	-0.00452332	-0.190442	-0.00480063
103	0.103	-0.00458449	-0.190247	-0.00488634
104	0.104	-0.00464604	-0.190049	-0.0049723
105	0.105	-0.00470794	-0.189849	-0.00505851
106	0.106	-0.00477019	-0.189647	-0.00514496
107	0.107	-0.00483278	-0.189442	-0.00523163
108	0.108	-0.00489568	-0.189236	-0.00531852
109	0.109	-0.00495889	-0.189028	-0.00540562
110	0.11	-0.0050224	-0.188818	-0.0054929
111	0.111	-0.00508619	-0.188605	-0.00558035
112	0.112	-0.00515026	-0.188391	-0.00566797
113	0.113	-0.0052146	-0.188174	-0.00575572
114	0.114	-0.00527921	-0.187955	-0.0058436
115	0.115	-0.00534407	-0.187734	-0.00593158
116	0.116	-0.00540919	-0.187512	-0.00601965
117	0.117	-0.00547455	-0.187287	-0.00610778
118	0.118	-0.00554015	-0.187059	-0.00619596
119	0.119	-0.00560599	-0.18683	-0.00628415
120	0.12	-0.00567207	-0.186599	-0.00637235
121	0.121	-0.00573838	-0.186366	-0.00646052
122	0.122	-0.00580491	-0.18613	-0.00654865
123	0.123	-0.00587168	-0.185893	-0.0066367
124	0.124	-0.00593866	-0.185653	-0.00672466
125	0.125	-0.00600587	-0.185411	-0.0068125
126	0.126	-0.0060733	-0.185167	-0.00690019
127	0.127	-0.00614096	-0.184921	-0.0069877
128	0.128	-0.00620883	-0.184673	-0.00707502
129	0.129	-0.00627691	-0.184423	-0.00716212
130	0.13	-0.00634521	-0.184171	-0.00724897
131	0.131	-0.00641373	-0.183917	-0.00733554
132	0.132	-0.00648246	-0.18366	-0.0074218
133	0.133	-0.0065514	-0.183402	-0.00750774
134	0.134	-0.00662055	-0.183141	-0.00759331
135	0.135	-0.00668991	-0.182878	-0.00767851
136	0.136	-0.00675947	-0.182613	-0.00776329
137	0.137	-0.00682923	-0.182347	-0.00784764
138	0.138	-0.0068992	-0.182078	-0.00793152
139	0.139	-0.00696936	-0.181806	-0.00801492
140	0.14	-0.00703972	-0.181533	-0.0080978
141	0.141	-0.00711027	-0.181258	-0.00818013
142	0.142	-0.007181	-0.180981	-0.0082619
143	0.143	-0.00725192	-0.180701	-0.00834307
144	0.144	-0.00732302	-0.18042	-0.00842362
145	0.145	-0.00739429	-0.180136	-0.00850353
146	0.146	-0.00746574	-0.179851	-0.00858276
147	0.147	-0.00753734	-0.179563	-0.0086613
148	0.148	-0.00760911	-0.179273	-0.00873911
149	0.149	-0.00768102	-0.178982	-0.00881618
150	0.15	-0.00775309	-0.178688	-0.00889247
151	0.151	-0.00782529	-0.178392	-0.00896797
152	0.152	-0.00789763	-0.178094	-0.00904265
153	0.153	-0.00797009	-0.177794	-0.00911648
154	0.154	-0.00804267	-0.177492	-0.00918944
155	0.155	-0.00811537	-0.177189	-0.00926151
156	0.156	-0.00818817	-0.176883	-0.00933267
157	0.157	-0.00826106	-0.176575	-0.00940288
158	0.158	-0.00833404	-0.176265	-0.00947213
159	0.159	-0.0084071	-0.175953	-0.0095404
160	0.16	-0.00848023	-0.175639	-0.00960765
161	0.161	-0.00855342	-0.175323	-0.00967387
162	0.162	-0.00862667	-0.175005	-0.00973904
163	0.163	-0.00869996	-0.174686	-0.00980312
164	0.164	-0.00877328	-0.174364	-0.00986611
165	0.165	-0.00884663	-0.17404	-0.00992797
166	0.166	-0.00891999	-0.173715	-0.00998868
167	0.167	-0.00899336	-0.173387	-0.0100482
168	0.168	-0.00906673	-0.173058	-0.0101066
169	0.169	-0.00914008	-0.172726	-0.0101637
170	0.17	-0.0092134	-0.172393	-0.0102196
171	0.171	-0.0092867	-0.172058	-0.0102743
172	0.172	-0.00935995	-0.171721	-0.0103276
173	0.173	-0.00943314	-0.171382	-0.0103797
174	0.174	-0.00950628	-0.171042	-0.0104304
175	0.175	-0.00957934	-0.170699	-0.0104798
176	0.176	-0.00965231	-0.170355	-0.0105278
177	0.177	-0.0097252	-0.170009	-0.0105745
178	0.178	-0.00979797	-0.169661	-0.0106197
179	0.179	-0.00987064	-0.169311	-0.0106635
180	0.18	-0.00994318	-0.16896	-0.0107058
181	0.181	-0.0100156	-0.168607	-0.0107466
182	0.182	-0.0100879	-0.168252	-0.010786
183	0.183	-0.01016	-0.167895	-0.0108238
184	0.184	-0.0102319	-0.167537	-0.0108601
185	0.185	-0.0103037	-0.167177	-0.0108948
186	0.186	-0.0103753	-0.166815	-0.0109279
187	0.187	-0.0104467	-0.166452	-0.0109594
188	0.188	-0.0105179	-0.166086	-0.0109893
189	0.189	-0.0105889	-0.16572	-0.0110175
190	0.19	-0.0106596	-0.165351	-0.0110441
191	0.191	-0.0107302	-0.164981	-0.011069
192	0.192	-0.0108005	-0.16461	-0.0110921
193	0.193	-0.0108705	-0.164237	-0.0111135
