TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.52149e-06	-0.2	2.0749e-07
2	0.002	-2.45953e-05	-0.199999	8.75951e-07
3	0.003	-4.74135e-05	-0.199998	2.23953e-06
4	0.004	-7.62579e-05	-0.199996	4.48946e-06
5	0.005	-0.000110467	-0.199992	7.76842e-06
6	0.006	-0.00014942	-0.199988	1.21723e-05
7	0.007	-0.000192531	-0.199982	1.77546e-05
8	0.008	-0.000239243	-0.199976	2.45321e-05
9	0.009	-0.000289025	-0.199968	3.24903e-05
10	0.01	-0.000341374	-0.199959	4.1588e-05
11	0.011	-0.000395812	-0.199949	5.17629e-05
12	0.012	-0.000451885	-0.199938	6.2935e-05
13	0.013	-0.000509165	-0.199926	7.50109e-05
14	0.014	-0.000567247	-0.199914	8.7887e-05
15	0.015	-0.000625752	-0.199901	0.000101452
16	0.016	-0.000684325	-0.199887	0.000115592
17	0.017	-0.000742635	-0.199874	0.000130188
18	0.018	-0.000800376	-0.199859	0.000145121
19	0.019	-0.000857264	-0.199845	0.000160277
20	0.02	-0.000913042	-0.199831	0.000175541
21	0.021	-0.000967475	-0.199817	0.000190805
22	0.022	-0.00102035	-0.199803	0.000205963
23	0.023	-0.00107148	-0.199789	0.000220918
24	0.024	-0.00112071	-0.199776	0.000235579
25	0.025	-0.00116787	-0.199763	0.000249863
26	0.026	-0.00121286	-0.199751	0.000263693
27	0.027	-0.00125558	-0.19974	0.000277003
28	0.028	-0.00129593	-0.199729	0.000289731
29	0.029	-0.00133386	-0.19972	0.000301827
30	0.03	-0.00136932	-0.199711	0.000313247
31	0.031	-0.00140229	-0.199702	0.000323957
32	0.032	-0.00143276	-0.199695	0.000333929
33	0.033	-0.00146072	-0.199689	0.000343144
34	0.034	-0.00148621	-0.199683	0.00035159
35	0.035	-0.00150925	-0.199679	0.000359261
36	0.036	-0.00152989	-0.199675	0.00036616
37	0.037	-0.00154818	-0.199673	0.000372293
38	0.038	-0.00156419	-0.199671	0.000377674
39	0.039	-0.001578	-0.19967	0.000382322
40	0.04	-0.00158969	-0.19967	0.00038626
41	0.041	-0.00159935	-0.199671	0.000389516
42	0.042	-0.00160708	-0.199673	0.000392121
43	0.043	-0.00161299	-0.199675	0.000394111
44	0.044	-0.00161716	-0.199678	0.000395522
45	0.045	-0.00161973	-0.199682	0.000396396
