TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.57237e-06	-0.2	1.99463e-07
2	0.002	-2.48505e-05	-0.199999	8.35646e-07
3	0.003	-4.81697e-05	-0.199997	2.11999e-06
4	0.004	-7.79847e-05	-0.199994	4.21633e-06
5	0.005	-0.000113828	-0.199988	7.23648e-06
6	0.006	-0.000155288	-0.199981	1.12431e-05
7	0.007	-0.000201997	-0.199971	1.62552e-05
8	0.008	-0.000253622	-0.199959	2.22537e-05
9	0.009	-0.000309863	-0.199944	2.91878e-05
10	0.01	-0.000370443	-0.199925	3.69807e-05
11	0.011	-0.000435113	-0.199903	4.55341e-05
12	0.012	-0.000503643	-0.199878	5.47332e-05
13	0.013	-0.000575822	-0.199849	6.4451e-05
14	0.014	-0.000651459	-0.199816	7.45513e-05
15	0.015	-0.000730378	-0.199779	8.48925e-05
16	0.016	-0.000812418	-0.199738	9.53304e-05
17	0.017	-0.00089743	-0.199692	0.00010572
18	0.018	-0.000985282	-0.199643	0.00011592
19	0.019	-0.00107585	-0.199589	0.00012579
20	0.02	-0.00116902	-0.19953	0.000135197
21	0.021	-0.0012647	-0.199467	0.000144014
22	0.022	-0.00136279	-0.1994	0.000152124
23	0.023	-0.00146321	-0.199327	0.000159414
24	0.024	-0.0015659	-0.199251	0.000165786
25	0.025	-0.00167077	-0.199169	0.000171147
26	0.026	-0.00177778	-0.199083	0.000175417
27	0.027	-0.00188688	-0.198991	0.000178526
28	0.028	-0.00199803	-0.198896	0.000180415
29	0.029	-0.00211118	-0.198795	0.000181035
30	0.03	-0.00222631	-0.198689	0.000180348
31	0.031	-0.00234339	-0.198579	0.000178325
32	0.032	-0.0024624	-0.198464	0.000174948
33	0.033	-0.00258332	-0.198344	0.00017021
34	0.034	-0.00270615	-0.19822	0.000164109
35	0.035	-0.00283088	-0.19809	0.000156657
36	0.036	-0.00295749	-0.197956	0.00014787
37	0.037	-0.003086	-0.197817	0.000137773
38	0.038	-0.00321639	-0.197674	0.0001264
39	0.039	-0.00334868	-0.197525	0.000113789
40	0.04	-0.00348287	-0.197372	9.99854e-05
41	0.041	-0.00361896	-0.197214	8.50388e-05
42	0.042	-0.00375697	-0.197052	6.90047e-05
43	0.043	-0.00389689	-0.196885	5.19423e-05
44	0.044	-0.00403874	-0.196713	3.39144e-05
