TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.53464e-06	-0.2	1.8945e-07
2	0.002	-2.46615e-05	-0.199999	7.85164e-07
3	0.003	-4.76102e-05	-0.199997	1.96959e-06
4	0.004	-7.67084e-05	-0.199994	3.87081e-06
5	0.005	-0.000111347	-0.19999	6.55983e-06
6	0.006	-0.000150961	-0.199984	1.00546e-05
7	0.007	-0.000195025	-0.199977	1.43262e-05
8	0.008	-0.000243043	-0.199967	1.93054e-05
9	0.009	-0.000294549	-0.199955	2.48899e-05
10	0.01	-0.000349104	-0.199941	3.09498e-05
11	0.011	-0.000406292	-0.199924	3.73334e-05
12	0.012	-0.000465725	-0.199905	4.38725e-05
13	0.013	-0.000527037	-0.199884	5.03868e-05
14	0.014	-0.000589884	-0.19986	5.66878e-05
15	0.015	-0.000653945	-0.199834	6.25826e-05
16	0.016	-0.000718923	-0.199805	6.78772e-05
17	0.017	-0.000784541	-0.199773	7.23789e-05
18	0.018	-0.000850542	-0.199739	7.58988e-05
19	0.019	-0.000916693	-0.199703	7.82542e-05
20	0.02	-0.000982779	-0.199664	7.92701e-05
21	0.021	-0.00104861	-0.199622	7.87808e-05
22	0.022	-0.001114	-0.199578	7.66308e-05
23	0.023	-0.00117881	-0.199531	7.26764e-05
24	0.024	-0.0012429	-0.199482	6.67859e-05
25	0.025	-0.00130614	-0.199431	5.88402e-05
26	0.026	-0.00136844	-0.199377	4.87338e-05
27	0.027	-0.00142972	-0.19932	3.63741e-05
28	0.028	-0.00148991	-0.199261	2.16821e-05
29	0.029	-0.00154896	-0.1992	4.59192e-06
30	0.03	-0.00160683	-0.199136	-1.4949e-05
31	0.031	-0.00166351	-0.19907	-3.69806e-05
32	0.032	-0.00171897	-0.199002	-6.15302e-05
33	0.033	-0.00177324	-0.198931	-8.86133e-05
34	0.034	-0.00182631	-0.198858	-0.000118234
35	0.035	-0.00187823	-0.198783	-0.000150385
36	0.036	-0.00192902	-0.198705	-0.00018505
37	0.037	-0.00197873	-0.198625	-0.000222202
38	0.038	-0.00202742	-0.198543	-0.000261806
39	0.039	-0.00207514	-0.198458	-0.000303818
40	0.04	-0.00212197	-0.198371	-0.000348187
41	0.041	-0.00216797	-0.198282	-0.000394857
42	0.042	-0.00221323	-0.19819	-0.000443764
43	0.043	-0.00225782	-0.198096	-0.000494839
44	0.044	-0.00230184	-0.198	-0.00054801
45	0.045	-0.00234536	-0.197901	-0.000603201
46	0.046	-0.00238848	-0.197801	-0.000660332
47	0.047	-0.00243128	-0.197697	-0.000719321
48	0.048	-0.00247387	-0.197592	-0.000780085
49	0.049	-0.00251632	-0.197484	-0.000842539
50	0.05	-0.00255872	-0.197374	-0.000906599
51	0.051	-0.00260117	-0.197262	-0.00097218
52	0.052	-0.00264375	-0.197147	-0.0010392
53	0.053	-0.00268654	-0.19703	-0.00110756
54	0.054	-0.00272963	-0.19691	-0.0011772
55	0.055	-0.00277309	-0.196788	-0.00124803
56	0.056	-0.002817	-0.196664	-0.00131997
57	0.057	-0.00286143	-0.196538	-0.00139294
58	0.058	-0.00290644	-0.196409	-0.00146688
59	0.059	-0.00295209	-0.196278	-0.00154171
60	0.06	-0.00299845	-0.196144	-0.00161736
61	0.061	-0.00304558	-0.196008	-0.00169377
62	0.062	-0.00309351	-0.195869	-0.00177089
63	0.063	-0.00314229	-0.195729	-0.00184864
64	0.064	-0.00319198	-0.195585	-0.00192698
65	0.065	-0.00324259	-0.19544	-0.00200587
66	0.066	-0.00329416	-0.195292	-0.00208524
67	0.067	-0.00334672	-0.195141	-0.00216506
68	0.068	-0.0034003	-0.194988	-0.00224529
69	0.069	-0.0034549	-0.194833	-0.00232589
70	0.07	-0.00351055	-0.194675	-0.00240683
71	0.071	-0.00356725	-0.194515	-0.00248808
72	0.072	-0.00362501	-0.194353	-0.00256962
73	0.073	-0.00368384	-0.194188	-0.00265141
74	0.074	-0.00374373	-0.19402	-0.00273343
75	0.075	-0.00380468	-0.19385	-0.00281568
76	0.076	-0.00386667	-0.193678	-0.00289812
77	0.077	-0.00392971	-0.193503	-0.00298076
78	0.078	-0.00399378	-0.193326	-0.00306357
79	0.079	-0.00405886	-0.193147	-0.00314654
80	0.08	-0.00412494	-0.192965	-0.00322967
81	0.081	-0.004192	-0.19278	-0.00331294
82	0.082	-0.00426001	-0.192593	-0.00339637
83	0.083	-0.00432896	-0.192404	-0.00347992
84	0.084	-0.00439881	-0.192212	-0.00356362
85	0.085	-0.00446956	-0.192018	-0.00364744
86	0.086	-0.00454116	-0.191821	-0.00373139
87	0.087	-0.00461359	-0.191622	-0.00381547
88	0.088	-0.00468683	-0.19142	-0.00389967
89	0.089	-0.00476084	-0.191216	-0.00398399
90	0.09	-0.00483561	-0.19101	-0.00406844
91	0.091	-0.00491109	-0.190801	-0.004153
92	0.092	-0.00498727	-0.19059	-0.00423768
93	0.093	-0.00506411	-0.190376	-0.00432247
94	0.094	-0.00514159	-0.190159	-0.00440737
95	0.095	-0.00521968	-0.189941	-0.00449237
96	0.096	-0.00529835	-0.18972	-0.00457747
97	0.097	-0.00537757	-0.189496	-0.00466267
98	0.098	-0.00545733	-0.18927	-0.00474795
99	0.099	-0.00553759	-0.189041	-0.00483332
100	0.1	-0.00561834	-0.18881	-0.00491875
101	0.101	-0.00569954	-0.188577	-0.00500425
102	0.102	-0.00578117	-0.188341	-0.0050898
103	0.103	-0.00586322	-0.188103	-0.00517538
104	0.104	-0.00594566	-0.187862	-0.00526099
105	0.105	-0.00602847	-0.187619	-0.00534662
106	0.106	-0.00611164	-0.187373	-0.00543224
107	0.107	-0.00619514	-0.187125	-0.00551784
108	0.108	-0.00627896	-0.186874	-0.0056034
109	0.109	-0.00636307	-0.186621	-0.00568891
110	0.11	-0.00644747	-0.186365	-0.00577434
111	0.111	-0.00653214	-0.186107	-0.00585968
112	0.112	-0.00661707	-0.185847	-0.0059449
113	0.113	-0.00670224	-0.185584	-0.00602998
114	0.114	-0.00678764	-0.185319	-0.0061149
115	0.115	-0.00687325	-0.185051	-0.00619963
116	0.116	-0.00695907	-0.184781	-0.00628415
117	0.117	-0.00704509	-0.184508	-0.00636842
118	0.118	-0.00713129	-0.184233	-0.00645244
119	0.119	-0.00721766	-0.183956	-0.00653616
120	0.12	-0.0073042	-0.183676	-0.00661956
121	0.121	-0.0073909	-0.183393	-0.00670261
122	0.122	-0.00747774	-0.183109	-0.00678528
123	0.123	-0.00756472	-0.182822	-0.00686754
124	0.124	-0.00765183	-0.182532	-0.00694937
125	0.125	-0.00773907	-0.18224	-0.00703073
126	0.126	-0.00782642	-0.181946	-0.00711158
127	0.127	-0.00791388	-0.181649	-0.00719191
128	0.128	-0.00800143	-0.18135	-0.00727168
129	0.129	-0.00808908	-0.181048	-0.00735086
130	0.13	-0.00817681	-0.180744	-0.00742941
131	0.131	-0.00826461	-0.180438	-0.00750731
132	0.132	-0.00835248	-0.180129	-0.00758452
133	0.133	-0.00844042	-0.179818	-0.00766101
134	0.134	-0.0085284	-0.179505	-0.00773675
135	0.135	-0.00861643	-0.179189	-0.00781171
136	0.136	-0.00870449	-0.178871	-0.00788586
137	0.137	-0.00879257	-0.17855	-0.00795916
138	0.138	-0.00888067	-0.178228	-0.00803159
139	0.139	-0.00896878	-0.177903	-0.00810311
140	0.14	-0.00905689	-0.177575	-0.0081737
141	0.141	-0.00914499	-0.177246	-0.00824332
142	0.142	-0.00923306	-0.176914	-0.00831194
143	0.143	-0.0093211	-0.17658	-0.00837953
144	0.144	-0.0094091	-0.176243	-0.00844607
145	0.145	-0.00949705	-0.175905	-0.00851152
146	0.146	-0.00958493	-0.175564	-0.00857586
147	0.147	-0.00967273	-0.175221	-0.00863905
148	0.148	-0.00976044	-0.174876	-0.00870106
149	0.149	-0.00984806	-0.174528	-0.00876187
150	0.15	-0.00993556	-0.174178	-0.00882146
151	0.151	-0.0100229	-0.173827	-0.00887978
152	0.152	-0.0101102	-0.173473	-0.00893683
153	0.153	-0.0101973	-0.173116	-0.00899255
154	0.154	-0.0102842	-0.172758	-0.00904694
155	0.155	-0.0103709	-0.172398	-0.00909996
156	0.156	-0.0104575	-0.172035	-0.0091516
157	0.157	-0.0105438	-0.171671	-0.00920181
158	0.158	-0.01063	-0.171304	-0.00925057
159	0.159	-0.0107159	-0.170936	-0.00929787
160	0.16	-0.0108015	-0.170565	-0.00934368
161	0.161	-0.0108869	-0.170192	-0.00938796
162	0.162	-0.010972	-0.169817	-0.0094307
163	0.163	-0.0110568	-0.169441	-0.00947186
164	0.164	-0.0111413	-0.169062	-0.00951144
165	0.165	-0.0112255	-0.168681	-0.0095494
166	0.166	-0.0113094	-0.168299	-0.00958571
167	0.167	-0.0113929	-0.167914	-0.00962037
168	0.168	-0.011476	-0.167528	-0.00965333
169	0.169	-0.0115587	-0.16714	-0.00968458
170	0.17	-0.0116411	-0.16675	-0.0097141
171	0.171	-0.011723	-0.166358	-0.00974186
172	0.172	-0.0118046	-0.165964	-0.00976784
173	0.173	-0.0118856	-0.165569	-0.00979203
174	0.174	-0.0119662	-0.165172	-0.00981438
175	0.175	-0.0120464	-0.164773	-0.00983489
176	0.176	-0.012126	-0.164372	-0.00985354
177	0.177	-0.0122052	-0.16397	-0.0098703
178	0.178	-0.0122838	-0.163566	-0.00988515
179	0.179	-0.012362	-0.16316	-0.00989807
180	0.18	-0.0124395	-0.162753	-0.00990903
181	0.181	-0.0125165	-0.162344	-0.00991803
182	0.182	-0.012593	-0.161933	-0.00992503
183	0.183	-0.0126688	-0.161521	-0.00993002
184	0.184	-0.012744	-0.161108	-0.00993299
