TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.52648e-06	-0.2	1.95132e-07
2	0.002	-2.46205e-05	-0.199999	8.1347e-07
3	0.003	-4.74889e-05	-0.199998	2.05273e-06
4	0.004	-7.64315e-05	-0.199995	4.05895e-06
5	0.005	-0.000110808	-0.199991	6.92272e-06
6	0.006	-0.000150021	-0.199986	1.06823e-05
7	0.007	-0.000193508	-0.199979	1.53294e-05
8	0.008	-0.000240739	-0.199971	2.08153e-05
9	0.009	-0.000291211	-0.19996	2.70574e-05
10	0.01	-0.000344448	-0.199948	3.39452e-05
11	0.011	-0.000399999	-0.199934	4.13457e-05
12	0.012	-0.000457441	-0.199919	4.91081e-05
13	0.013	-0.000516371	-0.199901	5.70685e-05
14	0.014	-0.000576414	-0.199882	6.5054e-05
15	0.015	-0.000637217	-0.199861	7.28862e-05
16	0.016	-0.00069845	-0.199838	8.03841e-05
17	0.017	-0.000759809	-0.199813	8.73671e-05
18	0.018	-0.000821009	-0.199787	9.36574e-05
19	0.019	-0.000881791	-0.199759	9.9082e-05
20	0.02	-0.000941917	-0.199729	0.000103474
21	0.021	-0.00100117	-0.199698	0.000106676
22	0.022	-0.00105937	-0.199666	0.000108538
23	0.023	-0.00111632	-0.199631	0.000108922
24	0.024	-0.00117189	-0.199596	0.0001077
25	0.025	-0.00122594	-0.199559	0.000104756
26	0.026	-0.00127836	-0.199521	9.99868e-05
27	0.027	-0.00132907	-0.199481	9.33006e-05
28	0.028	-0.00137797	-0.19944	8.46185e-05
29	0.029	-0.00142503	-0.199398	7.38737e-05
30	0.03	-0.00147019	-0.199354	6.10119e-05
31	0.031	-0.00151345	-0.199309	4.59907e-05
32	0.032	-0.00155478	-0.199263	2.87789e-05
33	0.033	-0.00159419	-0.199216	9.35714e-06
34	0.034	-0.00163171	-0.199168	-1.22838e-05
35	0.035	-0.00166736	-0.199118	-3.61427e-05
36	0.036	-0.00170119	-0.199067	-6.22091e-05
37	0.037	-0.00173325	-0.199015	-9.04633e-05
38	0.038	-0.0017636	-0.198962	-0.000120878
39	0.039	-0.00179231	-0.198908	-0.000153417
40	0.04	-0.00181946	-0.198853	-0.000188039
41	0.041	-0.00184513	-0.198796	-0.000224695
42	0.042	-0.00186942	-0.198738	-0.000263332
43	0.043	-0.00189241	-0.198679	-0.000303892
44	0.044	-0.0019142	-0.198619	-0.000346311
45	0.045	-0.00193491	-0.198557	-0.000390525
46	0.046	-0.00195462	-0.198494	-0.000436464
47	0.047	-0.00197344	-0.19843	-0.000484058
48	0.048	-0.00199148	-0.198364	-0.000533235
49	0.049	-0.00200884	-0.198298	-0.000583922
50	0.05	-0.00202562	-0.198229	-0.000636044
51	0.051	-0.00204193	-0.19816	-0.000689529
52	0.052	-0.00205787	-0.198089	-0.000744303
53	0.053	-0.00207354	-0.198017	-0.000800295
54	0.054	-0.00208903	-0.197943	-0.000857434
55	0.055	-0.00210442	-0.197868	-0.000915651
56	0.056	-0.00211982	-0.197791	-0.000974879
57	0.057	-0.00213531	-0.197713	-0.00103505
58	0.058	-0.00215096	-0.197633	-0.00109611
59	0.059	-0.00216685	-0.197552	-0.001158
60	0.06	-0.00218305	-0.197469	-0.00122066
61	0.061	-0.00219963	-0.197385	-0.00128403
62	0.062	-0.00221665	-0.197299	-0.00134807
63	0.063	-0.00223417	-0.197212	-0.00141273
64	0.064	-0.00225222	-0.197123	-0.00147797
65	0.065	-0.00227088	-0.197033	-0.00154375
66	0.066	-0.00229016	-0.19694	-0.00161003
67	0.067	-0.00231011	-0.196847	-0.00167678
68	0.068	-0.00233077	-0.196751	-0.00174397
69	0.069	-0.00235215	-0.196654	-0.00181157
70	0.07	-0.00237428	-0.196556	-0.00187956
71	0.071	-0.00239718	-0.196455	-0.00194793
72	0.072	-0.00242087	-0.196354	-0.00201664
73	0.073	-0.00244534	-0.19625	-0.0020857
74	0.074	-0.00247062	-0.196145	-0.00215508
75	0.075	-0.00249669	-0.196038	-0.00222478
76	0.076	-0.00252356	-0.19593	-0.00229479
77	0.077	-0.00255123	-0.195819	-0.00236511
78	0.078	-0.00257969	-0.195708	-0.00243573
79	0.079	-0.00260893	-0.195594	-0.00250666
80	0.08	-0.00263893	-0.195479	-0.00257789
81	0.081	-0.00266969	-0.195362	-0.00264943
82	0.082	-0.00270119	-0.195244	-0.00272127
83	0.083	-0.0027334	-0.195124	-0.00279344
84	0.084	-0.00276632	-0.195002	-0.00286592
85	0.085	-0.00279992	-0.194879	-0.00293873
86	0.086	-0.00283418	-0.194754	-0.00301187
87	0.087	-0.00286908	-0.194627	-0.00308536
88	0.088	-0.00290459	-0.194499	-0.0031592
89	0.089	-0.0029407	-0.194369	-0.00323339
90	0.09	-0.00297738	-0.194237	-0.00330795
91	0.091	-0.0030146	-0.194104	-0.00338288
