TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.55896e-06	-0.2	2.58127e-07
2	0.002	-2.47836e-05	-0.199999	1.13038e-06
3	0.003	-4.79726e-05	-0.199998	2.99499e-06
4	0.004	-7.75371e-05	-0.199996	6.21829e-06
5	0.005	-0.000112962	-0.199993	1.11407e-05
6	0.006	-0.000153785	-0.199989	1.80725e-05
7	0.007	-0.000199586	-0.199985	2.72935e-05
8	0.008	-0.000249981	-0.19998	3.90548e-05
9	0.009	-0.000304615	-0.199973	5.35813e-05
10	0.01	-0.000363162	-0.199967	7.10743e-05
11	0.011	-0.000425319	-0.199959	9.17136e-05
12	0.012	-0.000490808	-0.199952	0.00011566
13	0.013	-0.00055937	-0.199944	0.000143056
14	0.014	-0.000630766	-0.199936	0.00017403
15	0.015	-0.000704776	-0.199928	0.000208695
16	0.016	-0.000781197	-0.199921	0.00024715
17	0.017	-0.000859842	-0.199914	0.000289485
18	0.018	-0.000940538	-0.199908	0.000335777
19	0.019	-0.00102313	-0.199903	0.000386094
20	0.02	-0.00110747	-0.199898	0.000440494
21	0.021	-0.00119343	-0.199895	0.000499027
22	0.022	-0.0012809	-0.199893	0.000561737
23	0.023	-0.00136976	-0.199892	0.000628659
24	0.024	-0.00145993	-0.199893	0.000699822
25	0.025	-0.00155132	-0.199896	0.000775248
26	0.026	-0.00164386	-0.1999	0.000854957
27	0.027	-0.00173749	-0.199906	0.00093896
28	0.028	-0.00183215	-0.199914	0.00102727
29	0.029	-0.00192781	-0.199924	0.00111988
30	0.03	-0.00202442	-0.199935	0.0012168
31	0.031	-0.00212195	-0.199949	0.00131802
32	0.032	-0.0022204	-0.199965	0.00142355
33	0.033	-0.00231974	-0.199983	0.00153336
34	0.034	-0.00241997	-0.200003	0.00164745
35	0.035	-0.00252108	-0.200025	0.0017658
36	0.036	-0.00262309	-0.200049	0.00188841
37	0.037	-0.002726	-0.200075	0.00201525
38	0.038	-0.00282982	-0.200103	0.0021463
39	0.039	-0.00293457	-0.200133	0.00228155
40	0.04	-0.00304027	-0.200164	0.00242097
41	0.041	-0.00314695	-0.200198	0.00256455
42	0.042	-0.00325462	-0.200233	0.00271225
43	0.043	-0.00336332	-0.20027	0.00286407
44	0.044	-0.00347307	-0.200309	0.00301998
45	0.045	-0.0035839	-0.200349	0.00317995
46	0.046	-0.00369583	-0.200391	0.00334397
47	0.047	-0.0038089	-0.200434	0.00351201
48	0.048	-0.00392314	-0.200479	0.00368405
49	0.049	-0.00403857	-0.200524	0.00386006
50	0.05	-0.00415521	-0.200571	0.00404004
51	0.051	-0.00427309	-0.200619	0.00422395
52	0.052	-0.00439224	-0.200668	0.00441178
53	0.053	-0.00451267	-0.200718	0.00460351
54	0.054	-0.00463441	-0.200769	0.00479912
55	0.055	-0.00475746	-0.200821	0.00499859
56	0.056	-0.00488184	-0.200873	0.00520192
57	0.057	-0.00500756	-0.200926	0.00540907
58	0.058	-0.00513463	-0.20098	0.00562004
59	0.059	-0.00526305	-0.201034	0.00583482
60	0.06	-0.00539282	-0.201089	0.00605338
61	0.061	-0.00552394	-0.201144	0.00627572
62	0.062	-0.0056564	-0.201199	0.00650183
63	0.063	-0.00579019	-0.201255	0.0067317
64	0.064	-0.00592531	-0.201311	0.00696532
65	0.065	-0.00606173	-0.201367	0.00720267
66	0.066	-0.00619944	-0.201424	0.00744375
67	0.067	-0.0063384	-0.20148	0.00768855
68	0.068	-0.00647861	-0.201537	0.00793707
69	0.069	-0.00662002	-0.201593	0.0081893
70	0.07	-0.00676261	-0.20165	0.00844523
71	0.071	-0.00690634	-0.201707	0.00870486
72	0.072	-0.00705116	-0.201763	0.00896817
73	0.073	-0.00719705	-0.20182	0.00923518
74	0.074	-0.00734396	-0.201876	0.00950587
75	0.075	-0.00749184	-0.201933	0.00978023
76	0.076	-0.00764065	-0.201989	0.0100583
77	0.077	-0.00779033	-0.202045	0.01034
78	0.078	-0.00794083	-0.202102	0.0106254
79	0.079	-0.0080921	-0.202158	0.0109144
80	0.08	-0.00824408	-0.202213	0.0112071
81	0.081	-0.00839672	-0.202269	0.0115034
82	0.082	-0.00854995	-0.202325	0.0118034
83	0.083	-0.00870372	-0.20238	0.012107
84	0.084	-0.00885797	-0.202435	0.0124143
85	0.085	-0.00901262	-0.20249	0.0127252
86	0.086	-0.00916763	-0.202545	0.0130397
87	0.087	-0.00932292	-0.2026	0.0133578
88	0.088	-0.00947843	-0.202655	0.0136795
89	0.089	-0.0096341	-0.202709	0.0140048
90	0.09	-0.00978986	-0.202763	0.0143337
91	0.091	-0.00994565	-0.202817	0.0146661
92	0.092	-0.0101014	-0.202871	0.0150022
93	0.093	-0.010257	-0.202925	0.0153417
94	0.094	-0.0104125	-0.202978	0.0156849
95	0.095	-0.0105678	-0.203032	0.0160315
96	0.096	-0.0107227	-0.203085	0.0163816
97	0.097	-0.0108773	-0.203138	0.0167353
98	0.098	-0.0110314	-0.203191	0.0170924
99	0.099	-0.0111851	-0.203243	0.0174529
100	0.1	-0.0113382	-0.203295	0.017817
101	0.101	-0.0114907	-0.203348	0.0181844
102	0.102	-0.0116425	-0.203399	0.0185552
103	0.103	-0.0117936	-0.203451	0.0189294
104	0.104	-0.0119438	-0.203503	0.019307
105	0.105	-0.0120932	-0.203554	0.0196878
106	0.106	-0.0122417	-0.203605	0.020072
107	0.107	-0.0123893	-0.203655	0.0204595
108	0.108	-0.0125358	-0.203706	0.0208502
109	0.109	-0.0126812	-0.203756	0.0212442
110	0.11	-0.0128254	-0.203805	0.0216413
111	0.111	-0.0129685	-0.203855	0.0220416
112	0.112	-0.0131103	-0.203904	0.0224451
113	0.113	-0.0132508	-0.203952	0.0228516
114	0.114	-0.01339	-0.204001	0.0232613
115	0.115	-0.0135277	-0.204049	0.0236739
116	0.116	-0.013664	-0.204096	0.0240896
117	0.117	-0.0137988	-0.204143	0.0245082
118	0.118	-0.0139321	-0.20419	0.0249298
119	0.119	-0.0140637	-0.204236	0.0253542
120	0.12	-0.0141937	-0.204282	0.0257815
121	0.121	-0.014322	-0.204327	0.0262117
122	0.122	-0.0144485	-0.204371	0.0266446
123	0.123	-0.0145733	-0.204415	0.0270802
124	0.124	-0.0146963	-0.204459	0.0275185
125	0.125	-0.0148173	-0.204502	0.0279595
126	0.126	-0.0149365	-0.204544	0.0284031
127	0.127	-0.0150537	-0.204586	0.0288493
128	0.128	-0.0151689	-0.204627	0.0292979
129	0.129	-0.0152821	-0.204667	0.0297491
130	0.13	-0.0153932	-0.204707	0.0302026
131	0.131	-0.0155022	-0.204746	0.0306586
132	0.132	-0.015609	-0.204784	0.0311169
133	0.133	-0.0157137	-0.204821	0.0315774
134	0.134	-0.0158161	-0.204858	0.0320402
135	0.135	-0.0159163	-0.204894	0.0325052
136	0.136	-0.0160142	-0.204929	0.0329723
137	0.137	-0.0161097	-0.204964	0.0334414
138	0.138	-0.0162029	-0.204997	0.0339126
139	0.139	-0.0162937	-0.20503	0.0343858
140	0.14	-0.0163821	-0.205062	0.0348609
141	0.141	-0.016468	-0.205093	0.0353378
142	0.142	-0.0165514	-0.205123	0.0358166
143	0.143	-0.0166323	-0.205152	0.0362971
144	0.144	-0.0167106	-0.20518	0.0367793
145	0.145	-0.0167864	-0.205207	0.0372632
146	0.146	-0.0168596	-0.205234	0.0377486
147	0.147	-0.0169301	-0.205259	0.0382356
148	0.148	-0.016998	-0.205284	0.038724
149	0.149	-0.0170632	-0.205307	0.0392139
150	0.15	-0.0171257	-0.20533	0.0397051
151	0.151	-0.0171855	-0.205351	0.0401976
152	0.152	-0.0172425	-0.205372	0.0406913
153	0.153	-0.0172967	-0.205391	0.0411862
154	0.154	-0.0173482	-0.205409	0.0416822
155	0.155	-0.0173968	-0.205427	0.0421792
156	0.156	-0.0174426	-0.205443	0.0426772
157	0.157	-0.0174855	-0.205459	0.0431762
158	0.158	-0.0175256	-0.205473	0.043676
159	0.159	-0.0175628	-0.205486	0.0441766
160	0.16	-0.0175971	-0.205498	0.0446779
161	0.161	-0.0176285	-0.20551	0.0451799
162	0.162	-0.017657	-0.20552	0.0456825
163	0.163	-0.0176825	-0.205529	0.0461857
164	0.164	-0.0177051	-0.205537	0.0466893
165	0.165	-0.0177247	-0.205543	0.0471934
166	0.166	-0.0177414	-0.205549	0.0476978
167	0.167	-0.0177551	-0.205554	0.0482025
168	0.168	-0.0177659	-0.205558	0.0487074
169	0.169	-0.0177736	-0.20556	0.0492125
170	0.17	-0.0177784	-0.205562	0.0497177
171	0.171	-0.0177802	-0.205562	0.0502229
172	0.172	-0.017779	-0.205561	0.050728
173	0.173	-0.0177748	-0.20556	0.0512331
174	0.174	-0.0177676	-0.205557	0.0517379
175	0.175	-0.0177575	-0.205553	0.0522426
176	0.176	-0.0177443	-0.205548	0.052747
177	0.177	-0.0177282	-0.205542	0.053251
178	0.178	-0.0177092	-0.205535	0.0537545
179	0.179	-0.0176871	-0.205527	0.0542576
180	0.18	-0.0176621	-0.205518	0.0547601
181	0.181	-0.0176342	-0.205508	0.055262
182	0.182	-0.0176033	-0.205496	0.0557633
183	0.183	-0.0175696	-0.205484	0.0562638
184	0.184	-0.0175329	-0.205471	0.0567634
185	0.185	-0.0174933	-0.205456	0.0572622
186	0.186	-0.0174508	-0.205441	0.0577601
187	0.187	-0.0174055	-0.205425	0.058257
188	0.188	-0.0173574	-0.205407	0.0587528
189	0.189	-0.0173064	-0.205389	0.0592475
190	0.19	-0.0172526	-0.20537	0.059741
191	0.191	-0.017196	-0.205349	0.0602333
192	0.192	-0.0171367	-0.205328	0.0607242
193	0.193	-0.0170746	-0.205306	0.0612138
194	0.194	-0.0170099	-0.205282	0.061702
195	0.195	-0.0169424	-0.205258	0.0621887
