TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.53762e-06	-0.2	2.33751e-07
2	0.002	-2.46773e-05	-0.199999	1.00963e-06
3	0.003	-4.76603e-05	-0.199998	2.64169e-06
4	0.004	-7.68303e-05	-0.199996	5.42225e-06
5	0.005	-0.000111599	-0.199993	9.61302e-06
6	0.006	-0.000151427	-0.199989	1.54441e-05
7	0.007	-0.00019582	-0.199985	2.31164e-05
8	0.008	-0.000244315	-0.199979	3.28053e-05
9	0.009	-0.000296486	-0.199973	4.46639e-05
10	0.01	-0.000351934	-0.199966	5.88261e-05
11	0.011	-0.00041029	-0.199958	7.54099e-05
12	0.012	-0.000471212	-0.19995	9.45193e-05
13	0.013	-0.00053438	-0.199942	0.000116246
14	0.014	-0.000599503	-0.199934	0.000140673
15	0.015	-0.000666307	-0.199927	0.000167871
16	0.016	-0.000734544	-0.199919	0.000197906
17	0.017	-0.000803985	-0.199912	0.000230835
18	0.018	-0.000874419	-0.199906	0.000266709
19	0.019	-0.000945656	-0.199901	0.000305571
20	0.02	-0.00101752	-0.199897	0.00034746
21	0.021	-0.00108986	-0.199894	0.000392411
22	0.022	-0.00116254	-0.199893	0.000440451
23	0.023	-0.00123543	-0.199893	0.000491603
24	0.024	-0.00130841	-0.199895	0.000545887
25	0.025	-0.0013814	-0.199898	0.000603317
26	0.026	-0.00145431	-0.199904	0.000663904
27	0.027	-0.00152708	-0.199912	0.000727653
28	0.028	-0.00159964	-0.199922	0.000794569
29	0.029	-0.00167195	-0.199934	0.000864649
30	0.03	-0.00174398	-0.199948	0.000937891
31	0.031	-0.00181569	-0.199965	0.00101429
32	0.032	-0.00188707	-0.199984	0.00109383
33	0.033	-0.00195812	-0.200006	0.00117651
34	0.034	-0.00202883	-0.200029	0.00126231
35	0.035	-0.00209921	-0.200056	0.00135121
36	0.036	-0.00216928	-0.200084	0.0014432
37	0.037	-0.00223906	-0.200115	0.00153827
38	0.038	-0.00230857	-0.200148	0.00163638
39	0.039	-0.00237784	-0.200184	0.00173752
40	0.04	-0.00244691	-0.200221	0.00184167
41	0.041	-0.00251582	-0.200261	0.0019488
42	0.042	-0.00258461	-0.200303	0.0020589
43	0.043	-0.00265333	-0.200347	0.00217194
44	0.044	-0.00272202	-0.200393	0.00228791
45	0.045	-0.00279072	-0.200441	0.00240677
46	0.046	-0.00285949	-0.200491	0.0025285
47	0.047	-0.00292838	-0.200543	0.00265309
48	0.048	-0.00299744	-0.200596	0.00278052
49	0.049	-0.00306671	-0.200651	0.00291075
