TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.52194e-06	-0.2	2.12121e-07
2	0.002	-2.45976e-05	-0.199999	8.99257e-07
3	0.003	-4.74203e-05	-0.199998	2.30879e-06
4	0.004	-7.62734e-05	-0.199996	4.64815e-06
5	0.005	-0.000110497	-0.199993	8.07835e-06
6	0.006	-0.000149474	-0.199988	1.27151e-05
7	0.007	-0.000192618	-0.199983	1.86331e-05
8	0.008	-0.000239375	-0.199977	2.5871e-05
9	0.009	-0.000289217	-0.19997	3.44363e-05
10	0.01	-0.000341643	-0.199961	4.43107e-05
11	0.011	-0.000396177	-0.199952	5.54543e-05
12	0.012	-0.000452368	-0.199943	6.78097e-05
13	0.013	-0.000509789	-0.199932	8.13054e-05
14	0.014	-0.000568039	-0.199921	9.58591e-05
15	0.015	-0.000626739	-0.19991	0.000111381
16	0.016	-0.000685537	-0.199898	0.000127775
17	0.017	-0.000744104	-0.199887	0.000144944
18	0.018	-0.000802136	-0.199875	0.000162786
19	0.019	-0.000859351	-0.199864	0.000181203
20	0.02	-0.000915492	-0.199853	0.000200096
21	0.021	-0.000970327	-0.199842	0.00021937
22	0.022	-0.00102365	-0.199832	0.000238936
23	0.023	-0.00107526	-0.199823	0.000258707
24	0.024	-0.00112501	-0.199815	0.000278603
25	0.025	-0.00117274	-0.199807	0.000298549
26	0.026	-0.00121835	-0.199801	0.000318479
27	0.027	-0.00126172	-0.199795	0.000338331
28	0.028	-0.00130277	-0.199791	0.000358052
29	0.029	-0.00134145	-0.199788	0.000377595
30	0.03	-0.00137771	-0.199786	0.00039692
31	0.031	-0.00141152	-0.199785	0.000415996
32	0.032	-0.00144287	-0.199786	0.000434795
33	0.033	-0.00147177	-0.199787	0.000453301
34	0.034	-0.00149824	-0.199791	0.000471499
35	0.035	-0.0015223	-0.199795	0.000489384
36	0.036	-0.00154401	-0.199801	0.000506956
37	0.037	-0.00156342	-0.199809	0.000524219
38	0.038	-0.0015806	-0.199817	0.000541183
39	0.039	-0.00159562	-0.199827	0.000557864
40	0.04	-0.00160856	-0.199838	0.00057428
41	0.041	-0.00161951	-0.199851	0.000590453
42	0.042	-0.00162858	-0.199864	0.000606411
43	0.043	-0.00163586	-0.199879	0.000622182
44	0.044	-0.00164146	-0.199895	0.000637799
45	0.045	-0.00164548	-0.199912	0.000653294
46	0.046	-0.00164804	-0.199929	0.000668705
47	0.047	-0.00164926	-0.199948	0.000684066
48	0.048	-0.00164923	-0.199968	0.000699418
49	0.049	-0.00164808	-0.199988	0.000714797
50	0.05	-0.00164592	-0.200009	0.000730244
51	0.051	-0.00164286	-0.200031	0.000745796
52	0.052	-0.001639	-0.200054	0.000761493
53	0.053	-0.00163446	-0.200077	0.000777372
54	0.054	-0.00162934	-0.200101	0.00079347
55	0.055	-0.00162373	-0.200126	0.000809823
56	0.056	-0.00161774	-0.20015	0.000826467
57	0.057	-0.00161145	-0.200176	0.000843435
58	0.058	-0.00160495	-0.200201	0.000860757
59	0.059	-0.00159833	-0.200227	0.000878465
60	0.06	-0.00159165	-0.200253	0.000896586
61	0.061	-0.001585	-0.20028	0.000915148
62	0.062	-0.00157844	-0.200307	0.000934173
63	0.063	-0.00157203	-0.200333	0.000953684
64	0.064	-0.00156582	-0.20036	0.000973702
65	0.065	-0.00155987	-0.200388	0.000994245
66	0.066	-0.00155422	-0.200415	0.00101533
67	0.067	-0.00154892	-0.200442	0.00103697
68	0.068	-0.001544	-0.20047	0.00105917
69	0.069	-0.00153948	-0.200497	0.00108195
70	0.07	-0.00153539	-0.200525	0.00110532
71	0.071	-0.00153176	-0.200552	0.00112928
72	0.072	-0.00152859	-0.20058	0.00115383
73	0.073	-0.00152591	-0.200608	0.00117898
74	0.074	-0.00152371	-0.200635	0.00120473
75	0.075	-0.001522	-0.200663	0.00123108
76	0.076	-0.00152078	-0.200691	0.00125802
77	0.077	-0.00152005	-0.200718	0.00128556
78	0.078	-0.0015198	-0.200746	0.00131369
79	0.079	-0.00152002	-0.200774	0.00134241
80	0.08	-0.0015207	-0.200802	0.0013717
81	0.081	-0.00152183	-0.200829	0.00140156
82	0.082	-0.00152338	-0.200857	0.00143199
83	0.083	-0.00152534	-0.200885	0.00146297
84	0.084	-0.0015277	-0.200913	0.0014945
85	0.085	-0.00153042	-0.200941	0.00152656
86	0.086	-0.00153349	-0.20097	0.00155914
87	0.087	-0.00153689	-0.200998	0.00159224
88	0.088	-0.00154058	-0.201026	0.00162584
89	0.089	-0.00154456	-0.201055	0.00165994
90	0.09	-0.00154878	-0.201084	0.00169452
91	0.091	-0.00155324	-0.201113	0.00172956
92	0.092	-0.0015579	-0.201142	0.00176507
93	0.093	-0.00156274	-0.201171	0.00180103
94	0.094	-0.00156774	-0.2012	0.00183743
95	0.095	-0.00157288	-0.20123	0.00187426
96	0.096	-0.00157813	-0.20126	0.00191151
97	0.097	-0.00158347	-0.20129	0.00194917
98	0.098	-0.00158888	-0.201321	0.00198723
99	0.099	-0.00159435	-0.201351	0.00202569
100	0.1	-0.00159985	-0.201382	0.00206453
101	0.101	-0.00160537	-0.201414	0.00210375
102	0.102	-0.00161089	-0.201445	0.00214334
103	0.103	-0.0016164	-0.201477	0.0021833
104	0.104	-0.00162188	-0.201509	0.00222362
105	0.105	-0.00162731	-0.201542	0.00226429
106	0.106	-0.0016327	-0.201574	0.0023053
107	0.107	-0.00163803	-0.201608	0.00234667
108	0.108	-0.00164329	-0.201641	0.00238837
109	0.109	-0.00164847	-0.201675	0.00243041
110	0.11	-0.00165356	-0.201709	0.00247279
111	0.111	-0.00165857	-0.201743	0.0025155
112	0.112	-0.00166348	-0.201778	0.00255854
113	0.113	-0.0016683	-0.201813	0.00260191
114	0.114	-0.00167302	-0.201849	0.0026456
115	0.115	-0.00167764	-0.201884	0.00268963
116	0.116	-0.00168216	-0.20192	0.00273398
117	0.117	-0.00168657	-0.201957	0.00277866
118	0.118	-0.00169089	-0.201994	0.00282367
119	0.119	-0.00169511	-0.202031	0.00286901
120	0.12	-0.00169924	-0.202068	0.00291468
121	0.121	-0.00170327	-0.202106	0.00296068
122	0.122	-0.00170722	-0.202144	0.00300701
123	0.123	-0.00171109	-0.202182	0.00305368
124	0.124	-0.00171487	-0.202221	0.00310068
125	0.125	-0.00171858	-0.20226	0.00314803
126	0.126	-0.00172222	-0.202299	0.00319571
127	0.127	-0.0017258	-0.202339	0.00324374
128	0.128	-0.00172932	-0.202379	0.00329211
