TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.52661e-06	-0.2	2.17586e-07
2	0.002	-2.46216e-05	-0.199999	9.27854e-07
3	0.003	-4.74935e-05	-0.199998	2.39736e-06
4	0.004	-7.64454e-05	-0.199996	4.85962e-06
5	0.005	-0.000110842	-0.199993	8.5087e-06
6	0.006	-0.000150093	-0.199989	1.35004e-05
7	0.007	-0.000193645	-0.199984	1.99565e-05
8	0.008	-0.000240981	-0.199977	2.79693e-05
9	0.009	-0.000291611	-0.19997	3.76068e-05
10	0.01	-0.000345077	-0.199963	4.89172e-05
11	0.011	-0.000400947	-0.199954	6.19326e-05
12	0.012	-0.000458818	-0.199945	7.6673e-05
13	0.013	-0.000518313	-0.199935	9.31487e-05
14	0.014	-0.000579082	-0.199926	0.000111363
15	0.015	-0.000640798	-0.199916	0.000131315
16	0.016	-0.000703163	-0.199906	0.000153
17	0.017	-0.0007659	-0.199896	0.000176412
18	0.018	-0.000828759	-0.199887	0.000201544
19	0.019	-0.000891511	-0.199879	0.00022839
20	0.02	-0.000953951	-0.199871	0.000256943
21	0.021	-0.0010159	-0.199864	0.0002872
22	0.022	-0.00107719	-0.199858	0.000319157
23	0.023	-0.00113768	-0.199854	0.000352815
24	0.024	-0.00119726	-0.199851	0.000388173
25	0.025	-0.00125583	-0.199849	0.000425236
26	0.026	-0.00131329	-0.199849	0.000464007
27	0.027	-0.00136959	-0.199851	0.000504493
28	0.028	-0.00142468	-0.199855	0.000546703
29	0.029	-0.00147853	-0.19986	0.000590645
30	0.03	-0.00153112	-0.199868	0.00063633
31	0.031	-0.00158244	-0.199877	0.000683769
32	0.032	-0.00163251	-0.199889	0.000732974
33	0.033	-0.00168135	-0.199902	0.000783958
34	0.034	-0.00172899	-0.199918	0.000836733
35	0.035	-0.00177547	-0.199936	0.000891312
36	0.036	-0.00182085	-0.199955	0.000947707
37	0.037	-0.00186519	-0.199977	0.00100593
38	0.038	-0.00190855	-0.200001	0.001066
39	0.039	-0.00195101	-0.200027	0.00112791
40	0.04	-0.00199264	-0.200055	0.00119169
41	0.041	-0.00203354	-0.200085	0.00125734
42	0.042	-0.00207378	-0.200117	0.00132488
43	0.043	-0.00211347	-0.20015	0.0013943
44	0.044	-0.00215269	-0.200186	0.00146563
45	0.045	-0.00219155	-0.200223	0.00153885
46	0.046	-0.00223013	-0.200261	0.00161399
47	0.047	-0.00226853	-0.200301	0.00169105
48	0.048	-0.00230686	-0.200343	0.00177003
49	0.049	-0.0023452	-0.200385	0.00185093
50	0.05	-0.00238365	-0.200429	0.00193376
51	0.051	-0.00242232	-0.200474	0.00201852
52	0.052	-0.00246127	-0.200521	0.00210521
53	0.053	-0.00250062	-0.200568	0.00219384
54	0.054	-0.00254044	-0.200616	0.0022844
55	0.055	-0.00258081	-0.200665	0.0023769
56	0.056	-0.00262183	-0.200715	0.00247133
57	0.057	-0.00266355	-0.200765	0.0025677
58	0.058	-0.00270606	-0.200816	0.00266601
59	0.059	-0.00274943	-0.200868	0.00276625
60	0.06	-0.00279371	-0.20092	0.00286842
61	0.061	-0.00283898	-0.200972	0.00297253
62	0.062	-0.00288528	-0.201024	0.00307858
63	0.063	-0.00293268	-0.201077	0.00318656
64	0.064	-0.00298122	-0.20113	0.00329647
65	0.065	-0.00303094	-0.201184	0.00340833
66	0.066	-0.00308189	-0.201237	0.00352211
67	0.067	-0.0031341	-0.20129	0.00363784
68	0.068	-0.00318761	-0.201344	0.0037555
69	0.069	-0.00324244	-0.201397	0.00387511
70	0.07	-0.00329862	-0.20145	0.00399665
71	0.071	-0.00335618	-0.201503	0.00412014
72	0.072	-0.00341513	-0.201556	0.00424558
73	0.073	-0.00347549	-0.201609	0.00437296
74	0.074	-0.00353727	-0.201662	0.0045023
75	0.075	-0.00360048	-0.201714	0.00463359
76	0.076	-0.00366513	-0.201766	0.00476685
77	0.077	-0.00373123	-0.201818	0.00490207
78	0.078	-0.00379877	-0.20187	0.00503926
79	0.079	-0.00386776	-0.201921	0.00517843
80	0.08	-0.0039382	-0.201973	0.00531958
81	0.081	-0.00401009	-0.202023	0.00546271
82	0.082	-0.00408342	-0.202074	0.00560784
83	0.083	-0.00415819	-0.202124	0.00575496
84	0.084	-0.00423439	-0.202174	0.0059041
85	0.085	-0.00431202	-0.202223	0.00605524
86	0.086	-0.00439107	-0.202272	0.00620841
87	0.087	-0.00447152	-0.202321	0.0063636
88	0.088	-0.00455338	-0.202369	0.00652083
