TimeSlice	Time	Body_2 Y	Body_2 Z	Body_2 X
0	0	0	-0.2	0
1	0.001	-8.5658e-06	-0.2	2.33757e-07
2	0.002	-2.48207e-05	-0.199999	1.00964e-06
3	0.003	-4.80917e-05	-0.199997	2.6417e-06
4	0.004	-7.78307e-05	-0.199995	5.4224e-06
5	0.005	-0.000113577	-0.199991	9.61366e-06
6	0.006	-0.000154935	-0.199986	1.5446e-05
7	0.007	-0.000201568	-0.199979	2.31213e-05
8	0.008	-0.000253182	-0.19997	3.28159e-05
9	0.009	-0.000309529	-0.19996	4.46845e-05
10	0.01	-0.000370398	-0.199947	5.88636e-05
11	0.011	-0.00043561	-0.199933	7.54741e-05
12	0.012	-0.000505019	-0.199916	9.4624e-05
13	0.013	-0.000578502	-0.199898	0.00011641
14	0.014	-0.000655961	-0.199878	0.000140921
15	0.015	-0.000737319	-0.199855	0.000168235
16	0.016	-0.000822516	-0.199831	0.000198428
17	0.017	-0.000911505	-0.199804	0.000231565
18	0.018	-0.00100425	-0.199776	0.000267709
19	0.019	-0.00110074	-0.199745	0.000306918
20	0.02	-0.00120094	-0.199712	0.000349244
21	0.021	-0.00130486	-0.199678	0.000394739
22	0.022	-0.00141249	-0.199641	0.000443448
23	0.023	-0.00152383	-0.199602	0.000495414
24	0.024	-0.00163888	-0.199562	0.000550677
25	0.025	-0.00175765	-0.19952	0.000609276
26	0.026	-0.00188013	-0.199475	0.000671244
27	0.027	-0.00200634	-0.199429	0.000736614
28	0.028	-0.00213627	-0.199381	0.000805417
29	0.029	-0.00226993	-0.199331	0.000877681
30	0.03	-0.00240732	-0.199279	0.000953433
31	0.031	-0.00254842	-0.199226	0.0010327
32	0.032	-0.00269324	-0.19917	0.0011155
33	0.033	-0.00284178	-0.199113	0.00120186
34	0.034	-0.002994	-0.199054	0.0012918
35	0.035	-0.00314992	-0.198994	0.00138534
36	0.036	-0.0033095	-0.198932	0.00148251
37	0.037	-0.00347274	-0.198868	0.00158331
38	0.038	-0.00363961	-0.198802	0.00168778
39	0.039	-0.00381008	-0.198735	0.00179593
40	0.04	-0.00398414	-0.198666	0.00190778
41	0.041	-0.00416176	-0.198595	0.00202335
42	0.042	-0.0043429	-0.198523	0.00214266
43	0.043	-0.00452754	-0.198449	0.00226573
44	0.044	-0.00471563	-0.198374	0.00239258
45	0.045	-0.00490716	-0.198297	0.00252323
46	0.046	-0.00510207	-0.198219	0.00265772
47	0.047	-0.00530033	-0.198139	0.00279606
48	0.048	-0.0055019	-0.198057	0.00293827
49	0.049	-0.00570674	-0.197974	0.00308438
50	0.05	-0.0059148	-0.197889	0.00323442
51	0.051	-0.00612603	-0.197803	0.00338842
52	0.052	-0.0063404	-0.197716	0.00354641
53	0.053	-0.00655784	-0.197627	0.00370841
54	0.054	-0.00677832	-0.197536	0.00387445
55	0.055	-0.00700177	-0.197444	0.00404457
56	0.056	-0.00722814	-0.197351	0.0042188
57	0.057	-0.00745739	-0.197256	0.00439718
58	0.058	-0.00768944	-0.19716	0.00457973
59	0.059	-0.00792425	-0.197062	0.00476649
60	0.06	-0.00816175	-0.196963	0.00495751
