Time	Length	Position	2	
0.38	4.547856	0.4521434	0	
0.381	4.545759	0.4542405	0	
0.382	4.543659	0.4563406	0	
0.383	4.541555	0.4584439	0	
0.384	4.539449	0.4605503	0	
0.385	4.53734	0.4626597	0	
0.386	4.535227	0.4647722	0	
0.387	4.533112	0.4668878	0	
0.388	4.530993	0.4690064	0	
0.389	4.528872	0.471128	0	
0.39	4.526747	0.4732526	0	
0.391	4.524619	0.4753802	0	
0.392	4.522489	0.4775108	0	
0.393	4.520356	0.4796444	0	
0.394	4.518219	0.4817809	0	
0.395	4.51608	0.4839203	0	
0.396	4.513937	0.4860627	0	
0.397	4.511792	0.488208	0	
0.398	4.509644	0.4903562	0	
0.399	4.507493	0.4925073	0	
0.4	4.505339	0.4946613	0	
0.401	4.503182	0.4968181	0	
0.402	4.501022	0.4989778	0	
0.403	4.49886	0.5011403	0	
0.404	4.496695	0.5033056	0	
0.405	4.494526	0.5054737	0	
0.406	4.492355	0.5076447	0	
0.407	4.490182	0.5098183	0	
0.408	4.488005	0.5119948	0	
0.409	4.485826	0.514174	0	
0.41	4.483644	0.5163559	0	
0.411	4.48146	0.5185406	0	
0.412	4.479272	0.520728	0	
0.413	4.477082	0.522918	0	
0.414	4.47489	0.5251108	0	
0.415	4.472694	0.5273062	0	
0.416	4.470496	0.5295043	0	
0.417	4.468296	0.531705	0	
0.418	4.466092	0.5339084	0	
0.419	4.463886	0.5361143	0	
0.42	4.461678	0.5383229	0	
0.421	4.459466	0.540534	0	
0.422	4.457253	0.5427477	0	
0.423	4.455037	0.544964	0	
0.424	4.452817	0.5471829	0	
0.425	4.450596	0.5494042	0	
0.426	4.448372	0.5516281	0	
0.427	4.446146	0.5538544	0	
0.428	4.443918	0.5560833	0	
0.429	4.441686	0.5583146	0	
0.43	4.439453	0.5605484	0	
0.431	4.437216	0.5627847	0	
0.432	4.434978	0.5650234	0	
0.433	4.432736	0.5672645	0	
0.434	4.430493	0.569508	0	
0.435	4.428247	0.5717539	0	
0.436	4.425999	0.5740022	0	
0.437	4.423748	0.5762529	0	
0.438	4.421495	0.5785059	0	
0.439	4.41924	0.5807613	0	
0.44	4.416983	0.583019	0	
0.441	4.414722	0.585279	0	
0.442	4.41246	0.5875413	0	
0.443	4.410195	0.5898059	0	
0.444	4.407928	0.5920728	0	
0.445	4.40566	0.5943419	0	
0.446	4.403388	0.5966133	0	
0.447	4.401114	0.5988869	0	
0.448	4.398839	0.6011627	0	
0.449	4.396561	0.6034408	0	
0.45	4.39428	0.605721	0	
0.451	4.391998	0.6080034	0	
0.452	4.389713	0.610288	0	
0.453	4.387427	0.6125747	0	
0.454	4.385138	0.6148635	0	
0.455	4.382847	0.6171545	0	
0.456	4.380554	0.6194476	0	
0.457	4.378259	0.6217428	0	
0.458	4.375961	0.6240401	0	
0.459	4.373662	0.6263394	0	
0.46	4.371361	0.6286408	0	
0.461	4.369057	0.6309442	0	
0.462	4.366752	0.6332496	0	
0.463	4.364445	0.6355571	0	
0.464	4.362135	0.6378666	0	
0.465	4.359824	0.6401781	0	
0.466	4.357511	0.6424915	0	
0.467	4.355195	0.6448069	0	
0.468	4.352878	0.6471243	0	
0.469	4.350559	0.6494436	0	
0.47	4.348238	0.6517648	0	
0.471	4.345914	0.6540878	0	
0.472	4.34359	0.6564128	0	
0.473	4.341263	0.6587397	0	
0.474	4.338934	0.6610685	0	
0.475	4.336603	0.6633991	0	
0.476	4.334271	0.6657315	0	
0.477	4.331937	0.6680658	0	
0.478	4.3296	0.6704019	0	
0.479	4.327263	0.6727397	0	
0.48	4.324923	0.6750794	0	
0.481	4.322581	0.6774209	0	
0.482	4.320238	0.679764	0	
0.483	4.317894	0.6821089	0	
0.484	4.315547	0.6844556	0	
0.485	4.313199	0.6868039	0	
0.486	4.310848	0.689154	0	
0.487	4.308496	0.6915058	0	
0.488	4.306143	0.6938592	0	
0.489	4.303788	0.6962143	0	
0.49	4.301431	0.6985711	0	
0.491	4.299073	0.7009295	0	
0.492	4.296713	0.7032895	0	
0.493	4.294351	0.7056512	0	
0.494	4.291988	0.7080144	0	
0.495	4.289623	0.7103792	0	
0.496	4.287257	0.7127456	0	
0.497	4.284889	0.7151136	0	
0.498	4.28252	0.717483	0	
0.499	4.280149	0.7198541	0	
0.5	4.277777	0.7222266	0	
0.501	4.275403	0.7246007	0	
0.502	4.273027	0.7269762	0	
0.503	4.27065	0.7293532	0	
0.504	4.268271	0.7317317	0	
0.505	4.265892	0.7341116	0	
0.506	4.26351	0.736493	0	
0.507	4.261127	0.7388757	0	
0.508	4.258743	0.7412599	0	
0.509	4.256358	0.7436455	0	
0.5100001	4.253971	0.7460325	0	
0.511	4.251583	0.7484208	0	
0.512	4.249193	0.7508105	0	
0.513	4.246802	0.7532015	0	
0.514	4.24441	0.7555939	0	
0.515	4.242016	0.7579876	0	
0.516	4.239621	0.7603825	0	
0.517	4.237225	0.7627788	0	
0.518	4.234827	0.7651764	0	
0.5190001	4.232428	0.7675751	0	
0.52	4.230028	0.7699752	0	
0.521	4.227627	0.7723765	0	
0.522	4.225224	0.774779	0	
0.523	4.222821	0.7771828	0	
0.524	4.220416	0.7795877	0	
0.525	4.218009	0.7819938	0	
0.526	4.215602	0.7844011	0	
0.527	4.213194	0.7868096	0	
0.528	4.210785	0.7892191	0	
0.529	4.208374	0.7916299	0	
0.53	4.205962	0.7940417	0	
0.531	4.203549	0.7964547	0	
0.532	4.201135	0.7988687	0	
0.5330001	4.19872	0.8012838	0	
0.534	4.196304	0.8037	0	
0.535	4.193887	0.8061173	0	
0.536	4.191469	0.8085356	0	
0.537	4.189049	0.8109549	0	
0.538	4.186629	0.8133752	0	
0.539	4.184208	0.8157965	0	
0.54	4.181786	0.8182188	0	
0.541	4.179362	0.8206421	0	
0.5420001	4.176938	0.8230663	0	
0.543	4.174513	0.8254915	0	
0.544	4.172087	0.8279176	0	
0.545	4.16966	0.8303447	0	
0.546	4.167232	0.8327726	0	
0.5470001	4.164803	0.8352014	0	
0.548	4.162373	0.8376312	0	
0.549	4.159943	0.8400618	0	
0.55	4.157511	0.8424932	0	
0.551	4.155079	0.8449255	0	
0.552	4.152646	0.8473586	0	
0.553	4.150212	0.8497926	0	
0.554	4.147777	0.8522273	0	
0.555	4.145341	0.8546629	0	
0.5560001	4.142905	0.8570992	0	
0.557	4.140468	0.8595363	0	
0.558	4.138031	0.8619741	0	
0.559	4.135592	0.8644127	0	
0.56	4.133153	0.866852	0	
0.561	4.130713	0.8692921	0	
0.562	4.128272	0.8717328	0	
0.563	4.125831	0.8741742	0	
0.564	4.123388	0.8766162	0	
0.565	4.120946	0.879059	0	
0.566	4.118503	0.8815023	0	
0.567	4.116058	0.8839464	0	
0.568	4.113614	0.886391	0	
0.569	4.111168	0.8888363	0	
0.5700001	4.108723	0.8912821	0	
0.571	4.106276	0.8937286	0	
0.572	4.103829	0.8961756	0	
0.573	4.101382	0.8986232	0	
0.574	4.098934	0.9010714	0	
0.575	4.096485	0.90352	0	
0.576	4.094036	0.9059692	0	
0.577	4.091586	0.9084189	0	
0.578	4.089136	0.9108691	0	
0.5790001	4.086686	0.9133197	0	
0.58	4.084234	0.9157708	0	
0.581	4.081783	0.9182224	0	
0.582	4.079331	0.9206744	0	
0.583	4.076879	0.9231269	0	
0.5840001	4.074425	0.9255798	0	
0.585	4.071972	0.9280332	0	
0.586	4.069519	0.9304869	0	
0.587	4.067064	0.932941	0	
0.588	4.06461	0.9353954	0	
0.589	4.062156	0.9378502	0	
0.59	4.0597	0.9403054	0	
0.591	4.057245	0.9427608	0	
0.592	4.054789	0.9452166	0	
0.5930001	4.052333	0.9476727	0	
0.594	4.049877	0.950129	0	
0.595	4.04742	0.9525857	0	
0.596	4.044963	0.9550427	0	
0.597	4.042506	0.9574999	0	
0.598	4.040049	0.9599573	0	
0.599	4.037591	0.962415	0	
0.6	4.035133	0.9648728	0	
0.601	4.032675	0.9673309	0	
0.6020001	4.030217	0.9697892	0	
0.603	4.027758	0.9722477	0	
0.604	4.0253	0.9747063	0	
0.605	4.02284	0.9771651	0	
0.606	4.020382	0.979624	0	
0.6070001	4.017922	0.9820831	0	
0.608	4.015463	0.9845423	0	
0.609	4.013004	0.9870015	0	
0.61	4.010545	0.9894609	0	
0.611	4.008086	0.9919204	0	
0.612	4.005626	0.9943799	0	
0.613	4.003167	0.9968395	0	
0.614	4.000707	0.9992992	0	
0.615	3.998247	1.001759	0	
0.6160001	3.995788	1.004218	0	
0.617	3.993328	1.006678	0	
0.618	3.990869	1.009138	0	
0.619	3.988409	1.011597	0	
0.62	3.98595	1.014057	0	
0.6210001	3.98349	1.016517	0	
0.622	3.98103	1.018976	0	
0.623	3.978571	1.021436	0	
0.624	3.976111	1.023895	0	
0.625	3.973652	1.026354	0	
0.626	3.971193	1.028814	0	
0.627	3.968734	1.031273	0	
0.628	3.966275	1.033732	0	
0.629	3.963816	1.03619	0	
0.6300001	3.961358	1.038649	0	
0.631	3.958899	1.041108	0	
0.632	3.956441	1.043566	0	
0.633	3.953983	1.046024	0	
0.634	3.951525	1.048482	0	
0.6350001	3.949067	1.05094	0	
0.636	3.946609	1.053397	0	
0.637	3.944152	1.055854	0	
0.638	3.941695	1.058311	0	
0.6390001	3.939239	1.060768	0	
0.64	3.936782	1.063225	0	
0.641	3.934326	1.065681	0	
0.642	3.93187	1.068137	0	
0.643	3.929414	1.070593	0	
0.6440001	3.926959	1.073048	0	
0.645	3.924504	1.075503	0	
0.646	3.922049	1.077957	0	
0.647	3.919595	1.080412	0	
0.648	3.917141	1.082866	0	
0.649	3.914688	1.085319	0	
0.65	3.912235	1.087772	0	
0.651	3.909782	1.090225	0	
0.652	3.90733	1.092677	0	
0.6530001	3.904879	1.095129	0	
0.654	3.902427	1.09758	0	
0.655	3.899976	1.100031	0	
0.656	3.897526	1.102482	0	
0.657	3.895076	1.104932	0	
0.6580001	3.892626	1.107381	0	
0.659	3.890177	1.10983	0	
0.66	3.887729	1.112279	0	
0.661	3.885281	1.114727	0	
0.6620001	3.882833	1.117174	0	
0.663	3.880386	1.119621	0	
0.664	3.87794	1.122068	0	
0.665	3.875494	1.124514	0	
0.666	3.873049	1.126959	0	
0.6670001	3.870604	1.129403	0	
0.668	3.86816	1.131847	0	
0.669	3.865717	1.134291	0	
0.67	3.863274	1.136734	0	
0.671	3.860832	1.139176	0	
0.6720001	3.85839	1.141617	0	
0.673	3.855949	1.144058	0	
0.674	3.853509	1.146498	0	
0.675	3.85107	1.148938	0	
0.6760001	3.848631	1.151377	0	
0.677	3.846193	1.153815	0	
0.678	3.843756	1.156252	0	
0.679	3.841319	1.158689	0	
0.68	3.838883	1.161125	0	
0.6810001	3.836448	1.16356	0	
0.682	3.834013	1.165994	0	
0.683	3.83158	1.168428	0	
0.684	3.829147	1.170861	0	
0.6850001	3.826715	1.173293	0	
0.686	3.824284	1.175724	0	
0.687	3.821854	1.178154	0	
0.688	3.819424	1.180584	0	
0.689	3.816995	1.183013	0	
0.6900001	3.814568	1.185441	0	
0.691	3.81214	1.187868	0	
0.692	3.809714	1.190294	0	
0.693	3.807289	1.192719	0	
0.694	3.804865	1.195143	0	
0.6950001	3.802442	1.197567	0	
0.696	3.80002	1.199989	0	
0.697	3.797598	1.202411	0	
0.698	3.795177	1.204831	0	
0.6990001	3.792758	1.207251	0	
0.7	3.790339	1.20967	0	
0.701	3.787921	1.212088	0	
0.702	3.785504	1.214504	0	
0.703	3.783089	1.21692	0	
0.7040001	3.780674	1.219335	0	
0.705	3.77826	1.221748	0	
0.706	3.775847	1.224161	0	
0.707	3.773436	1.226573	0	
0.708	3.771025	1.228983	0	
0.7090001	3.768616	1.231393	0	
0.71	3.766207	1.233801	0	
0.711	3.7638	1.236208	0	
0.712	3.761394	1.238615	0	
0.7130001	3.758989	1.24102	0	
0.714	3.756585	1.243424	0	
0.715	3.754182	1.245827	0	
0.716	3.75178	1.248228	0	
0.717	3.74938	1.250629	0	
0.7180001	3.74698	1.253029	0	
0.719	3.744582	1.255427	0	
0.72	3.742185	1.257824	0	
0.721	3.739789	1.26022	0	
0.7220001	3.737395	1.262614	0	
0.723	3.735001	1.265008	0	
0.724	3.732609	1.2674	0	
0.725	3.730218	1.269791	0	
0.726	3.727829	1.272181	0	
0.7270001	3.72544	1.274569	0	
0.728	3.723053	1.276956	0	
0.729	3.720667	1.279342	0	
0.73	3.718282	1.281727	0	
0.731	3.715899	1.28411	0	
0.7320001	3.713517	1.286492	0	
0.733	3.711136	1.288873	0	
0.734	3.708757	1.291252	0	
0.735	3.706379	1.29363	0	
0.7360001	3.704002	1.296007	0	
0.737	3.701627	1.298382	0	
0.738	3.699253	1.300756	0	
0.739	3.696881	1.303128	0	
0.74	3.69451	1.3055	0	
0.7410001	3.69214	1.307869	0	
0.742	3.689772	1.310237	0	
0.743	3.687405	1.312604	0	
0.744	3.68504	1.31497	0	
0.7450001	3.682676	1.317333	0	
0.7460001	3.680314	1.319696	0	
0.747	3.677953	1.322057	0	
0.748	3.675593	1.324417	0	
0.749	3.673235	1.326775	0	
0.7500001	3.670878	1.329131	0	
0.751	3.668523	1.331486	0	
0.752	3.66617	1.33384	0	
0.753	3.663818	1.336192	0	
0.754	3.661468	1.338542	0	
0.7550001	3.659119	1.340891	0	
0.756	3.656771	1.343238	0	
0.757	3.654425	1.345584	0	
0.758	3.652081	1.347928	0	
0.7590001	3.649739	1.350271	0	
0.7600001	3.647398	1.352612	0	
0.761	3.645059	1.354951	0	
0.762	3.642721	1.357289	0	
0.763	3.640385	1.359625	0	
0.7640001	3.638051	1.361959	0	
0.765	3.635718	1.364292	0	
0.766	3.633387	1.366623	0	
0.767	3.631057	1.368953	0	
0.768	3.628729	1.371281	0	
0.7690001	3.626403	1.373607	0	
0.77	3.624079	1.375931	0	
0.771	3.621756	1.378254	0	
0.772	3.619435	1.380575	0	
0.7730001	3.617116	1.382894	0	
0.774	3.614799	1.385211	0	
0.775	3.612483	1.387527	0	
0.776	3.610169	1.389841	0	
0.777	3.607857	1.392153	0	
0.7780001	3.605546	1.394464	0	
0.779	3.603238	1.396772	0	
0.78	3.600931	1.399079	0	
